state,sex,year,name,count
CA,F,1974,Ronica,5
NV,F,2011,Sasha,12
NY,M,2017,Ira,7
FL,M,1957,Troy,21
CT,F,1939,Virginia,89
UT,M,2004,Gaven,5
WA,M,2007,Saul,27
NY,M,1997,Isaiha,5
TX,F,1988,Anais,36
NH,F,2016,Riley,31
AL,F,1919,Beulah,42
NM,M,1949,Cruz,5
MD,F,2001,Campbell,6
MD,M,1915,Ellsworth,10
DE,F,2013,Ellie,7
DC,M,1971,Lee,8
FL,M,2010,Lachlan,6
MD,M,1942,Bennett,5
TX,M,1937,Paulo,13
KY,M,2010,Bode,5
MD,F,1949,Cathy,37
AZ,F,1976,Imelda,5
DC,M,2005,Javon,5
CA,F,1976,Cameo,7
TX,M,1967,Hank,12
MN,M,1986,Jon,45
WY,M,1949,Lawrence,16
NC,F,2006,Kristina,26
PA,M,2003,Sharif,9
NE,M,1952,Lloyd,24
MN,M,1972,Clarence,5
FL,F,1936,Lessie,9
MO,M,1930,Elvis,8
WY,F,1985,Patricia,10
MS,F,1949,Florida,6
MS,F,1924,Bonnie,52
WI,F,1965,Carey,5
CA,M,2006,Brennen,15
MO,F,1952,Willa,13
WV,F,1915,Janice,11
OK,M,2010,Emilio,6
PA,F,2017,Norah,88
CA,F,1966,Gladys,35
IA,M,1999,Allen,9
MS,M,1986,Sean,41
WI,F,1943,Renee,23
OH,F,1988,Talia,11
LA,F,1924,Veronica,12
CA,M,1999,Damone,6
LA,F,1961,Della,19
MI,F,1998,Cayla,24
IL,M,1955,Rocco,20
MN,M,1999,Rodrigo,6
MD,M,1987,Paul,186
WA,M,1976,Melvin,8
AR,M,2014,Parker,65
TX,F,1956,Melanie,157
OK,M,2008,Anthony,126
MN,F,1933,Gayle,15
NY,F,1976,Noemi,28
GA,F,2006,Trinity,264
NM,F,2001,Paola,8
AL,F,1929,Ocie,9
DE,F,1933,Barbara,51
WY,M,1979,Peter,8
VA,M,1963,Shelton,9
CT,F,1954,Constance,32
TX,M,1920,Foster,8
OH,M,1997,Drake,52
LA,M,1989,Tyler,190
IL,M,1966,Otis,30
FL,M,2017,Malikai,13
ND,F,1961,Lynne,11
UT,F,2009,Mya,49
CA,F,2001,Terra,9
MI,M,1986,Mack,6
VT,M,1975,Matthew,92
AZ,M,1926,Gregorio,10
MA,F,1964,Jeannette,16
HI,M,1982,Alvin,10
AR,F,2013,Rayna,6
MI,M,1956,Bennett,9
NY,M,1972,Ulises,6
NY,F,1957,Margery,19
ME,F,1957,Bernadette,9
VA,F,1984,Gretchen,8
NY,M,1985,Jahmel,9
CA,M,1930,Homer,20
MO,F,1961,Venita,6
TN,M,2005,Josue,22
WY,M,1973,Billy,8
WA,F,1957,Marilee,9
MO,M,1962,Leonard,63
LA,F,1990,Jenee,5
CO,F,1994,Dakota,27
MO,F,1931,Helene,7
OH,M,1925,Hobart,13
MO,M,1932,Gregory,9
UT,F,2017,Jade,39
KS,F,1984,Tawny,5
PA,M,1949,Dane,11
AR,M,1977,Xavier,5
IL,F,1930,Elsa,15
TX,F,1975,Joanie,5
MO,M,1948,Peter,67
WA,F,1932,Peggy,45
SC,F,1999,Keasia,5
OH,F,1952,Eloise,17
IA,M,1963,Tom,108
WA,F,1993,Brooklyn,13
OH,F,1964,Teena,11
NJ,M,1934,Sylvester,11
IN,F,1961,Leisa,6
LA,F,1986,Jeannette,8
LA,F,2011,Jaylin,12
MN,F,2013,Frances,14
AZ,M,1987,Maxwell,11
PA,F,1966,Annie,16
IL,F,1986,Alexis,93
MO,F,2008,Linda,5
PA,M,1993,Nino,5
SC,F,1984,Regina,32
MO,M,2014,Terry,14
WV,M,1948,Morris,5
AL,F,1937,Jennie,27
MN,F,2011,Hana,13
NV,F,2013,Crystal,7
WV,M,2005,Zane,13
PA,F,2006,Clara,48
IL,F,1999,Tayler,26
ID,M,1956,Loren,7
KS,F,1983,Kylie,9
ID,F,1974,Melissa,91
MS,F,1971,Staci,5
