state,sex,year,name,count
TX,M,2007,Garren,5
AZ,F,2010,Iliana,11
NY,F,1951,Willa,9
SC,M,1960,Karl,23
IL,F,1993,Devyn,8
GA,M,1984,Scotty,18
NC,F,1916,Mary,2056
CA,M,1962,Tad,19
OK,M,1928,Doyle,70
NJ,F,2003,Haylie,5
VA,M,1967,Mathew,8
TX,M,2006,Aman,6
MN,F,2016,Althea,6
NV,M,1999,Sterling,9
VA,F,1958,Sallie,12
SC,M,1990,Clinton,17
GA,M,1961,Greg,150
MS,M,1971,Benjamin,45
AR,M,1949,Billy,375
NH,M,1954,Milton,5
AL,F,1990,Jamie,97
AK,M,1957,Rodney,15
AZ,F,1961,Olivia,16
AL,F,1946,Harriet,22
SC,F,1973,Ingrid,7
MN,M,1967,Wesley,13
IA,M,1954,Jimmie,16
CA,M,2017,Johnpaul,20
AR,M,1951,Clyde,47
MS,M,2001,Mark,32
NC,M,1945,Alphonzo,6
FL,F,2004,Gillian,35
CA,F,1985,Lina,36
FL,F,1989,Kenesha,5
PA,M,1961,Damian,10
NC,F,1978,Laurie,33
IN,M,1917,Simon,6
TX,F,2009,Milly,6
MN,F,1973,Autumn,5
NC,F,1995,Kirsten,46
MD,F,1994,Katherine,215
IN,M,1999,Fernando,19
IN,M,1977,Drew,17
NM,M,1996,Ian,24
KS,M,1984,Jacob,215
NH,F,1968,Barbara,20
TN,M,1964,Timothy,824
MI,F,1921,Leslie,7
IN,F,1987,Ciara,17
AR,F,1979,Darlene,5
IN,F,1971,Shannon,390
MI,F,2010,Precious,7
NC,M,1998,Cesar,21
SC,M,1966,Edgar,11
HI,M,1976,Keola,11
CA,F,1965,Patrina,5
WI,M,1911,Allen,7
MA,F,1962,Maryjo,18
OK,M,2008,Rodrigo,6
OH,F,2004,Elliana,10
TX,M,2006,Cortlen,5
MO,F,2001,Aubree,10
NE,F,1975,Vanessa,11
AR,F,1937,Elva,8
NY,F,1958,Peggy,386
NY,F,2013,Aurelia,18
SC,M,1959,Edmund,8
WA,F,1991,Carly,59
VA,M,1948,Russell,120
TX,F,1956,Dominga,23
WI,M,1934,Ernest,45
NV,F,1972,Marcie,5
IA,F,2014,Kynlee,9
AR,F,1984,Dena,6
MD,F,2017,Olivia,283
