state,sex,year,name,count
TX,M,1998,Bennie,7
OH,F,1969,Courtney,33
TN,F,1920,Ethel,186
MD,M,1933,Aubrey,5
HI,F,2011,Kennedy,5
VA,F,2001,Carleigh,5
SC,F,1939,Dollie,17
MI,F,1910,Lily,5
IN,F,2001,Kaila,6
CA,F,1983,Yessica,17
MA,F,1972,Christine,605
PA,F,1938,Laurene,5
NE,M,1927,Sterling,5
IL,F,2013,Khadija,8
TX,F,2008,Janaiya,7
NJ,M,1933,Fredrick,15
WI,F,1998,Kelcie,5
NY,M,1998,Randall,14
KS,F,2012,Fernanda,7
MO,F,1929,Erma,55
KS,M,1990,Malcolm,8
IL,M,2002,Joey,16
KY,F,2015,Clementine,5
TX,F,1983,Elisa,93
AK,F,1998,Eva,5
SC,F,1914,Alma,79
KS,F,1942,Amy,5
IN,M,1995,Alvin,8
MT,F,1981,Paige,8
PA,F,2008,Tatyana,11
WA,M,1924,Ross,8
OK,F,2010,Ashley,45
IN,M,2010,Makai,6
DC,F,2000,Isabella,17
WI,M,1998,Myles,19
NC,F,2002,Dallas,10
SC,F,1993,Amanda,230
CA,F,1936,Laverne,28
UT,M,2000,Lorenzo,11
MI,F,1997,Logan,30
MA,F,1998,Mckenzie,33
CT,M,1984,Jordan,43
NC,M,1932,Brady,11
FL,M,2007,Zayden,17
LA,F,1963,Gilda,9
NH,M,1992,Spencer,34
CO,F,1986,Leanna,7
CA,F,1921,Cecilia,25
GA,M,1978,Johnathon,9
CA,M,2013,Alessio,16
ID,F,1957,Terrie,7
LA,F,1952,Lavern,6
MI,M,1987,Anton,22
LA,M,2016,Samson,5
NJ,F,1997,Bryana,14
AL,M,2000,Darian,12
NM,F,1941,Lola,9
PA,M,1932,George,1921
MD,F,2012,Larissa,8
FL,F,2001,Evelin,8
CA,M,1951,Rocky,39
PA,M,1951,Ian,5
MS,M,1966,Tommie,35
NC,M,2015,Solomon,31
NC,M,1963,Theodore,19
NY,M,1973,Nick,41
HI,M,1976,Austin,5
CA,M,2005,Cezar,5
WA,F,1947,Sherri,19
NC,M,2003,Brian,170
MO,M,1944,Truman,9
IN,F,2004,Andrea,73
PA,F,2013,Emme,7
NV,M,2004,Orion,7
KS,F,1948,Lois,75
GA,M,1990,Arsenio,11
SC,F,2012,Nylah,12
WV,M,2004,Cory,10
GA,M,1979,Ross,18
NC,M,2013,Marco,16
CA,M,2014,Collin,120
AL,F,1932,Myrtice,20
UT,F,1935,Verla,8
GA,M,2003,Amos,5
CA,M,1955,Jerold,14
PA,M,1955,Perry,62
MI,F,1953,Christene,6
NH,M,1915,Andrew,12
KY,M,2009,Toby,10
MO,M,1991,Trenton,57
TN,M,1920,Sylvester,19
VA,M,1911,Percy,18
AK,F,2009,Faith,14
TN,F,1998,Heidi,12
NY,M,1993,Haris,9
NY,F,2004,Heather,66
AK,M,1969,Mitchell,10
TN,F,2006,Adelyn,7
WI,M,1994,Maurice,9
WA,F,2012,Alaina,42
CA,F,2002,Jacquelyn,118
NH,F,1952,Jeannette,9
AL,M,2006,Simon,10
PA,M,1959,Tod,14
MI,F,1981,Lakeshia,7
MA,M,1987,Wilfredo,12
AR,M,1980,Justin,345
IA,F,1948,Deloris,10
MN,F,1992,Johanna,13
HI,F,1949,Melanie,5
MI,F,2009,Bianca,33
VA,M,1960,Carson,10
AR,F,1942,Dianna,9
NC,M,1946,Brian,13
NY,M,2015,Dorian,27
MS,F,1984,Laquinta,5
TX,F,2002,Kirstyn,16
