state,sex,year,name,count
IA,F,2017,Jersey,5
MO,M,1993,Christopher,649
LA,F,1980,Terra,8
TN,F,1994,Derricka,5
LA,M,1964,Steven,346
KS,F,1921,Stella,25
MN,F,2003,Hadley,8
MI,M,1984,Russell,83
KY,M,2008,Troy,26
SD,M,1975,Bruce,8
CA,F,1921,Nell,6
GA,F,1960,Cheri,22
NC,F,2010,Lisset,5
PA,M,1964,Burton,9
CA,F,1968,Victoria,524
IA,M,1976,John,345
GA,F,1956,Faith,13
WI,F,1947,Paula,86
GA,M,1991,Jamil,11
KY,F,1942,Imogene,40
SC,M,2012,Blaze,5
IA,M,1948,Leonard,51
IA,F,2009,Ashley,47
AZ,F,1945,Darlene,10
MD,F,2017,Raquel,13
WA,M,1953,Jim,55
HI,F,1920,Fusae,8
CA,M,2011,Tom,10
MA,F,1928,Maria,27
NJ,F,1969,Anastasia,7
IL,F,1992,Sheila,34
GA,M,1922,Leland,8
UT,F,1961,Robin,55
AR,M,1976,Carl,26
NJ,F,1991,Nicolette,48
NE,F,1946,Marcia,62
TN,M,1953,Jasper,10
NY,F,1938,Diane,481
MI,F,2015,Cambree,5
WA,F,2013,Esmeralda,19
PA,M,1977,Amin,14
IL,M,1996,Boyd,5
NC,M,1968,Dennis,210
MD,M,1970,Sherman,8
MA,F,1977,Sophia,11
HI,M,2014,Collin,7
MA,M,2012,Immanuel,5
GA,M,1993,Robert,720
SC,F,1996,Karen,14
PA,F,1986,Colette,9
CA,M,1964,Skip,10
ID,F,1966,Joan,8
UT,F,1922,Gertrude,11
MA,F,1929,Concetta,18
NY,F,1946,Reba,6
OR,F,1964,Eva,9
FL,M,2001,Giovanni,174
VA,M,1944,Irvin,28
WI,M,1967,Christian,32
SC,F,1915,Clyde,6
IL,M,2010,Waleed,6
VA,F,1936,Leona,15
WA,M,1981,Kent,10
WA,F,1960,Nadine,12
PA,F,1977,Juliette,5
AL,M,1942,Thaddeus,5
UT,M,2011,Tevita,12
WA,F,2011,Jaylene,10
GA,M,2010,Sawyer,67
