state,sex,year,name,count
IN,M,1918,Adolph,12
IL,M,2000,Jared,281
UT,M,2002,Rowan,5
RI,F,1923,Louisa,6
NJ,F,1978,Jaimie,6
NJ,M,1985,Jaquis,5
OK,M,1988,Alex,54
WI,M,1974,Glenn,24
KS,M,1947,Luther,5
OH,M,2005,Kendrick,8
MO,M,1967,Darrin,47
HI,F,1994,Carolyn,5
MT,M,1926,Earl,31
KS,F,1930,Roberta,62
TX,M,2004,Bradly,11
VA,M,1970,Billie,5
OH,M,1982,Britton,7
NY,F,1985,Chiara,6
WI,F,1919,Joyce,96
NY,F,1915,Addie,5
TX,M,1966,Marc,77
UT,M,1964,Pat,6
OR,M,1925,Charles,158
DC,M,1984,Marquis,11
MA,F,2010,Mayah,7
TX,F,1944,Violet,21
KY,M,1940,Carol,8
AZ,F,2013,Jaylah,41
KY,F,2001,Chandler,5
KY,M,1940,Eugene,129
PA,F,1992,Symone,7
OK,M,1940,Larry,396
MD,F,1996,Chante,6
UT,M,2015,Jaxson,51
WI,F,1994,Evelyn,8
NY,F,1990,Casandra,44
PA,F,2005,Jamie,54
NY,F,1982,Elisa,68
NC,M,1923,Bud,9
MD,F,2010,Baileigh,5
CA,M,1991,Alvin,114
WI,M,1996,Baily,5
WV,F,1940,Jenny,7
NY,M,1975,Darian,8
NC,F,1975,Toni,40
WV,F,1913,Norma,19
MS,F,1920,Altha,5
VT,F,1931,Marlene,11
CA,M,1998,Mustafa,17
CA,F,1998,Jacquelyn,125
MI,M,1973,Jamison,20
OH,F,1965,Amy,1074
MI,F,2010,Claudia,13
NY,F,1992,Yesica,9
NJ,F,1988,Christiana,5
MN,M,1921,Dominic,7
CO,M,1984,Shaun,40
NC,F,1957,Diana,111
FL,M,2002,Kaiden,13
NC,M,1997,Ali,8
MI,M,1995,Payton,5
MD,M,1968,Harvey,15
VA,M,1948,Thomas,819
WI,M,1997,Kurt,6
MA,F,1968,Janelle,7
OK,M,1989,Reginald,17
OK,F,2008,Austin,5
ID,F,1920,Berniece,6
WV,M,1959,Leonard,34
WV,F,1962,Madonna,7
MI,F,1998,Tristan,5
NM,M,1925,Jack,63
AR,M,1944,Clifton,22
TX,F,2013,Kiera,28
TX,M,2010,Luke,859
CT,F,1962,Nicole,21
NC,F,1928,Zelda,12
TN,F,1929,Rosetta,8
AZ,M,1989,Simon,7
OK,M,1983,Harlan,6
IN,M,1937,Jerome,32
NY,M,1993,Boruch,19
NY,M,1919,Giro,6
CA,M,2006,Toby,46
NY,F,1924,Claire,297
LA,F,1994,Ayla,8
MO,F,1956,Wanda,152
WY,F,2010,Izabella,6
IN,F,1998,Kelsey,175
OH,M,1984,Emmanuel,18
AL,F,1996,Addison,12
GA,F,1988,Abigail,51
WI,F,1942,Holly,11
TX,F,1993,Kellie,65
CT,F,1954,Joyce,135
SC,F,2006,Tatianna,8
AZ,M,1962,Hank,6
CA,F,2002,Emerald,31
CA,F,1990,Twila,5
CA,F,2000,Anayely,6
MO,M,1924,Elbert,21
MS,F,1983,Hollie,10
UT,F,1982,Kenna,5
NE,F,1990,Hannah,95
MN,F,2017,Collins,7
TX,F,1939,Aline,6
OK,F,2002,Haven,7
AZ,F,1998,Coral,8
NY,M,2013,Tenzin,25
TX,M,2004,Kory,9
MO,M,1958,Jesse,64
GA,M,2017,Andy,20
MD,F,1917,Rena,6
LA,F,1984,Jayme,10
PA,M,1917,August,65
MS,F,1964,Candace,9
TN,M,2004,Cesar,18
NY,M,1914,Onofrio,7
AL,F,1939,Sharon,34
DC,M,1943,Leon,14
GA,F,1924,Myrtis,25
CA,F,1960,Rosann,6
IL,F,1979,Taina,5
CA,M,2012,Jashan,5
VT,F,1967,Heidi,23
IN,M,2014,Kaysen,16
IA,M,2015,Randy,5
FL,F,2014,Mercedes,10
TX,F,1971,Julie,750
WA,F,1989,Marlene,5
CA,F,1978,Tammy,229
OK,M,1978,Shannon,37
GA,M,1972,Derrick,162
NY,M,2008,Chandler,11
MS,M,1964,Grady,11
WI,F,2007,Natalia,42
TX,F,2013,Ester,14
NM,F,1922,Sophie,7
TN,F,2010,Joslyn,14
NH,F,1982,Amy,99
TX,F,1956,Roni,9
NH,F,1915,Mildred,41
NV,F,1997,Cynthia,24
OH,M,1982,Zane,13
CA,M,1976,Bernard,55
ND,M,1960,Douglas,89
FL,F,1976,Temeka,11
TX,F,2015,Adalyn,243
KY,M,1944,Amos,13
MA,F,1938,Olive,5
VT,M,1961,Jay,25
NY,M,1953,Miles,16
