state,sex,year,name,count
MI,F,1958,Myra,23
MI,M,2000,Landon,31
LA,F,1973,Gena,11
OH,F,1998,Christiana,15
TN,F,1998,Mercedes,30
CT,M,1985,Darrell,9
MT,F,1964,Leslie,29
SC,F,1938,Virgie,5
WI,M,1928,Delmar,16
MO,F,1997,Melody,12
SC,F,1938,Tena,5
HI,M,2017,Jaxen,6
MN,M,1921,Edmond,7
MI,F,2016,Jaylyn,6
NE,F,1981,Lauren,22
NJ,F,1975,Christen,7
KS,F,1933,Patty,44
GA,M,1930,Brown,5
KY,M,2004,Parker,51
AR,F,2017,Juliana,12
IL,F,1951,Alvina,6
NC,M,1944,Claudie,7
WA,M,2006,Blaze,6
LA,M,1959,Jimmy,209
CT,M,1928,Bradford,5
MS,M,2002,Kelvin,24
CA,F,2002,Briauna,7
SC,M,1957,Oscar,21
TX,F,1975,Celia,33
MD,M,1995,Giovanni,10
TN,F,1996,Jill,5
NV,F,2007,Amelia,25
OH,M,1987,Geoffrey,64
AR,M,1916,Norval,5
TX,F,1982,Nelda,22
NC,F,1987,Kimber,9
MI,M,1950,Mitchel,8
IN,M,2007,Maverick,21
TN,F,1976,Latanya,12
WV,F,1993,Mckenzie,6
LA,F,1917,Noelie,10
AZ,M,2006,Esteban,63
HI,F,1979,Tracie,6
IN,F,1951,Anna,110
ID,F,1916,Lorene,5
LA,M,1972,Quentin,6
FL,M,2000,Sabastian,12
OK,M,2001,Dustin,43
CO,F,2004,Bella,34
IL,F,1974,Anabel,5
IN,F,1943,Malinda,8
CA,F,1980,Lizzette,7
NY,F,1987,Evelyn,113
PA,F,1951,Nona,5
TN,F,1976,Marianne,9
IL,F,1999,Sara,228
CA,F,1947,Joellen,11
GA,M,1968,Curt,9
MN,F,1932,Gretchen,11
IL,F,1951,Fern,18
OR,F,1974,Natasha,13
NE,M,1967,Victor,11
MS,M,2008,Tristen,14
SC,M,2015,Jeremy,30
CA,M,1980,Gus,6
VT,F,1990,Cara,6
CA,F,1926,Iola,8
KY,M,1921,Shelby,22
CA,F,1953,Marylou,7
WI,F,1978,Shana,34
NC,M,1918,Jason,8
MI,F,1937,Susie,10
DC,F,2005,Lizbeth,6
NC,M,1997,Elliot,6
WV,M,1966,Basil,7
MD,F,1987,Melissa,231
MS,M,1988,Jacob,123
AL,F,1988,Tasha,26
ND,F,2010,Elliana,7
WI,M,1985,Randall,23
CA,F,1922,Diane,8
GA,M,2007,Van,8
MI,F,1976,Della,5
KY,F,1950,Katherine,92
OH,F,2009,Anika,9
IN,F,1991,Tracy,20
WI,M,2007,Orion,8
UT,M,1940,Norman,36
NC,F,1952,Gayle,22
AR,M,1918,Felix,15
CO,F,1983,Brandi,81
NY,F,1989,Aline,5
TX,M,1949,Buck,5
MI,F,1991,Shanda,6
WA,F,1957,Cyndi,5
TX,M,1967,Guy,58
AR,M,1944,Dallas,6
NE,F,2017,Serenity,16
AZ,F,1927,Bertha,32
CA,M,2010,Jaydan,23
CA,F,1996,Nohemi,21
DC,F,1952,Margie,5
VA,F,1982,Sierra,6
NH,M,1980,Gary,18
CA,M,1995,Davontae,10
MA,F,1975,Misty,22
MN,M,1993,Isaiah,19
KS,F,1995,Maddison,12
CA,M,1984,Tylor,7
TN,F,1996,Tiffany,156
NC,F,1981,Benita,8
WI,M,1974,Bryce,7
LA,F,1919,Bella,6
AR,M,1947,Rodger,17
MA,F,2006,Lana,20
OR,M,1995,Julian,24
FL,M,1968,Eddie,105
CA,F,1989,Rebeca,92
MI,F,1965,Karolyn,9
WA,F,2009,Ellery,7
IA,F,1983,Jade,12
CA,M,1989,Eder,23
TN,F,1924,Blondell,8
ID,M,1977,Whitney,5
MS,M,1920,Joe,265
OH,F,1994,Clara,28
CA,F,1981,Hoa,6
CA,M,1961,Sherman,25
OH,F,2003,Amaiya,6
CA,F,2016,Aleiah,7
FL,M,1923,Samuel,88
MD,M,1956,Scott,126
CA,M,1958,Ernest,313
CA,F,2016,Kaleah,24
UT,M,1980,Alan,53
IN,F,1981,Latisha,13
RI,M,1955,Leo,16
IL,F,1976,Arlene,27
HI,F,1998,Andrea,6
AR,M,1983,Deangelo,7
SC,M,1951,Julius,44
OH,F,2003,Rose,31
ME,M,2005,Gavin,72
TX,M,1992,Maxx,13
IL,F,2000,Jazlyn,17
OK,F,1952,Alfreda,6
MO,M,2008,Bodie,6
CO,F,1979,Abbey,5
WV,F,2009,Melody,5
CA,M,1980,Vi,6
LA,F,1978,Keisha,64
AK,F,2008,Harmony,8
TX,M,2011,Kaius,6
PA,M,2015,Alexandre,5
DE,M,1941,Alvin,7
DC,M,1912,Charles,66
OH,M,1985,Alex,172
VA,F,2008,Lacy,8
AR,F,1984,Nedra,8
NC,F,1967,Melba,6
VA,F,2013,Elliette,7
ND,M,1938,Rodger,5
MN,M,2015,Marc,7
SD,F,1940,Dixie,11
OR,M,1992,Max,19
IA,F,1991,Sidney,5
NY,F,1989,Shantice,5
KY,M,1935,Gayle,17
IL,F,1920,Iola,10
CA,F,2006,Lylah,15
IN,F,1925,Eunice,28
AR,M,1928,Alvin,70
TX,M,1975,Jesus,647
LA,M,2012,Kamden,11
SD,M,1998,Jack,13
ID,F,1997,Esmeralda,5
NJ,F,1991,Marielle,7
GA,M,1929,Tom,50
MA,F,1912,Irene,204
MN,M,1986,Max,33
MI,F,1954,May,8
UT,F,1994,Addison,6
FL,F,2010,Jasmyn,13
AR,M,2016,Paul,17
WI,F,2008,Talia,11
IN,F,1926,Genevieve,44
SC,F,1960,Julia,82
IL,M,1959,Willie,211
IL,F,1942,Ruby,72
AL,F,2008,Mackenzie,71
CA,F,2010,Iyanna,15
WA,M,2017,Cyrus,31
CO,F,1980,Jolene,29
NY,M,1980,Troy,117
NY,F,1969,Alyce,8
WA,F,1983,Leslie,77
SC,F,1910,Johnnie,7
MS,F,1985,Erin,79
TN,M,2000,Jayden,27
NY,F,1995,Diandra,19
NY,F,1963,Cristina,23
OH,F,1958,Janette,27
MD,M,1981,Wayne,61
KS,M,2010,Joseph,98
NJ,M,1924,Dino,5
NJ,M,1958,Donald,685
KY,F,1946,Nola,10
MI,F,2017,Madeline,72
TN,F,1936,Rubye,14
VA,F,1951,Carla,15
MA,F,1970,Antoinette,12
KY,F,1925,Jeanette,28
IN,F,1955,Vivian,39
CT,M,1976,Fernando,11
MS,F,1934,Iva,14
NM,M,2011,Arthur,6
FL,F,2015,Bethany,32
LA,M,1973,Elliott,11
WV,M,1976,Joey,20
TN,F,1944,Myrtle,34
DC,M,2011,Lincoln,5
IN,F,2015,Logan,14
NC,M,1925,Jerry,46
OR,F,1956,Kelly,23
WV,M,2015,Reed,11
IN,M,1925,Willie,17
ND,M,1914,Roland,8
MD,F,1996,Tessa,19
HI,M,1976,Richard,53
WI,M,1951,Mike,48
WI,M,1952,Leo,39
CA,F,2010,Elsie,36
DC,M,1975,Jeffery,7
MN,M,1929,Clarence,114
NY,M,1969,Rudy,14
IL,F,1995,Edna,14
HI,F,1988,Kylie,6
IN,F,1912,Beatrice,52
SC,M,1934,Ned,6
CA,F,2008,Madalena,5
IL,M,1971,Frankie,19
VA,F,1977,Jeannie,9
CA,M,1996,Terell,5
IN,F,1940,Monica,5
WI,M,1977,Kenneth,132
LA,M,1937,George,328
KY,F,1972,Shelly,54
MI,M,2000,Patrick,181
CA,M,1990,Noel,163
CO,M,1973,Morgan,6
CA,F,1965,Laticia,8
NC,M,1980,Sylvester,8
PA,F,1934,Bessie,46
NY,F,2000,Kianna,44
CA,F,1994,Cienna,6
IL,M,1980,Alan,146
TN,F,1996,Eliza,12
IN,F,2011,Jaidyn,6
NV,F,2002,Cayla,5
CO,M,2014,Gabriel,203
ID,F,2001,Cheyanne,6
NY,F,1999,Ivory,7
UT,F,1978,Kristie,27
OH,M,1962,Ollie,5
NC,F,2004,Carmen,64
FL,M,2012,Dion,13
VA,M,1969,Alan,72
IN,F,1948,Rosa,16
NY,F,2002,Jaime,30
MO,F,2016,Dalilah,5
AZ,M,2008,Alfonso,16
MI,F,1956,Kelly,49
TX,F,2012,Angelica,127
KS,M,1987,Cale,6
AR,M,1977,Jackie,19
FL,M,2002,Guillermo,36
KY,M,2012,Kamdyn,9
TX,M,2002,Lathan,11
OK,M,2001,Reece,8
NV,F,1970,Shawna,15
NE,M,1923,Truman,5
AR,F,1956,Jackie,41
WA,M,1967,Micheal,46
FL,M,1980,Cedrick,24
IL,M,2008,Jaiden,91
VA,F,2008,Laurel,5
PA,F,1977,Kristy,300
LA,M,1948,Everett,15
TX,F,2009,Adrienne,34
OK,F,1937,Paula,40
CT,F,1961,Allyson,10
NJ,M,1967,Dominick,49
