state,sex,year,name,count
IL,F,2009,Melanie,162
MI,F,2002,Cassandra,71
IA,F,1914,Nadine,22
CT,M,2015,Xavier,49
ME,F,1956,Kathryn,52
CO,M,2003,Trent,25
MD,M,2005,Anwar,6
FL,F,2010,Jamiyah,31
LA,F,2013,Isabella,196
DC,M,1965,Duane,14
IN,M,2013,Skyler,27
NY,F,1997,Denisse,23
AL,M,1958,Columbus,5
MN,F,1940,Edith,21
KY,F,2015,Sophie,39
MN,M,1996,Duncan,12
NJ,M,1919,Carmelo,7
AR,F,1931,Odean,5
OR,F,2002,Susana,5
TX,F,1944,Corina,20
GA,F,1929,Rebecca,67
UT,F,2007,Ciara,14
NE,M,2015,Cesar,5
IL,M,1982,Arron,13
MI,F,2003,Aaliyah,103
TN,M,1929,Rogers,11
OH,F,1984,Fallon,18
MS,M,1955,Howard,128
TX,F,1994,Joslyn,13
GA,F,1929,Magnolia,14
VA,F,2002,Ruth,24
CO,M,2006,Denzel,7
NJ,M,1990,Fredrick,9
SD,F,1956,Roxane,5
WI,M,1952,Emil,7
PA,M,2016,Hamza,22
FL,M,2007,Nigel,17
SD,F,1917,Della,12
CT,M,1963,Stephan,12
OH,F,1950,Alexis,17
SC,M,1999,Deante,5
GA,M,2014,Ben,8
AR,F,1941,Margie,93
OH,M,2008,Peyton,153
WV,M,2014,Harrison,10
VA,F,1998,Christy,5
FL,F,1972,Latarsha,12
NV,M,1975,Roy,5
NM,M,1951,Rudolph,13
MS,M,1917,Lenzy,6
OK,F,1956,Vivian,22
IL,M,1949,Al,8
OR,F,1991,Araceli,9
CT,F,1935,Viola,7
NY,M,1999,Joaquin,8
NE,F,1947,Eva,9
GA,F,1921,Dessie,20
CO,M,1992,Devon,55
DE,F,1999,Jamie,7
IL,F,1920,Theda,18
WI,F,1927,Angeline,47
SC,F,1964,Angie,58
ME,F,1919,Sarah,13
FL,M,1966,Alvin,75
SD,F,1983,Sarah,135
IL,F,1998,Cassandra,164
MN,F,1956,Penelope,9
ND,M,1957,Edwin,9
MO,M,1973,Gregory,276
VT,M,1917,Walter,32
TX,F,1935,Julieta,9
PA,M,1929,Marvin,163
AZ,M,2003,Ricky,15
CT,M,1956,Rory,8
NY,M,1960,Lane,8
VA,M,1953,Gregg,11
AZ,M,1951,Keith,31
OK,F,2013,River,15
IA,F,1985,Hope,10
WI,F,1977,Melisa,11
NY,F,1995,Monet,11
KS,M,1994,Clayton,45
UT,M,1996,William,171
ND,F,1931,Ann,27
CT,M,1989,Douglas,62
NC,F,1997,Ashanti,13
ME,F,1974,Lori,43
WI,F,2002,Kayleigh,15
LA,M,1947,Andrew,112
IN,F,1941,Ernestine,10
AR,M,1973,Rusty,7
FL,M,2015,Gavin,274
OK,F,2011,Juliet,10
SC,F,1990,Amberly,7
CA,M,1991,Richardo,13
TN,F,2004,Marianna,10
DC,F,1915,Jennie,5
SC,F,1992,Jaime,8
SC,F,1941,Lucile,31
NY,M,1990,Leland,15
NC,F,1952,Kathi,5
FL,F,1965,Noreen,6
ID,M,2005,Devin,22
WA,F,2006,Abigail,301
PA,F,1930,Beverly,251
CT,F,2008,Cheyenne,17
