state,sex,year,name,count
DC,M,1966,Shannon,7
NY,M,1976,Nicky,10
WY,M,1999,Timothy,10
VA,M,1920,Vance,7
NY,M,1911,Wilson,5
OK,F,1996,Shelbie,11
KY,F,1956,Lesley,6
MI,M,1989,Darrell,43
CA,F,2004,Ida,9
AR,M,1997,Jonathon,18
WA,F,1950,June,28
IN,F,1974,Audrey,22
IN,F,1940,Opal,10
IN,F,1998,Tamara,12
SC,M,1963,Windell,7
MA,F,1959,Rena,5
HI,M,1956,Kenneth,71
KY,F,1997,Hayley,72
CA,F,1978,Janell,44
CO,M,1994,Lukas,7
LA,M,1979,Walter,74
OR,M,1955,Ron,25
AR,F,2007,Arianna,16
SC,M,1913,Larry,13
NC,M,1921,Percy,55
NC,M,1913,Garfield,9
HI,M,1969,Grant,14
ME,M,1981,Jeffery,9
AL,M,1948,Vincent,22
NJ,F,2005,Joan,11
UT,M,1969,Dwayne,5
AR,F,1922,Beth,6
SD,M,1934,Ross,5
UT,F,1987,Mandi,16
MI,F,2003,Audrey,149
WI,M,1949,Orville,11
PA,F,1962,Melodie,6
IN,F,1963,Dora,18
AR,M,1952,Alex,8
UT,M,1992,John,139
TX,M,2004,Kylan,15
NE,M,1988,Nathaniel,44
TX,F,1957,Melody,123
CA,M,1956,Donaciano,7
ME,F,1923,Leona,23
KY,M,1958,Wilbur,10
ID,M,1993,Marco,6
KY,F,1918,Hattie,76
NY,F,1953,Sheree,6
NJ,M,1987,Lamar,54
VT,F,1929,Colleen,6
TN,M,1915,Booker,10
TX,F,2006,Rania,14
KS,M,2000,Erick,10
MS,F,1990,Princess,9
FL,F,1979,Alisha,42
PA,M,1978,Glen,26
CA,M,2011,Javan,6
IL,M,1964,Marcel,9
NY,F,2011,Reilly,13
CO,M,2012,Adonis,9
MI,F,1954,Nila,8
CA,F,2012,Polina,8
FL,M,2003,Titus,16
MI,F,1960,Robyn,39
GA,M,1966,Floyd,29
NC,F,1933,Elois,6
NC,F,2014,Amber,27
DC,F,1910,Helen,52
WA,F,1996,Ali,6
IN,F,2009,Dena,6
TX,M,1991,Aron,34
CA,F,1965,Jennifer,1649
MA,M,1923,Guy,25
TX,F,1982,Patty,17
NJ,F,1946,Debra,12
WY,M,1957,Micheal,14
CO,F,1919,Gertrude,31
PA,M,1963,Armand,6
WI,M,1919,Frederick,87
