state,sex,year,name,count
PA,M,1931,Morgan,12
IA,F,1986,Randi,17
NM,F,2014,Sarai,9
IN,F,1919,Jeanette,56
NC,F,1921,Hettie,21
NY,M,1974,Randolph,35
NY,F,1966,Michell,8
TX,F,1942,Maxcine,6
FL,F,1943,Toni,8
OH,M,1969,Alberto,9
WA,F,1971,Elizabeth,165
OH,F,1979,Summer,81
WA,M,2017,Indiana,5
CT,M,2012,Yadiel,6
AZ,M,2000,Arturo,51
MD,M,1947,Ben,6
FL,M,1969,Frederick,128
IL,F,1974,Alyssa,19
FL,M,2002,Shane,162
MO,M,2003,Alonzo,8
NE,F,1997,Katie,33
NC,F,1996,Ella,7
OH,M,1970,Virgil,27
KS,F,1997,Delaney,14
AZ,F,2000,Lena,9
PA,F,1965,Lenora,9
RI,M,1920,Clyde,7
WV,F,1952,Anne,35
AK,M,1963,Ricky,8
GA,F,1945,Gennie,7
WV,F,1941,Drema,40
NJ,F,1951,Matilda,6
MD,M,2017,Brantley,38
CA,F,1992,Catrina,29
CO,M,1977,Brock,10
NC,F,1958,Desiree,6
TX,M,1985,Dennis,160
MI,F,1937,Anne,88
MN,F,2017,Averi,5
OH,F,1970,Lynn,167
NM,F,1966,Roberta,42
OH,F,2000,Callie,40
VA,M,1957,Victor,69
AR,M,1919,Elbert,42
PA,M,1994,Albert,45
KY,F,1947,Grace,23
WI,M,2000,Braeden,19
FL,F,1984,Lauren,579
IA,F,1994,Josie,15
FL,M,2003,Conner,88
MI,F,1990,Kirsten,74
CA,M,1964,Emery,9
DC,F,1973,Dionne,17
TX,M,1916,Reyes,18
TN,M,1942,Aubrey,23
CA,F,2000,Brittany,354
IL,F,1969,Nicki,7
IA,F,1939,Neva,11
GA,M,1917,Melton,5
TX,F,1929,Alyce,8
MS,F,1971,Eunice,10
MD,F,1919,Alma,27
TX,M,2001,Angelo,57
GA,F,1978,Amanda,807
NJ,M,1985,Jay,35
KY,F,1989,Maria,28
UT,F,1922,Myrtle,16
WA,F,2014,Alexa,97
AZ,M,2003,Irvin,23
SC,F,2007,Mackenzie,55
MA,M,1998,Aaron,159
DC,F,2010,Marley,5
LA,M,2015,Gray,7
PA,F,2006,Avery,172
CA,F,1990,Ida,19
NC,M,1999,Juwan,10
CO,M,2015,Braiden,6
WI,M,2006,John,193
MS,F,1946,Dale,5
AR,F,1989,Sarah,248
PA,M,1964,Leslie,47
PA,M,1923,Vincent,399
CA,F,1995,Alyce,8
TX,M,2003,Madison,8
SC,F,1924,Lilla,7
TX,F,2003,Kyndra,5
MO,F,1960,Jacqueline,104
FL,F,1989,Marlena,11
AR,F,1972,Kristen,13
VT,F,2005,Savannah,6
MO,F,1924,Virginia,766
VA,M,1923,William,1661
MD,F,2009,Kendyl,6
CA,M,1977,Gino,22
MO,F,2000,Sydni,19
VA,F,1976,Kristi,41
IA,F,1948,Holly,14
AL,F,1968,Valerie,102
OH,M,1996,Dashawn,15
WV,M,1913,Roy,70
CA,F,1971,Janine,88
KS,F,2002,Carolyn,10
SC,M,2005,Jakari,6
GA,M,2007,Christain,9
NM,M,1962,Kenny,18
TX,M,1920,Federico,22
MS,M,2014,Kristian,5
MS,M,1978,Brent,28
NJ,F,1936,Kathy,7
WI,F,1997,Devyn,9
IL,M,1996,Kolten,7
NJ,M,2012,Nehemiah,14
GA,F,1917,Syble,7
NC,F,1962,Carlene,7
NY,M,1922,Gifford,6
HI,F,1943,Joanne,18
IL,F,2002,Mila,7
WA,F,2010,Dasha,8
MN,M,1911,Irving,6
NY,M,2013,Arya,8
SC,F,1971,Marcy,6
TN,M,1997,Clay,23
OH,M,1989,Durrell,8
MI,F,1946,Carmella,9
PA,F,1970,Amber,51
IN,M,1916,Shirley,7
OH,M,1990,Nikolaus,6
MN,M,1978,Jayson,17
GA,F,1974,Brenna,6
OK,M,2013,Koby,8
MS,F,1918,Estell,13
SD,F,2009,Isabel,13
VT,M,1968,Stanley,5
LA,F,1952,Saundra,8
IN,F,1991,Kaila,14
TN,M,1936,Carroll,31
GA,M,1950,Roger,223
FL,F,1917,Elsie,27
LA,M,1987,Felton,10
MD,F,1966,Shelby,13
OR,F,2012,Amelia,148
MN,F,1965,Julie,778
CT,M,1973,Glen,12
IL,M,2010,Talon,15
IN,F,1966,Katherine,110
LA,M,2006,Brock,42
IN,F,1951,Carla,89
FL,F,2012,Kayla,220
PA,M,2017,Jagger,9
IL,M,1991,Austen,9
MO,F,2010,Liana,5
FL,M,2007,Obed,10
VT,F,1976,Angel,5
NJ,F,1981,Sherry,31
NJ,F,2014,Kadence,13
SC,F,1957,Irene,16
MN,M,2010,Kyan,6
CT,F,1926,Lucy,56
FL,F,1959,Julie,296
NY,F,1990,Astrid,17
TX,M,1946,Art,7
NC,F,1966,Millie,8
SC,M,2003,Thomas,193
VA,F,1969,Latrice,7
MA,F,1967,Penny,41
KY,M,1961,Taylor,5
AR,F,1956,Gail,65
IA,F,1976,Whitney,5
ME,M,1978,Roy,6
MN,F,2006,Arabella,8
NY,F,1978,Teisha,5
KS,F,1923,Leona,71
SD,F,1959,Joyce,18
TX,F,1925,Oleta,49
SC,F,1979,Alice,13
UT,F,2001,Kristy,5
CA,F,2004,Ashlie,22
OH,F,1967,Winifred,5
IN,F,1982,Yvonne,13
CA,M,1994,Augustin,10
TX,F,2014,Emy,5
WV,F,2015,Molly,17
CA,M,1989,Artemio,19
WI,F,1940,Frances,92
CA,M,1975,Sylvester,13
CA,M,1992,Eusebio,10
NY,M,1987,Wyatt,8
CA,F,1998,Ravyn,13
UT,F,2001,Sophia,51
KS,F,2002,Kennedy,32
IA,F,2016,Brinley,25
WA,F,2015,Jennifer,34
VA,M,1974,Ronnie,63
MN,F,1942,Sharen,6
MA,M,1925,Henri,6
IL,F,2011,Keily,7
OK,F,1936,Bertha,37
MN,F,1960,Tammy,278
MN,F,1945,Sherryl,10
GA,M,2014,Mateo,71
NY,F,1972,Dinah,8
OR,F,1918,Clarice,7
UT,F,1976,Sunshine,6
MS,F,1953,Carlene,5
GA,F,1923,Magnolia,18
GA,M,1943,Toby,6
NE,M,1978,Luke,33
NH,M,1923,Charles,62
CT,F,2008,Mariam,6
ID,M,1992,Neil,7
MI,F,2004,Molly,135
NC,M,1932,Wilbur,35
AR,F,1956,Patty,19
FL,M,1972,Manuel,54
PA,F,2005,Giana,34
KY,M,1970,Darryl,18
OH,M,1917,Sol,9
WV,F,1918,Margret,7
TX,F,1932,Amy,12
OH,M,1932,Leon,59
CA,F,1990,Chanice,9
MD,M,1987,Nelson,11
NY,F,1947,Sandra,2274
OH,M,2008,Jarrett,7
FL,F,1993,Gracie,5
NM,F,1911,Lena,8
VA,M,1981,Irving,5
IL,F,2011,Robyn,8
MD,M,2011,Kane,6
TX,M,2011,Eben,5
SC,M,1985,Carlton,15
WV,F,1917,Phoebe,5
CA,F,1989,Sloane,8
VA,F,2010,Halle,9
KY,F,1975,Tiffanie,10
TN,F,1957,Lottie,5
NY,F,1975,Zelma,6
AR,F,1999,Priscilla,5
IA,M,1937,Dallas,13
CT,M,1979,Robert,421
NJ,F,2015,Raina,8
IA,M,1920,Wendall,6
DC,M,1960,Joseph,242
KS,M,1922,Junior,34
SC,F,1987,Sonya,12
KY,M,2009,Braeden,10
MD,M,1918,Victor,16
OK,M,1936,Byron,12
NY,M,1960,Louie,33
MI,M,1930,Byron,34
GA,F,2007,Flor,12
MT,M,2010,Preston,15
NY,M,1941,Hugo,5
NV,F,2016,Joy,8
RI,F,1917,Gabrielle,5
IL,M,1944,Manuel,16
AZ,F,1976,Ingrid,5
TX,M,1935,Vaughn,7
OK,F,2012,Harley,14
HI,M,2010,Jeremy,10
CA,F,1979,Brenna,34
IL,M,1940,Nickolas,7
NY,M,1985,Nestor,17
TX,M,1912,Grady,39
MA,F,1993,Camila,7
WV,F,1965,Shelby,7
MI,M,1993,Timothy,431
NM,M,1988,Matthew,278
ND,M,1977,Daniel,88
NY,F,1978,Brigitte,8
FL,F,1991,Kiah,5
CA,F,1972,Hermelinda,5
IL,F,1965,Malissa,11
MI,M,1920,Mike,44
WV,F,1982,Janet,14
MA,F,1941,Georgette,19
AL,F,1915,Trixie,6
NH,F,1940,Brenda,26
TX,M,2008,Jashaun,7
CA,F,1982,Natisha,6
NJ,M,1969,Rob,5
NY,M,2007,Stanley,37
IL,F,2002,Lizbeth,190
KS,M,1977,Jess,6
LA,F,1991,Eva,10
NY,M,1985,John,2372
ID,F,1919,Caroline,7
MI,F,1971,Francine,14
OR,F,2004,Karis,7
CO,F,1939,Joanne,31
MO,M,1995,Taylor,151
AL,M,1939,Murry,7
TN,F,2016,Jocelyn,32
CA,M,1940,Gordon,126
FL,M,1993,Enrico,7
WA,M,2013,Westin,13
CA,F,2008,Meztli,5
PA,M,1935,Otto,16
IN,F,1956,Jeanna,10
UT,F,2010,Iliana,5
AL,F,2017,Raina,5
NY,M,1937,Felix,29
UT,F,2011,Keyla,6
NY,F,1917,Lucille,375
TX,F,1957,Renae,6
NE,M,1984,Jed,6
OH,F,1948,Leona,28
IA,M,1985,Jamie,34
NY,M,1910,Gustave,8
MI,F,1966,Elise,10
VA,F,2016,Anneliese,6
PA,M,2003,Pedro,14
NM,M,2015,Alonzo,8
MN,M,1961,Norman,22
FL,F,1939,Cora,15
CA,F,1967,Cindie,5
GA,M,1983,Donnell,7
FL,F,1963,Audrey,65
CT,F,1969,Stacey,100
MO,M,1991,Duane,5
CA,M,1916,Tsutomu,5
WI,F,1974,Marion,6
NE,M,1923,Calvin,37
IL,F,1949,Carmen,45
CO,F,1947,Patsy,38
PA,M,1974,Carey,8
CA,F,1910,Marian,37
IA,F,1943,Darla,14
CA,F,2013,Inaya,11
OH,M,1914,Herman,100
TN,M,2008,Jarvis,11
MI,M,1929,Ronald,378
KS,F,1956,Jenny,6
TX,M,1949,Dewitt,5
TN,M,2002,Mckinley,8
TN,M,1927,Ross,17
SD,M,1953,Terrence,10
CA,F,1918,Mavis,6
CO,F,1957,Alice,47
VT,F,1992,Kelsie,6
AR,F,1967,Carole,5
MA,M,2008,Jayce,9
CA,F,2014,Christy,19
CA,F,1998,Lizabeth,8
TN,M,1938,Vance,7
TN,F,2003,Kaia,5
CA,F,2004,Iyana,21
MO,F,2013,Raelynn,32
MS,M,1981,Lester,19
MA,M,1959,Wesley,20
MT,M,1945,Theodore,13
MO,F,1992,Misha,5
DE,M,2012,Luke,36
HI,F,1927,Tamiko,6
WY,M,1990,Joel,12
PA,F,2005,Marguerite,7
MS,F,1963,Claudia,6
CA,M,1996,Deion,36
PA,F,1986,Katina,5
GA,F,2015,Dasha,6
NV,F,1971,Sherry,13
HI,F,1960,Paula,20
WA,M,1982,Edwin,8
MD,F,1944,Ernestine,23
TX,M,1999,Jaziel,13
NC,F,2015,Janiah,6
FL,F,1962,Deana,14
NM,M,1966,Damon,11
PA,F,1940,Dixie,46
OK,F,2011,Sierra,19
PA,F,1954,Krista,9
IN,M,2012,Jericho,5
MD,M,1972,Alphonso,5
MD,F,2009,Shaina,5
TX,M,1966,Chad,132
IL,F,1929,Violet,147
FL,F,1991,Kaylie,14
LA,F,1912,Viola,83
UT,M,1918,Grant,43
UT,F,2017,Mazie,5
CA,M,1984,Carlos,1214
MT,M,2015,Easton,27
FL,M,1999,Kent,11
AL,F,1988,Hollie,19
MO,F,2007,Meagan,5
TX,M,1919,Edsel,6
FL,F,1970,Lesa,6
MI,M,1978,Tyree,8
WY,M,1925,Alfred,9
GA,M,1910,Herman,26
DC,M,2016,Andres,7
SC,M,1913,Johnny,26
OH,M,1981,Mike,13
NH,F,2015,Heidi,5
MA,M,2008,Pedrohenrique,9
CA,F,2002,Kiran,14
TN,M,1937,Odell,7
FL,F,1995,Halee,10
CO,M,1987,Orlando,6
ID,M,1916,Ralph,47
NJ,F,1963,Renee,217
HI,F,1913,Adeline,5
IL,M,2006,Odin,5
OH,M,1953,Mel,6
AR,F,1972,Tera,7
TX,M,1916,Fermin,6
OH,M,1989,Manuel,6
WA,F,1955,Paulette,14
SC,M,1937,Wylie,8
AK,F,1957,Dianna,7
TX,M,1991,Nelson,66
VA,M,1987,Jarrell,7
FL,M,1962,Otis,30
NC,F,1941,Rena,18
IL,F,1965,Sonji,7
MA,M,1994,Emerson,5
NY,M,2013,Shiv,5
CA,F,1980,Idalia,5
TX,M,1974,Israel,108
CT,F,1976,Daisy,9
DC,F,1970,Sheryl,16
KY,F,1999,Kaelyn,10
TX,M,1962,Filiberto,5
KY,M,1910,Claude,11
IA,F,1989,Marissa,31
WI,F,2001,Cecilia,15
AZ,M,1984,Coy,6
VT,M,1914,Wayne,8
KS,M,1972,Isaac,6
TN,F,1955,Andrea,22
WI,M,1983,Reid,10
KS,M,2006,Pablo,13
TX,F,1979,Shameika,7
IL,F,2016,Karlie,10
TN,F,1933,Leatha,5
CT,M,1968,Don,10
PA,M,2011,Namir,13
LA,M,1991,Holden,12
UT,M,2009,Maddex,6
MA,F,1948,Genevieve,9
TX,F,1942,Felicitas,15
IA,M,1928,Elvin,12
CA,F,1926,Eva,104
RI,F,1923,Estelle,15
CO,M,1973,Russell,49
FL,M,1971,Jesse,67
IL,F,1974,Angelina,21
AR,M,1936,Columbus,10
NY,F,2016,Winona,7
PA,M,1920,Dante,11
ID,M,1933,Clarence,11
KS,F,1929,Detta,5
HI,F,2001,Leah,11
OK,M,1995,Tanner,137
CO,M,2010,Jacob,338
AL,M,1942,Moses,18
AR,F,2006,Britney,8
ME,F,2005,Maya,15
MA,M,1950,Edmund,46
NY,F,1931,Jeanne,344
PA,F,1980,Benita,5
MA,F,2007,Zoie,6
AL,M,2010,Kenneth,59
AR,F,1924,Izola,5
MS,M,1927,Roger,19
TX,F,2011,Erin,111
VA,M,2012,Rex,10
MI,F,2001,Makaila,16
IL,F,2017,Mercy,9
WV,F,1919,Verna,16
OK,F,1923,Nova,10
AL,M,2012,Cristian,11
ND,M,1974,David,111
WI,F,1932,Pat,24
NY,M,1984,Anton,17
AL,M,1914,Augustus,9
NY,F,1973,Xiomara,9
WI,M,1962,Rolf,6
AZ,F,1996,Ileana,7
NE,F,1969,Sabrina,5
NY,M,1938,Burdette,6
OH,F,2014,Korie,7
CA,M,1993,Roberto,802
VA,M,1968,Nick,6
AL,F,1917,Catherine,103
HI,F,1936,Arlene,11
CA,M,2002,Avi,19
KS,M,1940,Earl,55
TX,F,1917,Roberta,75
NY,F,2012,Dani,12
CA,M,1987,Adonis,7
