state,sex,year,name,count
VT,M,1933,Stuart,6
WI,M,1917,Ferdinand,11
VA,F,1963,Margaret,215
WY,M,1983,Scott,47
SC,F,1968,Catherine,88
SC,M,1977,Tavarus,5
OK,F,1998,Andrea,35
NJ,M,1926,Clarence,91
OH,F,1978,Deena,8
SC,M,1925,Lester,30
MT,M,1915,Byron,7
NJ,M,1975,Otis,8
PA,F,1960,Joy,138
ME,M,1995,Kurt,6
ID,M,1953,Ivan,5
SD,M,1979,Lee,16
DE,F,1983,Rebecca,40
VT,M,1932,Reginald,13
VA,F,1996,Taryn,15
WI,M,2011,Irvin,7
NC,F,1995,Desiree,36
MI,F,2015,Raven,24
TX,F,2012,Bertha,7
GA,F,1966,Lillie,18
CO,M,1990,Steve,8
KY,M,1977,Micheal,45
CT,M,1968,Hans,6
IL,M,1970,Romeo,8
OH,F,1999,Lillie,11
GA,F,1967,Meredith,7
MD,F,1971,Carol,77
FL,F,1967,Katrice,5
AR,F,1962,Sabrina,12
IL,F,1987,Justina,19
PA,F,2006,Patricia,23
GA,M,1986,Brody,6
MI,M,2017,Jack,318
TN,F,1973,Latisha,10
HI,F,2011,Callie,8
VA,M,1967,Bryan,153
CA,F,1994,Ibeth,11
OH,M,2009,Duane,13
IA,F,1953,Marian,22
GA,F,2014,Kaylei,6
MS,M,2014,Camron,6
UT,M,2009,Jaxton,29
WA,F,1975,Terri,18
MT,M,1957,Kelly,26
RI,M,1979,Joseph,153
WA,F,2009,Aliza,6
LA,F,1980,Celeste,30
PA,F,1915,Rachael,6
OH,M,1986,Cedric,14
GA,F,1979,Sebrina,5
WA,M,1980,Jedediah,6
TX,F,1993,Imari,5
LA,M,2007,Chandler,29
MD,M,1943,Frank,183
AZ,M,2000,Franklin,10
VT,M,1995,Stephen,13
LA,F,1946,Celestine,7
OH,M,1972,Corey,91
TX,M,1971,Valente,5
IL,F,1940,Joyce,879
NM,F,1960,Debbie,178
IL,M,1960,Brady,7
CO,F,2012,Lilah,32
TX,F,2003,Lakayla,5
MA,M,2002,Turner,6
MO,F,1978,Erika,52
PA,F,2004,Dayna,5
KY,F,1997,Kellie,12
MD,F,1980,Lachelle,5
NC,F,2009,Vivian,51
AR,F,1918,Oma,17
CA,M,1978,Terrell,35
OK,F,1966,Jena,6
NY,F,1994,Riley,18
CA,F,1984,Danae,23
NH,M,1999,Dakota,18
NY,F,1988,Miguelina,5
AZ,M,2011,Leonel,22
CO,F,1952,Andrea,17
MI,M,1994,Cooper,9
WI,F,1948,Rochelle,7
IL,F,1967,Shaun,10
GA,M,1998,Alec,51
MO,F,1978,Raven,7
SC,F,1913,Nellie,75
ID,M,2008,Reid,7
AZ,M,1919,Trinidad,6
NM,M,2002,Jessie,7
TX,F,1988,Rosalinda,52
NE,M,1981,Jonathon,11
OH,F,1970,Tiffanie,5
WI,F,1988,Kimberley,5
VA,F,2017,Analia,5
MD,F,1925,Constance,24
KY,M,2016,Griffin,34
CA,F,1981,Thomas,10
KY,M,1918,Houston,8
NE,F,1960,Mary,452
MI,M,2009,Nino,5
MA,F,1987,Shelley,9
FL,F,1962,Janis,8
AR,M,1947,Calvin,73
SC,F,2012,Callie,26
WV,F,2004,Lucy,6
MO,M,1953,Lyle,24
GA,F,1946,Gerry,12
CA,F,1992,Chastity,11
MA,M,2000,Gianni,9
UT,F,1932,Cora,8
CA,F,2010,Leylanie,5
DE,F,2004,Madeline,14
RI,F,1950,Marilyn,46
MT,F,1919,Fern,13
TX,M,2000,Wilbert,8
TX,M,2003,Joeanthony,9
FL,M,2009,Kellan,19
MO,M,1972,Herbert,14
WA,F,1993,Nadia,6
CA,F,2012,Elliott,16
NY,F,1930,Madelyn,18
PA,F,1957,Alta,6
AZ,M,2012,Maximus,56
IL,F,1985,Hanna,9
MS,F,1914,Nellie,69
OK,F,1964,Christine,47
AR,M,1998,Patrick,51
WV,F,1968,Michelle,224
PA,F,1934,Elaine,376
MS,M,1974,Ashley,14
MS,F,1995,Krystal,10
VA,F,1946,Faye,70
NY,F,1979,Jana,35
NM,F,1988,Briana,19
SC,F,2014,Cooper,6
WI,F,2012,Chanel,7
CA,F,1989,Melonie,9
CO,F,1913,Maxine,31
WV,M,1963,Jacob,8
HI,M,2007,Jaiden,5
DC,M,1974,Antione,5
LA,M,2011,Brylan,9
CA,F,1992,Katlynn,12
PA,F,1925,Andrea,6
CA,F,2009,Bianka,16
KS,M,1995,Lorenzo,6
GA,M,2016,Colt,29
NY,M,1939,Bryan,11
TX,M,1953,Reyes,36
OH,F,1988,Katherine,547
IL,M,1993,Kristopher,68
NE,F,1924,Barbara,94
TX,M,1927,Eldon,30
PA,F,2010,Ryann,15
WA,F,2003,Joy,14
VA,F,2006,Aleena,7
TX,F,2016,Ali,13
MI,F,1964,Catherine,402
SC,M,1975,Troy,37
MS,F,1910,Catherine,32
CA,M,1974,Hilario,16
ND,F,1938,Mae,5
NM,M,1996,Damian,21
TX,M,2000,Blaze,11
MI,M,1989,Nicolas,63
GA,M,2015,Zyion,6
AZ,F,1976,Alyssa,7
TN,F,2009,Ariyana,5
PA,M,1953,Dallas,16
CA,F,2015,Ivie,7
CA,F,1991,Linsey,14
