state,sex,year,name,count
FL,F,1977,Keely,7
KY,M,1981,Jackson,5
TN,F,1992,Betty,7
NY,F,1958,Rifka,5
IA,F,1933,Claire,6
UT,M,1982,Micah,22
WA,F,1965,Myra,5
AL,M,1934,Norman,77
TN,M,1995,Caleb,301
FL,F,1993,Rebekka,5
MS,F,2000,Maya,11
PA,F,1992,Krysta,11
GA,M,1966,Donny,9
ME,M,1917,Clifford,33
FL,F,2010,Danica,31
VA,M,1958,Bobbie,7
IL,F,1996,Kirstin,14
MI,F,2014,Meredith,14
CA,F,1982,Carole,9
GA,F,1992,Daisy,7
MD,M,1970,Brent,41
KS,F,2016,Madilyn,19
CA,F,1952,Joy,150
TX,F,2008,Nayomi,7
OH,F,1920,Marcia,20
NJ,M,1966,Marcos,9
FL,F,1990,Leticia,24
AZ,F,1928,Elsie,20
CA,F,1974,Hollie,32
OK,M,1975,Robert,424
ID,M,1984,Frank,7
UT,F,1992,Kori,7
NE,F,2004,Piper,14
CA,F,1953,Nanette,59
IN,F,1998,Gina,15
IL,M,1922,Scott,7
MD,M,2000,Harrison,40
MI,M,1978,Gavin,9
OH,M,1966,Kris,17
NM,M,2007,Ivan,31
NY,M,1921,Terry,5
TN,M,1986,Dominique,12
MD,M,1997,Jon,5
MS,M,1989,Chaz,7
CA,F,1984,Melaine,6
IL,F,1988,Carly,93
MI,M,1922,Ervin,39
AZ,F,1980,Adriana,28
WV,M,1940,Dean,5
MI,F,2001,Lila,14
NY,F,2015,Tenzin,28
MO,M,2004,Omarion,14
HI,M,2012,Dwayne,5
MS,F,1992,Cheyenne,5
MD,M,1979,Norman,17
MI,F,1993,Hunter,13
TX,F,1979,Rosalva,9
RI,F,1955,Roxanne,7
MA,M,1971,Phillip,34
MD,F,2000,Moriah,10
NM,F,1981,Kathleen,13
AZ,F,1983,Sophia,35
AR,M,1966,Andrea,5
MI,F,1964,Evelyn,52
OR,F,1964,Gail,26
MI,F,2001,Tyonna,5
IL,F,2002,Johnna,5
OH,F,1992,Leia,5
FL,M,1997,Horacio,5
OH,F,1945,Beatrice,44
TX,F,1989,Zoila,7
FL,M,2014,Cory,25
GA,M,1995,Trayvon,8
HI,F,1937,Mercedes,5
MO,F,1982,Summer,17
KS,M,2009,Scott,8
IL,F,2016,Carolyn,19
GA,F,2004,Lilian,14
GA,F,1983,Carmen,30
UT,F,1917,Nina,10
IL,F,2001,Piper,23
WI,F,1952,Janine,25
NH,M,1976,Troy,16
WA,M,2002,Ali,15
TX,M,1991,Quintin,18
MS,F,2015,Jasmine,19
SD,F,1931,Alberta,8
DE,F,1924,Dorothy,76
OH,M,1958,Glenn,233
OR,F,1947,Kathie,20
DC,F,1952,Cheryl,71
IL,M,1997,Colton,148
NH,F,1991,Katharine,6
NJ,M,1960,Manuel,38
NY,M,2006,Gustavo,23
WA,F,2005,Heidi,35
LA,F,2005,Heaven,32
MO,M,1996,Joe,14
CT,F,2012,Jocelyn,20
KY,M,1968,Leon,9
VA,F,1994,Micah,7
MN,F,1970,Laurie,103
OH,M,2009,Chace,22
