state,sex,year,name,count
LA,F,1980,Tisha,9
MI,F,2006,Breeanna,6
TN,M,1949,Chester,58
MO,F,1914,Agnes,78
FL,M,2001,Tadarius,5
FL,M,1943,Alvin,49
CO,F,1991,Janessa,20
AL,M,1957,Huey,7
OK,F,1992,Haley,104
CO,M,1990,Travis,165
AR,M,2014,Bryan,27
AL,F,2012,Camilla,8
CO,F,1995,Alia,12
MO,M,2014,Sawyer,87
MI,M,1961,Horace,7
MN,F,2016,Jolene,7
IA,M,1915,Delmar,16
NC,M,1988,Rashaad,10
GA,F,1953,Phyllis,190
KY,M,1960,Stephen,278
NY,F,1962,Star,6
MN,F,1916,Ruth,585
WA,M,1991,Fabian,12
WV,F,1982,Brandi,90
MD,M,1970,Ivan,12
NY,F,1966,Pattiann,5
SD,F,1949,Rhonda,9
VA,F,1941,Jewel,10
CA,F,1979,Gayle,19
ID,M,2017,Carter,59
SC,F,1938,Nan,7
DC,M,1940,Bobby,7
MT,F,1932,Grace,15
GA,F,2006,Fabiola,6
TN,M,2000,Chandler,79
CA,F,1975,Stefany,7
FL,F,1919,Lydia,17
MI,M,1917,Nick,27
IL,M,2011,Ray,12
IL,F,1954,Lydia,73
CO,M,1998,Micah,29
SD,M,2012,Jameson,16
TX,F,2010,Ayra,5
KS,M,1916,Fred,96
IN,M,1914,Oral,5
MA,F,1960,Marybeth,41
OR,F,2008,Bridget,9
UT,F,2014,Tatum,21
NV,M,1960,Dale,13
TX,M,2000,Izaiah,32
TX,F,2007,Leiana,5
NY,F,1989,Estrella,10
CA,F,2005,Talisa,6
MT,F,1977,Rachael,5
OK,F,1927,Luella,20
UT,M,2002,Bryce,44
AZ,M,2009,Broderick,8
NJ,M,1956,Ronny,5
MA,F,2000,Teagan,7
HI,M,1927,Philip,9
MN,M,1960,Patrick,336
MO,F,1953,Mable,5
CT,F,2011,Eden,8
NJ,M,1983,George,192
MI,F,1939,Susan,284
MS,F,1925,Creola,6
FL,F,2008,Makhia,7
IA,M,1996,Jamison,5
MN,M,1916,Ray,63
PA,F,2002,Alora,8
OK,F,1925,Patti,6
MD,F,2011,Kylie,71
AZ,M,1938,Tommy,21
NC,M,1998,Donta,5
