state,sex,year,name,count
MI,M,2004,Thomas,349
KS,F,1976,Veronica,18
MN,M,1939,Otto,6
PA,M,2016,Kylen,6
NH,M,2008,Joshua,67
MD,M,1991,Marcellus,5
NE,F,2016,Cecelia,9
NY,F,1978,Clare,14
MO,F,2001,Gwendolyn,11
TX,M,1997,Christion,14
NM,M,1951,Alvin,17
MI,F,1940,Phoebe,7
IA,M,2004,Bradyn,5
NH,M,1957,Samuel,6
CA,F,1980,Lakenya,8
UT,F,1948,Lou,7
OK,M,1957,Troy,32
DC,F,1996,Amani,7
CA,F,2005,Sonja,22
MS,F,2012,Amari,10
AZ,F,2001,Gema,10
TX,M,1971,Silverio,8
OK,F,2010,Jacqueline,7
AR,F,1957,Candy,6
GA,M,1983,Garrett,28
GA,F,2006,Adeline,15
WA,F,1999,Marie,21
IL,F,1990,Stefanie,48
MA,M,2011,Brodie,7
MN,M,1990,Antoine,6
OH,F,1983,Jacquelyn,79
IN,M,1954,Basil,5
NE,M,1967,Byron,7
SC,F,2008,Kinley,9
CA,F,1978,Zakiya,9
MS,M,1947,Lee,167
NY,F,2002,Marah,5
MI,F,1938,Jenny,7
FL,F,1978,Johanna,20
WI,F,1958,Bridget,25
CA,F,2014,Nayah,5
SC,F,1925,Adell,14
TX,F,1961,Joanne,38
CA,M,1960,Merrill,7
KY,F,2002,Ashleigh,23
UT,F,2012,Zoey,115
NY,F,1955,Sari,17
IA,F,1912,Caroline,12
CA,M,2010,Jeremy,419
LA,F,2017,Sienna,8
VA,M,1985,Amir,5
OK,F,1956,Jayne,13
IN,F,1970,Shana,29
CA,F,1954,Donetta,5
GA,M,1981,Fabian,7
LA,F,2013,Jemma,6
MI,F,1978,Lynette,19
NY,F,2002,Infinity,6
ND,F,2003,Kaelyn,6
PA,M,1989,Burnell,5
NY,F,2007,Jasmyn,15
IN,F,2007,Emersyn,6
TX,M,2000,Zeke,7
MS,M,1979,Joseph,264
CT,M,1932,Bob,6
NC,M,1933,Johnny,161
OK,F,1969,Tresa,6
TX,F,1997,Lora,10
MO,M,1922,Dewey,13
IN,M,2002,Kerry,5
TX,F,1971,Marla,65
TX,F,2016,Dariana,39
CA,F,1972,Jean,98
NY,F,1990,Annmarie,43
IA,M,1927,Floyd,69
WV,M,1917,Claude,27
