state,sex,year,name,count
CO,M,1970,Andre,16
FL,F,1989,Annmarie,5
PA,F,1960,Iris,32
CA,M,2006,Abdullah,21
TX,F,1982,Candra,10
MA,M,2011,Carson,12
AL,F,2001,Tessa,9
IA,M,1925,Hugh,16
MN,M,1913,Mark,9
CO,F,1937,Joan,113
NC,M,1939,Glenwood,7
IL,F,1980,Amy,990
HI,F,1935,Doreen,7
AR,M,1967,Guy,5
PA,M,1996,Devan,13
TX,M,1921,Clovis,11
WA,M,1982,Nicholaus,6
NY,M,2005,Cristhian,6
VA,F,1961,Gina,49
IL,F,1989,Keanna,13
UT,M,1960,Rick,68
OH,F,1997,Shelly,6
MO,F,1953,Melanie,26
UT,F,1959,Debbie,151
CA,F,2008,Adali,5
NJ,M,2000,Ernest,8
GA,M,2005,Kolton,9
GA,F,1972,Tedra,38
NY,M,1947,Elliott,85
NJ,M,2017,Shimshon,9
MD,F,2013,Cindy,5
IL,F,1946,Richard,8
MN,F,2001,Linda,10
UT,F,1956,Myrna,6
FL,M,2004,Darrin,6
MD,F,1939,Betsy,11
NY,F,1916,Stella,446
OR,F,1994,Lena,10
VT,M,1978,Chad,27
FL,F,1989,Veronica,186
AZ,M,1977,Mervin,5
MS,F,2004,Sabrina,7
SC,F,2004,Olivia,199
NY,F,2003,Dyana,6
NY,M,1996,Wilfredo,29
GA,M,1944,Carter,5
KS,F,1989,Mercedes,16
TX,F,1944,Tommy,7
WI,M,1985,Benjamen,5
FL,M,1970,Cecil,32
LA,F,1925,Marie,335
TX,M,1929,Albert,301
TN,F,2014,Caroline,168
TN,F,1953,Sadie,7
MI,F,1999,Caitlynn,11
OH,M,2002,Brad,9
OR,F,1994,Kailey,9
NE,M,1993,Lance,14
IL,F,2015,Audrie,6
DC,F,1972,Chrystal,5
WV,F,1957,Elsie,5
MS,F,1912,Blanch,6
MA,M,2010,Alexander,348
VA,F,1926,Vernelle,7
TX,M,1931,Donnie,31
MS,F,1950,Addie,39
OH,M,1975,Terry,245
ND,M,1915,Maynard,12
OK,F,2016,Whitley,16
IN,M,1931,Marlin,6
TN,F,2013,Joanna,18
MO,F,2017,Artemis,7
AL,F,1913,Amelia,9
MI,F,2003,Batoul,9
IL,M,1968,Denis,14
ND,F,1970,Darcy,11
TN,F,2003,Bianca,19
LA,F,1953,Octavia,7
GA,M,1942,Lester,55
AK,M,1962,Nicholas,8
TX,M,1918,Ed,47
AL,F,2009,Kate,14
ME,M,1943,Leonard,16
NJ,F,2009,Dayanna,5
PA,M,1977,Dewayne,12
WV,F,1948,Arbutus,5
NY,F,1970,Delicia,6
NY,F,1988,Natacha,8
CA,M,1941,Alfred,172
KS,F,1960,Marian,8
MS,M,1966,Anderson,6
WY,F,1965,Sheila,17
AZ,M,1959,Curtis,32
IN,M,1934,Austin,5
AZ,F,1976,Paula,26
NC,M,1956,Byron,28
NJ,F,1987,Bianca,31
CA,F,2009,Monika,11
AR,M,1995,Todd,11
AZ,M,1969,Nathan,20
PA,M,2015,Jayveon,7
CT,M,1986,Elijah,9
FL,F,1944,Bette,11
AZ,M,1998,Kody,16
OK,M,1949,Loran,6
AK,F,1981,Rebecca,52
GA,F,1921,Grace,241
AZ,F,1938,Lorraine,10
IA,F,2007,Brylie,5
GA,F,1932,Eloise,82
WA,F,1917,Elsie,49
AL,F,1981,Alana,19
OH,F,2002,Makaya,5
IL,M,1912,Ollie,5
CA,F,2014,Tanya,32
WA,M,2006,Vincent,65
AR,M,2001,Jaylan,10
CA,F,2005,Leylah,7
IN,F,1963,Dona,5
WI,F,1918,Margaret,692
DC,M,1960,Neal,6
IA,F,2017,Elin,5
UT,F,2005,Allyson,27
NV,M,1955,William,72
NY,M,1984,Kent,14
LA,M,1938,Jerry,240
NC,M,2003,Lee,15
NJ,M,2004,Luis,165
TX,M,1965,Wilburn,8
OR,M,1996,Francisco,28
NY,F,1961,Daniel,8
WI,F,1967,Carlene,8
NJ,M,1930,Rodger,6
VA,M,1928,Ernest,136
NH,F,1966,Mary,62
OK,M,1991,Dante,5
GA,M,1923,Ed,16
TX,M,2009,Florentino,6
CA,F,1996,Trini,6
TX,F,1931,Rosita,9
AR,F,1986,Regina,10
NM,F,2009,Norah,8
CA,F,2016,Annaliese,11
PA,M,1919,Eugene,471
KY,F,2001,Jaelyn,13
IN,M,2011,Gerald,8
NY,F,1998,Anneliese,6
TX,M,1929,Abner,8
KY,M,1917,Forest,16
CA,F,1953,Margarete,5
FL,M,1964,Jimmie,58
CA,F,2017,Erza,6
GA,F,1983,Kim,9
MI,M,1990,Markeith,6
MN,F,1944,Sherrie,13
OK,F,1962,Jeannie,20
NY,M,1981,Christopher,3444
IL,F,2005,Rose,48
MS,F,1910,Leola,33
CA,M,1980,Jefferey,10
SC,F,1972,Brenda,65
CA,M,1969,Blair,12
MA,M,1976,Benjamin,250
AR,M,2014,Aidyn,5
LA,F,1956,George,6
ND,M,2007,Jonathan,14
WA,M,2015,Mohammad,9
KY,M,1930,Sherman,27
LA,F,1919,Kathryn,28
NE,F,1911,Geraldine,6
IA,F,1918,Violette,7
WV,M,1913,Russel,7
CA,F,1988,Anneliese,5
CO,F,1948,Annette,9
MD,F,1968,Keri,5
ND,F,1953,Coleen,5
MA,F,1987,Rachael,96
WA,F,1962,Lena,12
MI,M,1993,Joel,133
VA,F,1999,Aisha,11
PA,F,2012,Skyy,10
RI,F,1921,Bessie,7
AZ,M,2000,Enrique,77
WI,F,1989,Cynthia,23
LA,M,2007,Giovanni,11
RI,M,2017,Cooper,10
KY,F,1980,Whitney,62
NY,M,1936,Sol,25
NY,M,1934,Orville,6
MD,M,1919,Russell,47
AZ,F,2004,Adamaris,14
KY,F,2017,Mae,5
OH,F,1981,Alycia,9
ME,F,1964,Lorinda,5
MI,F,1967,Kari,83
MN,F,1990,Alecia,5
WY,M,1956,Raymond,21
OK,M,2011,Eric,41
NC,F,1976,Kristie,70
KY,F,1939,Sondra,17
OH,F,1972,Tiffaney,6
IL,F,1972,Alesia,6
NY,F,1985,Sydney,17
KS,F,1932,Twila,22
IL,M,1984,Loren,18
TX,M,1982,Tomas,87
OR,M,1974,Shad,6
MN,M,1983,Jeremy,318
WI,M,2015,Jaxton,17
MA,F,1930,Arline,16
TX,F,1978,Julianne,14
NY,M,1956,Rand,7
ME,M,1924,Gilbert,19
GA,F,1988,Paris,10
FL,F,1973,Maryann,6
CO,F,1933,Rose,52
PA,F,1986,Hallie,5
SC,M,1998,Jarius,5
MA,F,1967,Leeann,11
PA,M,1945,Leon,127
IA,M,1967,George,43
OK,M,1968,Dane,5
PA,M,2011,Jaxton,6
TX,M,2014,Samir,14
LA,M,2002,Elisha,7
OH,M,1965,Ray,98
CO,M,2008,Shawn,21
FL,M,2002,Cedrick,12
WV,M,1951,Chris,8
CA,F,1981,Jessika,12
TN,M,1959,Terence,7
TX,F,1951,Catharine,5
MO,F,1959,Dianna,78
MA,M,1987,Andres,11
MO,F,1994,Cherie,5
AZ,F,2006,Kaitlyn,117
MD,M,1986,Jose,17
NJ,F,2006,Natasha,39
MS,F,1968,Gloria,79
NC,M,1970,Zane,6
MN,F,1951,Randee,17
CO,M,1999,River,9
GA,F,1913,Eula,88
ND,F,1967,Diana,9
NY,F,2009,Yu,5
IL,M,2007,Junior,7
MN,M,1999,Dominik,8
OH,F,2003,Jailynn,5
ME,M,2002,Myles,7
WV,M,1927,Estel,5
WA,F,2009,Milla,6
CT,F,1927,Joseph,5
FL,M,2006,Micheal,34
TX,M,1992,Ramsey,13
MS,F,1911,Hattie,85
CA,M,1991,Marlo,10
TN,F,1920,Ruthie,16
AL,F,1930,Lovie,11
IL,M,1920,Christopher,11
IL,M,1920,Winston,9
OH,F,1934,Gracie,5
FL,F,2017,Ahuva,5
TX,F,1964,Deirdre,17
MD,F,2005,Saige,7
TN,F,1967,Gayla,8
AZ,M,1996,Deandre,11
PA,F,2008,Khloe,52
NY,M,1988,Erich,28
SC,M,1998,Brandon,363
TX,M,1950,Rubin,8
MD,M,2009,Jake,48
AL,F,1925,Arlene,7
OH,F,2008,Kennedy,148
IN,F,1992,Breonna,9
LA,M,1999,Todd,15
MN,M,1994,Turner,5
NM,M,1941,William,94
PA,M,1993,Lavern,6
VA,F,1964,Kristina,10
OH,M,1993,Tyree,16
NJ,M,2008,Nathaniel,164
MA,M,1962,Emile,5
IL,M,1989,Jay,60
ID,F,1942,Marva,5
GA,F,1947,Dolores,28
WA,M,1940,Earl,39
DE,F,1926,Myrtle,8
NC,F,2004,Addison,86
VT,F,1978,Nancy,5
OH,M,1911,Ralph,114
NJ,M,1910,Angelo,16
KS,F,2013,Liv,6
NJ,F,1946,Theodora,12
MO,M,1957,Ted,43
NY,F,1935,Abigail,6
AZ,F,1933,Donna,19
NY,F,1910,Irma,35
ID,M,1941,Danny,13
UT,M,1981,Jonathon,21
NC,F,2004,Deisy,5
WI,F,1914,Roberta,7
CT,F,1922,Althea,6
MA,M,1926,Mark,22
CO,F,1987,Mattie,5
MI,F,2003,Mckayla,17
NY,M,1933,Terrence,16
TN,M,1972,Marshall,19
SD,M,2003,Dominick,8
KS,F,1934,Sally,31
TN,F,2011,Lillianna,9
SC,F,2015,Elsa,6
IL,F,1974,Steven,5
TX,F,1965,Matilda,10
WA,M,1936,Jerome,14
NJ,M,2007,Gavriel,6
TX,F,1966,Rosetta,12
TX,F,1983,Roni,7
NY,F,1930,Veronica,165
PA,M,1986,Eugene,64
AR,F,1981,Bobbie,17
CT,F,1925,Roberta,18
TX,M,1947,Filemon,5
MO,M,1986,Dean,15
NC,F,2006,Kaydence,27
NC,F,1914,Flossie,41
OH,M,1951,Stanley,290
VA,F,2009,Aditi,12
NJ,M,2003,Gustavo,23
MO,F,1923,Madonna,7
PA,F,2008,Giada,28
NM,M,1980,Chad,42
WY,M,1947,Roy,16
IL,F,1986,Porscha,9
GA,M,2005,Miles,70
TN,F,2002,Alice,9
MA,F,1958,Carmel,5
NY,F,1957,Celia,47
MD,F,1968,Jana,6
CA,F,2007,Aarya,9
CA,F,1994,Anarosa,6
KY,F,1986,Carmen,6
MN,F,1934,Marie,99
NJ,M,2017,Zaire,9
LA,F,1922,Laverne,17
NY,M,2009,Joell,6
AR,F,1944,Ivory,7
NC,M,1988,Austin,128
FL,M,1957,Gene,38
KS,M,1987,Brock,17
KY,F,1925,Annabelle,6
MD,F,1969,Kathryn,64
AR,F,1910,Beatrice,61
SC,M,2005,Hudson,10
