state,sex,year,name,count
KY,F,1938,Sudie,8
TN,F,1932,Melba,49
IN,M,1999,Donavan,9
CT,F,1971,Cara,16
GA,F,1916,Missouri,5
RI,M,1986,Ian,22
OK,M,1980,Jarrod,43
MI,M,1989,Leandre,5
IA,F,2008,Brenna,25
FL,F,1963,Christie,17
PA,F,1956,Kathryn,466
NJ,M,1951,Bart,7
MA,F,1927,Mary,2261
CA,F,2004,Merari,17
TX,F,1962,Kami,7
FL,M,2007,Khamari,7
KS,M,1957,Stan,6
CT,F,2017,Kyla,6
TX,F,1913,Sidney,8
MN,F,1966,Brigette,5
GA,M,2010,Destin,6
NC,M,1992,Jefferson,11
TX,M,1966,Micheal,180
WA,M,1997,Dorian,5
NC,M,1994,Carl,43
ID,F,1981,Chandra,5
OK,M,1945,Joel,11
CA,M,1975,Bret,63
OH,F,1961,Dannette,5
AL,F,1917,Earline,19
PA,F,1991,Shantel,12
AZ,F,2004,Aspyn,5
TN,F,1973,Frankie,12
MO,F,1998,Karlie,13
IL,M,1996,Dontrell,17
FL,M,1971,Lane,5
MD,M,1953,Wallace,17
IL,M,1948,Colin,8
TN,M,1964,Anthony,462
MO,M,2016,Deandre,10
PA,M,1985,Quintin,8
SD,M,2015,Myles,13
RI,M,1988,Phillip,6
AR,M,1948,Manuel,9
FL,F,1984,Jaime,59
TX,F,1945,Natalie,9
WY,M,1959,Randy,29
PA,F,1939,Phyllis,534
NC,M,1963,Chad,9
NJ,M,1965,Johnny,46
KS,M,1995,Lucas,51
AL,M,1917,Verbon,6
WI,F,1973,Christi,7
OH,F,1996,Madelyn,35
KS,F,1991,Dawn,6
MA,M,1946,Noel,5
UT,M,1985,Tracy,6
IN,F,1926,Susan,21
TX,F,1986,Lysette,5
IN,F,1966,Georgia,24
MI,M,2004,Justus,7
NC,M,1963,Monty,9
IA,M,1978,Marshall,9
FL,M,2003,Montgomery,5
IN,M,1946,Terrance,14
MD,F,1966,Marion,12
MD,F,1943,Kitty,7
GA,M,2016,Alan,83
OH,F,2002,Reem,5
MN,F,2009,Serena,8
AZ,F,2016,Shay,10
KY,M,1957,Jimmie,34
MI,M,2001,Pierce,16
PA,F,1926,Paula,11
NJ,F,1971,Antionette,7
MI,M,1927,Herbert,178
HI,F,1979,Linda,11
MA,M,1955,Leon,26
RI,F,1958,Eileen,29
IL,F,2006,Kourtney,13
FL,F,2012,Kamara,5
VA,M,1977,Sheldon,8
CA,F,1998,Roxanna,33
MO,M,1927,William,1437
MD,F,2006,Tayla,8
TX,F,2013,Jadelyn,8
CA,M,1957,Lory,6
NC,F,1925,Elva,29
MD,M,2006,Deandre,17
WI,F,2008,Daisy,21
NC,M,2016,Edward,72
MD,F,1981,Lauren,217
MN,F,1944,Ione,9
NY,F,1978,Aliya,5
MS,F,2016,Kyleigh,28
IL,M,1993,Harry,18
ID,M,2005,Ronald,6
CA,M,1994,Rodolfo,250
CA,M,2012,Talen,7
NY,F,1995,Sheena,12
WV,F,1961,Gayla,5
SC,M,1991,Woodrow,6
NJ,F,1995,Priya,11
MO,M,1982,Jason,975
MS,M,1961,Allen,61
AR,F,1956,Ruthie,27
MN,F,1991,Arielle,18
OH,M,2013,Connor,311
IN,F,1923,Bethel,5
GA,F,1974,Mollie,9
MO,M,1919,Johnnie,25
ID,M,1981,Jedediah,6
MS,M,1976,Marty,12
SC,F,2004,Jocelyn,24
AK,F,1951,Catherine,21
VA,F,1929,Vivian,95
NC,F,2014,Destinee,7
MN,F,1960,Priscilla,10
OK,M,1975,Ronald,75
OK,M,2009,Jackson,177
MN,F,1964,Shelby,5
TN,M,1975,Jimmie,13
AL,F,1983,Shonda,9
NM,F,1935,Rosalie,11
NY,F,2008,Olyvia,6
KY,F,1978,Teresa,72
MN,M,1924,Elwood,20
WI,F,1910,Thelma,26
MI,M,1987,Robert,1168
IL,F,1994,Trisha,28
NM,F,1979,Jill,11
LA,M,2012,Gavin,111
VA,M,1941,Laurence,7
AZ,M,1936,James,134
MI,F,1941,Judy,820
KY,F,1923,Roxie,11
