state,sex,year,name,count
MI,M,1979,Damon,87
TN,M,1937,Gerald,107
OR,M,1948,Theodore,24
AZ,F,2007,Janelle,14
WI,F,1949,Gay,7
MA,F,2008,Haley,43
SC,F,2009,Adelyn,8
TX,F,1991,Maegen,9
AL,F,1915,Nelle,5
IN,F,1990,Linsey,10
IN,M,1945,Jess,5
PA,F,1976,Candi,11
IN,F,1996,Kirsten,59
NJ,F,1931,Tillie,5
SC,M,2002,Nathaniel,79
KY,F,1991,Chastity,5
AL,F,1971,Virginia,52
TX,F,2007,Ashly,49
MS,M,1973,Roberto,5
WI,F,1945,Merrie,5
AR,M,1956,Norman,27
TX,F,1987,Yomaira,8
CT,F,2012,Tara,5
CA,F,1942,Diane,931
CT,M,1968,Marshall,6
MD,M,1994,Malcolm,43
AR,F,1945,Faye,23
MO,M,1956,Clement,5
NC,F,2014,Holland,16
FL,M,1984,Calvin,79
MS,F,1979,Vickie,15
CO,F,1957,Isabel,7
TX,F,2013,Lilianna,37
NY,F,1945,Stella,50
OK,F,2012,Shelby,26
KS,M,2006,Benjamin,134
GA,F,1921,Erlene,6
MA,F,1951,Thelma,7
MO,M,1989,Terrell,30
IL,F,1963,Trish,5
IL,M,1911,Ronald,9
DC,M,1950,Rudolph,15
NY,F,2017,Litzy,13
MS,F,1927,Rebecca,42
FL,F,2009,Lexis,5
NV,F,1992,April,14
IA,M,1966,Heath,14
MI,M,1959,Reggie,5
KY,F,1959,Vivian,64
NY,F,1960,Tari,8
PA,F,1978,Misti,6
OH,F,1966,Marcy,26
ND,M,1942,Richard,223
GA,M,2007,Curtis,43
WI,M,1997,Colt,8
UT,M,2009,Vincent,39
TN,F,1963,Connie,330
KS,F,1971,Nikole,5
MN,M,1987,Hunter,13
TX,F,1976,Abigail,44
LA,F,2011,Trinity,86
DE,M,1929,Harry,26
OH,M,1964,Cornelius,9
AR,F,1937,Carolyn,211
NC,F,1988,Shawanda,5
TX,M,1983,Cade,13
WI,F,1985,Leah,129
FL,F,1966,Krista,11
WI,M,1920,Orville,83
CT,M,1953,Morris,7
CA,F,1984,Carrie,232
HI,F,1958,Louise,14
MA,M,1925,Edmund,135
CA,M,1960,Franz,8
PA,F,1998,Alivia,17
FL,M,1951,Sheldon,7
GA,F,2008,Kymani,5
LA,F,1993,Mindy,7
NY,M,1914,Rudolf,6
NM,M,1994,Miguel,49
WV,F,1945,Patricia,532
CA,F,1914,Flora,31
MD,F,1983,Elisabeth,6
MA,M,1959,Franklin,14
IN,M,1998,Erick,11
MD,M,1991,Lukas,7
WV,F,1982,Jodi,13
TX,F,1922,Delta,5
DE,M,1992,Jordan,31
OK,F,2015,Cadence,19
PA,F,1944,Ada,22
MA,F,1924,Georgianna,16
TX,F,1924,Josephine,257
HI,F,1910,Mildred,8
ID,F,1981,Jolene,5
WI,M,2017,Kellen,7
MA,M,1917,Mitchell,33
NJ,F,1986,Naimah,5
IL,M,1968,Gavin,6
NV,M,1952,Eugene,9
IA,F,1997,Katelynn,28
AL,M,1929,Sandy,5
OK,M,1941,Jack,184
FL,F,2017,Lucy,150
UT,F,2012,Kensley,7
AZ,F,1993,Jane,10
TN,M,2008,Shaun,12
CA,F,1992,Kayleen,26
GA,M,2010,Chasen,5
TX,F,1926,Pattie,7
IA,F,1969,Rachelle,22
GA,F,1945,Roberta,32
CA,F,2002,Emilie,87
IL,F,1989,Irene,33
PA,F,1968,Iris,10
NY,M,1990,Quinten,6
AZ,M,2006,Rhys,5
IL,M,2016,Leon,38
AL,F,2000,Adrianna,14
TX,F,1969,Lois,33
AR,F,1958,Odessa,6
NC,M,1950,Edmond,13
KS,F,1959,Kathrine,8
MA,F,1980,Hayley,5
PA,F,1918,Dorothee,6
KS,M,1928,Cyril,5
FL,M,2008,Tyran,5
LA,F,1997,Danielle,100
NC,F,1973,Shonna,5
NC,M,2008,Julien,11
IA,F,1944,Carla,14
MO,F,1973,Kayla,10
NV,M,2007,Paul,21
OK,F,2014,Raylynn,9
MI,F,1966,Moira,6
OK,F,1981,Ruby,7
AK,M,1993,Wade,6
NJ,F,1942,Flora,10
TX,F,1929,Pearlene,5
MN,M,2001,Quincy,13
VA,M,1980,Alvin,49
WI,M,1961,Allen,131
HI,F,1936,Genevieve,10
WA,F,1998,Hallie,16
VA,F,2000,Carissa,12
KY,M,2009,Izaiah,9
AL,F,1914,Josephine,76
NC,F,1940,Cora,67
PA,F,1958,Suzanna,7
IN,M,1980,Jimmy,31
DE,M,1974,Keith,24
OH,F,1948,Marianna,7
CA,F,1979,Becky,64
NC,F,1924,Abbie,6
TX,F,1913,John,10
GA,F,1992,Tesla,6
MO,F,1988,Jaclyn,40
TX,F,1969,Tabatha,23
OR,F,1980,Kati,6
MI,M,1958,Craig,477
CT,M,1955,Alex,6
VA,M,1930,Ervin,12
NC,F,2007,Margaret,79
NC,F,1955,Anna,80
NY,F,1923,Gussie,25
PA,M,1928,Cyril,38
VA,F,1980,Eileen,10
NJ,M,1975,Mario,52
NY,F,1974,Bari,5
TN,F,1954,Irene,27
TN,F,1931,Margaret,502
HI,F,1987,Elizabeth,58
MA,M,1980,Wilfred,6
LA,M,1971,Damien,5
AZ,F,1999,Shay,7
WV,F,1940,Geneva,41
ID,M,1971,Shawn,78
IL,F,2005,Harper,13
FL,F,1991,Corina,13
AZ,M,1972,Karl,19
FL,F,2007,Jordynn,7
UT,F,1986,Maren,6
WV,F,1983,Diana,7
CT,F,2002,Sierra,44
NE,F,1925,Arleen,6
SC,F,1922,Lucile,101
VA,F,2017,Reagan,116
MA,M,1978,Timothy,575
MN,F,2015,Iris,34
TN,M,2006,Jamaal,7
TX,F,1920,Alpha,19
IN,F,2012,Malak,7
KY,F,1948,Wilda,6
TX,M,1964,Jerry,850
CA,M,1976,Efrain,61
CA,F,2011,Jocelyne,23
MO,F,1973,Elizabeth,266
MO,F,2008,Jayleigh,6
MA,F,2013,Bailey,36
SC,M,1939,Dewitt,7
NJ,M,2005,Dov,13
CA,F,1947,Darleen,23
NY,M,1931,Jerome,299
GA,F,1994,Yasmine,14
IL,F,1952,Rena,13
MI,F,1965,Helene,6
ID,M,2016,Jake,9
ID,F,1989,Janelle,5
IL,F,2016,Adela,11
CA,M,2010,Andres,649
IA,M,2013,Adan,9
TX,F,1997,Zharia,6
OH,F,1920,Orpha,9
LA,M,1998,Titus,6
KY,M,2008,Derek,21
ND,M,1940,Darryl,6
CA,F,1919,Effie,7
CO,M,1962,Benjamin,20
NY,F,2009,Daniella,148
NY,F,2015,Lillie,9
IA,F,2015,Lola,19
WA,F,2003,Hallie,20
GA,F,1920,Arrie,7
KY,M,1973,Lee,39
OR,F,2008,Elisabeth,9
SC,F,1954,Retha,8
NY,M,1985,Ramel,34
AL,F,1952,Shirley,602
MI,F,1989,Krysten,14
VA,M,2008,Kolton,11
NY,M,1938,Wally,5
OH,F,1958,Nora,51
NY,M,1982,Enrico,7
NJ,F,1998,Tea,5
MA,M,2015,Dallas,10
MN,M,1915,Ervin,55
MD,F,1995,Andrea,68
FL,F,2004,Katelyn,224
FL,F,2013,Serena,45
OR,F,2012,Zoe,69
OK,F,2017,Aitana,6
NM,F,1984,Gloria,16
MO,M,2007,Brody,148
KS,M,1940,Don,84
MD,F,2008,Aminah,10
MI,M,1979,Carlos,76
AL,F,1973,Shanda,10
CA,F,2000,Rani,6
IL,F,1955,Nancy,2120
WV,M,1930,Golden,6
DC,M,1996,Steven,34
NE,M,1946,Leon,24
PA,M,1985,Jeromy,6
AL,F,1963,Ellen,40
WV,M,1958,Micheal,49
PA,M,2002,Terrance,17
WA,M,1943,Vincent,13
MI,F,2006,Anastacia,6
CA,F,2000,Alani,21
ME,F,1934,Fay,9
NY,F,1977,Natalia,20
TX,M,2016,Khristopher,5
MS,F,1993,Amy,34
ID,F,1937,Lorraine,22
MD,F,1970,Lauren,34
MD,F,1969,Kerry,26
IL,F,1975,Aleshia,5
MI,M,1969,Damian,10
NY,F,2014,Ember,14
AL,F,1950,Della,25
MN,F,1953,Valerie,83
GA,F,1923,Naomi,47
OR,F,1998,Stacy,10
NM,M,2007,Payton,7
TX,M,1969,Kevin,1222
SC,F,1988,Bridgett,6
CA,F,2004,Yaretzi,36
NY,F,1992,Kyrsten,6
IN,F,2006,Esther,24
LA,M,1934,Clark,12
SD,F,1911,Marion,9
NE,F,1924,Edith,51
NJ,F,2000,Charlotte,52
SD,F,1913,Leone,5
MS,F,1954,Verna,20
VA,F,2006,Anya,19
AK,M,2017,Ezra,23
WV,M,1923,Charlie,27
FL,F,2013,Coraline,9
CA,F,1998,Britany,13
WY,M,1971,Jerry,8
MA,M,1973,Steve,29
KY,M,2009,Caiden,40
KY,M,1964,Randell,17
KY,F,1937,Caroline,6
NC,M,2005,Ryland,8
WA,F,1986,Marissa,66
LA,M,1933,Pierre,7
AR,F,1921,Robbie,10
CA,F,1969,Jene,9
WA,F,2016,Lilianna,8
KS,F,1949,Claudia,27
TN,F,1910,Louise,151
TX,M,1976,Waldo,5
GA,F,1967,Rosalyn,19
NV,F,1927,Helen,12
WI,M,1996,Anthony,318
AZ,M,1979,Johnny,40
MD,F,1961,Tammie,11
AL,F,2006,Madilynn,6
NM,M,1930,Frank,94
IN,F,1983,Ebony,37
MT,F,1955,Ella,5
ME,M,2005,Wesley,7
VT,F,1937,Arlene,13
PA,F,2004,Lyric,15
AL,F,1938,Ruby,273
GA,F,2017,Daniella,27
CA,F,1980,Roxanna,21
CA,M,2007,Selvin,12
LA,M,2015,Orion,7
GA,F,2005,Kaelyn,16
CA,M,1927,Adrian,13
IA,M,1942,Melvin,65
PA,F,1963,Dolly,8
VA,F,1960,Mitzi,19
WA,F,2006,Krystal,10
CA,M,1936,Hans,6
OK,M,1990,Colt,5
GA,M,2004,Terron,5
NY,F,2017,Annalee,10
PA,M,1986,Hakim,7
OH,F,1921,Alta,31
MD,M,1998,Chaim,5
NE,F,1938,Ramona,30
MI,M,1932,Jesse,29
MO,M,1920,Freeman,10
CA,M,2014,Norman,14
CT,F,1929,Kathryn,13
GA,F,1991,Cristina,16
IL,F,1982,Eve,10
VA,M,2011,Royal,8
CA,F,1992,Karyna,8
TX,M,1932,Hermon,7
NC,F,1963,Nanette,14
VT,F,1984,Kasey,7
SD,M,1951,Marc,5
MI,F,1976,Kisha,15
AL,M,1957,Randal,17
MA,M,1973,Ryan,170
PA,F,1944,Pat,43
AL,M,1915,Coy,19
MD,M,1974,Edward,138
LA,F,1977,Dayna,9
PA,M,1995,Aidan,41
FL,M,1968,Stewart,11
WV,F,2001,Brooklyn,45
WA,M,1954,Bobby,18
NY,M,2009,Eddy,14
HI,F,1926,Marilyn,6
KY,F,1955,Gwendolyn,53
MS,F,1930,Ivy,6
OK,F,2009,Danielle,18
GA,F,1988,Erin,209
VA,F,1911,Martha,116
CA,M,2005,Ryley,14
IL,M,1946,Kenny,34
MA,M,1990,Ezra,5
MI,F,2005,Paityn,5
TN,F,2003,Amya,30
AR,M,1933,Napoleon,5
IA,M,2013,Jaxton,15
CA,F,1944,Marilyn,721
KS,F,1941,Alice,71
TX,M,1975,Salomon,12
WV,M,1920,Claude,39
MD,F,2008,Gretchen,5
LA,F,2013,Jayda,16
KY,M,1918,Dee,5
WV,M,1921,Alva,9
FL,M,1998,Tahj,16
SC,M,1957,Steven,258
IL,F,2014,Fernanda,29
NV,F,1992,Cindy,7
WI,M,1992,Darnell,5
AR,M,1928,Wyatt,6
OH,F,1979,Jaime,152
CO,M,1944,Nick,7
SC,F,1988,Hanna,8
TX,F,1929,Tillie,7
NY,M,1997,Jarred,25
UT,F,1921,Nina,9
CO,M,1981,Fred,7
AR,F,1946,Jacquelyn,11
KY,M,1923,Ollie,30
NJ,M,1998,Humberto,9
MI,F,1988,Lela,5
PA,F,1975,Jenna,34
NM,F,1985,Catherine,24
AR,M,1915,Bud,9
WI,M,1933,Leland,34
CO,M,1947,Lawrence,98
IN,M,1996,Donovan,20
MI,F,2002,Shanya,7
NV,M,1957,Kelly,8
CA,M,2011,Blake,510
CA,M,1993,Jordi,10
CA,F,2004,Venessa,5
OK,M,2007,Romeo,5
IL,F,1953,Lorie,5
GA,F,1988,Anthony,6
IN,F,1922,Susan,17
MO,M,2000,Kadin,5
NJ,F,1980,Leighann,5
IL,M,1993,Gonzalo,13
AZ,M,1920,Charles,75
TX,F,1957,Tamie,6
WV,F,1982,Cheryl,18
IN,M,1977,Roderick,10
TN,F,1939,Berta,7
PA,F,1999,Catharine,7
