state,sex,year,name,count
IN,M,1991,Markus,9
TX,M,1972,Rufus,13
KY,F,1990,Cari,5
OK,F,2000,Krista,6
AL,F,1922,Frankie,32
NY,F,1982,Jessenia,25
CT,F,1965,Sarah,74
LA,M,1958,Allan,18
GA,M,1941,Jonnie,7
HI,F,1971,Catherine,23
IN,M,2011,Vance,9
CA,F,1989,Andres,10
ME,F,1979,Rebecca,99
VA,M,2012,Callan,9
AZ,F,1965,Patricia,201
WV,F,1983,Sara,96
NY,F,2004,Faige,9
MN,F,2009,Brittany,7
NY,F,1967,Shawn,76
AR,M,1943,Clark,5
WA,F,1954,Megan,13
ME,F,1920,June,36
IN,F,2008,Clarissa,8
IN,M,1950,Gale,18
SD,M,1980,Darin,14
OH,F,1961,Jacquelin,13
NC,F,1957,Rowena,6
MS,F,1921,Audie,10
TX,M,1996,Louie,9
FL,M,1996,Eugene,31
MA,M,1969,Miguel,13
IN,M,2006,Demetrius,11
AL,F,1937,Florine,12
KY,M,1964,Rodger,8
SC,M,1920,Ollie,14
CA,M,1956,Amador,7
CT,M,1985,Travis,51
WA,F,1988,Brenda,34
LA,M,2001,Nelson,9
FL,F,1975,Latonia,11
MI,M,2014,Dawson,38
IN,M,1928,Neil,17
NJ,F,1995,Ashly,8
NY,M,1992,Abraham,181
AZ,F,2010,Esperanza,16
MO,F,1954,Wilma,44
OK,M,2012,Jeffrey,11
MO,F,1984,Judith,7
MI,F,1998,Ariel,76
NC,F,1927,Judy,8
MI,M,1994,Jayce,5
NV,F,2012,Lilah,10
OK,M,1920,Frank,217
KS,M,1940,Monte,7
IN,F,1926,Catherine,128
ME,M,1934,Clifton,11
NE,F,1952,Marianne,7
UT,F,1953,Irene,26
AR,F,1931,Peggie,6
CO,M,1956,Mark,618
OH,F,1964,Kathie,15
ND,M,1982,Dale,6
IL,F,1949,Jeanine,20
IL,M,1947,Keith,249
NJ,F,2007,Teresa,11
OK,F,1952,Opal,14
OR,F,1954,Patty,20
OH,M,1948,Louis,226
UT,M,1987,Marc,14
NJ,M,2016,Branden,6
CA,M,1986,Jeron,5
OR,F,1991,Breanne,15
ND,F,1966,Maria,13
NY,F,2003,Doha,6
MS,M,1943,Earl,106
AZ,M,1963,Kim,5
AL,M,2001,Aidan,13
ND,F,1967,Carrie,15
ND,M,1943,Richard,222
NM,F,2017,Aylin,5
NY,F,1912,Bessie,108
ID,M,2004,Garret,5
AZ,F,2001,Alexandra,158
KY,M,1978,Jackie,25
TX,F,2013,Alizee,7
AL,M,1999,Jamarcus,22
CA,M,1917,Laverne,10
VA,F,2001,Peyton,59
OH,M,1968,Robbie,36
NV,F,1998,Tabitha,6
AK,F,1958,Cheryl,42
AR,F,1918,Nona,9
GA,F,2016,Nailah,5
GA,F,1923,Josephine,117
CA,F,1989,Gabriela,560
GA,F,1935,Eula,68
FL,F,1931,Mary,782
NE,M,1999,Kobe,8
IN,F,2007,Isabela,10
OK,F,1946,Gayla,9
NC,M,1982,Dallas,27
NY,F,1991,Mikayla,10
KY,M,1960,Wayne,98
ID,F,1975,Jessica,62
NY,M,2005,Aubrey,5
UT,M,2000,Jarren,5
TX,F,1994,Brianne,33
AZ,M,1983,Darrel,6
CA,F,1998,Lilianna,23
CA,F,1959,Tony,7
WA,F,2009,Brook,5
PA,F,1926,Susanna,11
ND,M,1999,Steven,9
MS,M,1938,Burton,6
OR,M,2007,Colton,64
MD,F,1961,Peggy,94
CA,F,1965,Cherie,103
IL,F,1962,Brian,5
GA,F,2002,Jesse,9
MA,M,1981,Kris,5
GA,F,2008,Zakiyah,12
DC,M,1940,Paul,100
NM,M,1961,Kurt,9
MI,M,1990,Charlie,15
