state,sex,year,name,count
CA,F,1944,Belinda,9
NY,F,1967,Arlene,140
DC,M,2015,Josiah,33
CO,M,2013,Noel,8
WV,F,1958,Marla,5
MI,F,1966,Evonne,7
AL,F,2012,Ciara,9
PA,M,1961,Bennett,5
IL,F,1947,Jeannie,30
FL,F,2015,Aleeza,5
VA,F,2016,Elaine,13
CA,M,1967,Lamonte,6
CA,F,1973,Malena,5
TX,F,2015,Kimberly,566
NC,F,1969,Portia,9
GA,M,2016,Khristian,8
VA,F,1942,Gaye,5
PA,F,1943,Rosanna,6
CA,M,1989,Loren,43
CA,F,1971,Gypsy,8
WI,M,1956,Darrell,73
TX,F,1913,Idell,8
SC,M,1959,Barry,110
OR,F,1979,Larissa,11
FL,M,1992,Dalton,175
AK,F,1940,Agnes,9
PA,F,1961,Sadie,16
FL,F,2015,Payten,6
OK,F,1910,Dona,5
MD,F,2004,Stella,17
VA,F,1991,Angelica,18
CO,M,1966,Alexander,6
NY,F,2009,Brianna,547
WI,F,1941,Roseann,6
TX,F,1992,Estrella,21
NM,M,1991,Trent,5
CA,M,1961,Nathan,97
DC,M,1922,Henry,28
IN,M,1961,Angel,6
DE,F,2007,Genesis,6
PA,M,1968,Sean,522
TX,F,1991,Liza,33
OR,F,1998,Brenda,25
CA,M,1991,Bryant,171
NC,F,2017,Olive,29
MO,F,1935,Annetta,5
MO,F,2011,Amirah,8
KS,M,1985,Abram,6
MN,M,2002,Josiah,49
CO,M,2003,Rylee,5
ME,F,1969,Tammy,163
DE,M,2006,Keith,8
ND,F,1993,Lauren,28
PA,M,1939,Russell,227
WI,M,2014,Zain,7
AR,F,1930,Vida,6
MN,F,2003,Kiera,22
VA,F,1949,Diane,237
TN,F,1917,Dimple,8
TN,M,2008,Rocco,7
WI,F,2015,Vanessa,18
IA,F,1992,Alice,5
CA,F,1947,Jerrie,15
NM,F,2014,Athena,20
NE,F,2010,Valentina,9
OR,F,1978,Janae,5
MI,F,1949,Mary,2983
FL,M,1971,Alfredo,16
ND,F,1911,Josephine,12
DC,F,1985,Dina,8
MN,F,1997,Shaina,7
TX,F,1914,Katy,8
CT,M,1995,Karl,12
WA,F,1952,Valorie,6
NY,M,1981,Dovid,11
AR,M,2010,Holden,16
MT,F,1927,Patricia,42
SC,F,1921,Virgie,8
DC,M,1999,Omar,6
SC,M,1931,Morris,20
DC,M,1974,Nakia,11
TX,M,1915,Abe,10
WA,M,1988,Leonard,8
WI,F,2016,Eve,14
PA,F,1910,Olive,93
NE,F,2005,Lindsay,10
IA,M,2014,Ali,8
TX,M,1976,Efrain,57
IL,M,2004,Ronaldo,13
AL,F,1973,Portia,6
SC,M,1981,Dominic,7
IL,M,1965,Louie,10
TX,M,1948,Jere,5
MO,F,1993,Abigail,173
TX,M,1976,Nicholas,118
RI,F,2006,Adrianna,15
GA,F,2016,Kalia,5
OK,M,1992,Donovan,11
CA,F,2006,Betty,12
CA,M,2015,Royce,73
DC,F,1934,Regina,5
FL,F,2015,Adalynne,8
MA,M,1930,Sylvester,9
MN,F,1994,Kailee,8
IA,F,1937,Leota,13
FL,F,1954,Lula,15
CO,F,1977,Jolene,23
OH,M,1930,Adolph,9
TX,F,1997,Anais,17
NJ,F,2009,Jolene,7
GA,F,2009,Elissa,8
CT,F,2010,Jenna,20
KY,F,1977,Angie,23
NJ,M,1993,Abel,11
GA,M,2008,Deontae,7
MI,M,1956,Harold,270
NM,M,2015,Adan,6
WA,F,2009,Rayne,6
MI,M,1988,Cedric,13
OH,F,1916,Polly,8
GA,F,1912,Ollie,62
SD,M,1988,Lee,11
WY,F,1949,Dianna,5
WI,F,1956,Penelope,9
WV,M,1946,Rudolph,5
NY,M,2012,Malek,7
VA,F,1929,Callie,8
LA,F,1966,Eleanor,8
PA,F,1971,Tawanda,22
AL,F,1980,Jessica,465
TN,M,2014,Campbell,5
NC,F,1979,Ashleigh,10
VA,F,1987,Cheri,5
FL,F,1955,Megan,5
OR,F,1981,Betty,8
MT,F,1943,Delores,12
OR,F,1987,Libby,5
WI,M,2012,Camren,7
IL,M,1940,Clayton,16
MS,M,1954,Edwin,30
GA,F,1969,Gloria,62
NY,F,2009,Joelle,14
NC,M,2005,Lonnie,10
MA,M,1970,Morgan,5
ND,M,1943,Byron,9
MD,F,2013,Mya,38
ND,F,1943,Jean,55
AL,M,1912,Owen,9
DE,M,2015,Elliott,8
OH,M,2012,Niko,10
NY,F,1969,Cheri,37
MA,M,1987,Ramon,20
TX,F,1993,Marquita,5
TX,M,1915,Fernando,21
FL,F,2017,Maci,39
TX,F,1992,Valery,8
LA,M,1998,Michael,465
WI,M,1967,Terry,159
WA,M,1964,Ruben,5
CO,M,2013,Caleb,167
NY,F,2002,Breona,7
MS,M,1921,Bernard,15
IL,M,1975,Royce,5
LA,M,2017,Anderson,14
DE,F,1996,Lisa,6
MO,M,2014,London,12
CA,F,1991,Makena,6
IN,F,1985,Tiara,14
NC,M,1928,Ruffin,5
NJ,M,1954,Edgar,25
UT,M,1944,Owen,10
WV,M,1924,Percy,8
WA,F,2010,Ava,316
VA,F,1933,Virginia,439
LA,F,1950,Mona,76
CA,F,1939,Laurel,46
OH,F,1954,Dora,34
PA,M,1988,Vernon,23
NM,M,1960,Neal,9
IN,M,1970,Herbert,14
GA,M,1985,Lionel,16
NC,F,1940,Ruthie,11
TX,M,1963,Lisa,5
NY,M,1933,Sanford,56
NY,F,1980,Alaina,29
CT,M,1956,Jonathan,102
MO,F,1975,Mitzi,7
OH,F,1996,Mikaela,32
CA,F,1967,Randee,8
VA,M,1982,Troy,52
VA,M,2016,Malachi,71
NE,F,2003,Hunter,7
NC,M,1998,Donnie,7
WA,F,1996,Kourtney,9
NV,M,2007,Yair,8
PA,F,1946,Shirley,916
UT,F,1978,Esther,11
NM,F,1974,Elisa,7
NY,F,1991,Matthew,8
AL,F,1940,Margaret,419
