state,sex,year,name,count
LA,M,2008,Amari,23
WI,M,2000,Emilio,7
LA,F,1965,Patty,33
KS,F,1999,Jenna,52
VA,M,2003,Brayan,15
NY,F,2015,Ina,5
NY,M,2011,Jansel,6
NY,F,1996,Harper,5
TX,M,1957,Fredrick,45
IN,F,1968,Amber,33
OH,M,1997,Kadin,6
IL,M,1918,Billy,26
DE,M,2000,Jorge,6
TX,F,1937,Erminia,8
KS,F,1986,Kassandra,6
TN,M,1934,Estel,9
MN,F,1988,Callie,16
NC,M,1967,Leo,11
MO,M,2010,Will,10
IA,F,2012,Alexis,53
LA,M,2011,King,30
WV,F,1977,Jeanette,10
PA,F,1912,Lelia,7
CO,F,1963,Genevieve,5
ME,F,1978,Sabrina,7
NY,F,2000,Rosario,6
GA,M,2013,Zymir,5
OK,F,1996,Savanah,10
IL,F,1952,Kim,93
AL,F,1996,Anastasia,7
CA,M,1966,Jarvis,6
CT,M,1946,Dana,6
AK,F,1958,Tina,20
NY,M,1926,Freddie,8
CA,F,1930,Olive,17
NM,F,1969,Crystal,14
OH,M,2003,Julian,84
GA,M,2009,Kaden,180
OK,M,2009,Uriel,6
WI,F,1950,Maryann,19
IL,F,1952,Georgianna,8
NJ,M,1968,Roman,7
ND,M,1957,Rocky,7
DC,M,1961,Ray,13
WI,F,1967,Janet,130
MI,F,1999,Arielle,22
KS,M,2017,Oakley,10
DC,M,1984,Thomas,77
OH,F,1962,Anita,348
TX,F,1951,Suzette,17
NY,M,2004,Ever,8
ID,M,2007,Dominik,7
NE,M,1958,Bradley,100
FL,F,1997,Briana,263
IN,M,1952,Roosevelt,11
NE,F,1923,Wilma,101
NC,F,1976,Misty,251
NE,F,1987,Staci,6
VA,F,1999,Alondra,5
CA,F,1918,Norma,108
NE,M,1948,Clarence,18
CA,F,2005,Chantelle,10
CA,F,2017,Jocabed,6
NC,M,1958,Delmas,5
CA,F,1992,Nancy,977
AK,M,2014,Kenneth,10
HI,F,2011,Bella,20
CT,F,1943,Margaret,253
NH,F,1975,Courtney,24
NJ,F,1930,Rosalie,47
VA,M,1980,Franklin,27
SC,F,1989,Tanesha,6
NY,M,1949,Fredric,43
WA,F,1959,Rosemary,21
TX,F,2004,Yaretzi,11
PA,F,1916,Francis,18
WA,M,2010,Brandon,131
TX,F,2012,Jazleen,10
DE,M,1916,Jack,6
TX,M,2008,Gadiel,18
MA,F,1911,Anne,126
LA,F,1956,Mamie,12
AR,M,1977,Archie,8
TX,M,1972,Alexander,94
TN,M,2010,Jordon,5
PA,F,1982,Tianna,8
AR,F,1953,Eunice,10
CA,M,1973,Domingo,23
OK,M,1928,Thomas,226
MD,F,1967,Ellen,46
TN,M,1967,Isaac,9
CA,M,1993,Gustabo,5
MA,M,1922,Lester,47
PA,F,1925,Lucia,8
NJ,M,2010,Rudra,14
IN,M,1979,Melvin,24
MN,F,2013,Dylan,8
MS,F,1959,Irma,14
TX,M,1996,Dax,5
NY,M,1970,Gregg,147
FL,M,2014,Brando,5
IL,M,1965,Luis,92
MO,M,1986,Luke,79
RI,F,2013,Jasmine,9
WA,M,2010,Keegan,25
