state,sex,year,name,count
TN,M,1946,Howell,7
PA,F,1917,Mattie,16
AR,M,2000,Marvin,7
MI,F,1968,Ruby,14
TX,M,1971,Huey,7
NY,F,2010,Esha,5
FL,M,1991,Franklin,48
TN,M,1928,Kennith,12
NH,F,1974,Karin,5
DC,F,1967,Tawanda,6
CA,M,2010,Haidyn,8
OH,M,2007,Dominick,76
TX,F,2000,Alex,23
MN,M,2015,Maximilian,15
IN,M,1954,Reginald,33
SD,M,1917,Ray,30
CA,M,2006,Logan,1271
IL,M,2017,Dax,22
IL,F,2003,Noa,8
FL,F,1990,Katrice,5
GA,M,2015,Eduardo,37
WA,M,1934,Ben,10
MO,F,1965,Joni,22
MD,F,1981,Catrina,6
FL,F,1947,Patricia,960
KY,M,1995,Malcolm,6
FL,F,1932,Charlie,8
NJ,F,1959,Annmarie,27
NH,M,1954,Robin,5
PA,F,1956,Aleta,11
CA,F,1989,Lisset,22
TN,F,2012,Lydia,83
OK,M,1958,Darnell,8
CO,M,1968,Max,7
TN,M,2004,Edward,55
PA,M,1970,Hugh,26
NH,F,2000,Sophia,30
WA,F,1989,Donna,16
FL,M,2000,Elias,67
IA,M,1961,Bryce,7
IN,F,2016,Kyah,6
MD,M,2013,Tyrone,17
KS,F,1914,May,13
CO,M,1951,Sammy,8
IL,F,1955,Kerry,34
NM,M,1991,Tyson,7
SD,F,1912,Stella,6
CT,F,2017,Morgan,20
FL,F,1920,Elouise,16
CA,F,2002,Vicki,11
MT,F,1995,Natasha,13
IL,F,1996,Juliet,6
TX,M,2001,Samuel,1075
IA,M,1979,Zachery,5
TX,M,2017,Ragnar,9
PA,F,1952,Joy,122
ME,F,2016,Jane,5
VA,M,2006,Dakota,69
AR,M,1984,Kevin,144
IL,F,1939,Linnea,6
KS,M,1938,Dwight,20
TX,F,2012,Kahlan,6
NY,M,1996,Trayvon,11
TX,M,1948,Mariano,13
CA,F,1981,Shireen,6
AZ,M,2007,Rickey,5
AL,M,1940,Donald,379
MO,F,1964,Gabrielle,5
FL,F,1965,Kristine,38
TX,F,1981,Ines,5
HI,F,1937,Josephine,21
WV,M,1925,Adrian,9
NC,F,1987,Janelle,8
TX,F,1925,Silvestra,5
SC,F,1988,Ana,6
IL,F,1962,Kathrine,9
TN,F,2015,Rose,29
VA,F,2006,Rayne,5
NC,F,1944,Linda,1701
MD,F,1910,Genevieve,12
IN,F,1957,Jeanna,7
CA,F,1948,Leandra,5
LA,F,1924,Yolanda,7
OR,M,1998,Gerald,6
TX,M,1991,Alexandro,22
OH,F,1995,Desirae,14
AZ,F,1978,Tammie,5
MI,F,2011,Jane,20
NC,M,2005,Kurtis,6
KY,F,1959,Saundra,18
AR,M,1932,Percy,7
TX,F,1925,Arline,12
GA,M,1950,Darnell,11
NE,F,1945,Miriam,9
KY,M,1934,Dudley,8
MS,F,1955,Florine,10
WA,M,1989,Juan,64
MD,M,2016,Matteo,32
VA,F,1982,Tina,78
LA,M,2006,Douglas,13
KS,F,1938,Georgia,20
VA,F,2017,Lucy,128
MS,M,1917,Charlie,206
IL,M,2000,Bennie,5
KY,M,1984,Lincoln,5
GA,M,2012,Dimitri,7
RI,F,1962,Candace,5
IA,F,1994,Macy,17
OH,F,1987,Martha,44
NJ,F,2008,Drew,5
NC,M,2017,Leon,36
HI,M,1993,Skye,7
NC,M,1949,Michael,1052
CA,M,2017,Nasir,37
NY,M,1966,Raymond,866
NY,M,2014,Dov,55
OH,M,1930,Willie,45
SD,M,1998,Conner,9
PA,M,1994,Kareem,33
CO,F,1998,Myra,5
TX,M,1959,Allan,63
WA,F,1987,Krystina,9
TX,F,1998,Rayanna,6
WA,F,1979,Jackie,15
OK,F,1933,Katherine,52
NY,F,1984,Nikia,12
OK,F,1958,Pauline,9
IL,M,1966,Carnell,5
AK,M,2009,Leo,11
OH,M,2001,Jameson,11
IL,F,1973,Diana,233
OR,M,1932,Michael,13
TX,F,1974,Kate,11
LA,M,1994,Darrius,17
WI,M,1993,Shane,80
IN,F,2014,Emily,212
ND,M,1998,Jonathan,25
CO,M,2004,Quincy,12
FL,M,1994,Ashanti,5
MN,F,1961,Lee,27
CT,F,1970,Kirsten,29
UT,F,1989,Jennifer,156
AR,F,1916,Eloise,28
MN,F,1930,Erna,6
MA,M,1956,Kirk,16
OK,M,1951,Billy,282
NY,M,2011,Wiley,5
PA,F,1921,Gwendolyn,33
WI,F,1974,Corrie,8
MD,F,1980,Christie,10
AL,F,2010,Daisy,22
DC,F,1952,Adrienne,14
MS,M,1945,Stephen,28
MO,F,1982,Bonnie,22
IN,F,1965,Joni,30
CO,F,1950,Eunice,5
NY,M,2009,Frederick,39
IN,F,2001,Tamara,14
CA,F,1923,Linda,31
SC,M,1965,Paul,183
IL,F,1986,Chanelle,7
MA,F,1939,Dawn,16
NJ,M,2012,Raymond,27
ME,F,1962,Jody,14
NM,M,1995,Derrick,23
TX,M,1998,Gordon,7
CA,M,1988,Ramon,305
IA,F,1923,Winifred,21
MI,M,1924,Felix,25
NY,F,1984,Gayle,9
MI,F,2012,Skye,19
NJ,M,1959,David,2209
ME,F,1980,Amelia,6
KY,F,1933,Velma,56
IN,F,1998,Lyndsay,7
MD,F,2009,Madison,338
NY,F,2014,Carmella,23
SD,M,1929,Herman,11
IL,M,1965,Dan,150
MO,F,2002,Anne,24
CA,F,1972,Latosha,14
OH,F,1973,Chanda,11
KY,F,2010,Kaylie,12
TX,F,2006,Analisa,40
NC,F,1979,Kristina,66
NE,M,1925,Ward,8
AL,M,2004,Frederick,10
WI,F,1924,Ellen,64
MO,M,2002,Christopher,330
AR,F,1984,Jeannie,8
HI,F,1999,Zoe,16
VT,F,1949,Darlene,10
MS,F,1972,Joan,7
NY,F,1944,Kristin,9
NC,M,1960,Louis,74
WV,F,1943,Regina,20
IN,M,1980,Dustin,354
TN,F,1958,David,7
WY,M,1975,John,62
UT,F,2015,Giselle,5
TX,M,1963,Boyce,6
CA,F,1959,Susy,6
WI,F,1926,Lavern,5
KY,F,1993,Leandra,5
KS,M,1945,Maynard,6
MO,F,1959,Danna,7
GA,F,2008,Samiya,23
OH,F,1977,Yvonne,38
LA,F,1958,Faith,19
OR,M,2003,Chase,56
IN,F,1957,Tana,9
NC,M,2002,Thomas,325
PA,F,1928,Jeannine,25
NH,M,2015,Arthur,5
IN,M,2014,Stephon,5
TN,F,1940,Alberta,12
AZ,F,2001,Phoebe,16
FL,M,1995,Jermaine,34
OH,F,1995,Margo,6
VA,F,1990,Clarissa,9
VA,F,1991,Tamara,32
RI,M,1945,Roy,10
OH,F,1941,Virginia,451
NC,F,1980,Malissa,5
WI,F,1938,Dian,5
NJ,M,1928,Gary,6
MN,F,1968,Beth,154
CA,F,1993,Paula,121
WI,M,1995,Angel,13
VA,M,1915,Shelton,5
NY,F,1988,Bridget,124
LA,M,2015,Jerry,8
NM,M,1989,Ethan,23
MS,F,1960,Joyce,198
FL,M,1971,Dexter,43
LA,M,2008,Joe,11
FL,M,2003,Waylon,9
TN,M,1983,Johnathan,104
TX,F,1939,Drucilla,5
PA,F,1978,Starr,6
UT,M,2003,Fernando,21
WI,M,1969,Joseph,448
MD,M,1929,David,120
NY,F,1929,Beverly,606
DC,F,1983,Cecelia,5
RI,M,2002,Daniel,76
GA,F,1921,Suzanne,5
CA,M,1983,Cesar,398
OH,F,1990,Casandra,26
OR,M,1979,Marcus,35
MI,F,2000,Beatrice,5
MN,M,2016,Jamie,7
FL,M,1998,Jadarius,5
KS,M,1951,Karl,12
IL,M,2011,Andres,89
NC,F,1937,Bulah,5
IL,M,2007,Joaquin,58
TX,F,2006,Kora,9
FL,F,2001,Karyna,6
KS,M,1936,Darrel,35
GA,M,2012,Eddie,21
MI,M,1987,Brent,142
CO,M,1922,Cecil,18
CA,F,1952,Colette,27
TX,F,1985,Misti,38
NM,F,1995,Candace,12
LA,M,1919,Jess,6
AL,F,2004,Ashlynn,15
UT,M,1921,Irvin,6
AZ,F,1994,Tory,6
NY,F,1942,Annmarie,40
FL,F,1967,Ramona,28
NJ,M,1987,Pablo,11
NM,F,1973,Brandy,20
NY,M,1947,Jacques,16
AZ,M,1984,Raphael,5
IA,M,2017,Madden,6
SC,M,1920,Neal,6
VT,M,1911,Leo,6
FL,F,1931,Beverly,29
MN,M,1988,Alan,41
TX,F,1994,Kallie,25
IL,F,1930,Angie,6
VA,F,2014,Shreya,7
KY,M,1941,Kenneth,448
VA,M,2014,Jonah,90
NY,F,1997,Brittny,6
NY,F,1961,Mirna,14
FL,F,2010,Eliza,51
FL,M,2006,Colt,10
WA,M,1944,Pat,15
GA,M,1997,Karl,7
LA,F,1980,Kathleen,32
WI,F,1991,Danielle,319
MT,F,2003,Emily,51
ME,F,1990,Carolyn,7
AL,F,1939,Christeen,6
MT,F,1910,Anna,17
LA,M,1980,Fabian,7
TN,F,1942,Ossie,7
FL,F,1994,Marline,5
NM,M,2003,Allen,10
AL,F,1929,Louvenia,7
VA,F,1994,China,7
CO,F,1967,Suzette,14
VA,F,1955,Sandy,11
MO,M,1930,Cornelius,11
WA,M,2007,Chance,43
IL,M,1997,Nathan,512
NC,F,2007,Carley,35
LA,M,1919,Aron,7
MS,F,1954,Vicki,66
OK,M,1955,Geary,7
WI,F,1964,Celeste,6
ID,M,1942,Jack,60
GA,M,1919,Clark,10
WI,F,1914,Erma,22
PA,M,1937,Zane,7
LA,M,1919,Peter,54
UT,F,2009,Rylee,76
MS,F,1961,Glinda,7
WI,F,2010,Marie,9
WV,M,1926,Bruce,22
OK,F,1912,Vida,7
FL,M,2011,Daemon,5
NJ,F,1981,Beverly,10
VT,F,1976,Patricia,8
TX,F,1968,Gillian,5
FL,M,1994,Mitchel,17
MN,F,2004,Rhiannon,7
CO,M,2013,Kayden,49
MI,F,2002,Honesty,6
GA,M,1911,Floyd,32
IN,F,2001,Linda,19
CA,M,2011,Agustin,64
SC,M,2008,Stuart,5
TX,F,1996,Aime,14
TN,F,1952,Lelia,5
CO,F,1972,Shanna,11
CA,F,1974,Launa,6
LA,F,1922,Gretchen,5
NE,F,1954,Deborah,321
NV,F,2011,Macy,13
TN,M,2008,Manuel,9
TX,M,1997,Denis,6
MS,F,1987,Latasha,45
AZ,F,1970,Melinda,24
NM,M,1962,Charlie,10
LA,M,1991,Gage,27
TX,M,1958,Emmitt,9
MA,F,1955,April,28
OH,F,1972,Josette,15
KY,F,1923,Esther,64
MI,M,2002,Alejandro,55
IA,F,1977,Martha,14
NY,M,1975,Edelmiro,5
SD,F,2006,Isabel,13
AR,M,1956,Danny,245
OH,F,1992,Joan,11
FL,M,1936,Louie,7
NC,F,1995,Tyesha,12
CA,F,2012,Pia,19
AL,M,1932,Cleophas,5
LA,M,1995,Samuel,133
MD,F,1964,Amanda,29
FL,M,1989,Dimitrios,5
FL,M,2007,Aidyn,9
CA,F,1985,Tabetha,9
MA,F,1943,Dorothy,488
AR,M,1960,Arthur,47
IN,M,1973,Lee,41
IL,M,1997,Denis,7
OK,F,1979,Betty,9
