state,sex,year,name,count
NJ,F,1923,Veronica,80
VA,M,1923,Tommy,9
UT,F,1941,Judith,98
FL,F,2009,Jurnee,17
PA,F,1993,Melisa,5
NV,M,2017,Angelo,13
KS,M,1945,Mike,116
AL,M,1941,Isiah,9
TX,M,2011,Jasson,6
MO,F,1986,Dianna,10
OK,F,1963,Penny,67
AL,F,2014,Kyla,13
MD,M,2014,Jabari,7
MT,F,1965,Jolene,7
MI,F,1976,Grace,17
IL,F,1994,Janice,13
NY,M,1955,Jonathon,11
SC,M,1926,Leo,33
CA,F,1995,Nikole,20
MD,F,1955,Christine,125
VA,M,1913,Owen,9
KY,M,1998,Drake,19
NJ,F,2006,Alexandria,46
CO,M,1992,Larry,18
NJ,M,1973,Marcus,55
MD,F,1999,Sophie,24
NJ,F,2001,Monet,5
IA,F,1964,Lori,534
NV,F,2017,Addilyn,6
NY,F,1940,Eula,7
MN,F,1966,Elaine,27
OK,F,2002,Bryanna,10
NY,M,1979,Alfredo,49
NJ,M,1962,Greg,77
CO,M,2013,Kase,5
AR,F,1965,Betty,70
RI,M,2014,Emmanuel,9
TX,M,2014,Landin,10
IN,F,1958,Joann,51
PA,F,1994,Tia,31
LA,F,1979,Christie,54
GA,F,1991,Stacia,8
ND,F,2001,Aaliyah,5
TX,F,2017,Jamie,48
WV,F,1932,Yvonne,14
LA,F,1991,Kerri,11
WA,M,2014,Lionel,13
CA,F,1938,Johanna,10
FL,F,1928,Anna,55
MO,F,1962,Tamela,17
AZ,M,1971,Shaun,12
IL,M,2014,Crew,7
MI,F,2012,Itzel,6
OK,F,1951,Judith,126
KS,M,1944,Lonnie,24
IL,F,1933,Elnora,7
CA,M,1997,Ravi,11
TX,M,1928,Donnie,11
HI,M,1972,Derek,27
PA,F,1953,Sheree,7
MO,M,1930,Grover,13
NJ,M,2004,Taj,5
WY,M,1998,Caleb,23
OH,M,1932,Betty,9
ID,M,1950,Jack,37
MS,F,1941,Rosie,221
MA,M,2014,Jesus,27
IL,M,1946,Noel,20
NC,F,1965,Regenia,8
MD,F,1986,Carmen,8
NC,M,1957,Laurence,5
TN,M,1976,Jessie,19
MO,F,1949,Marion,16
MN,F,1920,Judith,13
FL,F,1982,Penny,12
KY,F,1928,Wanda,200
NY,F,1930,Gilda,71
AR,F,1961,Polly,6
TX,F,2005,Kristian,11
IL,F,1934,Nona,14
