state,sex,year,name,count
MN,F,1931,Beatrice,44
OH,F,1935,Charlotte,183
TX,F,1930,Berna,8
CA,F,2014,Elani,15
CT,F,1955,Melanie,31
AK,M,2014,Dante,7
CO,M,2015,Aaron,111
WI,M,2006,Kamari,7
MS,M,1922,William,885
PA,F,2006,Shivani,7
NE,F,1977,Keli,6
TN,M,2009,Parker,137
TN,F,2016,Camryn,22
NC,F,2015,Destinee,9
AL,F,1910,Maudie,21
ID,M,1993,Jon,5
MI,F,2012,Nahla,7
CA,F,1982,Tashana,5
OH,M,1992,Uriah,5
IA,M,1926,Hal,6
FL,M,1997,Davonte,20
MO,F,1961,Elisabeth,7
CA,F,1972,Dona,10
CA,F,1984,Emily,968
CA,F,1971,Dia,8
IL,M,1972,Eugene,99
MO,M,1985,Martin,21
HI,F,1953,Gale,12
WA,F,1996,Krysta,6
KY,F,2014,Spencer,5
TN,F,2000,Destiny,321
CT,M,1962,Earl,16
WA,F,2017,Kyra,18
WA,F,1987,Keshia,6
FL,F,1975,Charlene,43
MA,M,1979,Alan,45
AL,F,1973,Charmaine,6
NY,F,2004,Lael,7
CT,F,1979,Meaghan,15
PA,F,1951,Glenna,20
NY,M,1957,Gaetano,9
CA,F,1993,Mariza,7
IL,F,1973,Denice,11
CO,F,2003,Kailey,19
MS,F,1916,Altha,5
AR,F,2006,Virginia,7
CA,F,2015,Nubia,11
MS,M,1989,Ernest,15
PA,F,2011,Janessa,23
NE,M,1964,Bryce,6
SC,F,2008,Moriah,5
IA,F,1952,Edith,7
NY,M,1986,Thaddeus,10
CA,M,2004,Asael,13
UT,M,1991,Michael,437
CT,F,2006,Naima,6
CA,F,1997,Ravyn,8
NE,M,1911,Vernon,12
PA,M,1916,Dean,31
ID,F,1966,Tiffany,5
MO,M,1993,Antoine,13
MN,F,1990,Allyson,21
RI,F,1935,Antonetta,7
TX,F,2008,Eugenia,6
MD,F,2016,Nala,8
NY,F,1954,Patti,102
