state,sex,year,name,count
NC,M,1917,Saint,7
NE,F,1921,Marie,152
ID,F,1953,Lorna,5
NY,F,1975,Deana,34
FL,M,1973,Shaun,23
CT,M,2017,Marc,5
IL,F,1972,Ann,221
LA,F,1971,Lisa,451
CO,F,1960,Margie,12
MO,M,1996,Kyler,29
NE,F,1993,Charity,6
KY,M,1940,Irvine,5
MT,M,2016,Jayden,18
WV,F,1974,Debbie,16
MT,F,1923,Harriet,18
IL,M,1978,Rick,29
MO,M,2010,Rory,8
TX,M,1988,Eleazar,32
IL,M,2011,Walker,22
KY,F,1991,Maegan,11
WV,F,1961,Dorothy,41
MO,F,1956,Jo,146
FL,M,2008,Deshawn,26
MA,F,1969,Kristin,286
MI,F,2004,Kaili,5
AR,M,1922,Bruce,24
WI,F,1949,Becky,16
TX,F,1955,Cristy,5
MD,F,2014,Demi,20
TN,F,2014,Adalynn,88
ND,F,1995,Joanna,5
WA,M,2008,Calvin,46
NY,F,1962,Lela,5
IL,F,2005,Meadow,18
FL,M,1998,Khalil,26
HI,F,1961,Shelly,8
IN,F,1954,Terese,5
IL,M,1999,Kurtis,17
PA,M,1913,Mathias,6
ND,F,2003,Morgan,43
CA,M,2014,Curren,13
OR,F,1943,Constance,18
TX,F,1956,Rosetta,15
OH,F,1962,Lorri,26
MO,F,1933,Ora,18
AL,M,1957,Kim,18
CA,F,1956,Rosalee,7
IL,F,2015,Alena,23
MA,F,2000,Aiyana,12
MI,M,1940,Willie,25
MA,M,1980,Denis,6
VA,F,1918,Otelia,8
NY,F,2017,Promise,8
DC,M,2010,Joel,11
WV,F,1932,Ester,7
PA,F,2000,Natalee,10
IL,F,2004,Paloma,13
CA,F,1979,Maya,81
IL,F,1982,Kelsey,32
LA,F,2009,Ivy,15
WA,F,1936,Joan,184
AZ,F,1991,Barbara,16
MD,F,1917,Bernice,55
CT,M,1966,Chester,13
GA,F,2005,Alyvia,5
GA,F,2005,Sarahi,10
PA,F,1993,Natashia,6
IA,M,1966,Larry,169
DC,F,1968,Dianne,5
PA,M,2003,Dalton,99
WA,F,2008,Malaya,7
KS,F,1994,Priscilla,6
TN,F,2003,Breona,6
NC,M,1915,Gus,8
AL,F,1938,Jeanne,5
MN,F,2005,Shyanne,5
MS,F,1960,Essie,18
PA,F,2006,Kacie,11
IN,M,2012,Edwin,24
CA,F,1997,Marjorie,23
IN,F,1958,Jana,38
SC,F,1980,Deloris,5
AK,M,1973,James,77
OH,F,2007,Madeline,212
TN,F,1963,Jana,38
TN,F,1964,Lora,38
TX,M,1938,Arther,6
UT,F,1963,Veronica,8
SC,F,1961,Vicki,64
CA,F,1988,Tessa,77
KY,F,1940,Daisy,28
IN,F,1963,Shirley,83
MO,M,1960,Jackie,45
AL,F,1928,Nadine,17
CA,F,2002,Brittaney,5
AL,F,1969,Cara,5
NY,M,1986,Casey,117
MO,M,1947,Jon,65
LA,F,1946,Yolanda,10
NC,F,2005,Lourdes,5
NY,F,2001,Fatou,17
MI,F,1923,Lorene,9
UT,M,1921,Ernest,36
MO,M,1917,Levi,7
IL,F,1957,Tammi,8
AK,F,2014,Andrea,9
CO,F,2001,Mayra,14
MO,M,1972,Matt,17
FL,M,2014,Noe,12
CA,M,2003,Anas,7
TX,M,2011,Cristiano,29
TX,M,1974,Braden,5
MO,F,1985,Shaina,5
NY,M,1978,Phillip,180
TX,F,1936,Josefa,32
VA,M,1979,Dominick,7
MO,M,1919,Emmitt,6
CA,F,1981,Shannan,20
OH,M,1946,Richard,3533
ID,M,2005,Camron,6
UT,F,1931,Joann,34
LA,M,2007,James,232
FL,M,2007,Abiel,6
WI,M,1947,Vaughn,12
AZ,M,1987,Reid,9
VA,F,1991,Desiree,42
LA,F,2015,Kimber,6
AL,M,1995,Davis,23
CT,M,1989,Alexis,20
NC,M,1917,Artis,9
MO,F,1931,Pansy,21
CO,M,2002,Jake,75
IL,M,2000,Antonino,6
CA,M,1987,Emigdio,5
NY,M,1975,Jan,14
AR,M,1973,Brian,342
MD,F,1958,Glendora,5
CA,F,1946,Michelle,119
MD,F,1964,Kathryn,65
TN,M,1930,Buddy,15
MI,F,2004,Giovanna,6
UT,F,2014,Valerie,20
MO,M,1991,Nathan,318
KY,M,1967,Bret,6
WV,M,2013,Mark,7
WA,F,1962,Megan,16
LA,F,1987,Precious,23
NM,F,1927,Lola,12
DC,M,2017,Zayden,8
CA,F,1964,Laurel,66
AZ,F,1949,Susie,25
CA,F,1995,Imani,98
TX,F,2011,Anyah,11
NY,M,1933,Cleveland,5
NY,M,1955,Eugene,486
KY,F,2010,Ally,11
KS,F,1939,Melissa,6
CA,F,2005,Janey,7
WA,M,1965,Monty,6
UT,F,1989,Marci,10
KS,M,2008,Jaxon,42
OH,M,1971,Jonathan,414
OK,F,2000,Erika,26
CA,F,2002,Teja,6
KY,F,1918,Cecile,5
OH,M,2014,Kaysen,9
GA,F,1959,Sharon,554
OK,M,1939,Russell,37
VA,F,1987,Christy,47
WA,F,2003,Michaela,17
IL,M,1950,Vern,9
MI,F,1993,Faith,29
WI,F,1969,Sally,50
IA,M,2006,Christian,85
NJ,F,1955,Pauline,33
TN,M,1932,Cornelius,6
CT,F,2012,Alison,12
TN,M,1992,Dontavious,6
TX,F,1979,Rochelle,40
VA,F,1987,Sonya,12
IL,F,1976,Mariam,6
MD,F,2006,Maeve,18
FL,F,1980,Stephenie,13
CA,M,1994,Gil,13
VA,F,2008,Valery,5
TN,M,1974,Earnest,8
LA,M,1922,Theodore,43
FL,F,2010,Azariah,25
HI,F,1982,Robin,9
OR,F,2013,Karlee,5
IA,M,2004,Troy,11
MD,F,1968,Alyssa,5
