state,sex,year,name,count
CO,M,1987,Jed,5
NY,F,1968,Martina,21
WV,M,2001,Shawn,36
DE,F,1937,Patsy,6
TN,M,2008,Liam,89
NJ,F,1943,Dora,5
CA,M,2008,Sevastian,7
AR,F,1986,Sade,11
OK,M,1992,Shaun,14
MS,F,2006,Ansley,10
MS,M,1978,Markus,6
TX,F,1947,Rosario,66
TN,F,1941,Gale,8
WI,M,1966,Cedric,5
NY,F,2011,Liah,9
NY,F,1984,Shaindy,13
VT,F,1956,Jacqueline,11
CO,F,1973,Paige,9
KY,F,1994,Rose,6
TX,F,1940,Benita,22
CA,F,1961,Erin,237
NC,F,1944,Annetta,6
CA,M,1974,Joaquin,82
KY,F,1959,Freda,33
NJ,M,2001,Emanuel,31
CO,F,1969,Amber,17
OR,F,1969,Megan,17
CT,F,1961,Roseann,18
IL,F,1963,Cindi,10
TX,F,2003,Ebony,36
IN,M,1997,Lorenzo,11
CT,F,2009,Nayeliz,5
KS,M,1947,Stan,8
NJ,M,1993,Jude,5
NC,M,1958,Arthur,133
TX,F,2004,Glory,7
OK,F,2009,Abigayle,10
PA,M,2005,Jabari,6
NC,M,1916,Columbus,17
IA,M,1998,Edgar,5
NM,F,2017,Avery,39
MO,F,2008,Amanda,37
CA,M,1959,Dino,59
SD,F,1941,Charlene,9
TX,F,1987,Blake,11
PA,F,1988,Megan,934
CA,M,1923,Bill,143
NY,F,1990,Shaquia,5
TX,F,2008,Monet,6
VA,F,2012,Kamille,9
PA,M,1985,Jameel,8
KY,F,2005,Logan,9
SC,F,2015,Bria,7
NM,F,2006,Ava,67
PA,F,2017,Rori,7
CA,F,1995,Oscar,10
KS,F,1916,Mary,757
IL,M,2000,Zayd,6
CA,F,2009,Ruth,126
NJ,F,1967,Sheri,68
IA,F,1990,Melinda,19
VA,F,1925,Edythe,9
WA,M,1999,Kenny,13
IL,F,1979,Paige,17
NY,M,1936,Roy,195
WI,F,1974,Marci,9
NY,M,1934,Lenard,5
IL,F,1922,Maggie,10
LA,F,1973,Josephine,10
AR,M,1933,Jeff,9
CA,F,1959,Celia,62
OH,F,1994,Leandra,6
LA,F,1919,Mavis,13
MO,F,1935,Nora,29
NC,F,1989,Mallory,39
IL,M,1999,George,168
WA,M,1960,Lyle,18
PA,M,1915,Spencer,5
CO,M,2009,Griffin,30
PA,F,1919,Zelma,17
VA,M,2017,Kareem,21
SD,M,1945,Duane,44
TX,F,2014,Eleanore,7
NY,M,1928,Edgar,102
AL,M,1938,Claud,7
TX,M,2013,Reid,121
FL,F,1969,Miranda,8
DC,F,1941,Glenda,5
NY,F,2000,Cathleen,5
MA,F,1942,William,9
MD,M,2017,Cody,19
NH,M,2007,Peter,10
MI,F,1970,Leeanne,6
MN,F,2010,Salma,25
NY,F,1961,Paul,7
MD,F,1910,Emily,16
KS,F,1924,Imogene,24
NC,M,1937,Gilbert,49
CT,F,1966,Irene,10
IN,M,2016,Gideon,42
MA,F,1977,Rita,14
KS,F,2016,Emilia,22
NJ,F,1999,Lorena,9
SC,F,1917,Betty,41
OH,M,2003,Gaven,17
KY,F,1912,Elsie,85
NJ,M,1990,Marquis,39
NM,M,1974,Sammy,7
AZ,M,1960,Chuck,16
AR,M,1965,Barry,63
MO,F,1993,Alisa,6
WA,F,1962,Jannette,6
IA,F,1932,Ramona,39
MT,M,1948,Peter,17
FL,F,1953,Jamie,18
TX,M,1996,Trystan,17
CT,M,2010,Tristen,5
IA,F,1968,Marci,8
MA,M,2004,Marcos,17
DC,F,1974,Sheree,5
MN,F,1971,Nichole,38
MS,M,1987,Wesley,67
OK,M,2012,Dexter,10
LA,M,1945,Williams,5
KY,F,2004,Skyla,7
IN,M,1960,Wendell,35
FL,F,1988,Kelsie,14
IA,M,1956,Howard,45
NC,F,2004,Ireland,5
WA,F,2007,Devan,5
TX,F,1985,Cassidy,40
PA,F,1921,Eleanore,111
UT,M,1991,Brock,49
TX,F,1956,Concepcion,22
NY,F,2007,Jocelynn,15
FL,F,1982,Robin,112
UT,F,2017,Magnolia,14
TX,M,2017,Turner,18
OR,M,2007,Alijah,5
TX,M,1974,Cooper,5
NV,M,1978,Bradley,10
NY,M,1981,Stacy,6
LA,F,1979,Windy,12
CA,F,1974,Kathleen,362
AR,M,2004,Rodney,6
FL,M,2017,Hernan,6
OR,F,1977,Erica,59
PA,F,2006,Angelise,5
WI,F,1955,Sheryl,67
SC,F,1931,Idell,5
TX,M,1945,Cruz,33
NV,M,1988,Rodney,6
IA,F,1955,Jacqueline,79
MI,F,1921,Rosemarie,11
IL,M,1935,Henry,275
IN,F,2008,Melia,6
NY,M,1981,Jarid,5
OH,F,2015,Rachel,70
OH,M,1991,Bradford,16
CA,F,2015,Elianna,90
WI,M,1954,Charles,554
VA,F,1994,Ayanna,9
CO,F,1984,Anna,82
OR,M,1937,Calvin,7
IN,F,1922,Sadie,7
KS,M,1978,Floyd,6
CA,M,1967,Johnathon,7
WI,M,2015,Uriel,7
NY,M,1982,Noah,98
HI,F,1927,Doris,33
NH,F,1966,Rose,9
