state,sex,year,name,count
MT,M,1914,Louis,18
FL,F,1954,Freda,11
SD,F,1955,Carol,133
NM,M,1995,Henry,16
SC,F,1988,Elisha,9
IL,M,1977,Lionel,21
TX,F,2010,Hayli,7
PA,M,1994,Akil,6
SD,M,1911,Herbert,10
OH,F,1962,Glenda,68
VT,M,1919,Clifton,6
FL,F,1978,Darlene,33
IN,F,1941,Malinda,6
LA,F,1915,Mona,6
CA,M,1990,Jerred,8
FL,M,1986,Marcelo,5
MI,F,2003,Alison,60
GA,F,1984,Demetrice,6
MI,F,1971,Deneen,8
SD,F,1927,Leola,6
NC,F,1961,Angel,24
MI,F,2005,Phoebe,24
HI,M,1995,Garrett,8
OH,F,1993,Bryn,7
VA,F,1914,Vesta,5
MA,F,2001,Angelina,77
VA,M,1999,Jamir,6
IL,M,2016,Devante,6
CA,M,1936,Jerold,5
MI,M,1966,Roosevelt,10
WV,M,1950,Jeffrey,50
NC,F,1968,Tabatha,43
OK,M,2010,River,16
PA,F,1999,Misty,7
OR,F,1990,Tara,49
IN,M,1969,Wendell,11
NJ,M,2003,Gavin,173
SC,M,1946,Woodrow,40
OH,F,1926,Celeste,6
TN,M,1955,Nelson,17
MI,M,1930,Dwight,19
CT,F,1996,Robin,11
PA,M,1982,Lance,68
MI,M,2008,Dayshawn,5
PA,F,1949,Clara,73
GA,M,1956,Travis,25
PA,F,1924,Myrna,17
MS,F,2013,Bristol,8
NC,M,1999,Tyshawn,11
FL,M,2013,Cormac,5
DC,M,1951,Marvin,17
AL,F,2016,Rylie,10
AZ,F,2001,Idalia,6
VA,M,2016,Roy,9
TX,M,1911,Howard,46
MI,M,1943,Albert,205
SC,F,1993,Cayla,7
WV,M,1962,Stephen,127
NM,M,1948,Edward,90
IL,M,1976,Colby,10
NY,F,1978,Kalisha,10
OK,M,1950,Sammy,39
MI,F,1918,Ilene,13
CA,F,1973,Jeni,13
AZ,M,1940,Francis,8
CA,F,1921,Emily,75
MA,M,2008,Davin,5
VA,F,1985,Rebecca,349
TX,F,2001,Alexia,261
WV,F,1927,Myrtle,72
WI,M,2001,Dakota,114
KY,M,2007,Jaeden,5
IL,F,1917,Odessa,10
FL,F,2013,Priya,12
SC,M,1958,Roy,87
SD,M,2017,Cruz,6
CO,F,2013,Sofia,136
NV,F,1941,Ann,7
FL,F,1980,Bonnie,73
WY,M,1955,Loren,5
FL,M,1984,Randall,93
GA,M,1922,Rex,9
CA,F,1994,Nathan,6
KS,M,2003,Cesar,23
CA,F,2001,Richelle,8
FL,F,1972,Janine,12
HI,F,1984,Jasmine,33
NJ,M,1959,Ismael,5
KY,F,1924,James,12
NC,M,2014,Iker,46
MI,M,2012,Brentley,5
NE,M,1997,Walter,5
LA,M,1997,Isiah,18
HI,M,1958,Alan,60
CA,F,1972,Mayra,24
MD,F,2009,Desiree,20
TX,M,1986,Maximillian,7
CA,M,1931,Fay,6
OK,F,2002,Alex,11
CA,F,2015,Jazzleen,5
FL,M,1977,Franco,5
OH,F,1957,Darla,119
MD,F,1993,Martina,7
IN,F,1961,Cindy,409
MA,F,1913,Lila,9
ID,F,2000,Cheyenne,21
PA,M,1987,Garth,5
MT,F,1973,Juanita,5
IL,M,1965,Scotty,10
CA,F,1994,Sindi,7
VA,F,2001,Deasia,7
WA,M,2015,Tanner,31
CT,M,2006,Ethan,171
IL,M,1964,Shane,39
TX,F,1947,Cherri,8
GA,F,2012,Skylah,9
NY,M,1999,Sheldon,32
MO,F,2013,Leanna,10
VA,F,1985,Demetria,12
CT,F,1942,Katherine,56
NJ,M,2010,Shiv,5
IL,F,1954,Merry,25
CO,F,2015,Carlie,5
NJ,M,1995,Johnny,31
MN,F,1974,Bonnie,25
LA,F,1975,Olivia,26
NJ,M,1977,Royce,6
OH,M,1931,Joesph,7
WI,F,2011,Cassandra,20
CA,M,2003,Rashaun,6
VT,M,2003,Zander,6
CA,F,1921,Bonnie,45
NY,M,1992,Richardo,8
AL,M,1971,Quinton,12
WI,M,1921,Daryl,5
MS,M,1956,Rocky,12
TX,F,2007,Lezly,5
TX,M,1954,Elliott,13
NE,F,1999,Hayley,24
CA,F,2016,Aryana,45
CA,F,1970,Latanya,71
IL,M,2017,Zack,8
GA,F,2007,Caren,5
KS,F,2010,Courtney,10
WV,F,2011,Eden,7
PA,M,1958,Jesus,5
RI,M,1972,Duane,7
TX,F,2011,Ishani,5
VT,M,1935,Dennis,9
NY,M,1956,Norberto,15
MA,F,1970,Annette,33
UT,F,1921,Lucille,37
MA,F,1972,Margarita,8
TN,M,1933,Burl,6
SC,F,1982,Lora,7
LA,M,1978,Jayson,5
CA,F,1991,Acacia,18
NH,M,2001,Kevin,31
SC,F,1918,Sybil,14
NM,M,2008,Augustine,8
TX,M,1976,Lisa,5
CA,F,2014,Wynn,5
NJ,F,2009,Janai,6
SD,F,2006,Emma,64
FL,F,1941,Delores,73
GA,F,1971,Aundrea,5
CA,F,2015,Alice,480
AL,M,1948,Lynn,16
TX,M,1949,Lorenzo,95
CA,M,2002,Ricky,134
NY,M,1990,Kameron,10
IL,M,2001,Darwin,5
PA,F,2014,Aubrey,376
AZ,F,2016,Sydney,34
NY,M,1985,Jevon,6
VA,M,1968,Robin,8
OH,F,2002,Daisy,35
UT,M,1977,Stanley,11
IL,M,1951,James,4923
MA,M,1950,Gregg,13
UT,F,1939,Rose,16
CO,M,1992,Ignacio,5
PA,M,1952,Thomas,4129
IA,M,1910,Kermit,7
WI,M,1933,Scott,6
DC,F,2017,Marley,6
CA,F,1992,Meranda,11
OH,M,1931,Joy,7
AK,F,1999,Taylor,33
CA,F,1987,Shaylyn,5
FL,M,2002,Brayan,35
OH,F,1966,Maribeth,13
AL,M,1933,Lee,92
VA,F,1961,Janine,8
OH,F,1951,Brenda,1025
NJ,F,1960,Alexandra,14
WI,M,1982,Aron,7
IL,F,1982,Cassie,87
FL,M,1962,Garret,6
MI,F,1997,Kai,7
CT,F,2003,Anabelle,5
PA,F,1982,Trisha,68
SC,F,1962,Allison,25
OR,M,1936,Glenn,24
MD,M,1958,Stanley,83
DE,M,1954,Keith,22
FL,M,1984,Lyle,8
WA,M,1936,Freddie,9
NY,M,1990,Reid,11
VA,F,2010,Blessing,5
IL,M,2004,Terence,5
CA,F,1989,Egypt,5
CO,M,2008,Nathen,5
MA,M,2011,Olivier,7
IL,F,2007,Kaelynn,8
FL,F,1964,Greta,5
HI,F,1995,Christy,9
AK,F,1991,Breanna,9
MI,F,2004,Michael,5
IN,F,1950,Debbie,51
CA,F,2017,Martina,8
OH,M,2007,Abdul,5
WA,F,1985,Brea,5
OR,F,2000,Chandra,6
AL,M,1971,Cecil,29
IL,F,2006,Carlie,17
MT,M,1949,Jimmy,8
ID,M,2007,Kaleb,33
MD,F,2006,Michaela,19
DE,M,1948,Barry,17
CT,M,2006,Francis,11
NC,M,1986,Edmund,7
MO,F,1913,Nona,7
AR,F,1969,Leslie,58
OH,F,1994,Arianna,27
CA,F,2000,Magdalena,49
NY,F,2000,Shadae,6
PA,F,2001,Sophia,286
NY,M,1990,Tymel,7
PA,F,1948,Jessica,40
FL,F,2013,Sahana,6
ID,F,2015,Peyton,21
MA,F,2014,Addyson,7
CA,F,1984,Adrina,5
TX,F,1970,Lakeitha,8
MO,M,2012,Ashton,52
VA,F,1976,Kirsten,7
WY,F,1922,Jane,7
DE,F,1944,Bernadette,8
OK,F,1930,Nellie,66
OH,M,2017,Kylen,15
OH,M,1954,Geary,8
MO,F,1988,Alisa,7
HI,F,1959,Kathy,43
TX,M,1998,Jacquez,7
MI,F,1972,Alice,35
MI,M,1924,Luther,5
IA,M,1956,Dallas,13
CA,F,1916,Elena,6
MO,M,1945,Donald,662
KY,M,1991,Corbin,6
CA,M,1941,Marty,8
UT,M,2015,Mitchell,8
DE,M,2009,Kaden,11
LA,M,1974,Dwight,19
MT,M,1949,Dick,5
WV,F,1934,Nona,11
WV,M,2015,Maverick,14
TN,F,1962,Kitty,11
TN,M,1949,Manuel,6
IN,F,2008,Jocelynn,8
MN,M,1949,Steven,982
SD,F,1932,Janice,36
DC,M,1979,Quentin,7
NC,F,1915,Louella,6
OH,M,1968,Herman,31
MO,M,1939,Herschel,5
NY,F,1954,Eugenie,12
SC,M,2007,Howard,5
IN,F,1960,Rebecca,430
AK,F,2000,Chelsea,5
MI,M,1916,Wayne,78
MI,M,1988,Damon,22
WI,F,2003,Tiffany,24
ME,M,1980,Charles,51
IL,M,1988,Deshawn,22
TN,M,1949,Darryl,11
IA,F,1944,Margo,15
NJ,M,1990,Khiry,13
FL,F,2017,Eriel,5
NM,F,2000,Rhiannon,10
CO,M,1989,Lloyd,8
RI,F,1976,Valerie,10
NY,F,1960,Corine,10
FL,F,2007,Victoria,595
TX,F,2012,Aidynn,6
MA,F,1987,Julieann,5
IA,F,1918,Susie,6
AL,F,1912,Johnnie,57
PA,F,1966,Shawna,16
PA,F,1964,Starr,6
NJ,F,1931,Santina,9
AL,M,1942,Walter,265
OH,F,1986,Mallory,182
MI,F,1979,Jackie,30
PA,F,1942,Geraldine,556
PA,F,2017,Yara,12
CA,F,1957,Sondra,26
MO,M,1957,Darrel,29
NE,M,2008,Oliver,18
DC,M,1945,Jackie,6
AR,M,2015,Barrett,27
LA,F,1983,Kim,23
IL,F,1923,Johanna,21
MO,F,1951,Johnnie,8
CA,F,2002,Zariah,14
TX,F,1998,Grayson,13
GA,M,1993,Asa,9
ME,F,1949,Marjorie,30
OR,M,2008,Heath,5
OH,F,2002,Katelyn,240
NC,M,1948,Tracy,9
MN,M,2001,Khalid,19
KS,M,1990,Harold,9
IN,F,1951,Trudi,6
FL,M,1963,Lesley,7
LA,M,2012,Camryn,5
IN,F,1960,Margaret,188
SC,M,1974,Victor,26
NY,F,1950,Sharyn,33
ME,M,1963,Ralph,26
NH,M,1945,Danny,5
IL,M,2004,Jaren,7
WA,M,1912,Edwin,23
AR,F,1919,Carmen,10
CA,F,2012,Miabella,30
WA,F,1948,Inez,6
MI,F,1937,Charleen,6
TX,F,2017,Jireh,9
MA,F,1943,Rosemarie,62
MA,F,1982,Deana,7
NE,M,1939,Owen,5
NE,F,2017,Parker,13
FL,F,1958,Valorie,13
FL,F,1989,Ashlee,110
FL,F,2013,Adryanna,5
NV,F,1979,Kelli,14
VA,M,1970,Marcel,5
AL,F,2016,Sophie,27
CA,F,1976,Kiera,6
GA,F,1957,Willene,6
VA,F,1973,Jane,18
AL,M,1980,Alan,49
OH,F,2010,Maddison,59
OH,F,1988,Brianne,31
MN,F,2001,Chantal,5
VA,M,1917,Macon,6
UT,M,2000,Bowen,8
TN,F,2005,Amira,12
IN,F,1928,Pauline,106
AL,F,1992,Kaela,5
IN,F,1982,Kirsten,18
FL,M,2005,Barrett,5
NM,M,1914,Carmel,7
MD,M,1961,Eugene,84
NY,F,1966,Patricia,2212
OK,F,2010,Adeline,12
CA,M,1950,Micheal,217
FL,F,1966,Violet,10
NJ,M,2011,Aarush,18
RI,F,1969,Kimberley,19
NY,F,2016,Janaya,5
MI,F,1916,Mae,78
NJ,F,1968,Phillis,5
NJ,M,2002,Marcelo,8
CO,M,2015,Muhammad,5
SC,F,1928,Beverly,19
UT,M,1977,Mason,10
CA,M,1995,Caelin,6
TX,F,1962,Ileana,5
SC,F,1948,Deloris,83
WA,M,2008,Ronan,18
TX,F,1986,Shani,8
KY,F,1946,Shelia,41
LA,M,1976,Benji,5
NC,M,1967,Greg,30
OK,F,1985,Mallory,35
IL,F,1933,Catharine,5
GA,M,1968,Chester,9
VA,F,2016,Khloe,57
NY,F,1914,Francesca,5
WA,M,2012,Boston,14
VA,F,2013,Aniya,19
OH,M,1995,Andy,5
AK,M,1955,Marcus,5
VA,F,2015,Cheyenne,20
