state,sex,year,name,count
MO,F,1944,Erma,32
GA,F,2001,Stella,17
CA,F,2010,Alexa,992
AL,M,1991,Joel,35
NC,F,2001,Cydney,5
MO,F,1930,Dolly,13
PA,M,2016,Loren,5
NY,F,2014,Kailey,36
IL,F,1999,Cara,38
AK,M,2000,Kenneth,19
PA,M,1937,Vincent,216
NY,F,1988,Larisa,9
CA,M,1996,Marcelo,49
IL,M,1993,Dominic,116
IL,F,1998,Tiara,63
OK,F,2015,Willow,64
IA,F,1911,Ida,31
KY,F,1969,Kerri,11
NC,F,2017,Lilly,77
IL,F,1991,Helen,29
CA,M,1985,Kirk,63
NC,F,2009,Cadence,64
WV,M,1959,Karl,11
MI,M,1971,Stanley,62
IL,M,2016,Hayes,19
MN,M,2000,Davion,6
NC,F,2011,Scarlett,106
TN,F,1950,Judi,9
CA,F,2005,Cailyn,20
CA,M,1987,Tramaine,7
VA,M,2005,Ernesto,10
NE,F,1977,Rachel,65
CT,F,1966,Rita,29
OH,M,1995,Sami,5
MI,M,1964,Dane,12
NC,M,1937,Julius,45
TX,F,1971,Carolina,57
IL,F,2000,Lori,7
NY,M,1954,Rickie,17
MO,M,1987,Andre,30
VA,F,2004,Karly,8
AL,F,1988,Kristy,33
AL,M,1950,Leroy,91
AL,F,1995,Constance,11
IL,M,1942,Paul,870
OH,F,1970,Delana,5
SD,M,1948,Wade,5
GA,M,1978,Cleveland,11
LA,F,1961,Tessa,6
WI,M,1974,Matt,5
KS,M,1950,Alfred,30
AL,M,1960,Rocky,18
CA,F,1960,Maryellen,14
MD,M,1997,Donte,33
TX,M,1967,Irvin,8
MI,F,1970,Jessica,131
TN,F,1946,Fern,5
GA,M,2002,Antwon,10
NC,F,2003,Jania,17
IN,M,1962,Vaughn,10
MD,F,1999,Paola,8
TN,M,1988,Sammy,7
AR,M,2014,Anderson,10
AZ,F,1963,Anita,31
IL,M,1940,Dan,53
AZ,F,1992,Meredith,9
TX,F,1973,Trudy,12
OH,M,1992,Warren,18
NY,M,1961,Deron,7
IL,F,1953,Mona,42
ND,M,1912,Raymond,39
TX,M,1998,Caelan,8
IA,M,1916,Russell,129
MI,F,2012,Caidence,5
CO,M,2010,Solomon,16
GA,F,1976,Sheryl,9
MO,M,1939,Kelly,12
RI,F,1975,Angel,10
HI,M,1982,Albert,13
NV,F,2004,Kaylie,11
MI,F,1991,Sheri,5
RI,M,1997,Russell,7
FL,F,1990,Janell,8
MO,F,1967,Twila,6
OH,F,2005,Ashley,271
TX,F,1954,Louise,60
NC,F,2007,Addisyn,16
NE,F,1968,Bobbie,5
UT,M,1976,Eric,194
FL,M,2008,Eliseo,12
CO,F,1979,Celina,7
HI,F,1916,Mitsuko,7
KS,M,2015,Logan,135
IL,F,1916,Beryl,9
NE,F,1978,Amanda,155
MD,F,1968,Anita,54
MD,M,1959,Herbert,47
CA,F,1964,Antonio,5
IL,F,1997,Georgia,22
AR,F,2008,Amber,20
VT,M,1982,Nathaniel,13
KS,F,2005,Vivian,9
MN,M,1964,Ron,37
IN,F,2000,Tatiana,11
MT,M,1954,Ross,6
OR,F,1989,Cassondra,8
OH,M,1998,Ricardo,25
AK,M,1960,Micheal,8
CA,M,1997,Gus,11
ME,F,2012,Sarah,18
KS,M,1983,Bret,12
OH,M,1975,Carl,189
KY,M,2010,Brody,100
AZ,M,2012,Brett,7
NJ,M,1915,Wilson,8
CT,F,1964,Corinne,13
FL,F,1995,Eunice,5
TN,M,2011,Terry,25
CO,F,1952,Jacqueline,55
IL,F,1940,Lula,16
FL,M,2003,Yair,8
MD,M,1931,Roy,35
AL,F,1968,Kristin,21
VA,F,2003,Isabel,82
FL,F,1927,Rosie,13
MO,M,1978,Marty,6
CA,F,2005,Cielo,39
SC,F,1997,Carrie,25
SC,M,1981,Howard,20
MO,F,2015,Patience,9
PA,F,2006,Essence,13
KS,F,1963,Christa,10
CA,F,1927,Sophia,5
NJ,F,1967,Frieda,5
ME,M,2009,Reed,6
IL,F,1960,Ollie,11
MT,F,1928,June,44
OK,F,1998,Aliyah,8
LA,M,2011,Karter,21
IL,M,2006,Roy,22
MO,F,1942,Jan,21
TX,M,1913,Vance,7
NJ,F,1988,Sapna,6
CA,F,1933,Ernestine,24
NY,F,1976,Maryjo,8
CA,F,1965,Caterina,5
VA,M,1916,Orville,9
LA,M,1944,Hilton,12
IL,M,2014,Marc,16
TN,M,1922,Everette,12
NC,M,1919,Cleveland,37
AZ,F,2000,Diamond,19
DC,F,1938,Linda,28
NJ,M,1931,Jay,30
CT,M,1987,Randolph,6
NC,F,1967,Revonda,14
PA,M,1956,Kyle,11
NY,M,1981,Jamil,18
