state,sex,year,name,count
OR,F,1956,Dorothy,27
KY,M,2017,Cadence,5
MI,F,1980,Justin,5
AR,F,1930,Odie,6
AL,F,1986,Erika,40
NY,F,1917,Hanna,7
NE,F,1954,Lydia,5
IN,M,1977,Pedro,5
GA,F,2007,Mae,6
NC,M,1998,Daveon,6
TX,F,1971,Tracy,634
MD,M,1943,Clayton,6
MD,M,1952,Clay,6
OK,M,1973,Stacey,7
TN,F,1922,Millie,13
AZ,M,2001,Giovani,6
AR,M,1973,Marvin,32
OH,F,2001,Oriana,5
IL,F,2000,Marla,6
CA,M,1993,Shay,9
HI,M,1943,Bill,6
IA,M,2015,Bryan,16
FL,F,2005,Tavaria,5
GA,M,2004,Holton,5
TX,M,1974,Harry,40
AZ,M,1971,Daniel,267
SC,F,1968,Grace,10
NY,M,1931,Abraham,76
TX,F,1979,Nadine,9
AL,F,1962,Muriel,5
ME,F,1976,Stacey,33
NY,F,1978,Takima,5
TN,F,2014,Mabry,6
FL,F,1998,Ariana,136
MI,F,1964,Clarissa,10
TX,F,1972,Carolina,41
AR,M,1935,Herbert,57
NC,F,1924,Marcella,5
NV,F,2008,Christine,6
KS,M,2002,Tristin,8
FL,F,2012,Jessenia,11
NY,F,1981,Elysa,5
CA,F,2015,Adara,17
CA,F,1996,Dannya,6
CA,F,2014,Ayden,7
FL,M,1932,Emory,8
DE,M,1983,Russell,8
TN,F,2012,Imani,17
NY,F,2016,Aylin,47
CO,F,1960,Debra,278
VT,F,1984,Anne,9
TX,F,2003,Myranda,15
FL,F,2009,Emmalee,17
TN,F,1993,Gwendolyn,9
NC,F,1984,Joan,6
TX,F,2007,Abrie,5
NY,M,1992,Brenton,5
MS,M,2010,Julius,10
UT,M,2013,Kolter,6
LA,M,1996,Charles,191
MS,M,1929,Coleman,7
MD,F,1999,Wendy,12
IL,F,2013,Alexi,5
NC,F,1991,Karlee,7
UT,F,1977,Darcy,8
MD,F,1963,Candace,13
WA,M,1977,Erin,7
TX,F,1984,Reyna,33
TN,F,1930,Billie,179
CA,M,1971,Shea,5
PA,M,1930,Paul,1496
PA,F,1954,Debbie,231
MD,F,1955,Estelle,7
MA,F,1958,Rose,117
MN,M,1933,Tim,5
MI,F,1957,Kimberley,58
OK,F,1979,Janna,11
