state,sex,year,name,count
RI,F,1989,Gabrielle,8
AR,M,1986,Sidney,7
NJ,F,1981,Jordan,11
CA,F,2016,Mayleen,10
OK,F,1926,Kathryn,59
NJ,F,1980,Sindy,5
NC,F,1968,Marjorie,17
MD,F,1940,Elmira,5
AZ,F,1996,Tamika,6
CA,F,1972,Tereasa,5
SC,F,1954,Geraldine,85
MN,F,1963,Janet,206
NC,M,1936,Emanuel,7
MI,M,1965,Robb,8
NM,F,1996,Justine,13
AZ,F,2005,Stormie,6
CA,M,1971,Tod,28
NM,M,1915,Raul,5
IL,F,1996,Ashely,6
NM,F,1927,Rita,11
PA,F,1941,Flora,22
ME,M,1946,Willard,16
AL,F,1952,Lessie,6
IN,M,1959,Ricky,327
MS,F,2004,Tiffany,22
AR,F,1977,Shawnna,6
OR,F,1988,Kristina,63
MD,M,2014,Zyaire,11
MA,M,1972,Liam,9
MS,F,2003,Amiah,5
MI,F,2003,Marilyn,15
FL,F,2009,Alexa,281
FL,M,1984,Jacoby,5
MN,F,1928,Mercedes,7
CA,F,1978,Perlita,7
IL,F,2002,Yanira,5
DE,M,2002,Amir,11
WI,M,2015,Soren,19
TX,F,1947,Inez,33
WA,F,1913,Bernadine,6
CA,F,2017,Blair,40
NY,M,1998,Hayden,37
IL,M,1983,Harold,33
ID,F,1973,Cara,7
NY,F,2016,Yana,12
TN,M,1998,Christian,301
KS,M,1948,Lyle,27
MI,M,1973,Elliott,5
TX,F,1948,Inez,31
IL,F,1972,Agnes,7
NM,F,1990,Marina,16
KY,F,1987,Emily,296
TX,M,1975,Luke,41
DC,F,1993,Robin,10
PA,F,2000,Malaysia,7
PA,F,1988,Liana,9
FL,F,2003,Shekinah,9
CA,M,2003,Isreal,14
VA,M,1996,Killian,8
NC,M,1990,Saquan,5
NJ,F,1975,Monika,6
IN,M,2016,Kaizer,6
LA,F,1957,Margie,49
NC,F,1993,Kaleigh,13
CA,F,2017,Jaslene,15
SC,M,1966,Darwin,5
NY,M,2009,Santino,37
MS,F,1947,Margie,77
IN,F,2006,Donna,6
NC,M,1978,Terrance,46
KY,M,1969,Delbert,10
GA,M,1947,Owen,11
OK,F,1966,June,5
FL,F,2010,Jailah,6
TX,F,2007,Cianna,13
OH,M,1950,Delmar,8
FL,F,1976,Adela,5
NY,F,2001,Malika,13
AK,M,1994,Sheldon,6
IL,F,1961,Alisa,22
MO,M,1992,Kenneth,153
MS,M,1961,Frank,108
CT,F,1986,Tricia,9
FL,F,1926,Inez,61
NJ,F,1999,Edith,5
KS,M,1981,Sheldon,5
PA,F,1985,Angelina,28
ME,F,1921,Florence,94
TX,F,1925,Francine,7
