state,sex,year,name,count
CA,F,1947,Lula,6
VA,F,2015,Lillie,16
AL,M,1947,Mack,47
TX,F,1955,Leigh,36
TX,M,1965,Britt,11
KS,F,1993,Allyson,8
MI,F,1968,Lachelle,6
AZ,F,1990,Corinne,7
AZ,M,2001,Alonzo,12
AZ,M,1984,Moises,5
PA,F,1998,Christiana,8
MA,M,1911,Emerson,5
OK,M,1954,Franklin,32
KY,F,1964,Lesia,13
OH,M,1972,Allan,29
DC,F,1921,Katherine,26
NJ,F,1970,Susanna,11
FL,F,1953,Ginger,28
MS,M,2007,Eduardo,7
SC,F,2005,Tiana,6
MA,M,1995,Charlie,13
NE,M,2006,Michael,106
NM,M,1937,Antonio,33
ND,F,1960,Ann,27
NJ,M,1993,Amos,5
NM,M,1953,Francisco,36
FL,M,1931,Gerald,39
MN,M,2010,Eugene,8
AZ,F,1982,Linda,39
NM,M,1972,Jon,20
TN,F,2012,Kori,5
OR,F,1981,Rebekah,41
WA,F,1972,Tia,8
TN,F,1927,Olene,6
IA,F,1994,Hailey,50
TX,F,1925,Hazle,18
TX,F,1981,Nancy,386
KY,M,1920,Jewell,15
WA,F,2015,Valeria,32
IL,M,1917,Otis,29
MI,F,1975,Jena,6
CA,F,1968,Delisa,8
PA,M,1973,Roosevelt,6
AR,F,2008,Mckenna,12
TN,M,1983,Bruce,22
CA,F,2017,Zenaida,9
TN,F,2008,Shelbi,6
MS,F,1943,Thelma,114
IA,F,1991,Kallie,10
NC,M,1913,Charlie,181
IL,F,1956,Bette,16
KY,F,1958,Debbie,464
AZ,F,2014,Coral,9
NC,M,1941,Guy,39
TX,M,1983,Erin,11
DE,F,1998,Madison,69
LA,M,1956,Cecil,46
OR,M,1958,Tim,88
IL,M,1965,Bobby,156
MN,M,1982,Calvin,12
GA,M,1917,Mike,12
ID,M,1957,Delbert,7
SD,M,1999,Hayden,10
ND,M,2017,Cole,17
NY,M,1939,Carlton,39
MD,F,1990,Kathleen,110
SD,F,1929,Dolores,54
AZ,M,1949,Guillermo,8
MD,M,2015,Chayce,7
NY,M,1990,Dion,24
TX,M,1975,Elbert,6
ME,M,1979,Gregory,32
FL,M,2012,Immanuel,22
SC,M,1922,Arthur,163
SD,M,1924,Lawrence,40
VA,F,1922,Carrie,116
IL,F,1964,Lisabeth,8
OH,F,1982,Roseanna,8
FL,F,2000,Mackayla,5
IL,M,1953,Monte,25
TX,F,2015,Roxanna,12
IL,F,1928,Johanna,17
TX,M,2006,Haziel,11
NC,F,1946,Cecelia,26
WI,F,1950,Holly,37
NC,F,1985,Serena,13
GA,M,1990,Gavin,17
CA,M,2008,Cecilio,5
AL,M,2007,Kolton,9
WI,F,1976,Chasity,5
KY,F,1972,Cheri,20
ID,F,1986,Kylie,10
AZ,F,1954,Leta,6
NC,F,1979,Tonya,232
RI,F,1926,Eva,19
NY,M,1998,Josiah,87
FL,F,1994,Leandra,15
NJ,F,2014,Lilia,8
NY,M,1932,Zachary,5
AR,F,1964,Norma,22
TN,F,2008,Kaniyah,6
IA,F,1950,Audrey,14
NC,M,1960,Rory,8
WI,F,2004,Ariel,33
ME,F,1980,Anne,13
NV,M,1985,Aaron,67
MA,F,1988,Lana,5
WA,M,1964,Samuel,44
AZ,M,2017,Xavier,152
IN,M,2014,Isaac,226
CA,F,2014,Susanna,12
KY,F,1970,Kellie,37
AZ,M,2017,Danny,16
GA,F,2002,Arionna,6
VA,F,1951,Drema,7
WA,M,2006,Fidel,7
CA,F,2005,Geneva,18
WA,F,2003,Sage,19
AL,F,1952,Kathie,12
MA,F,2006,Danielle,46
WA,F,1961,Roxann,6
KY,M,1964,Grady,5
VA,F,1979,Cherita,5
NJ,M,1973,Mathew,18
KY,M,1959,Marlon,9
VA,M,1975,Peter,73
OH,F,2001,Annalise,5
CO,F,2017,Lennon,15
SC,F,1940,Hester,15
CO,F,2004,Presley,8
CA,F,1995,Amada,6
AL,M,1971,Marvin,90
CA,M,2000,Herbert,17
MS,M,1954,Jan,6
LA,F,1953,Sue,44
NY,F,1957,Patty,105
MT,F,1933,Kathryn,12
ME,F,1996,Anna,40
WV,F,1944,Amy,6
TX,F,2016,Alinna,13
OH,M,1988,Skyler,16
TX,M,1971,Vernon,69
MI,F,1999,Suzanne,8
MT,M,1957,Joseph,93
TX,F,1971,Lenore,8
TX,F,2013,Alesandra,5
RI,M,1970,Frank,47
WV,M,2017,Cody,7
MI,F,1975,Rosa,13
TX,M,2016,Nestor,24
ND,M,1999,Jakob,8
GA,F,2008,Sophia,361
OR,F,2003,Kayleigh,7
WI,F,1954,Vicky,55
NM,F,1987,Kristen,42
NY,M,1981,Mordechai,35
NY,M,2005,Devlin,5
SC,F,2016,Amanda,7
TX,F,2001,Tea,15
AZ,F,1997,Lorena,16
NC,M,1922,Berry,12
UT,M,1974,Brandon,254
MI,M,2014,Henley,7
PA,M,2004,Tanner,124
MO,F,1916,Mary,1735
WY,M,1965,Ricky,12
OH,F,1926,Nan,7
OK,F,1963,Diane,55
IA,F,1993,Lindsay,39
MD,F,1949,Georgia,22
IL,F,2010,Ajah,5
FL,F,2001,Priscila,6
OR,F,2015,Mikayla,7
IL,F,1934,Rosa,15
GA,F,1923,Sally,34
CO,F,1982,Savannah,9
NV,F,1980,Jamie,67
PA,F,1975,Sherron,6
MO,F,1931,Lorna,6
CO,M,2010,Grady,20
GA,F,2012,Josie,46
SD,F,1936,Dianne,7
CO,F,1963,June,18
WI,M,2008,Noel,5
TX,F,1985,Isabel,120
SC,F,1956,Magdalene,5
KS,M,1917,Irving,5
WI,M,1999,Trevon,8
TX,M,1985,Jared,445
IA,F,1996,Kelsie,18
OH,M,1919,Nicholas,58
NY,F,1971,Rori,6
CT,M,1944,Clarence,6
MI,F,1947,Fern,13
WI,M,2010,Nicolas,15
KY,M,2010,Allen,17
TX,M,1931,Baldomero,5
AR,M,2009,Tommy,9
VA,F,2005,Aleah,10
TN,F,1943,Theresa,14
WA,F,1915,Naomi,8
LA,F,2016,Brandi,5
CA,F,2012,Carsyn,7
CA,M,1971,Randy,324
MI,M,1915,Maxwell,20
DE,F,1993,Natasha,5
VA,F,1913,Maxine,10
SC,F,1956,Audrey,70
LA,M,1972,Thad,5
NY,F,2001,Catriona,7
MS,F,1981,Malinda,7
TX,M,2007,Broderick,21
