state,sex,year,name,count
CA,F,2015,Betsaida,10
CO,M,1927,Ronald,32
NY,F,1917,Alba,8
UT,F,1916,Doris,32
MO,M,1916,Loren,42
CA,F,2010,Nallely,12
SC,F,1930,Edna,161
FL,F,1984,Jessie,33
VT,M,1977,Donald,15
NY,M,2015,Ekam,6
WA,F,2003,Alison,26
NY,M,1975,Dennis,441
TX,F,1980,Brianna,37
MS,M,1997,Kelton,8
VA,M,2016,Xander,32
WY,M,1973,Peter,13
DE,M,1992,Carl,7
VA,F,1952,Naomi,21
CA,M,1993,Montel,7
OR,F,1977,Ashley,15
WI,F,2009,Cordelia,8
WA,M,2009,Braiden,12
KY,M,1936,Jerald,8
MI,M,1917,Vance,8
PA,M,1997,Ezra,11
LA,F,1966,Tamra,6
TN,M,1976,Donnie,45
TX,M,1975,Cedric,123
PA,M,1970,Troy,419
CA,F,1999,Alyssamarie,7
KY,M,1920,Paris,6
TX,M,1981,Elbert,5
GA,F,2005,Shaniah,8
NY,F,1933,Nicolina,6
IA,M,1983,Douglas,61
KS,F,1923,Iris,11
IN,F,1968,Terry,28
MD,M,2015,Alonzo,8
VT,F,1920,Rita,39
MN,F,1939,Lyla,6
MS,F,1977,Shirley,25
CA,F,1982,Eileen,128
WI,F,2017,Vera,39
MA,F,2012,Aubrie,20
LA,M,1996,Justin,347
WY,F,1953,Eva,7
FL,F,1962,Bernadette,19
IN,F,1998,Kaleigh,27
NE,M,1910,Harvey,10
ME,M,1991,Sebastian,5
MS,M,2015,Titus,26
VA,F,1950,Lena,27
IN,M,1979,Lee,44
MO,M,1978,Mark,376
AR,M,2004,Brenden,13
NJ,F,1992,Simone,32
VA,F,1911,Corine,16
CO,F,1949,Ethel,6
TX,F,2008,Remington,9
AZ,F,1922,Margie,10
AZ,M,2013,Xavier,145
OR,F,1929,Jo,10
LA,M,1963,Rhett,9
WI,F,1966,Amanda,14
CA,M,1972,Archie,17
NY,F,1983,Jaclynn,6
CA,M,2010,Jarett,9
FL,F,2001,Daijah,15
AL,M,1997,Micheal,26
CA,F,1915,Yolanda,6
FL,F,2004,Daja,6
VA,F,2007,Makaila,16
PA,M,1979,Martin,94
OR,F,2008,Miriam,19
OH,F,1995,Hana,7
FL,M,2003,Arjun,5
TN,M,1914,Porter,7
MN,M,1972,Ray,10
CO,F,1961,Dora,10
KS,F,2008,Layla,60
VA,F,1914,Amanda,20
WV,F,1923,Letha,11
GA,M,1961,Alfred,75
CA,F,1954,Sandi,18
SC,M,1989,Rodney,36
WA,F,1967,Lorena,10
NY,F,1972,Shalonda,14
NV,F,1988,Carly,5
SC,M,1971,Freddie,20
SC,F,1930,Eugenia,10
NJ,F,2004,Sydni,6
IL,F,2011,Jaiden,11
TX,M,2013,Tejas,6
IA,F,1989,Roxanne,7
MN,M,2010,Ahmed,27
WI,M,1991,Vince,6
KY,M,1987,Gabriel,20
TX,M,1914,Marlin,12
FL,M,2000,Rafael,96
MN,F,1970,Lorie,14
PA,F,1998,Reilly,25
MO,F,1971,Paige,10
WV,M,1948,Mark,60
IN,M,1984,Ty,14
CA,F,1986,Jewel,17
TX,M,1996,Dereck,6
NM,M,1980,Alfonso,9
CA,M,1972,Tarik,5
WA,F,1944,Teresa,12
TX,F,1992,Astrid,23
TN,F,2010,Elisa,7
NC,M,2016,Braden,12
IL,M,1967,Rodger,6
IA,M,1950,Jeff,20
AR,F,1950,Carol,190
SC,M,1972,Timothy,294
WV,F,1975,Cindy,19
FL,F,2000,Alba,6
NC,F,2016,Janie,6
MI,M,1934,Johnnie,5
IL,M,2012,Foster,8
KY,M,1915,Patrick,7
NJ,F,1975,Jamie,87
KY,M,1926,Wade,19
SC,M,1963,Sandy,9
NJ,F,1948,Ivy,6
MN,F,1993,Kassidy,7
IL,M,2004,Sammy,7
MA,M,2008,Phineas,7
PA,F,2007,Abigail,719
PA,F,1961,Holly,207
PA,F,1989,Justine,95
AL,M,1990,Markeith,6
WA,F,1973,Ericka,12
CO,F,2005,Melanie,38
OH,F,1944,Sharon,1495
OR,F,2009,Layla,45
LA,F,1982,Lesley,20
NM,F,1976,Angela,127
TX,F,1954,Ella,80
PA,F,1966,Patsy,12
MO,M,1979,Dwayne,34
MI,F,2000,Crystal,54
TX,M,1984,Jeffry,21
AL,F,1915,Myrtie,12
NY,F,1941,Donald,5
NM,F,2013,Cambrie,5
CA,F,1974,Gretchen,89
KS,M,1954,Darryl,14
DE,M,1928,Clyde,5
IN,M,2010,Killian,7
OR,F,2003,Cynthia,26
OK,F,1943,Patrica,7
CA,F,1915,Katie,8
NY,F,1998,Ayelet,6
NY,M,1980,Sunil,9
TN,F,1925,Anita,9
IL,F,1996,Kendall,91
AR,F,1975,Cindy,30
IL,F,2008,Nakia,6
NJ,M,1943,Peter,487
OH,F,1951,Madelyn,10
AL,F,1987,Bridgett,13
GA,F,2007,Giana,11
NJ,F,2007,Carolyn,15
WI,M,1960,Wade,23
NM,F,2006,Brenna,7
GA,F,1976,Candi,7
TN,F,1929,Lucille,104
NM,M,1933,Sam,9
AR,F,1975,Melinda,39
NC,M,2012,Drew,23
TX,M,1925,Oliver,66
TN,F,1999,Phoebe,9
PA,M,2011,Maximo,5
TN,M,1984,Dennis,60
CO,F,1966,Noreen,6
CA,F,1955,Marietta,9
MA,F,1991,Brittni,8
PA,F,1969,Vickie,52
KY,F,2015,Eliza,27
WI,M,2004,Donovan,35
PA,F,1987,Elsa,5
TN,M,1945,John,1220
MD,F,1997,Maureen,7
CT,F,1954,Charleen,5
WA,F,1994,Ryann,6
NC,F,1976,Brooke,20
IN,M,1996,Kacey,5
HI,M,2006,Ethan,78
LA,M,2011,Ahmad,12
IN,F,2003,Baby,5
DC,F,1995,Nia,7
IL,M,2002,Jesus,327
OH,M,1967,Claude,23
SC,M,1976,Deon,9
OH,F,1931,Ethel,144
OK,F,2012,Naomi,38
IL,F,1954,Gwen,41
RI,F,1965,Rene,10
FL,M,2006,Juliano,5
CT,M,1955,Ross,13
GA,F,1981,Leticia,5
IN,F,1970,Dori,5
NM,F,1960,Lori,75
NE,M,1976,Charles,71
FL,M,1991,Rafael,86
MT,F,1993,Lexi,7
ME,F,1979,Kristi,13
TX,M,2010,Jaime,213
GA,F,1973,Georgia,17
OH,M,1980,Tiffany,5
NY,M,1989,Charles,710
VA,M,1970,Garrett,5
WI,F,1995,Caroline,25
PA,M,1928,Dan,19
VA,M,1944,Nicholas,8
OH,F,1990,Meranda,11
NC,M,1986,Ray,20
IL,F,1992,Janie,8
NY,F,1966,Leonor,7
IN,M,2010,Tremaine,5
NY,M,2005,Emir,9
VA,F,2007,Breanna,48
UT,M,2012,Zakary,5
FL,F,2000,Sera,6
TN,F,1978,Leeann,6
KS,F,1927,Marjory,5
SC,F,1995,Kasey,23
NC,F,1965,Hilda,11
AR,F,1995,Caley,5
WV,F,1960,Patty,57
UT,M,2007,Jon,7
GA,F,2012,Yasmin,11
NY,F,1950,Kay,62
WV,F,1970,Kellie,12
AL,M,2000,Jamari,10
KY,F,1917,Joy,5
OK,M,2009,Lorenzo,9
OH,F,1928,Mattie,19
MI,M,1964,Fredrick,39
FL,F,2016,Leena,12
PA,M,1922,Steward,5
NY,F,1990,Ashley,2686
SD,M,1981,Jarrod,7
PA,M,1960,Cameron,10
MI,F,1941,John,6
OR,M,2007,Vincent,49
MI,M,1980,Nathan,577
WV,M,1952,Raymond,113
TN,M,1980,Spencer,8
CA,M,1995,Adrien,26
KS,F,1926,Eloise,14
CA,M,1973,Conrad,22
LA,F,2001,Elise,35
