state,sex,year,name,count
VA,F,1942,Nelda,8
MO,M,1923,Irvin,46
LA,F,1929,Opal,25
MS,M,2017,Darren,5
IL,F,1936,Olive,8
IN,F,1993,Ana,11
NY,M,2007,Andon,6
MT,F,1930,Arlene,8
RI,M,2017,Easton,14
TX,F,1996,Grayson,10
NJ,F,2004,Madelynn,5
IL,F,1945,Gretchen,21
TX,M,2012,Blaise,16
OK,M,2004,Colton,99
WY,F,1971,Karen,11
MI,F,1910,Georgia,9
VT,M,1932,Elwin,5
UT,F,1958,Tammy,119
UT,F,2002,Ainsley,8
IN,F,1940,Maryjane,5
NY,F,1991,Rosemarie,38
IA,M,1977,Braden,6
MN,F,2005,Mari,6
UT,M,1998,Gunner,6
CA,F,1968,Lydia,151
CO,F,2008,Stella,43
IA,F,1952,Kaye,11
NC,F,2010,Allyssa,8
GA,M,1947,Kenny,21
IL,M,1992,Channing,5
PA,M,1949,Ray,142
MO,F,1928,Jeannine,20
IN,F,1981,Gloria,7
IN,F,2005,Brooke,118
KS,F,2001,Dulce,5
MN,M,1944,Franklin,17
OK,F,1976,Shanda,7
CA,F,2002,Annissa,13
OH,F,1999,Destiney,26
MI,M,1970,Kristian,12
VA,M,1969,Christopher,953
FL,F,1979,Anika,6
IL,M,2005,Yahir,49
NY,F,1999,Mckenna,34
NY,F,2000,Shaindel,10
VA,M,2017,Jefferson,22
CA,M,1949,Jose,300
NM,F,1969,Leah,6
TX,F,1988,Lauran,6
FL,M,2011,Raylan,17
VA,F,2017,Josie,39
LA,M,1923,Earl,164
OK,M,1950,Sidney,13
GA,F,1989,Cheryl,24
LA,F,1988,Lydia,12
AR,F,1947,Theresa,20
MO,F,2006,Evie,5
AL,M,1974,Wallace,8
CO,F,1980,Mina,5
PA,F,2017,Angel,20
UT,F,1982,Megan,171
NY,M,1980,Shamel,20
OH,M,1936,Gerald,482
GA,M,1930,Jewel,7
KS,F,1950,Pamala,9
WV,F,1963,Janette,7
MO,F,1924,Madeleine,5
TX,F,1997,Annmarie,9
CA,F,2003,Eric,6
NY,F,1959,Chris,73
MI,M,1956,Rudolph,22
NY,F,1986,Keila,7
OK,M,1991,Everett,9
ID,M,1960,Frank,21
MS,M,2002,Chad,6
CA,M,2008,Stephon,7
MI,M,1948,Dwight,88
HI,M,1980,Tyson,12
NE,M,2014,Gunner,9
CT,F,1975,Frances,8
ME,F,1942,Margo,5
NY,M,1977,Rudy,18
TN,F,1957,Luanne,13
NY,F,2003,Kristal,8
MA,M,1984,Lorenzo,6
HI,M,1953,Reginald,10
IL,F,1916,Pansy,9
UT,M,2011,William,268
OH,M,1954,Pete,25
WI,F,1918,Roberta,8
CA,M,1985,Chuck,8
IL,M,1982,Loren,11
NM,F,2010,Natalia,45
CA,M,1971,Jennifer,20
AL,M,1967,Ernest,43
IL,M,1913,Malcolm,11
TX,F,2009,Corina,18
CA,F,2008,Kailynn,22
AL,F,1961,Dina,6
IL,M,1975,Donte,7
NC,M,1959,Charlie,96
WI,F,1940,Julaine,6
MN,M,2003,Tyrese,9
LA,M,1997,Dionte,5
MA,M,1968,Juan,19
CA,M,1955,Bobbie,8
CA,F,1981,Daena,6
SC,M,1917,Junior,18
UT,F,1992,Sydnie,5
IN,F,1932,Sue,74
TN,F,1961,Robbie,38
MA,M,1987,Reynaldo,7
CA,M,2014,Aviel,8
NM,F,1998,Camille,8
NC,M,1994,Damian,49
DE,F,2000,Alexia,5
VA,F,1973,Krystal,8
NY,M,2002,Natanel,5
GA,M,1945,Aaron,29
ND,F,2009,Shelby,11
KS,F,1954,Christina,15
OR,F,2005,Kailee,11
CA,M,1954,Dee,6
GA,M,2014,Bernard,7
IL,M,1988,Sean,575
OK,F,1995,Kate,6
CA,M,2014,King,230
AR,M,1965,Keith,123
VA,M,1927,Thornton,5
LA,M,1949,Wilson,46
MI,F,1999,Leila,12
OR,M,1986,Devin,41
UT,M,1946,Conrad,5
PA,M,2008,Zaid,8
NY,M,1947,Darryl,46
NJ,F,1939,Sonja,12
WV,F,1983,Tera,5
IL,F,1947,Fran,14
VA,M,1983,Garry,9
NY,F,1951,Karol,14
OR,M,2015,Anderson,7
OH,F,2017,Claire,227
WA,M,1924,Don,55
TX,F,1918,Bulah,9
TX,F,2004,Angel,216
AL,M,1917,Sammie,11
MN,F,2009,Noelle,21
PA,F,1984,Kerrie,6
KS,F,1925,Dorthy,6
FL,M,1990,Erik,172
IL,F,1958,Krista,18
AL,M,1960,Edgar,21
DC,F,2004,Michelle,17
CO,M,2003,Israel,24
NC,F,1964,Wendy,239
GA,F,2017,Harmonie,5
SC,M,1947,Bert,7
NY,F,1983,Sheron,5
WA,M,2013,Mario,18
NC,M,1936,Ronda,6
NY,F,2007,Stacy,37
OK,M,1945,Leo,19
KS,M,1930,Alvin,40
KS,F,1963,Candace,11
LA,M,1966,Ronny,12
ME,M,1924,Earle,15
MO,F,1975,Latonia,7
KS,M,1966,Fred,18
KY,F,1945,Michele,7
IL,M,1975,Ahmad,13
OH,F,1929,Lily,7
HI,F,1941,Luana,7
DC,M,1948,Wade,7
TX,F,1991,Keila,25
NC,M,2008,Gabriel,396
TX,M,1999,Jensen,5
NY,F,1986,Lana,22
SC,F,1972,Jan,10
KS,M,1973,Noel,5
OH,F,2011,Jailyn,5
FL,F,1928,Gloria,112
HI,M,1975,Alton,6
MI,M,1929,Alfonso,11
VA,F,1958,Lucinda,22
KS,M,1947,Homer,5
AR,F,1927,Joann,7
NY,F,1974,Tawanna,29
SD,F,1911,Doris,15
OR,F,1991,Taryn,7
WA,F,2006,Kiera,39
CA,F,1955,Rhea,13
CA,F,1955,Cruz,5
MI,F,1965,Sharri,10
MN,F,1974,Lora,9
PA,F,1933,Luella,25
WA,F,1934,Cleo,5
AL,F,2001,Tamya,15
TN,M,1949,Chuck,7
TX,F,1994,Jamesha,9
HI,M,1980,Trevor,7
OH,F,1924,Josephine,313
CA,F,1975,Armanda,5
PA,M,1991,Donte,43
MA,F,1969,Laurel,23
TX,M,1930,Raymond,400
MI,F,1933,Myrtie,5
CA,F,2017,Shalom,8
MO,M,1995,Dillon,95
ND,M,1921,Curtis,11
OH,M,2004,Deontae,9
TX,M,1925,Louie,34
NE,F,1964,Sharlene,6
VA,M,1937,Don,28
TX,F,1963,Janett,6
IL,M,2001,Rodolfo,27
FL,F,2005,Aurora,45
OH,M,1961,Roderick,29
TX,F,1982,Dulce,35
MN,F,2017,Adley,18
NM,F,1985,Kaycee,5
IN,M,1910,Claude,8
OR,M,2005,Oliver,45
NY,M,1988,Adams,5
GA,M,1984,Carlton,33
FL,M,2014,Forest,7
NY,M,1949,Dominick,144
SD,M,1965,Kelly,29
MO,F,2016,Kennedy,105
IA,M,1948,Dallas,16
GA,M,1971,Solomon,8
MS,M,1973,Perry,15
NC,F,1983,Anne,29
PA,F,1960,Diana,385
NE,M,1996,Collin,36
NC,M,1991,Terence,16
AL,M,1985,Calvin,37
KY,M,1945,Mack,15
UT,F,1936,Elva,5
IN,M,2015,Kolton,28
WA,M,1917,Laurence,19
NE,F,1960,Cecilia,8
NY,F,1997,Christen,7
NY,M,2015,Kasen,7
TX,M,1969,Rosario,6
IN,M,2011,Grady,27
NY,M,1973,Oliver,41
MO,M,1972,Marion,15
AL,F,1981,Kara,21
TX,F,1994,Kinsey,22
CA,M,1983,Candido,7
MN,M,1995,Griffin,12
NJ,F,1995,Marlene,12
IN,M,2014,Darius,12
MD,M,1948,Morris,12
WA,F,1973,Emma,5
PA,F,1982,Adina,8
AZ,F,2017,Maddox,5
CA,M,2004,Michaelangelo,13
KY,F,1970,Mollie,7
TN,F,1978,Anne,26
UT,F,2015,Katrina,5
AZ,F,2002,Noelle,15
MO,F,2009,Maiya,10
NY,M,1993,Yusuke,6
OH,F,2010,Adara,5
NM,F,1914,Ethel,8
AZ,F,1995,Roxana,5
OK,F,2009,Riley,80
PA,M,1934,Lester,124
WY,M,2006,Bryce,8
FL,M,1919,Emmett,14
OH,F,1990,Katheryn,9
UT,M,1992,Britton,6
MS,M,1980,Desmon,6
OK,F,1929,Harriet,5
MN,F,1984,Joanne,8
CO,F,2013,Elin,13
TX,F,2015,Kierra,5
FL,M,1951,Lee,92
PA,F,1961,Misty,5
KS,M,1966,Brock,6
OH,M,1965,Earl,101
TX,M,1926,Alfred,222
OH,F,2015,Danika,7
TX,F,1995,Devin,62
CA,F,1915,Lucia,5
PA,M,1968,Claude,11
HI,F,1955,Victoria,16
MI,F,1961,Dena,29
NC,F,2000,Kylie,61
OK,F,1917,Delores,8
TN,F,1914,Gwendolyn,5
LA,M,1971,Mario,23
MI,M,1972,David,2174
TX,M,1975,Bobbie,9
GA,F,1923,Aileen,9
TX,F,2003,Aileen,89
OR,F,1944,Verna,14
ND,M,1926,Norman,60
FL,F,1999,Katlyn,41
CA,M,1984,Elliot,47
UT,F,1992,Kristy,11
FL,F,1958,Rachel,37
FL,M,1943,Abraham,8
LA,F,1988,Scarlett,5
MD,F,2010,Julia,87
AZ,M,1924,Lester,7
MD,F,1955,Naomi,16
MN,F,2004,Elsa,24
KS,F,1986,Sadie,5
MO,F,2006,Elaina,18
OK,M,1938,Barney,10
WI,F,1996,Abby,55
NC,F,1993,Paige,90
NC,F,1989,Shanna,18
HI,M,1996,Kamuela,7
AR,F,1944,Jeanne,9
MA,F,1922,Cora,22
AR,F,1944,Nettie,15
KY,M,1936,Pearl,9
NV,M,1988,Travis,71
MA,M,1983,Terrance,7
NM,F,1953,Rena,13
SC,M,2003,Darien,13
WA,F,1967,Angela,249
CO,F,2003,Allison,95
IL,F,1986,Aubree,5
NY,F,1933,Roxanne,5
WI,M,1980,Levi,18
MA,F,1952,Ann,574
TX,F,2011,Meadow,7
OH,F,1930,Yolanda,17
IL,M,2012,Paolo,8
WI,F,1916,Lois,109
PA,M,2016,Joey,11
TX,M,1944,Joshua,5
LA,F,2015,Isabella,193
CA,M,1997,Alfred,67
IN,M,1984,Ryne,16
MI,F,1944,Estelle,7
OH,F,1951,Harriet,33
WV,F,1919,Kathleen,94
NH,F,1975,Leah,13
MS,F,1916,Rosalie,8
IA,F,2000,Karla,6
VA,F,1949,Mable,18
MO,M,2014,Jude,80
AL,F,1936,Olean,7
KY,F,1979,Ramona,8
NJ,M,1970,Ted,11
PA,F,1911,Janet,53
MI,F,1986,Kayleigh,32
WA,F,1973,Bobbie,13
SC,M,1981,Dante,5
MD,F,1929,Winifred,15
MO,F,1972,Shyla,5
GA,M,2004,Matthew,657
IL,F,2007,Jazmine,50
TN,F,1967,Kellie,22
PA,M,1932,Rodman,8
NY,F,1954,Phyllis,499
OH,F,1938,Pearl,38
NJ,M,1951,Jonathan,74
OK,F,2007,Jamie,24
AR,F,1996,Annie,8
MI,M,1976,Andre,124
TX,M,1965,Jimmie,94
AZ,F,1993,Allison,68
GA,F,2011,Sheridan,6
WY,F,1933,Sally,11
AL,M,1918,Alphonse,5
PA,M,1989,Leroy,35
CA,F,1987,Denise,486
TN,F,1997,Alexius,12
WA,M,1960,Rex,27
GA,M,1944,Merrill,5
CA,F,2000,Adali,6
