state,sex,year,name,count
ME,F,2008,Kayleigh,10
PA,F,1935,Margie,66
CA,M,2017,Shiv,14
NY,F,1922,Jeannie,9
NY,M,1987,Donald,254
NM,M,2007,Axel,11
WA,M,1998,Brooks,7
ID,M,1997,Philip,10
FL,F,1995,Mariel,7
GA,M,1954,Judson,12
MT,F,1960,Eileen,5
WA,F,1956,Carole,22
MD,M,2017,Hamza,7
KY,M,2011,Randall,6
NY,M,1955,Augustin,6
MI,F,2007,Valeria,23
HI,F,1948,Jennifer,8
WA,M,1980,Evan,41
CA,F,2004,Caylin,7
GA,F,1990,Porsha,21
AK,M,1994,Dawson,8
FL,F,2003,Laurel,22
VA,F,2007,Honesty,10
CA,M,1937,Jeffrey,12
CO,F,2013,Kai,6
MA,M,2004,Kauan,9
WY,M,1962,Don,12
MA,F,1979,Tracy,118
NC,F,2000,Heaven,29
RI,F,1951,Ann,85
GA,F,1927,Jonnie,6
WV,F,2002,Vanessa,8
GA,F,1974,Vonetta,7
IN,M,1997,Bailey,109
MS,M,2014,Tucker,34
CT,F,2013,Alanna,15
NY,M,1989,Pedro,133
MT,M,2015,Colin,5
VA,F,1954,Lorene,10
GA,M,1999,Ty,30
IA,M,1975,Barry,17
OK,M,1947,Bernard,12
CA,M,2009,Terrence,41
FL,F,1985,Tarra,7
AZ,F,1995,Kaela,9
VA,M,2007,Josue,59
CO,M,1958,Clarence,10
NY,F,1964,Adelaida,8
PA,F,1960,Katheryn,5
TX,M,1955,Todd,31
CO,M,1941,Chester,11
CO,F,1950,Kimberly,9
MA,M,2010,Jarrod,8
SC,M,2016,Alexis,14
LA,F,2011,Georgia,24
HI,M,2015,Luka,9
AZ,F,1978,Marisela,8
TX,F,2016,Eugenia,12
ID,M,1962,Eddy,5
CA,F,1927,Ayako,7
AZ,F,1968,Toni,22
IL,F,1998,Fiona,37
MI,M,2007,Kingston,14
IA,F,2015,Kendyl,7
VT,M,1992,Ross,9
IA,M,1921,Leroy,110
NC,F,1955,Jana,11
NM,F,1966,Beth,14
AR,F,1998,Kelsea,5
PA,F,1927,Molly,13
NC,M,1946,Jan,8
TX,M,1911,Calvin,7
HI,F,1978,Josephine,5
CA,F,1995,Lyndsie,5
ME,F,1938,Carole,27
MS,F,1998,Angel,45
PA,M,1995,Phillip,68
VA,F,1977,Geneva,8
IN,M,1916,Charles,928
IL,F,2006,Analise,8
LA,F,1987,Shanna,13
KY,M,1986,Carey,5
NY,F,1935,Sadie,25
PA,F,1940,Ramona,20
WA,M,1943,Nathan,5
NC,F,1996,Samantha,424
MA,F,1953,Monique,5
IL,F,1998,Lakendra,5
TX,F,2004,Mayeli,6
MA,M,1917,Byron,10
NY,F,2012,Samarah,7
MI,M,2017,Ronnie,6
NC,F,1985,Alexia,11
VT,M,1981,Nathaniel,16
VA,M,1963,Julius,15
MA,F,2006,Sarah,305
AL,M,1924,Neal,8
SD,M,1988,Donald,6
UT,M,2017,Cayson,9
FL,F,1964,Pandora,5
OR,F,1993,Amanda,232
AZ,M,1946,Lorenzo,5
NJ,M,1964,Gerald,169
LA,M,1936,Aron,5
DC,F,1962,Angela,156
RI,F,2007,Elise,6
AZ,M,1979,Nathanael,8
NE,M,1960,Brent,29
KY,M,2005,Tanner,64
FL,F,2009,Mariah,218
PA,M,2010,Philip,23
WI,F,1957,Antoinette,14
GA,F,1983,Charmaine,6
FL,M,1974,Elmer,9
CA,M,1960,Malcom,6
NJ,F,1919,Irma,40
AL,M,1984,Freddie,9
CA,M,1948,Francis,107
IL,F,1997,Mikayla,93
KY,M,1960,Steven,464
IA,M,1997,Graham,9
WY,F,1981,Nichole,12
KY,F,2008,Zoey,59
NM,M,1986,Edgar,13
MA,M,2006,Konstantinos,6
CT,F,2000,Gabriella,70
WI,M,1916,Marshall,15
NE,F,1974,Cari,11
MD,M,1999,Tarik,7
CA,M,1960,Dieter,6
NC,F,2011,Zariyah,12
KY,F,2002,Avery,36
IN,F,1997,Lacy,8
CA,M,1990,Bruno,39
PA,F,2007,Mylee,23
PA,F,1986,Lana,7
OR,F,2009,Cindy,7
CO,F,1923,Guadalupe,13
WV,F,1917,Arlene,12
NJ,F,1989,Blanca,11
UT,F,1949,Doris,11
KY,F,1963,Leanne,7
WA,F,1954,Kristie,11
WI,F,1957,Deanne,6
GA,M,1938,Hiram,7
AZ,M,1946,Donald,89
KS,F,2009,Vivian,18
DC,M,1971,Dion,8
OH,M,1999,Paris,8
CA,F,1972,Britt,10
SC,M,1929,Willis,14
TN,F,1961,Romona,7
FL,F,2017,Kierra,5
DC,F,1938,Katie,5
IL,M,1989,Braden,11
TX,F,1922,Ines,13
ID,M,1931,Stanley,24
TX,F,1958,Alberta,15
NE,M,2002,Brandon,85
MN,M,2008,Hudson,61
TX,F,1982,Corine,6
NC,F,1972,Tamatha,14
CO,F,1970,Danielle,37
CT,M,1962,Michael,1355
TN,M,1931,Kyle,8
TX,F,2016,Zadie,25
WI,M,2006,Jay,9
WY,F,1930,June,13
PA,F,2016,Skylynn,10
MA,F,1929,Nellie,11
NC,M,1947,Zeb,8
NH,F,2006,Olivia,109
NH,F,1930,Marcelle,5
SC,F,1996,Alison,20
AK,F,1993,Kayla,38
MD,F,2014,Kadence,8
AR,F,1918,Janice,11
NC,M,1932,Maxwell,5
MD,M,1977,Earl,41
