state,sex,year,name,count
VA,F,2015,Arabella,47
NY,M,1979,Jairo,7
OH,M,1988,Jory,12
SC,F,1953,Dianne,133
NY,F,1995,Luz,34
KY,M,2011,Rocky,5
TX,F,2011,Jessenia,11
TX,F,1949,Janey,17
PA,F,1997,Malika,6
IL,M,1987,Jeremias,5
WA,M,1985,Kellen,16
WI,M,2002,Xavier,64
IN,M,2011,Julian,90
CO,F,1994,Abigail,118
IL,F,2003,Corina,7
NC,M,1932,Erwin,8
PA,F,1936,Minnie,20
LA,M,2008,Van,8
WI,M,1977,Jeffery,74
MI,F,1990,Shantel,19
AZ,F,1969,Julia,45
NH,F,1940,Anne,21
NJ,M,1966,Mickey,7
MI,M,1939,Vito,7
WV,M,1958,Darrell,72
MI,M,1967,Tyler,21
MS,M,1912,Olen,5
GA,M,1990,Andres,8
SC,F,1967,Melody,19
TX,F,1982,Catherine,286
TX,M,1941,Abel,65
MN,M,1970,Albert,13
CA,M,1984,Nicholaus,18
CA,F,1971,Thea,20
CA,F,1955,Claudette,24
NJ,F,1994,Sandra,46
AZ,F,2014,Lila,25
CT,M,1968,Shawn,85
OH,F,2005,Karah,7
NH,F,1970,Kristina,15
OR,F,2004,Hanna,20
PA,M,1929,Llewellyn,6
OH,M,2003,Tysean,6
FL,F,1988,Bridgett,10
FL,M,1991,Ariel,70
KY,F,1958,Dorthy,6
MO,F,1967,Joy,42
MD,M,1953,Chester,14
OH,F,2010,Layla,249
AZ,M,2012,Kody,12
CA,M,1985,Araceli,5
AR,F,2017,Sailor,7
IN,F,2009,Harper,51
OH,M,1927,Ellis,13
MA,F,1978,Dawn,122
OH,F,1927,Arleen,12
IN,M,2009,Lance,25
CA,M,2015,Asahi,5
AL,F,1998,Kaycee,7
LA,F,1982,Keyanna,6
KS,F,1963,Chong,5
SC,F,1983,Renee,13
OK,M,1992,Howard,7
IN,F,1969,Cora,5
GA,M,1972,Lorenzo,19
TN,M,1985,Trevor,29
AZ,F,1966,Nanette,5
WA,F,1945,Patricia,551
LA,F,1914,Inez,81
CA,F,1918,Lora,5
IA,M,1983,Danny,12
MS,F,1983,Terri,22
AL,F,2007,Beatrice,5
VA,F,1925,Celestine,11
NC,F,1912,Bernice,48
GA,F,2009,Renata,7
NY,M,1992,Cecil,14
NE,M,2003,Danny,7
GA,F,1957,Joyce,293
AL,F,2003,Kya,5
CA,F,2000,Moira,16
IL,F,1999,Hallie,41
WI,M,1979,Robin,9
TX,M,1984,Renato,9
