state,sex,year,name,count
KY,F,1964,Ella,17
AR,F,1988,Tyler,6
ID,M,1961,Clark,7
AL,F,1963,Felicia,84
OH,M,1949,Daniel,1315
RI,F,1957,Constance,12
SC,M,1973,Stanley,30
OK,F,2006,Brooklyn,164
MI,F,1964,Erika,17
NY,F,1974,Virgen,11
TX,F,1999,Vanesa,24
NJ,M,2000,Stanley,20
GA,F,1924,Nellie,191
FL,M,1987,Cameron,138
WI,F,1978,Alexis,5
FL,M,2011,Donald,38
NM,F,1956,Cindy,36
NC,M,1918,Luther,133
PA,F,2012,Mylah,10
MS,F,1952,Marva,7
DC,M,2016,Landon,10
IA,M,1973,Marshall,5
GA,F,1959,Nannette,6
GA,M,1922,Lowell,5
MI,F,2012,Erica,19
NY,F,1978,Shawana,14
MD,M,1924,Junior,13
WV,M,2017,Raylan,7
WI,F,1939,Dorene,7
AR,M,1916,Johnnie,52
KS,F,1917,Rena,6
WV,F,1967,Shelley,6
IA,M,2007,Dominick,16
GA,F,1969,Chris,6
VA,M,1996,Jon,23
TX,F,2005,Desirae,35
PA,M,1928,Arthur,569
IL,F,2001,Dariana,9
MD,F,2005,Aliya,8
KY,M,1929,Alford,9
MN,F,1960,Sheryl,69
CO,F,1966,Tasha,5
CA,M,1964,Hubert,13
NH,M,1989,Tyler,136
SD,F,1920,Mae,13
PA,F,1917,Clarice,10
OH,M,2013,Nevan,5
IL,F,2004,Camilla,14
MD,M,2008,Myron,6
OH,M,2014,Jon,10
NC,F,1930,Sallie,83
IL,M,1943,Paul,880
PA,F,1967,Caitlin,5
NY,F,1973,Risa,15
AL,F,1992,Roxanne,5
AR,M,1962,Earl,43
CA,M,1957,Quintin,5
NY,F,2012,Malka,79
WA,M,1962,Mathew,7
IL,F,1948,Shiela,5
KY,F,1937,Freida,18
AR,F,1913,Iva,22
MA,F,1957,Victoria,81
IA,F,1956,Alicia,5
CT,F,1978,Katrina,20
TX,F,1934,Abelina,6
AL,M,1920,Cliff,7
PA,F,2015,Holly,14
WA,F,2013,Devin,5
IA,M,1914,Maynard,5
TX,M,1956,Terrance,28
NJ,F,1988,Laura,434
NJ,F,2000,Jessie,19
NM,M,1924,Salvador,10
NE,F,1964,Heather,13
PA,M,1916,Albin,14
KY,F,1947,Hettie,7
HI,M,1935,Clifford,16
AR,F,1996,Jaime,6
NJ,M,1978,Roy,31
MS,F,2013,Anna,77
NC,M,1947,Blair,5
LA,M,1943,Paul,274
IN,F,1960,Bonita,25
DC,F,1945,Cheryl,62
LA,M,1983,Cliff,6
CA,M,1994,Laith,6
NM,M,1919,Eulogio,5
TX,M,1976,Ismael,105
ID,F,1935,Louise,11
NJ,F,1945,Nina,24
TN,M,1998,Tyriq,5
CO,F,2013,Rebekah,11
IN,M,1993,Damion,8
SC,M,1989,Ian,39
TN,F,1913,Virgie,19
WA,M,1946,Wayne,146
GA,F,1955,Roxann,5
NY,M,1951,Bryant,10
TX,F,2017,Magdalene,8
SC,F,1943,Elease,21
AL,M,1912,Philip,10
OH,M,2008,Rylee,15
CA,M,2012,Andres,585
TX,F,1994,Jody,5
IL,F,1964,Carmelita,11
TX,F,2005,Tru,10
TX,F,2016,Dalilah,39
NY,M,2012,Morrison,6
CA,M,2000,Carlo,48
NY,M,1924,Nicholas,460
MI,F,1961,Callie,10
CA,M,2012,Laurence,8
TN,M,2016,Julio,9
ME,M,1950,Roger,128
TX,F,1991,Frankie,14
SC,F,1970,Sharon,265
UT,F,1952,Nan,5
OH,F,1991,Jamee,6
TX,F,2003,Nichole,27
AK,M,1939,William,25
NJ,M,1984,Bryan,232
MD,F,1942,Rena,5
NH,F,1972,Amber,6
WI,F,2016,Lauren,69
NY,F,1956,Suzanna,6
TX,F,1929,Ocie,5
TX,M,1961,Gregg,53
HI,F,1913,Marjorie,5
AR,M,2012,Mark,16
IN,F,2017,Cecily,6
LA,F,1950,Nancy,231
UT,F,1978,Jillian,10
MI,M,1996,Galen,5
LA,F,1926,Kathleen,32
NC,F,2012,Lesly,19
KY,F,1939,Gale,5
HI,M,1989,Dominic,11
IL,M,2007,Vicente,16
WV,M,2016,Brady,14
GA,F,1951,Laura,161
TX,F,1942,Eva,198
IN,F,1964,Annette,179
TX,F,1947,Charlene,117
OH,F,2000,Lia,6
AR,M,2001,Colten,7
TN,F,2016,Teagan,42
LA,M,2000,Madison,5
CA,F,2005,Gracelynn,10
GA,M,2013,Rohan,16
WV,F,1978,Racheal,5
IL,F,1953,Sheryl,155
ND,M,1958,Frank,10
UT,F,2017,Kenley,8
MT,M,1997,Joseph,51
GA,F,2001,Jaime,12
TX,F,1986,Allie,25
ND,F,1982,Mandy,14
MO,M,1987,Bradley,231
ID,F,1996,Mallory,7
KS,M,1970,Lloyd,15
AZ,M,2006,Nash,12
CA,M,2000,Steven,1212
TX,F,2014,Emery,221
TX,M,1932,Gilbert,139
CA,F,2003,Jahaira,23
NJ,F,1959,Nellie,8
CA,F,1991,Gladis,30
FL,F,2013,Simone,18
OH,F,1990,Shanique,6
PA,M,2008,Julius,41
FL,M,1979,Jarrod,41
CT,F,1989,Savannah,5
WV,F,1973,Annette,8
IL,F,2001,Karlee,16
IL,F,1980,Kaitlin,5
WY,F,2000,Elizabeth,14
UT,M,2007,Matthew,165
NM,F,2015,Zoey,38
VA,M,1998,Todd,22
CA,F,1992,Melania,5
UT,F,1977,Diana,26
AR,M,1990,Kerry,7
OH,M,1973,Lloyd,32
PA,M,1939,Laverne,9
OK,F,1975,Natalie,37
NC,F,1924,Addie,85
NC,M,1950,Julian,26
IL,F,1936,Ruth,512
AL,M,1959,Cedric,47
TN,F,1990,Emilee,10
AR,M,1938,Chester,35
KS,F,1914,Catherine,39
MA,F,1922,Tillie,5
MO,M,1914,Herschel,9
CA,F,2010,Audrey,811
WA,M,1978,Jesse,197
ID,F,2008,Alayna,10
CA,M,2016,Perseus,9
CT,F,2007,Ashlynn,6
FL,F,1993,Annie,28
NC,M,2002,Nickolas,25
AL,F,1912,Vassie,5
CT,M,1921,Edwin,45
AZ,M,2014,Archer,36
WI,M,2017,Damari,9
OK,F,1989,Kenzie,5
CA,F,2002,Brigette,9
CT,M,1921,Phillip,8
OH,M,2014,Angel,40
HI,F,2006,Skye,5
NY,F,1968,Sarita,10
AL,F,1925,Dannie,7
NJ,F,2017,Miley,9
GA,F,2017,Palmer,22
NV,F,2009,Alexa,71
VA,F,1913,Jewell,6
CO,F,1988,Antonia,9
NE,M,1927,Jerome,28
TN,M,1937,Bethel,8
FL,F,1968,Yolanda,151
IN,F,1950,Luana,7
OK,F,1991,Stefani,5
UT,F,1972,Angela,187
TN,F,2010,Kaylee,191
TX,F,1993,Elle,5
MD,M,1994,Brennan,12
NC,M,1995,Xavier,75
CA,F,1997,Anna,631
TN,F,2017,Oakleigh,14
IN,M,1937,Tommie,5
LA,F,2017,Marlowe,5
OK,F,1912,Lora,16
ID,F,1965,Cheri,13
KY,F,1944,Cathy,5
CO,M,2015,Gage,29
FL,M,2013,Quintin,13
KY,M,1963,Bradford,12
CA,F,1954,Lynnette,28
NJ,M,2016,Malik,15
IL,M,1939,Jerrold,10
MD,F,1935,Darlene,7
TX,F,1977,Irma,91
CA,M,1999,Raul,490
WV,M,1933,Keith,40
IL,F,2003,Jamyah,7
OH,F,1938,Sybil,5
LA,M,1955,Pete,7
IL,F,2013,Lianna,8
IN,F,1990,Sheila,8
IA,M,1974,Fred,5
LA,F,1920,Violet,54
FL,M,1918,Hugh,18
MN,M,1988,Larry,14
GA,M,1933,Isiah,9
MD,M,1993,Alex,88
FL,F,2015,Mary,74
TX,F,2014,Adabella,6
IL,F,1984,Alyssa,56
NY,M,1976,Shamar,7
NY,M,1971,Eduardo,75
IN,F,2005,Norah,21
MD,F,1942,Inez,14
CA,F,1974,Sarah,984
MS,M,1989,Jamie,34
TX,M,1986,Terrel,6
OH,M,1954,Darwin,15
MD,M,1970,Edward,233
UT,M,2008,Nikolai,6
CT,F,1926,Norma,59
PA,F,1993,Mandy,20
NC,M,1937,Jay,33
AZ,M,2002,Hiram,6
MD,M,1920,Percy,8
CT,F,1916,Dorothea,27
WA,M,1950,Bradley,66
MA,M,1932,Romeo,6
MD,M,1912,Frederick,37
FL,F,2010,Wynter,8
NJ,F,1949,Jeannette,25
MI,F,1956,Elizabeth,626
KY,F,2011,Lia,5
PA,F,1962,Allison,40
WI,M,1950,Darrel,16
NC,M,1920,Malcom,5
TX,F,1981,Janina,6
NM,F,1961,Karen,141
NE,F,1990,Alysha,9
IA,F,2002,Alisa,6
MI,F,1971,Adele,6
MS,M,2006,Larry,19
AK,M,2015,Jakob,5
NE,M,1952,Wesley,21
AZ,F,1990,Latasha,7
CA,F,1966,Nita,14
ND,M,1942,Herbert,13
NY,M,2003,Rayshawn,10
MI,F,2003,Rebecca,143
UT,M,1994,Micah,12
MA,F,1990,Leslie,35
CO,M,1982,Pablo,6
WA,F,1981,Sara,242
MI,F,1942,Leora,8
OH,F,2001,Bailey,210
TN,F,1968,Mary,503
MO,F,1967,Darlene,43
OK,M,1942,Randall,11
OH,M,1975,Jade,5
NC,M,1931,Austin,11
MS,M,1944,Luther,60
GA,M,1948,Leon,116
OK,M,1967,Kurt,17
NY,M,1959,Delbert,10
OR,F,1937,Gayle,14
GA,F,1967,Lora,35
MD,M,1957,Alfred,41
HI,F,1974,Lara,6
WI,M,2014,Travis,15
LA,M,1985,Alton,15
WI,F,2014,Sienna,15
NJ,M,2002,Om,10
MI,F,1922,Bernadine,42
NY,M,1917,Marvin,93
ND,M,1927,Carroll,5
MA,M,1945,Hugh,27
MN,M,1954,Boyd,7
MS,M,2002,Griffin,5
TX,F,1998,Keairra,5
AL,M,1990,Sam,9
NM,M,2004,Jalen,7
GA,M,1965,Eugene,80
SC,F,2012,Bristol,9
PA,F,1991,Ayanna,5
UT,M,1989,Jaden,12
LA,F,2014,Alessandra,5
NY,F,1995,Kalyn,5
IN,M,1963,Evan,7
ME,M,1964,Lloyd,7
ME,F,1996,Morgan,61
MT,M,1975,Roger,8
OK,F,1957,Gayle,33
IN,F,1993,Teresa,17
MS,F,1963,Zina,20
MI,F,1990,Malika,6
TX,F,2003,Darcie,6
GA,F,2003,Marian,5
NM,F,1981,Kristal,5
MA,F,1997,Ilana,7
NY,M,1977,Josh,12
OH,M,1961,Roland,34
NM,F,1986,Lacy,6
ME,F,1933,Edwina,5
IN,F,1978,Tina,133
CA,F,1977,Katy,35
MI,F,1943,Shelia,6
NY,F,1922,Ella,110
KS,M,2003,Alberto,5
AR,M,1960,Monte,5
TN,M,1948,Verlin,8
NY,M,1955,Felix,126
LA,M,1959,Faron,6
TX,F,2006,Elyse,28
NY,M,1949,Nicolas,9
GA,M,2002,Bryan,221
CA,F,2003,Niomi,5
WA,M,2008,Shay,7
IN,F,2011,Kiersten,12
MO,M,2015,Briar,12
CA,F,1999,Lilyanna,7
MS,F,1986,Loren,6
NH,M,1979,Walter,9
TN,M,1967,Darron,20
HI,M,1955,James,161
TX,M,2003,Kaden,283
CA,F,2010,Shani,9
KS,F,1928,Rosalie,25
MN,F,1984,Brittni,5
PA,F,1974,Danyelle,12
LA,M,1969,Kelvin,56
OH,M,1984,Grant,95
MO,F,1934,Jeraldine,5
CA,F,1996,Jezebel,6
ND,F,1963,Kimberly,72
FL,F,1984,Shanna,57
MS,F,1933,Nadine,8
NC,F,1964,Danielle,13
NY,M,2005,Krish,13
ND,M,1997,Shane,13
CA,F,2010,Soledad,15
IL,F,1996,Tania,41
OK,F,1997,Katelyn,77
MN,M,2005,Terrell,5
VA,F,1930,Bertha,79
MN,F,1943,Mavis,32
FL,F,1995,Kasey,69
MD,F,1981,Theresa,75
VA,F,1932,Leona,33
PA,F,1958,Lena,24
GA,M,1966,Lynn,9
IL,F,2000,Kassidy,36
DC,M,2007,Malik,21
UT,F,2007,Kali,16
SC,M,1915,Eligah,6
OH,M,1937,Salvatore,9
CA,F,2009,Kassie,6
VT,M,1971,David,111
VA,F,1924,Margarett,5
AZ,M,2008,Emanuel,38
NY,M,1961,Virgilio,9
IL,M,2000,Antoine,24
GA,F,2008,Erin,76
NY,M,2004,Nathaniel,352
PA,M,1980,Greg,28
IN,M,2008,Hendrix,6
SD,F,1915,Iva,5
AZ,F,2009,Brandy,5
OH,M,2006,Ted,5
MS,F,1961,Beth,28
KS,F,1951,Billie,29
ME,F,1953,Lena,5
IA,M,1946,Ernest,38
CA,M,1999,Cosme,6
KS,M,1940,Mickey,6
CA,F,1922,Marcella,28
CO,M,1987,Justin,469
MI,F,2007,Brookelynn,15
GA,F,1980,Raven,10
MI,M,1989,Walker,6
KY,F,2004,Katelyn,92
CT,F,1928,Carmella,15
PA,M,1971,Ari,9
KY,F,1939,Nancy,474
OR,M,1944,Marion,6
CA,F,2011,Jubilee,11
AZ,M,2013,Ace,6
NY,F,1972,Gretchen,69
CO,M,1959,Isaac,5
WY,M,1965,Brent,12
NY,F,2007,Ananya,14
NV,M,2005,Adam,58
OH,M,1967,Damian,8
RI,M,1967,Chad,6
IL,F,1957,Lucy,63
OH,F,1998,Elissa,12
CA,F,1969,Lizbeth,8
NV,M,1986,Raymond,19
CO,F,1970,Kristie,20
IA,M,2003,Elias,21
WV,F,1969,Patsy,6
MO,F,1947,Freida,7
UT,F,1963,Leeann,11
CA,F,2013,Yasmina,6
AR,F,1967,Alisa,10
NM,F,1944,Bennie,5
AL,M,1917,Freddie,14
PA,F,1943,Clare,29
NY,M,2009,Jerimiah,9
TX,M,1931,Billey,6
CA,M,1997,Regino,6
WI,M,1992,Brenton,9
OK,M,1912,Keith,6
DE,M,1950,Jesse,5
MN,F,1971,Rachel,144
WV,F,1953,Cecelia,5
IL,M,1987,Toby,12
OH,F,1968,Penelope,11
ID,M,1917,Alan,7
MT,M,2005,Harrison,7
AZ,M,1973,Ruben,42
WA,F,1986,Leslie,44
OR,F,1999,Abagail,6
CO,F,1956,Cheri,19
IL,M,2009,Zakariya,5
TX,F,2014,Madeleyn,18
NJ,F,1994,Stpehanie,8
GA,F,1974,Rose,15
UT,F,1976,Nicole,137
VA,F,1966,Anita,135
DC,F,1983,Leah,16
LA,F,1912,Philomene,5
MI,M,1977,Manuel,20
AL,F,1929,Mammie,9
CO,F,1916,Olive,12
GA,F,2003,Elaine,17
KS,M,1999,Camden,8
ME,F,1924,Marguerite,44
NY,F,1991,Chelsea,708
NY,F,1954,Rosetta,18
KY,F,1994,Robyn,13
FL,F,1937,Catherine,57
NY,F,2000,Carli,20
FL,F,1966,Vicki,95
FL,M,1999,Deanthony,6
FL,F,2016,Marlow,6
