state,sex,year,name,count
NY,F,1983,Maira,6
MN,F,1952,Arlys,12
CO,F,1990,Nicolette,10
MS,F,1941,Eleanor,33
ND,M,1955,Marshall,5
IL,M,2017,Deangelo,9
CA,M,1963,Wilfred,13
CA,F,1942,Rosalyn,10
GA,M,1998,Craig,22
FL,F,2008,Iva,5
FL,M,2017,Reynaldo,12
TN,F,1981,Jeanette,8
WA,F,2015,Kora,12
CO,F,1988,Nikki,13
CT,M,2011,Domenic,7
KY,M,1988,Scott,88
AL,M,1989,Terrance,63
IN,F,1957,Bette,7
KY,M,1929,Dee,8
FL,M,1948,Travis,7
AZ,F,1970,Juliet,6
TX,F,1980,Casondra,5
DE,F,1959,Maureen,13
MO,F,2007,Brianne,7
NV,M,1977,Victor,5
TX,M,2004,Jesse,504
MI,M,2004,Mason,278
LA,F,1931,Zelma,9
MI,F,1994,Rose,40
HI,M,1916,Masaru,8
NY,F,1991,Toby,21
VA,F,1997,Destiny,142
NC,F,1918,Millie,26
WI,M,1920,Harvey,144
MA,F,1991,Luis,5
CA,F,2012,Mayla,7
NH,F,1984,Jenny,11
MD,M,1977,Spencer,11
GA,F,1976,Alana,8
WA,F,2017,Taryn,6
NC,F,1958,Terry,213
NC,F,1916,Kathryne,7
UT,F,1972,Theresa,14
GA,F,1962,Angelia,68
TX,F,2011,Zaylin,5
UT,M,1951,Henry,10
ID,F,2012,Sadie,21
VA,M,1946,Murray,7
CA,F,1934,Shirley,1006
OH,M,1930,Donn,15
CO,F,1983,Kacie,6
FL,F,1994,Liliana,15
OH,M,2017,Diesel,5
VA,F,2013,Calista,5
AR,F,1979,Tasha,25
OK,F,1993,Hailey,60
NC,F,1959,Gwendolyn,161
AK,M,1989,Douglas,12
WA,M,1972,Darin,33
KS,F,2008,Angela,20
ID,M,2007,Joseph,72
TN,F,1996,Billie,9
NJ,M,1955,Floyd,18
FL,F,1956,Edith,59
DE,F,1948,Martha,11
TX,F,1967,Miriam,15
NY,F,1962,Karrie,5
IN,M,1929,Nick,9
GA,F,1990,Marianna,5
IN,M,1998,Frank,17
GA,F,2001,Nora,20
TX,F,1997,Janely,6
WI,F,2007,Airiana,6
NJ,M,1975,Germaine,7
OH,F,2003,Brookelyn,10
CA,F,1993,Ashlee,222
NJ,F,2006,Evangelina,8
KS,M,1979,George,30
NY,M,1974,Damen,7
OH,F,1989,Samantha,1165
CT,F,1970,Luz,10
CT,M,1918,Floyd,8
PA,F,1996,Alondra,10
VT,F,1997,Mackenzie,13
AL,M,1924,Charley,15
TX,M,2012,Eben,7
NY,F,1997,Abbey,30
KY,F,1937,Edwina,7
MD,M,1963,Edward,307
CO,F,1954,Loraine,6
FL,M,1995,Fabio,6
SC,F,1979,Adrienne,35
VT,F,1936,Caroline,9
TX,F,1919,Milady,7
FL,M,1999,Dezmond,8
MS,F,1950,Donna,165
OK,F,1943,Sherrie,5
ID,M,2004,Steven,25
MS,F,1926,Clara,149
MO,F,1987,Blair,11
WV,M,1986,Anthony,88
FL,F,1974,Chastity,34
WV,F,1965,Elaine,12
CA,M,2001,Nathaniel,715
GA,F,2017,Joselyn,12
MD,F,1931,Fannie,9
TN,F,1934,Judith,24
OH,M,1949,Ralph,418
NE,M,1947,Lance,7
CT,F,1968,Sue,11
AZ,M,2004,Pedro,90
NH,M,1999,Ryan,132
IA,F,1995,Shannon,54
TX,F,2014,Macee,13
OR,F,2004,Laci,9
TX,M,1996,Billie,5
IN,M,2004,Cole,206
OK,F,1987,Tanisha,8
WI,F,1941,Barbara,972
TX,F,1986,Marilu,9
NJ,F,2005,Kaya,16
MO,F,2002,Rowan,5
CA,F,2017,Sahar,8
OR,M,1970,Marvin,9
NC,F,2002,Kacey,7
IL,F,2008,Tayla,12
KS,F,1922,Roxie,5
IA,F,1967,Helen,14
CA,F,1984,Maryn,7
FL,M,2017,Kaleo,8
CA,F,2003,Ayline,7
CO,F,1970,Bertha,5
AR,F,1994,Amelia,6
KY,F,2002,Sheridan,6
OH,M,1914,Edward,608
CT,M,1926,George,403
ID,M,1972,Rick,5
IN,M,2006,Riley,104
ND,M,2015,Felix,8
CT,F,1961,Jacqueline,200
MD,F,1984,Bethany,51
AZ,F,1993,Alicia,94
OH,M,2013,Linkin,5
IN,M,2012,Winston,13
VA,F,1944,Clarice,7
NY,F,1993,Kirstin,16
MO,F,1977,Kate,19
IL,M,1934,Anthony,222
MI,M,1916,Verne,6
KS,F,2014,Lauren,24
NY,F,1965,Lory,6
TX,F,1990,Lysette,5
SC,F,1963,Edna,35
CT,F,1947,Irene,42
RI,F,2013,Elizabeth,29
MO,F,1966,Karol,5
MD,F,1964,Ruby,7
TX,F,1984,Florence,11
MD,F,1974,Chanda,6
CA,M,2013,Jaiveer,9
CO,M,2008,Shane,30
PA,M,1914,Stephan,7
LA,F,1931,Eugenia,10
MD,M,1963,Leo,13
AZ,F,2013,Ada,12
AR,M,1964,Zachary,5
CA,M,1983,Cliff,15
UT,M,1986,Ricky,16
AL,F,1913,Isabelle,7
FL,F,1943,Paula,51
PA,F,1973,Lorrie,22
TX,F,1957,Lamar,6
CO,M,2011,Dante,39
CA,M,2004,Jaydin,21
VA,F,1942,Mavis,8
ND,F,2013,Addisyn,10
VA,M,2000,Nick,6
NJ,M,2006,Antoine,8
OH,M,1982,Amir,7
PA,F,2004,Milan,15
OH,F,1917,Rosalee,5
KY,M,1989,Marvin,9
FL,F,1981,Melanie,151
CT,F,1960,Laureen,15
FL,M,1957,Wade,48
OH,F,1916,Susie,17
IL,M,1951,Nolan,5
OK,M,2010,Quincy,7
CA,F,2008,Darlyn,18
FL,M,1933,Carlos,7
IL,M,2001,Grayson,15
AR,F,1923,Margaret,246
PA,M,1981,Roderick,7
NC,M,2011,Drake,27
FL,M,1995,Nicklas,8
MI,F,2016,Josie,46
CO,F,1967,Susie,6
CA,F,1992,Kori,24
WA,M,2000,Jaren,8
CA,M,1992,Tate,7
IN,M,1960,Louis,52
CO,F,1985,Jenae,5
NY,F,1988,Porcha,6
