state,sex,year,name,count
OH,F,2014,Angelica,13
NY,M,2009,Shayden,5
MI,F,1925,Katharine,7
AK,M,1961,Herbert,6
NJ,F,1916,Erna,11
IL,F,1977,Teresita,6
NY,M,2004,Daunte,6
TX,F,1950,Venita,10
KY,M,2000,Arthur,6
PA,F,2017,Miah,8
OR,M,1999,Elliot,12
ME,M,2007,Tanner,15
CA,M,1989,Delon,10
OR,F,1978,Brenda,46
CT,M,1922,Vincent,92
UT,F,1950,Jane,31
AL,F,2010,Maliyah,22
CT,F,1998,Bridgette,6
CA,F,1912,Violet,26
SC,F,1983,April,214
NJ,F,2013,Zaniyah,9
LA,M,2004,Sean,70
MA,M,1947,Irving,19
AL,M,2000,Hayden,72
TX,F,1974,Layla,22
NC,M,2002,Alfonso,8
TX,F,2015,Margaux,8
CA,M,1967,Edwardo,35
FL,M,1998,Tate,10
NM,M,1985,Eli,9
HI,F,1967,Doreen,8
OH,F,1942,Helene,12
OK,M,1935,Terry,16
MN,F,1989,Tiana,6
PA,M,1974,Kenyatta,22
CA,F,1978,Isis,8
TX,F,2012,Sofie,27
NY,F,2012,Alize,5
SC,F,1924,Eva,151
MD,M,1980,Alex,15
NY,M,1967,Charlie,28
NC,F,1962,Dolly,9
CA,F,1976,Isabella,6
OH,M,1920,Lewis,129
TX,F,1999,Cristela,7
CA,F,2013,Hailee,43
NY,M,1997,Daquan,64
VT,M,1994,Casey,12
MS,F,1935,Claudia,26
MI,M,1929,Dewey,15
CA,F,1991,Caresse,7
AR,F,1930,Theola,5
VA,M,2000,Santiago,9
PA,F,2009,Shauna,6
ND,F,1924,Lillian,69
UT,M,2015,Crew,38
CA,F,2010,Elayna,8
OR,F,1929,Nancy,48
NY,F,1915,Olga,263
CT,F,1944,Edwina,8
CA,M,1989,Rashaad,5
DC,M,1963,Troy,43
TX,F,1933,Eliza,19
KY,F,1930,Margaret,422
MO,F,1942,Deborah,10
MI,M,2014,Sylas,14
FL,M,2008,Maverick,21
PA,F,1914,Doretta,5
NY,F,1974,Dorine,5
ME,F,1924,Eleanor,87
OH,F,2004,Alyssa,488
NE,M,1972,Allen,18
CO,F,1957,Beth,31
TN,F,2010,Amiyah,24
CA,M,1990,Robbie,24
CA,F,2006,Ruth,154
MI,M,2004,Bradon,5
KY,M,1969,Dana,20
KY,M,1976,Carey,6
IA,F,2015,Megan,8
ID,F,2002,Shayla,10
OR,F,1927,Janet,21
VA,F,1931,Stella,39
IL,M,1954,Cornell,14
MN,M,1951,Leroy,55
UT,F,1984,Kristina,38
IN,M,2001,Brian,143
NE,M,2009,Richard,22
GA,F,2017,Maebry,5
ND,M,1982,Erik,24
AL,M,1977,Edward,112
NJ,F,1970,Cherie,33
CA,F,1981,Van,11
CO,M,1947,Terrence,6
NY,M,1949,Lorenzo,24
TX,F,1990,Tamera,10
AR,M,1935,Emery,6
KY,M,1930,Marshall,28
OH,M,1968,Karl,85
TX,M,1922,Charles,1098
SC,F,1973,Sherry,99
IN,M,1991,Russell,44
AR,M,2009,Keyon,5
MS,M,1964,Justin,6
FL,M,2005,Anwar,6
TX,M,2003,Fabien,6
AZ,M,2004,Walter,14
TN,M,2010,Jaime,5
NJ,F,1927,Juanita,35
IL,F,1983,Gina,164
CO,M,1981,Beau,21
WI,M,1960,Arlen,6
UT,F,1981,Mandie,7
MS,M,1954,Jay,13
FL,F,1919,Naomi,30
TX,F,1920,Sue,52
OK,F,1961,Deena,10
IL,F,2014,Lilian,32
CA,M,1964,Butch,7
CO,M,1983,Randy,40
SD,M,2014,Simon,5
DE,M,1989,Kristopher,5
OH,M,1945,Hugh,33
TX,F,1956,Ila,6
ND,F,1938,Claudia,9
WV,M,1933,Sherman,22
VT,M,1960,Anthony,21
CA,M,1921,Bob,90
AL,F,2015,Lorelai,8
NC,M,2001,Jorge,63
NV,F,2012,Janell,5
NC,F,1985,Chela,6
LA,F,2013,Briana,11
PA,F,1940,Vilma,6
IA,F,1919,Janet,35
CA,M,1998,Garland,6
DC,F,1951,Julie,23
OH,M,2007,Vincent,181
AR,M,2000,Tate,10
KS,F,2016,Mae,6
VA,F,1980,Samantha,123
WV,M,1925,Edwin,37
LA,M,1994,Daryl,10
CO,F,2001,Mireya,16
VA,F,1928,Julia,86
PA,F,2011,Colette,10
ND,M,1932,Ronald,83
TX,M,1930,Julio,57
IN,F,1913,Ida,32
TN,M,1920,Billy,42
VA,F,2014,Kaitlin,7
GA,F,2016,Judith,10
NJ,F,1949,Janice,305
FL,F,1950,Saundra,8
VA,F,1989,Alejandra,6
MN,F,1920,Arlene,70
MO,M,1929,Stuart,6
NY,F,1963,Maryellen,106
NC,M,2017,Honor,6
AR,M,1956,Garland,15
OK,M,1916,Don,26
DC,F,1920,Ellen,17
NJ,M,1959,Salvatore,82
MA,F,1982,Blair,9
SC,M,2015,Tristan,81
CA,M,2007,Brandyn,10
MS,M,1990,Zane,5
SC,F,1933,Roberta,33
MT,M,2005,Cyrus,5
NJ,M,1994,Malik,26
MT,F,1961,Laurel,6
MT,M,1920,Henry,60
NJ,M,1935,Paul,292
SC,M,1981,Cavin,6
TX,F,1927,Nelta,8
CA,M,2016,Ferris,5
IA,M,1943,Luverne,5
AR,F,1932,Lena,54
MA,F,2016,Adelynn,8
MI,M,1944,Todd,13
MI,M,2014,Zackary,11
CT,F,1915,Laura,58
NY,F,1964,Chantal,8
PA,M,1963,Devin,5
NC,M,2001,Davion,14
HI,F,1981,Tiana,10
TX,F,1951,Linnie,5
GA,F,2009,Myasia,5
MA,M,1967,Stanley,35
MS,F,1914,Mary,970
AR,M,2011,Kye,8
WA,F,2008,Elli,5
CT,F,1980,Jody,8
KS,M,1936,Jerald,15
CO,M,2004,Philip,15
CO,F,2007,Kyla,35
MI,M,1946,Stewart,21
ID,M,2017,Jason,14
IL,M,1928,Rex,28
CA,F,1971,Ella,14
SC,F,2007,Alana,53
SC,M,2008,Cordell,7
TX,M,2006,Valentin,40
WA,F,1952,Winona,5
IL,F,1969,Joanna,63
NH,F,1983,Justine,7
GA,F,1994,Kala,10
MS,F,2003,Jaden,19
MA,F,1992,Anita,7
NY,M,1984,Kalman,7
MS,F,1927,Robert,7
LA,F,1946,Nell,17
IN,M,1984,Brandon,801
WA,F,1949,Adrienne,7
MI,F,2004,Shaelyn,6
AK,M,1982,Gabriel,13
NY,F,2013,Jaylee,23
WA,M,1979,Dallas,14
WI,F,1945,Heidi,6
SC,F,2004,Kaylyn,12
TX,F,1931,Jewel,66
GA,F,2007,Rosie,6
AR,F,1987,Abby,13
VA,F,1982,Bonnie,31
NJ,M,2015,Braydon,7
IL,M,1960,Hans,9
MA,F,1996,Asia,17
IL,M,2012,Alan,109
VA,F,2012,Edith,9
WA,F,1995,Emerald,6
OH,F,1999,Alexandria,214
IL,M,2001,Rohit,5
NY,F,2000,Eve,56
IL,F,2008,Malaysia,9
NE,M,1979,Casey,59
WA,F,1983,Justin,6
UT,F,1992,Shaylynn,5
DC,M,2009,William,87
OK,M,1981,Jim,9
GA,M,2004,Bryce,132
IN,F,1987,Nicole,341
GA,F,1970,Raquel,22
MO,M,1952,August,9
CT,M,1937,Thaddeus,5
CA,M,1953,Francisco,151
SD,F,1963,Myra,7
IN,M,2010,John,198
GA,F,2009,Anita,5
CO,M,1974,Garth,7
NE,M,1932,Lavern,20
NY,M,1991,Maria,5
NY,M,1913,Woodrow,27
MT,F,1942,Lynne,7
MO,M,1973,Trent,12
CA,F,1952,Wanda,236
VT,F,1912,Ruth,48
ID,M,1997,Anthony,68
NY,F,1972,Olga,50
LA,F,1917,Adeline,7
AL,F,1982,Daphne,20
NY,F,1919,Julie,23
RI,M,1973,Jaime,5
TX,F,2013,Mayleigh,6
CA,F,2016,Ireland,28
AL,F,1995,Ruby,6
NE,M,1959,Alan,101
TX,F,1977,Jeana,16
SD,F,1931,Emma,9
FL,F,1956,Violet,9
NY,M,1998,Ramy,5
MD,F,2010,Neriah,5
CO,M,1993,Josef,7
TN,M,1956,Sandy,6
VA,M,1926,Nathaniel,37
IL,M,2000,Edgar,122
FL,M,2012,Kenneth,145
PA,M,1923,Jess,10
CA,F,1957,Pearl,39
SD,F,1965,Tamara,39
GA,F,1937,Maxine,46
HI,F,2000,Erin,24
GA,M,2007,Ishaan,6
NM,F,2011,Kiara,16
AR,M,1921,Dan,19
WA,M,1974,Aaron,337
WI,M,2005,Quentin,25
TN,F,1989,Marci,5
MN,M,2014,Madden,12
KS,F,1920,Marguerite,60
NY,M,1979,Bradley,195
IN,F,1931,Janis,12
NY,M,1927,Eleanor,6
NC,F,2014,Erin,25
CO,F,1953,Rosemary,23
NY,F,1962,Lizette,21
NC,M,1925,Leamon,8
KS,M,1997,Nikolas,7
KS,F,1980,Adriane,5
TX,F,1947,Vickey,12
KY,F,1986,Magan,10
OK,F,1942,Janelle,9
AL,F,1918,Maybelle,6
MA,M,2008,Jason,208
NY,M,2012,Nickolas,24
NY,F,1960,Kevin,8
MN,F,1970,Sue,21
OR,M,1945,Gerald,87
CO,F,1930,Mollie,7
FL,F,1919,Carolyn,18
