state,sex,year,name,count
PA,M,2003,Holden,30
TX,F,1984,Talia,9
NY,F,2007,Carrie,14
TX,F,2007,Brigette,5
TX,M,1937,Milburn,9
IA,M,2006,Brendan,14
CA,F,1991,Paulina,161
NY,M,1933,Maurice,112
TN,F,1992,Chesney,8
MD,F,1999,Mickayla,5
FL,M,1954,Steven,497
TX,F,2013,Odalys,11
IL,F,2011,Priscilla,23
OK,M,1926,Bert,16
VA,M,1930,Page,5
NC,F,1914,Millie,17
CT,F,1988,Ellen,24
PA,F,1953,Megan,19
OH,F,1984,Jillian,119
MS,M,1913,Lee,72
ME,M,2015,Emmett,13
CA,M,2015,Nehemiah,106
ME,M,1961,Dana,88
CO,M,1967,Duane,27
LA,M,2017,Benton,7
TN,F,2000,Stephanie,82
NE,M,1993,Bryan,23
CA,F,2013,Malaya,36
AZ,F,1981,Katherine,87
VT,M,1974,Stephen,22
MD,M,1933,Calvin,43
MO,M,1980,Cole,8
UT,M,2000,Erik,38
NJ,M,1984,Richard,526
FL,F,1970,Christina,278
DC,F,1986,Cierra,7
SD,F,1950,Beth,7
IL,F,2008,Payten,9
ME,M,1923,George,205
MN,F,1978,Jacklyn,8
NY,F,2013,Bassy,9
OR,F,1914,Geraldine,8
NE,M,2014,Dalton,14
CT,M,1945,Carmen,8
UT,F,1958,Doreen,6
NY,M,2001,Harpreet,5
NM,F,2014,Anabella,5
IN,F,2001,Joni,5
CA,F,1932,Hermelinda,6
DE,M,1952,Lee,9
MO,M,1970,Leon,28
MT,M,1969,Calvin,6
TX,F,2016,Elowen,7
MT,M,2011,Aidan,10
NY,F,2013,Lyra,14
CA,F,1970,Summer,29
NY,M,1994,Shloime,5
WI,M,1955,Curtiss,5
AZ,F,1917,Juanita,15
CT,M,1947,Clyde,7
WI,F,1949,Ardis,5
WY,F,1969,Stacy,19
MO,M,1934,Tony,15
NY,M,2006,Mahdi,7
PA,M,2012,Jermaine,13
CA,F,1923,Gayle,7
MA,F,1932,Deborah,16
MA,F,1971,Maureen,125
NJ,F,1979,Lakia,6
SD,M,2006,Ayden,13
LA,F,1966,Madonna,7
IL,M,1997,Rayshawn,10
IN,F,1988,Hanna,12
LA,F,1979,Janie,7
NJ,F,1944,Beverley,11
PA,M,1950,Emil,23
SC,M,1953,Anthony,153
IL,F,1982,Fallon,46
MO,F,1925,Ima,10
CA,M,2002,Colbey,5
HI,F,1990,Arianna,7
AZ,F,1999,Mireya,22
FL,F,1992,Markita,7
MS,F,1989,Cierra,14
NY,M,1978,Dirk,5
MT,F,2011,Haylee,9
NJ,M,1989,Anibal,5
WI,F,1990,Sarah,541
AL,M,1931,Neil,7
NM,F,1916,Mabel,5
MS,F,1958,Felicia,9
WA,F,1970,Noelle,13
PA,F,1976,Taunya,5
FL,M,2010,Rocco,43
TX,F,1993,Frida,9
IL,M,1969,Humberto,6
TN,F,1993,Marquisha,6
TX,F,2008,Shyla,19
NM,F,1927,Nora,13
MI,F,1944,Judith,1222
WI,F,1968,Cheryl,226
CA,M,1990,Vinh,8
SC,M,1989,Bobby,60
MD,M,2012,Miles,56
NM,F,1985,Sharon,8
TX,F,1976,Anya,5
AZ,F,2002,Kelsie,6
LA,M,1944,Rayford,8
IA,M,2009,Garrett,35
GA,F,2016,Cambrie,8
MS,F,1947,Ruthie,73
AL,M,1969,Rickey,44
CO,F,2010,Karissa,8
CT,M,1972,Bret,7
CO,M,2001,Alvaro,9
NJ,F,1983,Marguerite,7
MI,F,1997,Alina,14
WI,M,1917,Glenn,72
NC,F,1923,Wynona,5
NE,F,1933,Madeline,5
NV,M,2015,Jaxen,7
IN,M,1967,Bryon,13
AR,M,2010,Jaron,5
NJ,F,1970,Constance,33
IN,M,1989,Dorian,5
TX,F,1991,Olivia,335
CA,F,2012,Felicity,37
KY,F,1980,Desiree,17
NY,F,1942,Barrie,14
UT,M,1943,Lamar,8
CO,F,1923,Velma,25
NY,F,1955,Debroah,12
OR,F,1997,Karissa,10
IN,F,1951,Nanette,11
MS,M,1922,Welton,5
ND,M,1946,Wallace,14
MN,F,1942,Jerilynn,6
NY,F,1985,Porsha,8
KY,M,1931,Wayne,46
NC,F,2007,Niya,5
TX,M,1985,Ben,55
OH,F,1987,Melissa,672
CT,F,1990,Giovanna,6
TX,M,1922,Wayland,15
NY,M,1920,Isidor,7
NH,F,2014,Tessa,6
NY,F,1970,Eugenie,5
SC,F,2017,Calla,6
FL,F,1988,Susannah,9
OK,M,2007,Atticus,7
NJ,F,1979,Elise,6
CT,F,2002,Brittany,9
RI,M,1910,Henry,18
AZ,F,2012,Michelle,48
HI,M,1957,Lloyd,16
AR,F,2006,Vanessa,21
MI,M,1921,Chris,5
VA,M,1912,Bill,13
MN,F,1972,April,66
NM,M,1976,Sean,42
WA,M,2010,Roy,9
DE,F,1920,Jeanette,9
CA,M,1937,Dudley,9
OK,F,1983,Jayme,8
IN,M,2010,Devan,5
VA,M,1949,Austin,6
WI,F,1965,Mary,1065
OR,F,2007,Kassidy,12
IL,M,2008,Harley,6
ID,F,1980,Karen,20
UT,F,1967,Tammy,72
OR,F,2004,Bailee,6
TX,M,1987,Bernabe,13
NE,M,2016,Jesus,16
NJ,M,1931,Bob,23
MN,F,2017,Loretta,8
OH,F,1968,Jeanine,26
CA,F,1991,Estefania,130
KY,M,1993,Winston,6
MI,F,2007,Aiyana,14
AZ,M,1981,Marcus,52
FL,F,1988,Dakota,5
MD,F,1952,Sandra,398
AR,F,1921,Elma,10
MN,M,1939,Ardell,6
MI,M,1934,Glen,50
NM,M,1976,Jimmy,36
LA,F,1978,Catrina,10
FL,F,1948,Faye,29
ID,M,1938,Jon,12
AZ,F,1976,Kelli,21
SC,M,1940,Pat,7
TX,M,2006,Homer,6
KY,M,2003,Ibrahim,5
CA,M,1993,Jeremey,6
GA,F,1923,Isabelle,7
PA,F,1960,Dana,110
NM,F,1998,Shyann,5
MS,F,1947,Gaynell,7
NM,F,1978,Monique,23
ND,F,1936,Audrey,49
MN,F,1990,Corinne,7
MA,F,1962,Christine,622
OH,M,1965,Angelo,29
NY,F,1938,Jerry,5
GA,M,1974,Kenya,9
CA,M,2017,Demarco,6
NY,M,1942,Everett,57
OH,M,1925,Valentine,5
NE,F,1977,Kelly,153
