state,sex,year,name,count
WV,F,1917,Ocie,17
MT,F,1980,Dawn,20
CO,F,1981,Shelby,11
NY,M,1967,Raffaele,5
KS,F,1998,Sydni,5
MS,M,1923,Thomas,276
NV,F,1969,Sandra,17
OH,M,2002,Nicholas,993
NY,F,1986,Abby,39
CA,F,2009,Anamaria,12
TX,F,2015,Karcyn,6
CA,F,1992,Estefania,152
ME,M,1936,Joel,8
IN,M,2007,Rayan,5
TX,F,1926,Evlyn,6
AR,F,1919,Kathryn,41
NY,F,2008,Micaela,18
MD,F,2007,Taryn,6
IL,M,2008,Aaden,40
FL,M,2004,Joseph,1005
TX,M,1914,Benito,22
ND,F,1918,Beverly,7
OR,M,1954,Arthur,41
KY,M,1980,Lamar,5
VA,M,2001,Reuben,5
NJ,M,1931,Gustav,7
VA,M,1989,Darrell,31
KS,M,1976,Perry,7
CA,F,1966,Cinthia,5
VA,F,2002,Maggie,34
VA,F,2014,Karina,15
GA,M,1923,Miller,9
PA,M,1990,Nicholaus,6
TN,F,1959,Sammie,5
AL,F,1913,Lucile,90
WV,F,1940,Mamie,6
VA,F,2003,Kimora,8
CA,F,1970,Rayna,13
KY,M,1953,Gilbert,24
CA,F,2014,Oriana,10
AL,M,1950,Sanford,7
MI,F,1992,Dannielle,5
WA,M,1937,Jesse,7
MN,F,1957,Jeanette,44
FL,F,2001,Annette,22
LA,M,1990,Randolph,5
CO,F,1992,Elaine,7
KY,M,1976,Jeff,12
IL,F,1953,Juanita,113
OK,M,1936,Alton,12
DE,M,1957,Sylvester,6
OR,F,2012,Josephine,34
WI,M,1970,Patrick,347
TX,M,1920,Gabriel,24
SC,M,1994,Lucas,24
IL,F,1955,Jenny,28
AR,F,1928,Imogean,5
GA,F,1926,Loree,5
MS,F,2015,Charley,6
WA,F,2010,Ayden,6
OK,F,1919,Priscilla,9
FL,M,2017,Caleb,442
KY,F,1982,Jerri,8
KS,F,1964,Naomi,5
NY,F,2016,Amelia,679
IA,M,1938,Doyle,15
MA,M,2016,Emmanuel,59
IL,F,2017,Cali,34
IN,F,2005,Laniyah,7
AR,M,2006,Tristen,17
OH,M,2007,Bradyn,17
NY,F,2008,Darya,6
RI,F,1943,Angela,19
WI,F,1943,Laura,27
MN,M,1954,Lee,107
MN,F,1974,Allyson,10
OK,M,1970,Dustin,56
TN,M,1992,Harley,18
AZ,F,1928,Elizabeth,20
CA,F,2004,Londyn,6
IL,F,1995,Angelina,41
GA,M,1980,Donald,181
TX,M,1977,Alex,148
NY,M,1974,Terrell,17
ND,F,1956,Brenda,66
WI,M,1948,Glenn,111
OK,M,1993,Alvin,5
FL,M,1961,Henry,192
IL,F,1996,Ramona,6
FL,F,1999,Renee,39
PA,M,1941,Norman,278
NJ,F,1999,Annabelle,7
GA,F,2007,Dana,18
GA,F,2003,Meghan,42
SD,F,2009,Sadie,13
KY,F,1993,Julia,53
TX,F,1993,Valeria,293
WA,M,1946,Lawrence,91
WI,M,1951,Billy,9
MA,F,1981,Jayme,8
CO,M,1924,Neal,5
GA,M,2001,Alvaro,8
UT,F,1923,Madge,8
AZ,M,1996,Gerardo,65
NY,F,1990,Rina,9
PA,F,1954,Suzanne,398
MI,M,1996,Terrance,33
NE,M,1986,Nicholas,222
IA,F,1965,Tamera,22
VT,M,2012,Ezra,7
OK,F,2011,Alexi,6
MS,M,2012,Casen,9
GA,F,1998,Shawna,6
KS,F,2003,Kendal,5
TX,F,1931,Lorraine,35
CA,F,2003,Sahian,6
NM,F,1931,Natalia,6
AZ,M,1949,Albert,81
LA,F,1984,Susan,40
OK,M,1957,Willis,8
DE,M,2010,Bryce,15
IA,F,1958,Tamela,8
MI,F,1977,Justine,5
NC,M,2007,Levi,105
ME,F,1924,Hope,13
FL,M,1964,Ernie,11
AZ,M,2016,Aldo,16
NM,F,1956,Starla,5
WA,M,1975,Kurt,19
WA,M,2008,Leroy,6
MO,F,1993,Ashten,5
FL,F,1938,Lee,5
OR,M,1993,Blake,67
PA,F,2012,Pia,5
PA,F,2016,Skyler,38
NY,F,1997,Elvia,9
MI,F,1981,Shayla,20
SC,M,1961,Carlton,21
MN,M,1945,Thomas,787
VA,M,1965,Gary,361
VA,M,2012,Josiah,181
NC,F,2013,Elana,5
MN,F,1967,Gwen,18
NM,M,1996,David,142
TX,F,1988,Roxana,57
IA,F,2015,Londyn,6
NJ,F,1916,Nell,12
MI,F,1988,China,11
CA,F,1945,Teri,48
CA,M,1999,Jaylan,9
TX,M,1983,Forrest,25
MI,M,1965,Garry,22
MD,F,1952,Marcy,5
WI,F,1966,Collette,7
FL,F,2011,Raegan,49
SC,F,1955,Geraldine,64
NY,F,2007,Della,5
MT,F,1981,Tamara,9
TX,M,1988,Cordney,5
WA,M,1978,Patrick,145
OH,F,1971,Jeana,11
HI,F,1944,Roberta,13
CA,F,1969,Deitra,5
OR,M,1997,Philip,11
CA,M,2010,Jacari,5
WI,M,1936,Roderick,6
LA,M,1944,Homer,15
FL,M,1999,Keondre,8
CO,M,1939,Vincent,12
PA,M,2016,Grayden,6
CA,M,2016,Zayn,100
TX,F,1948,Portia,10
IL,M,1934,Karl,44
MI,F,1923,Sylvia,101
NJ,F,1993,Racheal,5
CA,M,1994,Dyllan,11
AR,M,1926,Alvin,57
MT,M,2004,Ayden,7
GA,F,1924,Trudie,11
CA,F,1921,Margaret,715
HI,F,1954,Leona,18
TX,F,2003,Kacie,25
NC,M,1930,Edward,374
TX,M,1976,Korey,15
GA,M,2017,Finnley,10
MO,F,1972,Keri,27
NH,F,1986,Rachel,49
TX,F,2009,Betsabe,6
MO,M,2013,Casen,13
MI,M,1959,Monte,17
LA,M,1939,Dewey,15
AL,F,1938,Christine,117
TN,F,1922,Eleanor,52
OH,M,1922,Ray,199
NJ,M,1922,Pasquale,30
TX,F,1967,Anita,223
FL,M,1973,Jorge,89
NJ,F,1984,Kathrine,5
MD,F,1921,Rosie,21
OK,F,2014,Willow,40
MI,F,2015,Madyson,8
SC,F,1974,Lakisha,19
KY,F,1925,Laverne,37
CA,F,1975,Maira,14
KY,F,1964,Anne,47
OK,F,1954,Velda,5
CA,F,1996,See,5
VT,M,1975,Spencer,5
CO,F,1983,Billie,5
WV,F,2007,Emily,135
CT,M,1986,Zachariah,5
NY,M,1985,Hubert,10
NY,M,2009,Herman,24
OH,M,1991,London,11
VA,M,2013,Arav,5
HI,M,1947,Randolph,6
OH,M,1961,Vance,18
DC,F,1956,Beth,23
TX,F,2005,Pricila,5
NC,M,1963,Tracy,111
FL,M,2002,Gianmarco,7
MI,F,2010,Shania,8
CA,M,2012,Luisangel,11
VT,F,1979,Heather,60
ID,F,1945,Jeanette,15
AZ,M,1937,Lorenzo,7
WY,F,1966,Carolyn,9
VA,F,2010,Gracie,61
PA,F,1910,Garnet,7
GA,M,1995,Boris,5
SC,M,1969,Adrian,21
AR,F,2012,Kennedy,48
CA,F,2001,Layla,122
WY,M,1981,George,15
MA,F,1928,Cecile,62
NC,F,2012,Adalyn,61
OK,F,1958,Lorna,9
IA,F,2010,Alena,5
SC,F,1912,Leona,20
IN,M,1988,Jackie,10
NY,M,1977,Albert,164
OK,F,1976,Jody,15
OK,F,2003,Meghan,15
LA,M,1982,Jim,11
PA,F,1938,Janice,487
KS,F,2012,Brinley,9
LA,F,1944,Leslie,14
FL,F,1997,Eliza,14
OH,M,1948,Antonio,6
IL,M,1990,David,1548
WI,F,2003,Taniya,6
OR,M,2011,Miles,67
NC,F,1996,Kate,14
NC,F,2010,Maria,92
GA,M,2015,Josias,6
WV,F,1983,Cheryl,9
FL,M,1926,Floyd,65
VA,F,1946,Delores,119
NE,F,1927,Deloris,29
NE,F,1973,Danielle,35
PA,F,2010,Maiya,10
TN,F,1971,Emily,48
NY,M,1989,Omer,5
TN,F,1946,Ruth,152
MS,M,1944,Dennis,52
FL,F,2001,Aylin,8
MD,F,2007,Marisa,16
TN,F,1919,Estelle,44
VA,F,1949,Marsha,68
IL,F,1984,Carol,43
TN,M,1943,Allen,75
OR,F,1913,Muriel,7
OH,F,1971,Sonia,40
MA,M,1925,Julian,16
OR,F,1926,Velma,15
WA,F,1951,Emma,5
WI,F,1955,Jeanine,27
IN,M,1985,Andrew,819
IN,M,1969,David,1769
IL,F,1957,Heidi,55
MI,F,1992,Lindy,6
MN,M,2012,Judah,19
PA,M,1981,Jaime,10
MI,M,1990,Tyree,16
KY,F,1996,Carmen,6
CA,M,2008,Zacharia,9
OH,M,2001,Dillon,112
NY,M,1972,Alton,15
OK,M,2003,Mitchel,5
AL,M,1949,Don,83
WI,F,2013,Hayley,8
VA,F,1915,Lois,96
IL,M,1947,Gerry,24
WI,M,1934,Marlyn,8
NE,F,1972,Gail,9
CO,M,1929,Bert,5
IL,M,2001,Dayne,6
IL,F,2003,Maddie,7
TN,F,1978,Teri,10
ID,M,2004,Jonas,7
TX,M,2013,Nevin,10
AL,M,1947,David,753
CA,M,1972,Aubrey,11
VA,M,1987,Pierce,6
WI,F,1988,Mikaela,5
AR,F,1984,Yolanda,10
MO,F,1925,Iva,35
MI,M,2002,Raymundo,5
NH,F,1979,Katharine,7
MO,M,2002,Sabastian,5
DC,M,1983,Grant,5
NC,M,1964,Boyd,16
SC,F,2014,Nyasia,9
IA,M,1925,Jess,6
NC,F,2009,Camille,41
CA,M,1947,Johnny,378
NC,F,1920,Carlene,5
MO,M,2005,Cedric,6
NE,F,1930,Della,18
NH,F,1954,Mildred,5
TX,M,2012,Jiovanni,10
NC,M,1927,Jack,429
CA,M,1973,Davis,6
KS,F,1996,Angel,22
CO,F,1931,Laurel,5
GA,F,1982,Marcie,7
OR,F,1921,Billie,14
NE,M,1970,Tyler,14
MA,F,1937,Janine,6
PA,M,1938,Nickolas,13
LA,M,1912,Edmond,14
OH,F,1967,Stacy,179
IL,F,1912,Oleta,5
CA,F,1992,Katlyn,45
CA,F,1969,Guadalupe,211
RI,F,1989,Caitlin,45
LA,M,1996,Wyatt,44
NC,F,2005,Cheyenne,71
TX,F,1992,Krissy,5
NC,F,1930,Imogene,15
GA,M,1923,Clifton,18
CA,F,1999,Adrian,17
OR,M,2005,Joaquin,13
AL,F,1962,Lucille,8
AZ,F,2000,Cailin,6
CA,F,1998,Katarina,58
IN,M,1957,Gayle,6
SC,F,2006,Kathryn,42
TX,F,1938,Floy,12
CA,F,1915,Addie,6
AZ,F,2002,Shelbie,5
RI,F,1936,Marlene,17
MN,F,1922,May,6
TX,F,2013,Mikah,9
NV,M,1962,Reginald,6
ME,F,1950,Nola,5
CT,M,1996,Erik,31
NV,F,2006,Katie,24
OR,F,1993,Lexi,5
SC,F,1945,Laverne,8
TX,F,2010,Josie,66
MS,F,1973,Lisa,219
CA,M,2004,Louie,27
MS,F,1979,Victoria,41
TN,F,1920,Alice,212
CA,M,1932,Jason,5
CO,M,2002,Quentin,18
AL,F,1933,Marion,45
OK,F,1992,Cynthia,20
PA,M,1950,Mary,5
GA,M,1935,Pete,15
WI,F,1991,Lashay,5
ME,F,1986,Kristina,32
FL,F,1992,Daysha,6
IL,F,2014,Avni,5
WI,M,1953,Rickie,9
OR,M,2008,Braedon,9
CO,F,2012,Paulina,7
MA,F,1964,Carolyn,254
WA,F,2011,Valentina,28
IN,M,1941,Theron,5
TN,F,1958,Rosalyn,10
IL,F,1949,Jacqueline,383
TX,M,1945,Marion,60
NM,F,2006,Mina,5
TX,M,1969,Bernard,31
PA,F,1971,Shara,7
NY,F,1986,Tyler,8
CA,M,1959,Hubert,14
KS,F,1957,Marianne,15
PA,F,1917,Alberta,226
KY,F,1949,Denise,9
WA,F,1995,Carla,9
RI,F,1958,Karin,5
OH,F,2017,Jacqueline,19
WY,M,2015,Isaiah,9
TX,F,1974,Kathrine,13
AK,M,1957,David,157
NY,M,1959,Allyn,5
AR,M,1942,Sammy,61
NY,F,2011,Nayeli,36
AR,M,1970,Darren,40
KS,M,1983,Joseph,288
NJ,M,1946,Thomas,1587
OH,F,1979,Kristie,49
NV,F,2012,Summer,13
OR,F,1910,Myrtle,16
LA,M,2013,Mckinley,5
SD,F,1971,Leah,13
MD,F,2006,Haley,65
OR,F,1978,Karen,65
VA,M,1952,Troy,17
GA,M,1918,Fleming,5
CO,F,1978,Mariah,7
OH,F,1923,Valerie,5
DC,M,1964,Sherman,6
CO,F,2015,Allie,14
TX,F,1995,Celestina,7
OH,F,1950,Jeanne,175
AR,M,1999,Kurt,5
GA,F,2013,Tianna,9
AL,F,2010,Hayley,8
GA,M,2009,Kelvin,37
MS,M,1983,Kristopher,22
NH,M,1969,Darin,5
NY,F,1981,Nakia,34
NY,M,2009,Osiris,6
PA,F,1963,Lorene,10
VA,M,1991,Antwan,12
NJ,F,2006,Melissa,95
AL,F,1950,Gilda,6
CO,F,2015,Peyton,48
WV,F,1982,Carolyn,13
MD,M,1958,Jeffry,10
NJ,F,2013,Rhyan,5
VA,M,1943,Martin,26
VA,M,1987,Abram,8
PA,F,1922,Adeline,72
MD,F,2014,Amarachi,5
WI,F,1944,Bonny,11
CA,M,2007,Praneel,6
NV,F,1935,Phyllis,8
VA,M,1994,Jarred,12
KY,F,1971,Tami,10
VA,F,1946,Hope,5
MS,F,1994,Keisha,6
OR,M,1998,Zachariah,19
NC,M,1945,Lenwood,9
IA,F,1962,Kristin,52
IA,F,1964,Laurie,153
AZ,F,2004,Charlee,5
IN,F,1954,Geraldine,33
NV,M,1999,Heriberto,5
IN,F,2004,Bryanna,9
IL,F,1992,Nicolle,7
AZ,M,1969,Rusty,5
NY,F,1954,Bridget,39
VT,M,1933,Neil,6
NM,M,1969,Edward,78
KS,F,2013,Lola,19
VA,F,2005,Elyssa,8
IL,F,1969,Kristan,7
WV,M,1972,Clarence,12
KY,F,1933,Sharon,9
SD,M,1943,Clyde,5
SC,F,1985,Roxanna,5
NE,M,1987,Louis,10
SC,F,1995,Krystal,14
OR,M,1993,Eli,11
IN,M,1953,Ray,56
ME,F,1953,Kathy,60
GA,F,2017,River,51
WI,M,1966,Frank,97
FL,F,1988,Elicia,5
LA,M,2002,Brent,17
PA,M,2004,Bryant,28
CA,F,1973,Kecia,5
CO,M,1993,Gene,5
NY,M,1993,Dayquan,9
GA,M,1943,Myron,8
WA,M,1932,Marion,12
AR,M,1918,Dorsey,6
CO,F,1985,Kyle,7
NC,M,1981,Lloyd,15
LA,M,1930,Saul,5
OH,M,1943,Dexter,5
NC,F,2016,Ayanna,12
OK,M,1996,Quentin,9
GA,F,1972,Libby,10
MA,F,1982,Jasmine,14
NV,F,2001,Kaitlyn,62
NY,F,2010,Annemarie,5
GA,M,2017,Moses,14
IL,F,2009,Paula,22
TX,M,1960,Angelo,7
DE,M,2001,Ivan,6
KS,M,1988,Carlos,12
KY,M,1928,Lynn,8
WI,M,1969,Blaine,7
MI,F,1954,Joy,116
FL,M,1996,Shaquille,21
ME,F,2008,Adeline,8
MO,F,1991,Kenya,7
NJ,F,2010,Evelyn,89
FL,M,2011,Aven,5
MI,F,1934,Catherine,152
TN,F,1913,Bulah,6
MD,F,1922,Gwendolyn,11
CA,M,1974,Samuel,485
WV,F,1945,Theresa,24
LA,M,2014,Nathaniel,41
LA,F,2015,Faith,53
PA,F,1982,Sophia,30
MA,M,1977,Edmond,8
NJ,M,2011,Siddharth,25
CA,F,1969,Lauralee,5
MD,M,1954,Bradley,33
CA,F,1945,Devon,7
GA,F,1981,Kellie,28
ND,F,1929,Jacqueline,19
FL,F,2017,Miracle,50
IN,M,2010,Waylon,26
OH,M,1982,Toby,17
AL,F,1994,Meaghan,9
FL,M,2010,Viktor,8
NV,M,2006,Hayden,49
NY,F,1997,Miasia,7
NE,F,2000,Karla,6
VA,M,1981,Erik,59
OH,M,2014,Jayden,296
SC,M,1920,Noah,8
CT,F,2006,Sanaa,5
NJ,M,1979,Russel,5
AZ,F,2007,Chelsey,8
AR,M,1946,Julian,6
VA,M,2004,Isiah,13
RI,F,1940,Estelle,13
MS,F,1947,Melanie,10
KS,M,2009,Willie,5
OK,M,1950,Melvin,76
NM,F,1964,Shauna,8
NY,M,1960,Lonnie,41
KS,M,2017,Amos,6
PA,M,1956,Kerry,115
NY,F,1964,Ivette,175
CA,M,1981,Oren,11
WV,F,1965,Susie,10
UT,M,2009,Kenyon,6
MI,M,1997,Chad,106
MI,M,1953,Alonzo,16
MI,M,1970,Jim,51
SD,M,1954,Jerry,62
RI,M,1975,Antonio,17
MI,F,1933,Laverne,15
FL,F,1977,Shelley,29
LA,F,1964,Helena,12
MD,F,1970,Michelle,499
CA,M,1964,Brendan,33
AL,F,1970,Terri,87
NJ,F,1979,Rasheeda,16
VA,M,2005,Gregory,52
NJ,M,1915,Sylvester,9
NE,M,1927,Allan,6
HI,M,2000,Connor,32
LA,M,1950,Sanford,5
DC,F,1923,Genevieve,6
IL,F,1913,Nora,31
NY,F,1991,Mariya,5
TX,M,1957,Abran,5
CA,F,1974,Heather,1921
NY,M,1984,Lovell,6
NC,M,1924,Troy,48
NE,F,1984,Renee,19
KY,F,2010,Kathryn,19
CA,F,2013,Seven,7
IN,M,1918,Calvin,15
TX,M,1958,Herman,107
VA,F,1989,Porscha,8
CO,F,1984,Janna,7
MI,M,1980,Mikel,5
MN,M,1979,Dan,14
MA,F,2014,Raina,5
OH,M,2015,Deonte,5
AL,M,1963,Marion,24
LA,F,1960,Virginia,82
OK,F,1967,Marcy,6
OH,M,1965,Clifton,18
OR,F,2000,Shelbie,5
IL,M,2000,Johnnie,12
NY,F,2006,Klara,5
AZ,M,1983,Marshall,13
WI,F,2012,Nariyah,5
MD,F,1986,Amber,250
MI,F,1997,Alysha,12
CA,M,2007,Ahmir,6
CA,F,2015,Yasmin,41
OK,M,1917,Curtis,39
OK,F,1978,Roxanne,5
IA,M,1945,Maynard,6
VA,F,2016,Aislynn,5
NC,F,1949,Andrea,21
GA,F,2014,Jolee,6
TN,M,1995,Nathan,209
CO,M,1993,Zane,26
KY,F,1963,Therese,8
PA,F,1973,Emily,112
IN,F,1966,Marnie,7
NC,F,2016,Mckenzie,78
IN,F,2017,Ari,5
NJ,F,1933,Pearl,31
TN,M,2004,Jakobe,6
WY,M,1997,Matthew,32
VA,F,2005,Dominique,15
OK,M,1992,Kristopher,24
KY,F,1926,Elma,10
NY,M,2005,Cairo,7
FL,M,1988,Brian,831
CA,F,1992,Connie,131
TX,M,1986,Lamar,16
WV,M,1920,James,969
NY,M,1933,Martin,538
OH,F,1979,Shawnte,7
GA,M,1991,Alfonso,5
NC,F,1958,Pearl,10
NY,M,1917,Allen,94
TX,M,2001,Lake,6
ID,M,2007,Donovan,10
CO,F,1940,Wilma,26
MD,M,1979,Micah,11
OH,F,1921,Joan,124
LA,F,1925,Juliet,6
LA,F,1915,Amy,31
TX,F,2010,Haidyn,13
MO,M,1971,Allan,6
MI,M,1965,Victor,102
OK,F,2006,Jaelee,5
WI,F,1917,Adele,16
MD,M,1958,Laurence,8
GA,M,1994,Devaughn,5
CT,F,1936,Gwendolyn,6
IA,M,1943,Harley,9
TN,M,1919,Jesse,116
HI,M,2006,Kanai,5
AZ,M,2003,Jasper,6
CA,F,2017,Clover,25
AL,M,1972,Jarrod,15
DC,F,1967,Debora,6
TX,M,1965,Bradford,35
NC,M,1922,Moses,42
MN,M,1960,Brent,66
TX,M,1926,Albino,9
HI,M,1924,Daniel,21
AZ,F,1924,Linda,5
OK,M,1936,Bernard,14
WV,F,1934,Charlene,19
MI,F,1978,Sonia,27
CA,F,2011,Nicol,5
NY,M,1950,Vernon,77
AL,F,1915,Nannie,31
AR,M,1976,Jerald,6
MA,F,1994,Candace,8
ME,M,2003,Derek,12
IA,F,2013,Lorelei,11
NM,F,1957,Gloria,92
ID,M,2016,Barrett,15
OK,M,2012,Isaak,5
TX,F,1992,Krysta,31
MI,F,1997,Kirsten,54
SD,M,1992,Jace,9
KY,F,1949,Pamelia,5
CA,F,2014,Lena,86
CA,M,1959,Unknown,6
TX,M,1947,Kyle,20
GA,M,2012,Malik,61
WA,M,2007,Braiden,13
KS,F,1966,Corinna,6
OH,M,1938,Terry,164
AZ,M,1969,Jose,116
LA,F,1942,Rachel,23
FL,F,1996,Lana,7
PA,F,1997,Ally,7
CA,F,1945,Ina,13
CA,M,1986,Fransico,6
NJ,F,1951,Johanna,19
TX,M,2015,Kilian,9
NC,M,1961,Shelton,25
WV,M,2009,Gabriel,74
CA,F,1975,Lina,27
TX,F,2011,Fiona,47
IL,M,1970,Shaun,75
TX,M,1942,Luther,61
MN,F,2012,Brynna,10
NY,M,1987,Samir,11
CO,M,1988,Theodore,25
CA,F,1918,Hazel,121
SD,F,1992,Bailey,15
ME,F,2007,Hayden,9
IL,M,2005,Dante,41
AZ,F,2000,Jane,11
IA,F,1985,Brittany,130
CA,M,2009,Jameson,92
NY,M,1962,Paolo,5
MI,F,1969,Steven,8
OK,M,1949,Stanley,100
CA,F,1973,Marissa,56
IN,M,1953,Johnny,86
HI,M,2015,Royce,5
NH,F,1924,Natalie,13
CO,F,2004,Rachelle,8
MS,F,1993,Alanna,8
KS,F,1998,Tianna,5
MS,F,1952,Harriet,10
LA,F,1920,Noelie,6
IL,F,1929,Freida,8
IN,M,2013,Marvin,18
NY,M,1976,Sergio,54
MD,M,2003,Holden,7
WA,M,1918,Dan,8
WI,M,2017,Shawn,13
TX,M,1949,Eloy,52
MD,F,1943,Deloris,12
NV,M,1986,Brady,6
CA,F,1937,Alta,9
NY,M,1995,Horace,6
WI,F,1992,Lyndsay,5
NJ,F,1985,Selina,5
MS,F,1923,Emily,21
TX,M,1952,Baltazar,9
IA,M,1979,Patrick,110
IL,M,1997,Tristin,15
AR,F,1955,Dianna,22
OH,F,2004,Anaya,23
PA,M,1968,Cecil,9
UT,M,2013,Bodhi,5
IA,F,1947,Joellen,7
TN,M,1950,Eldon,6
OH,F,2016,Nancy,10
VA,F,1956,Carrie,32
HI,M,1991,Jordon,7
ID,M,1970,Kory,6
HI,F,1930,Marilyn,9
ND,M,2005,Isaac,41
KY,F,2011,Madalynn,15
LA,F,1987,Shameka,18
NC,M,1965,Micah,6
VA,M,1973,Shelton,7
ID,M,1990,Kenneth,30
TN,M,1971,Mark,490
IA,M,1922,Frederick,47
FL,F,1965,Sharron,14
CT,F,1980,Beth,38
TX,F,1979,Shelli,15
TX,F,1955,Rachelle,6
AL,F,1958,Sandy,25
ND,M,1921,Nicholas,5
MN,F,2006,Shannon,15
FL,F,1937,Louise,72
MI,M,1984,Otis,10
TX,F,1921,Evangelina,20
MN,F,1945,Roseann,11
VA,M,1989,Paul,197
WI,M,1989,Tylor,8
OK,M,1944,Franklin,35
CO,M,2004,Adan,45
TX,F,1928,Ethel,210
NJ,M,2014,Kellen,14
AR,M,1927,Olan,5
DC,M,1921,Gilbert,5
NE,F,1996,Madalyn,6
IA,M,1959,Michel,8
GA,F,1992,Lexus,7
KY,M,1954,Reuben,5
NY,F,1999,Yanira,5
TX,M,1919,Virgle,5
NE,F,2008,Kiera,5
OH,F,2009,Ava,781
SC,M,1976,Shon,6
DE,M,1923,Edgar,5
WA,F,1941,Francine,5
OH,M,1951,Stuart,56
NJ,F,1986,Abby,7
NE,F,2003,Alissa,8
SD,F,1959,Judith,15
AR,M,2008,August,7
AR,F,1968,Edna,7
CA,F,2000,Mikaila,13
WV,F,1922,Hannah,6
PA,F,1954,Bridget,31
KS,F,1912,Florence,76
MI,M,1950,Lynn,100
FL,M,1966,Darrel,27
KS,M,1933,Oliver,11
OK,F,1988,Jamee,6
WI,F,1938,Muriel,18
IL,F,1978,Stephaine,8
KS,M,1935,Bruce,30
VA,F,1996,Jocelyn,35
NC,F,1926,Willie,239
MN,F,1986,Lindsy,9
PA,F,1948,Monica,82
MI,M,1988,Ty,9
AZ,F,1966,Amanda,21
MI,F,1994,Michele,15
WY,F,1940,Joann,7
NJ,F,2004,Sidney,7
NM,F,1967,Amelia,5
TX,F,2004,Sandra,143
NM,M,2015,Everett,10
NC,F,2012,Jalaya,6
IA,M,2008,Owen,146
NY,M,1979,Modesto,5
SC,F,1910,Iona,6
MS,F,1944,Iris,14
AL,M,1978,Duane,7
MA,F,2001,Ella,58
TX,M,1927,Terry,14
OR,M,1953,Keith,78
OK,M,1931,Verlin,5
OH,F,1985,Jenessa,5
SD,F,2017,June,8
WY,F,1944,Teresa,5
LA,F,1943,Deborah,5
OR,M,2016,Isaias,9
OH,F,2011,Kensington,8
MA,F,2000,Kenya,5
GA,M,1925,Don,12
FL,F,2003,Jemima,8
UT,M,2005,Brayan,7
