state,sex,year,name,count
VA,F,1996,Kendal,9
IL,M,1929,Lawrence,359
LA,F,1967,Tanya,97
MO,F,1973,Hollie,12
TX,F,2005,Veronica,172
CA,M,2001,Faris,7
NH,M,1953,Jon,11
LA,F,2008,Veronica,7
PA,F,1974,Chandra,13
PA,M,1971,Matthew,1412
TX,F,1995,Sawyer,5
PA,F,2017,Blakely,21
AZ,M,2010,Alek,6
MS,M,1932,Carey,7
UT,F,2016,Sylvia,12
MT,M,2009,Kash,5
CA,M,1995,Sylvester,9
AL,F,1977,Temeka,10
WV,M,2015,Weston,29
OH,M,1913,Samuel,83
WA,M,2002,Khalid,9
VA,M,1979,Frederick,36
LA,M,1979,Vernon,26
AR,F,2015,Clara,20
OH,M,1992,Westley,5
MD,M,1978,Levi,5
AL,M,1983,Jessie,33
CO,M,1978,Edwin,9
NC,M,1912,Warren,8
CO,M,1953,Rand,5
MS,F,1997,Savannah,74
TX,F,1945,Elois,6
WI,F,1922,Ruby,74
TX,F,1972,Johnnie,24
IL,F,1937,Deloris,49
CO,F,2007,Rhiannon,9
VA,F,1971,Liza,5
NC,M,1986,Danny,56
LA,M,1995,Frank,27
TX,F,1991,Sherrie,6
SD,M,1965,Kevin,151
TX,M,2002,Grey,7
TX,F,1971,Florinda,8
MN,M,2016,Niko,6
AR,F,2000,Cassie,7
NY,F,1974,Megan,199
NC,F,1940,Joy,29
GA,M,2005,Tremayne,5
KY,M,2004,Cole,50
OK,M,1971,Virgil,12
GA,F,1959,Jannie,6
CO,F,1941,Julie,11
MT,M,1944,Paul,30
TX,F,1945,Rosalind,9
NC,M,1966,Mickey,31
CO,M,2004,Hudson,20
AR,F,1967,Holly,31
AK,F,2004,Natasha,8
GA,M,2017,Fletcher,16
IN,F,1993,Lacey,54
LA,F,1933,Nelda,22
MO,F,2013,Alessandra,5
OK,M,1993,Maxwell,15
FL,F,1978,Stacy,161
SD,F,1916,Lena,9
WI,M,2009,Ryland,11
PA,F,2017,Kalea,5
MD,F,1995,Jessie,10
CA,F,1975,Carolyn,201
OR,F,1916,Joanne,5
MO,F,1980,Sunshine,9
OR,F,1916,Iola,5
SD,F,2012,Destiny,5
GA,F,1980,Jovan,5
TX,F,2012,Amanda,120
KS,M,1967,Roy,27
PA,M,1955,Derrick,43
IL,M,1951,Vincent,135
CA,M,2007,Zayn,7
FL,M,1999,Zain,9
MD,F,2003,Makiya,5
OK,M,2014,Cody,31
WA,F,1972,Gwendolyn,10
HI,M,1992,Timothy,39
AL,M,1998,Joe,22
MI,M,2000,Tate,16
MI,F,2009,Cassandra,25
OH,M,1974,Charles,924
NY,M,1938,Russell,177
TX,F,2016,Maleia,5
MN,F,1942,Katherine,92
AL,M,1914,Henderson,5
FL,M,2004,Eitan,5
VT,F,1994,Elizabeth,42
NC,F,1918,Loraine,6
NE,F,1951,Delia,5
LA,M,1949,Morgan,6
OK,M,1913,Michael,6
DE,F,1984,Kristina,13
UT,M,1939,William,117
FL,F,2014,Niyla,5
AL,F,2016,Haleigh,12
MA,F,1990,Norma,6
KY,F,1948,Katie,16
WI,F,1987,Hillary,14
VA,M,2006,Brenton,9
NY,F,1982,Nechama,30
CA,M,2003,Kristian,67
NH,M,2013,Andre,5
OH,F,2008,Kendyll,6
AL,M,1991,Denzel,12
CO,F,2015,Adilene,10
FL,F,2006,Laci,19
VA,F,2015,Stella,105
OR,M,1918,Albert,54
IL,M,1947,Casey,10
VT,F,1952,Bernadette,5
UT,F,1962,Geraldine,9
NY,M,2004,Antony,28
NJ,F,1995,Samirah,5
VA,F,1965,Kristi,24
TX,M,2004,Rueben,5
PA,F,1937,Beverly,649
NY,M,1973,Guadalupe,5
TX,F,2017,Suzette,7
IL,F,1949,Madeleine,16
NY,M,1945,Pedro,15
GA,M,2012,Demario,12
MI,F,2005,Abbey,14
AZ,M,1952,Lester,15
AR,M,1940,Jesse,85
MI,F,1966,Lucinda,28
KS,F,1977,Rose,8
NJ,F,2016,Sana,5
DC,F,1951,Melanie,12
HI,F,1955,Nanette,6
AL,M,1923,Buddie,7
MA,F,1990,Elena,24
NJ,F,1928,Elsa,13
TX,M,1989,Lamarcus,16
CA,F,1948,Charline,7
OK,F,1994,Brenda,13
IL,M,1943,Morton,10
CA,F,1972,Janelle,69
WA,M,1928,Earnest,5
IN,F,1962,Ada,7
WV,M,1958,Benjamin,19
TX,F,1996,Lisa,176
OK,F,2011,Elisabeth,8
AL,M,1927,Dewey,40
NM,M,1956,Donald,126
KY,M,1985,Bradly,5
TX,F,2011,Macey,35
MT,F,1989,Candice,6
AR,F,1966,Monica,26
SC,F,1973,Felicia,74
LA,F,1916,Patricia,8
MI,F,1950,Lorraine,132
TN,F,2003,Kaylee,193
NJ,F,1989,Chante,7
MO,F,1977,Leah,52
NY,F,1962,Mitzi,6
KS,F,2001,Sadie,30
MN,F,1959,Michael,6
NC,M,1929,Sylvester,31
OH,F,1989,Ciera,47
CA,M,1982,Hugh,15
MI,M,1921,Byron,18
ND,F,1954,Donna,72
NY,F,1999,Frances,33
FL,M,2000,Keondre,8
HI,F,1968,Candice,7
NY,M,2002,Hassan,23
ID,F,1961,Carol,58
MS,F,2002,Allyson,16
IL,M,1975,Leonel,17
NY,F,1966,Renae,7
CA,M,1993,Deshaun,11
MA,F,1920,Hilda,87
SD,F,1910,Caroline,8
TN,F,1914,Victoria,5
GA,M,1991,Simon,5
NM,M,1962,Stuart,5
NY,F,1963,Adelaida,9
MA,F,1951,Patti,19
CA,M,1966,Erich,41
ID,M,1986,James,108
TX,F,2014,Salma,24
TX,M,1942,Faustino,14
NJ,M,1947,Antonio,10
TX,F,1983,Shanta,14
NY,F,1947,Johnnie,8
TX,M,2007,Dmarion,8
WA,M,2011,Vaughn,10
IL,F,1937,Valeria,7
OH,F,1970,Staci,72
OH,M,1994,Grady,6
UT,M,1914,Wallace,14
NJ,M,2005,Kristopher,10
HI,M,1942,Gary,48
GA,F,1911,Tommie,15
IA,M,2003,Christopher,81
GA,F,2011,Christine,16
FL,M,2005,Stefan,13
ME,M,1981,Beau,5
TX,F,1916,Amy,12
NY,M,2014,Theo,41
OR,F,2003,Jasmine,99
DE,M,1928,Harvey,6
OK,F,2017,Lillian,86
OK,F,1910,Roberta,13
GA,M,1919,Elzie,5
FL,M,1999,Rene,31
UT,F,1992,Britney,20
VA,F,1981,Chasity,27
IN,F,1989,Kori,12
MS,M,1959,Garry,20
MS,M,1944,Russell,34
WI,M,1990,Mitchell,198
OH,F,1938,Claudette,24
WV,F,1928,Elma,14
PA,M,1950,Steven,754
GA,F,1996,Jennie,8
CO,M,2001,Chance,33
MS,F,1947,Jeannette,14
IL,F,1932,Angela,29
MN,F,2007,Macy,37
IA,F,1959,Molly,24
CT,F,1948,Agnes,9
FL,F,2008,Summer,119
OK,F,1942,Addie,5
WY,F,1975,Heidi,22
DC,F,1944,Sally,35
GA,M,1942,Melton,5
TX,M,2008,Landin,15
OR,F,1943,Trudy,9
WA,F,1929,Rose,47
FL,F,1929,Judith,5
AL,F,1918,Mayme,13
NY,M,1995,Kishan,6
MS,F,1956,Kathryn,53
CA,F,2000,Mariafernanda,12
VT,M,1939,Gerald,26
TX,F,1961,Melisa,23
NY,F,1962,Vina,5
WI,M,1932,Jerome,222
IL,M,1924,Melvyn,5
UT,F,2003,Daniella,8
IN,F,1944,Vera,18
KY,M,1942,Edgar,36
AZ,F,2005,Aniya,9
CO,F,2011,Destiny,39
NJ,M,1958,Angel,30
CA,M,2000,Brandon,2615
CO,F,2017,Lauren,27
ME,F,1987,Denise,7
AL,F,1990,Sidney,5
