state,sex,year,name,count
WA,M,1985,Erich,6
IL,F,1957,Donita,7
MS,F,1953,Verline,5
OK,M,1946,Alex,7
CA,F,1949,Louise,201
CT,M,2017,Carson,26
VA,F,2009,Delaney,41
ND,F,1976,Roxanne,8
AL,M,1969,Jamey,5
MN,M,1974,Marc,52
IN,F,1938,Anna,126
CO,F,2016,Lana,9
GA,F,1972,Aleshia,6
AL,F,1953,Suzan,5
TX,M,1929,Newman,7
KS,M,2007,Joel,26
NY,F,1976,Wilda,6
MT,M,2013,Damian,5
LA,F,1962,Esther,20
SC,M,1964,Jimmie,36
FL,M,2007,Shane,129
TN,F,1938,Ann,164
NJ,F,2003,Gwyneth,8
GA,F,2005,Tori,31
WA,F,2016,Noa,12
VA,F,1930,Mattie,86
ME,M,1975,Craig,38
NV,M,2007,Mitchell,5
OR,F,1958,Marjorie,13
RI,F,1975,Renee,32
MS,F,2002,Taniyah,6
OK,F,1916,Priscilla,5
ME,M,1971,Leon,6
NM,F,1984,Lena,5
IL,M,1971,Ian,46
KY,F,1943,Alberta,21
NY,F,1958,Cary,11
NY,M,1990,Junior,32
AZ,M,1972,Alfonso,12
TX,F,1917,Peggy,43
MD,F,1921,Lillie,24
LA,M,2007,Beaux,5
IN,F,1971,Molly,45
OK,F,1995,Tamara,11
NC,F,1977,Lauren,50
TX,F,1950,Roseann,6
ND,M,1963,Paul,133
HI,F,1933,Stella,6
KS,F,1965,Tami,19
MO,F,1997,Britney,15
UT,M,1979,Levi,34
IN,F,1981,Natasha,77
NY,F,2016,Janessa,15
NJ,M,2017,Binyomin,24
TX,F,2015,Eastyn,6
AK,M,1998,Jonathan,30
AL,M,1921,Abraham,31
TN,M,1946,Jacky,15
MO,M,1957,Ira,11
GA,F,1922,Alma,130
IA,F,1993,Kallie,7
NC,F,1973,Tameka,18
AK,F,1950,Lillian,5
MT,F,1931,Anita,5
LA,F,1956,Doreen,9
MA,F,1919,Noella,12
NC,M,1943,Zeb,5
CA,M,2013,Felix,249
OK,F,1912,Ila,16
MA,F,1915,Louisa,11
TX,M,1931,Leopoldo,18
CA,F,1956,Lavonda,7
TX,F,1920,Patricia,70
MI,M,1941,Enrique,5
TX,M,1993,Irvin,45
WV,M,1962,Lyle,9
DC,F,1982,Elena,5
RI,M,1912,Salvatore,11
WA,M,1979,Brendan,25
UT,M,1988,Jefferson,7
NJ,M,1996,Denis,9
MT,F,1997,Cassandra,9
IL,M,1983,Ivan,63
AL,F,1996,Makenzie,18
TX,F,2007,Amiracle,5
GA,M,1910,Reuben,9
CA,M,1985,Chia,7
SD,F,1924,Rosella,6
OK,F,1941,Ima,10
IN,F,1930,Georgia,59
OR,F,2004,Cheyenne,28
NM,F,1974,Christie,15
LA,F,2006,Virginia,12
TN,M,1985,Morris,9
ND,F,2017,Parker,8
TX,F,1993,Eloisa,14
OR,F,1950,Chris,5
WV,F,1957,Cheri,9
KY,M,1973,Reggie,5
OR,M,1976,Jesus,7
NY,M,2016,Brian,158
CA,F,1997,Kellianne,6
NY,M,1960,Leonardo,12
IL,F,1914,May,32
GA,M,1933,Early,9
TX,M,1981,Rustin,8
IL,M,2011,Freddy,18
NY,F,2017,Reem,15
CA,F,1982,Tasha,116
SC,F,1957,Catherine,143
NC,F,1921,Margarett,5
SD,F,1971,Sheri,9
NC,F,1931,Geneva,93
IL,F,1965,Shawna,16
IN,M,1982,Mitchell,64
ND,F,1925,Shirley,68
CA,M,1927,Felix,38
OK,M,1932,Ralph,119
HI,M,1994,Branden,14
MN,F,1956,Shari,23
WA,F,1925,Bernice,50
PA,M,1939,Ross,31
WA,M,1990,Ulysses,5
NJ,F,2003,Noelani,6
FL,M,2017,Leonel,44
TX,F,1970,Chanda,14
NY,M,2001,Marcanthony,9
KY,F,1959,Sylvia,30
CA,F,2010,Kaliana,7
AZ,F,1998,Frankie,5
AL,M,1975,Terrell,17
KY,F,1924,Esta,7
GA,M,1992,Jesse,198
TN,F,1985,Veronica,33
OR,M,1978,Neal,13
KY,F,1999,Chandler,10
NC,F,1996,Asha,12
MN,F,1991,Nicole,405
OH,F,1953,Shelby,10
IN,M,2012,Kamron,6
IL,F,1976,Denice,5
IN,M,1956,Maurice,45
KS,M,1925,Forrest,23
WI,F,1977,Lori,122
IL,F,1980,Nicholas,14
CA,F,1960,Sherie,26
VA,M,2000,Darrien,5
NM,M,2008,Heath,6
SC,F,1996,Quanisha,5
NY,F,1950,Ida,65
MS,F,2011,Sadie,29
