state,sex,year,name,count
OH,M,1912,Harry,289
TN,F,1934,Versie,5
CT,M,1972,Heath,16
MI,M,1928,Patrick,89
DE,M,1918,Franklin,7
WI,F,1951,Fay,15
RI,M,2010,Israel,6
OH,F,1943,Amelia,6
LA,F,1932,Luella,5
IN,F,1991,Tianna,6
TX,F,2008,Tierney,6
MD,F,1993,Kate,15
KS,M,1959,Kim,19
ID,M,1917,Virgil,12
TX,F,2006,Adalynn,10
IA,M,2004,Caden,104
VT,F,1972,Maria,7
OK,F,1953,Margo,6
FL,M,1980,Josue,19
FL,F,1983,Kendra,50
OK,M,1959,Robby,10
WV,F,1989,Amy,62
IL,M,1996,Leroy,7
IL,M,2014,Morgan,16
MS,M,1968,Sidney,21
VA,M,2007,Keaton,17
UT,M,1951,Bill,13
SC,F,1935,Roberta,26
AL,F,1990,Audra,8
NH,M,1994,Dillon,18
TN,F,2010,Karley,18
WI,F,1996,Kristine,11
MS,M,1978,Parker,5
DE,F,1990,Valerie,8
NC,F,2011,Milana,5
TX,F,2007,Denisse,63
IA,F,1925,Marlys,25
NY,M,1995,Dilan,9
NY,F,1953,Ricki,13
NY,F,2002,Sania,10
NY,M,2015,Yousuf,9
WI,F,2008,Gina,5
GA,F,2017,Rosie,9
PA,F,1949,Andrea,201
AR,F,1919,Josie,17
FL,M,2016,Kobi,5
KY,M,1953,Willis,14
MI,F,1945,Sherry,118
CA,M,2014,Fabricio,7
AZ,M,1973,Jamie,22
CA,F,2011,Maritza,84
NV,M,2012,Kaden,20
TX,F,1917,Marjorie,140
SD,F,2001,Kennedy,15
GA,M,1919,Aldine,6
MN,M,2016,Davis,9
CA,F,1973,Janette,49
SC,F,1968,Jacquline,6
NE,F,1949,Joleen,9
MO,F,2004,Austin,5
CA,F,1973,Theresa,369
TX,M,1987,Hank,11
WV,F,1991,Bethanie,5
TX,M,1916,Fritz,11
PA,F,2007,Blair,5
SC,F,1975,Natalie,31
IN,F,2003,Averi,5
NC,F,2013,Karlie,15
LA,M,1984,Kent,10
CA,F,1973,Joetta,5
ME,M,1932,Daniel,27
AK,F,1975,Victoria,5
PA,F,2014,Lilith,9
NY,F,2016,Blaire,7
LA,M,1923,Samuel,117
MA,F,1946,Earlene,5
AR,F,1916,Nina,39
MO,F,1971,Claire,5
OK,M,1952,Rickie,18
NC,M,2001,August,5
SC,F,2012,Grace,70
IL,F,1964,Joy,122
GA,F,1971,Renee,54
MI,F,1919,Bertha,112
IN,F,1980,Leslie,151
OH,F,2017,Jazlynn,12
NC,M,1990,Jack,40
WI,M,2017,Drake,15
IA,M,2004,Jadon,9
PA,F,1923,Ethelreda,5
NY,M,1935,Theresa,6
NJ,F,2013,Meera,6
OK,F,1971,Betsy,13
CA,F,1996,Emelyn,8
TX,M,1999,Daniel,2082
MA,F,1977,Robyn,41
WV,F,1927,Elaine,25
UT,M,2010,Lorenzo,7
KY,M,1933,Maurice,29
FL,F,1958,Doreen,28
MI,F,1989,Lisa,276
NH,M,1922,Stephen,10
TX,F,1916,Amparo,14
NE,F,1989,Kendall,5
IN,F,1987,Shawn,5
OK,M,1969,Russell,95
MI,M,1923,Abraham,12
MA,F,2015,Cadence,21
OH,F,1940,Lena,23
RI,F,1929,Yvette,17
NY,M,1941,Werner,12
WI,F,2008,Ellery,8
OH,M,1977,Damond,6
NC,M,1998,Ali,12
NV,M,2017,Archer,9
TN,F,2009,Hadley,23
OK,F,1991,Heather,153
ME,F,1952,Marlene,32
CA,F,1982,Petra,14
AZ,F,1930,Clara,16
IL,M,1972,Jefferson,11
MO,F,1975,Cherish,9
ND,F,1963,Jackie,10
PA,F,1951,Bernadine,28
CT,F,1939,Arlene,68
