state,sex,year,name,count
WY,F,1960,Catherine,15
PA,M,2005,Ernest,10
NY,M,1954,Willard,23
PA,F,2005,Ariel,40
CO,M,2005,Tanner,106
IN,F,2012,Leigha,7
GA,F,1969,Sandy,60
AZ,F,1991,Stacy,20
CA,M,1985,Nikolai,5
NH,F,1933,Lorraine,77
KY,M,1917,Pearl,11
PA,F,1934,Roxie,6
FL,M,1958,Broderick,5
NC,F,2006,Ryan,29
LA,F,1987,Cassie,43
WY,F,1945,Sandy,5
SD,F,1951,Monica,10
IA,F,1940,Andrea,8
AR,F,1975,Melissa,256
FL,M,1955,Victor,90
TX,M,1991,Unknown,148
CA,M,2002,Ken,37
MT,M,2002,Miles,6
MI,F,1971,Gwendolyn,30
AL,F,1986,Alexandra,17
OH,F,1932,Madeline,27
ID,F,1974,Katie,16
CA,F,1983,Toni,85
KY,F,1967,Harriet,8
IL,M,1950,Harley,8
MI,M,1990,Jon,49
MD,M,1960,Blair,6
CA,F,2014,Georgiana,12
MD,F,1928,Amelia,14
NY,F,1930,Lena,135
NY,M,1966,Barry,260
CO,M,1994,Darius,18
TN,M,1993,Jamar,6
NY,M,1931,Sherwin,11
ID,M,1939,Johnnie,7
IL,F,1927,Richard,7
FL,F,1941,Janet,68
CA,F,1991,Keilah,11
CT,M,1998,Steven,89
NY,F,2011,Sebastian,5
IN,M,1976,Jeff,20
WI,M,1999,Zachary,470
CT,F,1989,Kiara,16
FL,F,2014,Violetta,5
KY,M,1989,Micah,21
OH,M,2005,Andy,22
PA,F,1994,Davina,5
AR,F,1932,Katie,32
OH,F,1993,Paula,10
TX,M,2006,Layton,39
CO,M,1983,Leslie,6
TX,F,1953,Josefine,5
IL,M,2008,Dejuan,11
OK,F,1972,Teresa,119
MI,F,2017,Amaris,9
MO,F,1919,Frankie,13
OH,M,2007,Conor,19
TX,F,1961,Cecile,9
OH,M,1999,Tyreek,5
IL,F,1925,Bettylou,6
MS,F,1977,Jane,11
VA,M,1943,Conrad,6
MO,F,1973,Kristina,79
NY,M,2010,Seamus,25
KY,M,1991,Gene,6
CO,F,1954,Rosa,9
MI,F,1922,Judy,10
ID,F,1995,Breanne,8
AZ,M,1918,Tony,17
UT,M,1929,Bernard,8
CA,F,1993,Jacey,5
MD,F,2012,Miranda,19
HI,M,1972,Brian,97
MO,M,1969,Randall,107
NC,M,1929,Wilson,28
CA,F,1954,Marianna,7
ID,F,1969,Shelly,26
CA,F,1996,Keyera,5
CA,F,2011,Katarina,18
NY,F,1977,Camilla,5
WA,F,1981,Helen,12
OR,M,2004,Julian,67
TX,M,1983,Rusty,33
MN,F,1996,Olivia,176
LA,F,1926,Lucile,19
KS,F,1966,Kimberly,316
UT,F,1991,Kacie,8
TX,F,1993,Maura,8
MO,F,1911,Bonnie,17
AL,M,2004,Zachary,151
MO,F,1992,Kelcey,5
WV,F,1950,Lynne,6
IN,F,2000,Lisa,23
KS,F,1976,Sonja,7
NM,F,1946,Della,10
IL,F,1992,Jacklyn,23
UT,M,1992,Cody,224
NY,F,1942,Dorothy,1067
TX,F,1929,Dena,6
NY,F,1959,Maryellen,108
NV,F,2001,Shea,7
GA,M,2005,Montrez,5
OK,M,1995,Dakota,218
MA,M,1993,Markus,8
MI,M,1931,Edmund,42
AZ,M,1975,Reuben,6
IL,F,1948,Lolita,11
NM,F,1928,Emma,47
WA,M,1944,Albert,46
RI,M,1953,Chester,8
NC,M,1949,Virgil,16
HI,M,1997,Mario,6
CO,F,1978,Ginger,16
CA,M,1989,Mohammed,23
AL,F,2009,Kristen,13
NJ,F,1924,Rosetta,6
VA,F,1971,Tanya,121
GA,F,1982,Alecia,11
MN,F,1998,Cindy,13
KY,F,1995,Callie,19
NY,M,2007,Aayan,18
TN,F,1981,Terica,5
CA,F,1921,Aileen,22
MD,F,2012,Dior,10
MD,M,1998,Deonte,12
TX,F,1930,Nella,5
OK,F,1980,Mikki,5
PA,M,1980,Dexter,5
TX,M,1934,Clark,15
NC,M,1946,Victor,25
CA,M,1994,Vishal,12
TX,F,2003,Amira,26
NC,M,1966,Tracey,24
SD,F,1915,Leone,5
FL,F,1996,Alora,5
WA,M,2004,Jose,226
MD,M,2006,Tyler,301
LA,M,1993,Kareem,5
SD,M,1959,Raymond,15
AL,F,1916,Dona,5
TX,F,1978,Bridgett,18
MS,M,2001,Skylar,14
TN,M,1997,Bobby,48
TX,F,1987,Lakeshia,27
IL,M,2006,Konrad,17
SD,F,1981,Mandi,6
PA,F,2016,Venus,5
