state,sex,year,name,count
CO,F,1986,Kirsten,18
IN,F,1920,Rozella,9
NY,M,1912,Earle,8
MO,F,2016,Etta,6
CA,M,2010,Federico,12
VA,F,1991,Kiarra,5
FL,M,1955,Luke,7
NE,M,1946,Morris,7
NY,M,1955,Andrea,5
UT,F,2011,Kathleen,5
IA,M,1977,Patrick,122
CA,M,1991,Genaro,42
IN,F,1946,Jeanette,43
NY,F,1921,Maud,12
NC,M,2004,Gordon,7
TN,M,1951,Laurence,8
CT,F,1983,Candace,13
MA,M,2013,Melvin,9
TX,M,1944,Natividad,13
CO,M,2005,Devlin,6
MS,M,1918,Tyree,5
FL,F,1991,Erica,341
LA,F,1974,Rachelle,33
OK,M,1958,Maurice,11
NJ,M,1968,Todd,319
MO,F,1912,Goldie,50
CA,M,1951,Don,252
TX,M,1983,Nestor,17
VA,M,2013,Ryker,36
HI,F,1963,Beverly,20
IL,M,1997,Colten,23
IL,M,1991,Raymon,6
MT,F,2014,Kayla,5
CO,F,1955,Kelli,6
OR,F,2012,Kaycee,5
AZ,M,1969,Marcello,5
NE,F,1977,Lyndsey,5
WA,M,2008,Stone,5
FL,F,2010,Selina,10
PA,F,1959,Agnes,30
TX,M,1922,Mathew,10
OR,M,1986,Sergio,5
MA,M,1938,Max,5
MO,M,1954,Ray,73
UT,M,1980,Nathanael,7
MO,F,1942,Aloma,8
ND,F,1975,Tammy,21
DC,M,1951,Kerry,7
MN,F,2010,Corinne,9
OH,M,1964,Kimball,5
MD,F,2001,Gloria,15
CT,F,1958,Maria,111
NY,F,2013,Kristina,28
IA,F,1917,Greta,6
PA,M,1968,Stacy,37
OH,M,1997,Melvin,31
AZ,F,2007,Lyla,18
WI,F,2007,Eva,68
VA,F,1933,Patty,6
NY,M,1932,Judson,9
OK,F,1989,Keri,10
VA,F,1963,Judy,161
PA,F,1976,Isis,5
KS,M,1969,Jesse,17
CA,M,1952,Jeffrey,1207
NC,F,2003,Karis,8
WV,M,2000,Gregory,22
UT,F,1953,Melissa,6
NJ,F,1997,Carlee,10
NY,F,1924,Leila,22
KY,M,1923,Corbett,8
OR,M,1998,Adan,7
MI,F,1994,Lora,8
WA,F,1954,Gale,21
GA,M,1974,Chris,85
