state,sex,year,name,count
MA,M,2014,Luke,196
VA,M,1999,Steven,180
NE,F,1985,Claire,8
OH,F,1992,Kyrsten,8
IL,F,1986,Liliana,28
NE,M,1929,Alan,10
PA,F,1963,Shauna,8
TX,M,1956,Cecil,133
MS,M,1977,Tyler,8
AL,F,1923,Lena,85
WA,F,1962,Sondra,7
ME,F,2000,Cassandra,24
TX,F,2014,Tinsley,35
TN,M,1954,Basil,5
OK,M,1978,Elijah,6
PA,M,2008,Mauricio,6
MI,F,1958,Joan,289
FL,F,2006,Desirae,19
NY,F,1943,Kathie,21
TX,M,1941,Paulo,15
CA,F,2014,Lluvia,24
CA,F,1993,Rubie,5
VA,M,2008,Damion,8
FL,M,2010,Sonny,6
CA,M,1981,Antione,10
OK,M,1943,Woodrow,10
AL,F,1919,Kitty,8
OR,F,1975,Carrie,102
FL,F,2012,Isabella,1586
OK,F,1983,Connie,9
NY,F,1953,George,7
NV,F,1986,Jillian,13
WI,M,2015,Luke,122
IN,F,1924,Bonnie,95
NY,M,2016,Kymani,24
OH,M,1989,Dwayne,52
DE,F,1966,Rhonda,16
NC,F,1959,Jayne,9
SC,M,1916,Haywood,7
TX,F,2012,Blossom,8
MN,M,1978,Bruce,25
OH,F,2011,Harmony,64
CO,F,1990,Alannah,6
OH,M,2015,Elvis,7
OR,M,1993,Erick,6
MD,F,1990,Alexa,34
MN,F,2002,Emilia,9
NC,M,1972,Corey,82
NJ,M,2007,Domenic,13
DC,F,2003,Jazmyn,7
CA,M,1998,Eduard,5
GA,M,2015,Denzel,6
IN,F,2016,Phoebe,38
AL,M,2003,Damon,11
IA,F,1917,Helena,13
CO,F,1988,Shayna,9
FL,F,1996,Myra,5
AL,M,1943,Henry,379
TX,M,1987,Refugio,6
MA,F,2005,Rubi,6
CO,M,1959,Robbie,11
NC,M,1923,Alva,5
MI,M,1916,Walter,508
PA,F,2013,Michaela,27
WA,M,1924,Tom,19
KY,F,1962,Geneva,16
TN,F,1937,Jacquelyn,7
NJ,F,1951,Natalie,14
NV,F,2008,Deja,7
FL,F,1995,Emmie,5
MA,F,2005,Kassidy,11
DC,F,2013,Leslie,8
MS,M,1923,Wilburn,13
MN,F,1933,Billie,5
GA,M,2009,Turner,10
GA,M,2001,Jeremiah,195
TX,M,1926,Irving,10
MA,M,1999,Javon,5
IA,F,1935,Helen,193
IL,F,1996,Angeline,10
CT,F,1999,Briana,62
TX,F,1910,Arlene,7
CT,F,2017,Clara,30
UT,M,1953,Merle,5
TN,M,1926,Ernest,160
CT,F,1930,Bertha,18
KS,F,1934,Wilda,6
KS,M,2011,Titus,14
MA,M,1954,Harry,61
FL,F,2003,Ebony,15
OR,M,1992,Marco,26
TX,F,2004,Kyrie,8
OK,F,1960,Regena,6
FL,M,1969,Donnell,6
CA,F,2001,Faythe,6
CA,F,2014,Bea,5
TX,M,2004,Jovany,31
NY,F,1980,Dawn,319
MN,M,1973,Kirk,28
MI,F,1990,Corrine,11
KY,F,1989,Susan,27
NJ,F,1954,Moira,10
CO,M,1967,Stuart,11
TX,F,1969,Darcy,8
WV,F,1963,Janice,47
IL,F,1977,Kenya,53
IA,M,2005,Porter,7
KS,M,1937,Ira,9
ME,F,1914,Bernice,19
IN,F,1919,Ora,13
NY,M,1994,Dillion,5
NC,F,1913,Beatrice,134
LA,F,2017,Kamryn,30
MN,M,2011,Brysen,5
OR,M,2004,Jovani,9
ND,M,2012,Elliot,5
AR,M,1937,Alva,9
MA,F,1924,Albertine,5
AZ,F,2011,Sadie,64
VT,M,1960,Donald,39
OH,F,2015,Jacquelyn,6
WV,M,1911,Allen,9
VA,M,2004,Frederick,17
WY,M,2012,Noah,25
KY,F,1930,Jonell,5
MO,F,2017,Raylee,14
WA,M,2008,Conrad,15
KY,M,1932,Chester,91
WI,M,1971,Frank,62
TX,F,1996,Dayana,5
AZ,F,2011,Nora,23
TX,M,1999,Malik,95
WA,F,2014,Nila,5
VA,F,1925,Kitty,7
PA,M,1932,Mitchell,16
SD,M,1994,Braden,6
IN,F,1956,Teresa,629
FL,F,2005,Priya,7
NC,F,2001,Maci,7
MN,M,1989,Samuel,291
VT,F,2011,Caroline,8
IN,F,1951,Lynnette,5
CA,M,2010,Cormac,6
PA,M,1922,Max,92
KY,F,2012,Zoey,141
KS,F,2012,Ruth,11
SC,M,2007,Robert,174
DE,M,2006,Raymond,6
KY,M,1989,Timmy,8
GA,F,1941,Hilda,62
OR,M,1944,Alvin,12
CA,F,1973,Rosa,335
PA,F,1950,Rachelle,15
NH,F,1959,Kathy,70
AK,M,1928,Sam,9
FL,F,1934,Joyce,143
WI,M,1998,Jonah,43
PA,M,2015,Bruno,9
IN,M,1926,Elvin,12
AR,M,1928,Lester,36
OH,M,1937,Emerson,11
PA,M,1989,Logan,107
AL,F,1985,Alicia,124
IL,F,1994,Alena,10
CA,F,1983,Angelita,19
KS,F,1933,Rita,66
LA,F,1950,Saundra,13
HI,F,1937,Rosita,6
TX,M,1983,Emilio,63
TN,F,1929,Nora,45
WI,F,1932,Ann,98
NY,F,1975,Christin,13
ID,M,1990,Cesar,5
MI,F,2003,Ciarra,6
NY,M,1984,Skyler,9
MI,F,1945,Lucy,20
PA,F,1962,Maxine,21
WV,M,1949,Andy,11
VA,F,1947,Arlene,32
HI,F,1974,Sarah,21
NH,M,1936,Paul,104
PA,F,1938,Laurel,13
CT,F,1970,Johanna,11
TN,F,1927,Willa,22
NE,F,1953,Victoria,47
NH,F,1958,Sheryl,10
CT,M,1936,Floyd,6
CT,F,1950,Arline,8
PA,M,1975,Leon,52
OH,F,1961,Tari,14
WV,F,1952,Geraldine,18
MI,M,2003,Blake,271
AR,M,1928,Bill,78
CA,F,1987,Dolores,66
OR,F,1960,Joni,19
NC,F,1956,Chandra,7
CA,F,1957,Jacki,11
NM,M,1947,Andres,9
OH,M,1982,Jeffery,173
OR,F,1965,Carol,75
NH,F,2016,Hailey,10
CT,M,1988,Austin,37
AR,M,1982,Logan,11
TX,M,1922,Derrell,6
AZ,F,2016,Giselle,38
TX,F,1953,Tamara,23
FL,F,1994,Stacia,5
IL,M,1919,Lenard,5
MS,M,1986,Ernest,12
MO,F,1977,Meagan,9
NY,F,1978,Zoe,17
NY,F,2010,Esther,331
MD,F,1986,Deana,5
PA,M,1977,Kris,27
IN,F,1946,Colleen,22
KS,F,1941,Emily,6
NJ,M,1997,Aakash,6
VA,F,1963,Allyson,9
TN,M,1923,Troy,23
LA,F,2016,Carly,15
AL,M,1997,Dillion,7
IA,M,2007,Jackson,193
CO,M,1951,Chester,9
NY,F,2009,Vania,7
IL,M,1928,Lyndle,5
AK,F,1991,Brittney,11
IL,M,2015,Nikko,12
IL,F,2014,Magali,5
CA,F,2009,Kairi,27
ME,F,1917,Kathryn,11
MN,F,1969,Virginia,18
GA,M,1914,Wilson,27
MN,F,1967,Shelley,88
VA,M,1998,Hugh,5
GA,M,1998,Osvaldo,5
OR,F,2017,Maddison,16
MI,F,1992,Tracie,6
RI,M,1975,Keith,63
AZ,M,1994,Julian,59
NC,F,2003,Kyra,37
MA,M,2002,Ben,24
CT,F,1981,Amanda,219
PA,M,1977,Germaine,5
CA,F,1989,Natassia,11
NY,F,2005,Raelynn,5
RI,F,1987,Katharine,6
CA,M,1964,Collin,9
TX,M,2002,Yazan,5
PA,F,1965,Twana,5
TX,F,2008,Cassie,25
KY,F,1938,Jimmie,6
VT,F,1935,Gloria,20
IL,F,1923,Annabel,9
DE,F,1936,Lillian,5
TX,F,2014,Carlie,26
NM,M,2004,Asher,6
NJ,F,1978,Melinda,76
CA,F,1962,Corena,6
TX,F,1983,Rosana,10
CA,M,1968,Carlton,30
AR,M,1922,Nathaniel,31
TX,M,2000,Trae,8
TX,F,1980,Latosha,41
MA,M,1991,Ian,169
NY,F,2004,Batya,7
NY,M,2000,Harris,20
MN,M,2012,Abdulrahman,7
AR,M,1990,Troy,15
AZ,M,1976,Roland,5
IL,F,1975,Robbie,5
FL,F,2015,Giavanna,24
WV,F,1931,Joyce,104
FL,M,1980,Jerrod,17
IN,M,1989,Mackenzie,7
OK,M,1991,Willie,17
KS,F,1925,Gwendolyn,23
MO,M,1975,Calvin,23
WI,M,1933,Dan,13
SC,F,1990,Marjorie,6
PA,M,1943,Reed,11
PA,M,2011,Earl,7
CA,M,1953,Gerard,28
IA,M,1994,Dillon,77
NV,F,1965,Charlotte,7
AZ,M,2011,Hugo,26
TX,M,2016,Neel,12
OH,F,1982,Chantal,6
