state,sex,year,name,count
FL,F,1996,Kiersten,37
IL,M,1925,Abe,6
PA,F,1966,Nina,61
FL,F,1996,Alina,31
NV,F,2007,Kendra,12
NC,F,1984,Santana,8
TX,M,2003,Avian,6
MA,M,1974,Gil,5
OH,M,1982,Aric,7
OK,M,2006,Nickolas,20
CA,M,2014,Raymundo,10
FL,F,2005,Gianni,5
NJ,M,1981,Orlando,26
FL,M,2014,Flynn,15
WI,F,1970,Sheri,58
TX,F,1929,Era,14
NJ,F,1910,Elsie,60
UT,M,2013,Sean,22
TX,F,1981,Staci,69
LA,F,1983,Rena,6
KS,M,2004,Brett,33
KY,M,1986,Randal,5
KS,M,1937,Perry,9
MT,F,2014,Lily,20
NV,F,2015,Daphne,6
IL,M,1986,Bryant,57
NJ,F,1985,Carrie,30
NJ,M,1989,Dontay,8
CA,M,2001,Daveon,8
NM,F,1991,Ariana,13
IA,F,1933,Mona,8
IA,M,1957,Ward,5
HI,M,1949,Stanford,5
OK,M,1930,Benjamin,23
MT,F,1959,Jennifer,16
AZ,F,1931,Jennie,17
NC,M,1997,Andy,23
MN,F,1996,Corinne,5
CA,M,1933,Lonnie,7
TN,F,1918,Tina,5
OH,F,1994,Cassy,5
PA,M,1934,Hiram,9
MN,F,1929,Eleanor,78
VA,M,1960,Mckinley,5
WA,M,2016,Kabir,8
CA,M,1997,Ford,8
LA,F,1964,Caryn,5
KS,M,1921,Marcus,5
TX,F,2015,Camille,126
CT,F,1986,Shanna,7
CT,M,1967,Martin,47
OK,M,1939,Rodney,16
IN,M,1949,Charles,1095
RI,F,1973,Claudia,8
SC,F,1989,Erica,137
OR,F,1962,Karrie,8
IL,M,2007,Gaige,9
KS,M,1921,Pat,5
WV,M,1964,Dean,17
IA,F,1954,Kristie,10
MD,M,2011,Kamari,29
WY,M,1944,Carl,15
CT,F,1973,Ada,7
IA,M,1965,Sidney,6
UT,M,2005,Jovany,7
TN,M,2015,Mustafa,6
TX,M,1937,Dwayne,28
ME,M,1916,Samuel,25
AR,F,1918,Jamie,8
NH,F,1991,Alexandria,17
WI,F,2015,Maeve,15
AZ,F,1976,Rosa,15
NY,M,1919,Orrin,5
NJ,M,2010,Trevon,5
HI,M,1934,Reginald,10
CA,M,1958,Cal,5
NY,M,1976,Ramsey,6
NM,M,1954,Wilfred,12
LA,M,1984,Jacoby,12
LA,F,2000,Phoebe,7
CA,F,1943,Karen,1207
MA,M,2004,Kaden,28
MS,F,1924,Audie,8
PA,M,1918,Mahlon,14
CA,F,1987,Coleen,5
NJ,F,1937,Nancy,379
CA,F,2003,Abbygail,17
GA,F,1912,Emily,32
AR,M,2016,Jamari,8
TN,M,1950,Merle,6
WI,M,1997,Warren,7
TX,F,1917,Ova,6
CA,M,1991,Devion,5
OH,F,2007,Lexus,8
KS,M,1992,Marcos,6
MO,F,1978,Marcie,5
NC,F,2012,Kamari,7
PA,M,1993,Brenden,22
MI,F,1942,Winifred,14
NY,F,1923,Mattie,8
NC,F,1984,Monica,110
IL,M,1990,Djuan,5
MD,M,1917,Elwood,19
PA,M,1966,Kent,58
IL,F,2012,Brinley,23
TX,F,2003,Soledad,13
KS,F,1947,Constance,54
KS,M,1980,Fredrick,5
TX,F,1916,Maybell,7
KY,F,2004,Barbara,7
NC,F,2014,Arden,15
FL,F,1992,Kortney,6
SD,F,1915,Carrie,7
LA,F,1976,Stacy,144
PA,M,1988,Brandyn,15
CA,F,2011,Talia,93
CA,F,1994,Annamaria,10
PA,M,2002,Dominic,282
NM,M,1983,Toby,7
OH,M,1959,Jasper,7
MA,F,1957,Carleen,6
LA,F,1910,Amanda,6
OH,F,1960,George,5
NJ,M,1972,Matthew,623
MS,F,1943,Allie,20
CA,M,1982,Leonardo,100
TX,F,1960,Pamela,1110
NV,M,2003,Isaac,79
NJ,M,1957,Jonathan,110
NE,F,2017,Briar,8
TX,F,1913,Florentina,5
NH,M,1945,Karl,6
SC,F,2009,Leila,17
AR,M,1967,Franklin,15
MN,F,2013,Macy,29
NM,F,1942,Vicky,5
MA,M,2009,Nico,21
VT,M,1963,Maurice,8
CA,F,1946,Charles,6
KY,F,1928,Doris,356
CO,M,2001,Osbaldo,7
MS,M,1999,Kendall,8
TN,F,2002,Madelyn,71
TX,F,1942,Jan,78
WA,M,1983,Garret,8
CA,M,1972,Alejandro,253
NM,F,1923,Christine,8
NY,F,1999,Salma,41
HI,M,1973,Dean,28
CA,F,2012,Arantxa,6
TX,F,2012,Aashna,7
MN,F,1936,Roxanne,5
MN,F,1989,Alyson,15
DE,F,2012,Jordan,10
CA,F,2016,Rayna,30
NY,F,1966,Clare,39
ND,M,1951,Raymond,37
CA,F,1919,Winona,8
IL,M,2013,Zeke,14
LA,F,1996,Malorie,8
LA,M,2011,Jaxson,54
AK,M,1965,Roger,6
MD,F,2013,Alayna,32
CA,F,2001,Keilah,5
CA,F,1966,Dawna,51
OH,M,1925,Teddy,12
FL,F,1994,Jacqulyn,5
AL,F,2013,Kalyn,5
KY,F,2011,Jolene,6
OK,M,1948,Earnest,20
NJ,M,2010,Rowan,8
MI,F,1939,Carroll,5
WI,M,2002,Brodie,9
DC,M,1947,Brian,42
MA,F,1982,Debra,36
TX,F,1939,Jeri,5
IL,M,1955,Mack,8
NM,M,1970,Norman,11
FL,M,1940,Nick,7
OK,F,1992,Sheri,6
SD,F,1951,Jacqueline,29
AZ,M,1967,Joaquin,5
LA,M,1936,Jake,12
