state,sex,year,name,count
MD,F,1988,Jenifer,10
MT,F,1976,Kathryn,10
NJ,F,2008,Lilyana,6
TN,F,1957,Susie,38
TX,F,1912,Vella,6
AR,M,2009,Donovan,14
FL,M,2015,Albert,37
FL,M,1995,Bruno,15
IL,F,1997,Lydia,65
CA,F,2003,Amberly,13
MT,M,1947,Dan,24
RI,F,1998,Victoria,71
FL,F,1963,Jacqueline,238
AR,F,1938,Gail,24
WI,M,1930,Clayton,36
WA,F,1987,Marisa,21
MI,F,2002,Amalia,7
KY,F,1960,Mollie,7
WA,F,1982,Joanne,12
IN,M,1970,Mickey,12
NJ,M,1967,Kip,7
TN,F,1923,Ethel,161
CO,F,1970,Janette,5
DC,M,1962,Ken,11
GA,M,1969,Neil,25
WV,M,1995,Devon,26
TX,F,1971,Eva,124
TX,F,2016,Josephine,179
AR,M,1972,Joel,38
IL,F,2006,Aleena,14
ND,F,2012,Willow,10
CO,M,1964,Sidney,11
MO,M,1970,Calvin,25
HI,F,1977,Janel,7
NJ,F,1983,Natalia,24
OH,F,1969,Lynetta,7
ID,M,2008,Trey,12
GA,F,1911,Dovie,10
TX,M,1986,Brodrick,11
AL,F,1937,Johnnie,136
MN,M,1982,Robby,10
IL,F,1994,Danyelle,14
MS,F,1988,Tanya,11
NM,F,2005,Victoria,56
AR,F,1920,Ardella,5
PA,F,1951,Gaye,9
TX,F,1997,Keeli,6
KY,F,1985,Brandy,134
WA,M,1979,Jan,7
PA,F,1957,Laraine,8
ID,M,1949,Doyle,12
NJ,F,1995,Jill,11
LA,F,1983,Shaneka,7
RI,M,1929,Richard,144
MD,M,1976,Preston,8
CA,F,1947,Jerilyn,22
MI,F,1962,Harriet,7
IL,F,1976,Mona,13
TX,M,2006,Jonathan,1690
TX,F,2006,Myka,6
HI,M,1971,Jamie,7
NH,F,2011,Layla,18
NV,M,1990,Clayton,10
MI,F,1929,Harriette,9
ID,F,2016,Paityn,6
WV,F,2010,Adrianna,12
WA,M,2004,Trevon,5
MA,F,1957,Cecelia,5
TX,F,1995,Amira,8
LA,F,1912,Frankie,9
SC,M,1917,Kirby,6
TX,F,2011,Annemarie,10
MN,F,2005,Mataya,5
CT,F,2007,Gabrielle,41
AK,M,1959,Eugene,10
IN,F,1989,Brooke,147
MN,F,1952,Gertrude,6
OH,F,1910,Francis,6
CA,F,1985,Rena,20
IN,M,1945,Randy,42
FL,M,2004,Allan,40
FL,F,1934,Callie,5
CO,F,2011,Lila,54
AR,M,1921,Buster,13
FL,F,1978,Spring,11
OH,M,1991,Delvonte,5
CT,F,1978,Deirdre,8
IL,F,1962,Patrice,47
KY,F,2011,Leanna,12
NY,F,1973,Soraya,9
MO,F,1926,Lela,51
MA,F,1989,Megan,320
CA,F,2016,Freya,66
CA,M,1987,Pao,11
NJ,M,1956,Juan,17
AL,M,1997,Demonte,5
LA,M,1980,Davy,6
HI,M,2009,Titan,9
OK,M,1912,Horace,17
TN,M,1933,Herman,67
GA,M,1971,Roland,11
AR,M,1928,Leon,54
TX,F,1926,Josefina,116
TX,M,2002,Kian,8
MS,M,2014,Kayden,64
CA,F,2014,Daleyza,385
OK,F,2002,Jennifer,74
IA,F,1995,Ann,9
AL,F,1912,Florence,50
OH,M,2014,Uriel,8
MA,M,1989,Nikolas,6
AL,F,2000,Mary,261
TN,F,1914,Lillian,140
MI,F,1949,Charlotte,172
MI,F,2014,Kayleigh,32
NH,F,1996,Katharine,5
KY,F,2015,Iris,25
MN,F,2001,Lindsey,83
MI,F,2016,Adriana,44
TN,F,2016,Alyssa,58
PA,F,1976,Lori,474
ND,M,1924,Carl,38
CA,F,2004,Elise,187
OH,M,1980,Milton,8
WI,M,2011,Elias,44
FL,M,1983,Cyrus,6
GA,M,1935,Hubert,58
KS,F,1942,Dixie,28
KY,F,1980,Christa,29
WA,M,2016,Edwin,27
NE,F,1979,Laurie,10
NM,M,1962,Pedro,8
WV,F,1927,Sadie,18
CA,M,1957,Aaron,126
KY,F,1980,Corinne,5
DE,F,2008,Makenzie,9
PA,F,2006,Jena,6
NC,M,1971,Alton,31
IL,F,1992,Dionna,8
NY,F,1958,Lonnie,6
NY,M,1997,Philip,177
NY,F,1966,Andree,5
WI,F,1998,Kiley,11
FL,F,1996,Ashli,19
UT,F,1957,Kaylene,7
LA,M,1979,Roland,22
CT,M,1967,Francis,64
OH,F,1981,Candance,5
MA,M,1964,Keith,282
FL,F,1999,Kalie,14
IA,F,1946,Toni,28
VT,F,2011,Mya,8
ND,F,1935,Arlyss,5
CA,M,2014,Ebenezer,6
CA,F,1984,Kassy,7
DC,F,1999,Eliana,5
NY,F,2007,Mayra,20
WV,M,1976,Bryant,5
TX,M,1933,Alvaro,13
HI,F,1985,Serena,5
KS,M,1961,Eddy,6
IL,F,2014,Delaney,70
SC,M,1971,Stanton,5
FL,M,2014,Ajani,7
PA,M,1915,Myron,41
IL,M,1966,Clifford,72
FL,F,2004,Estrella,21
WI,F,2002,Acacia,5
DC,M,2003,Griffin,11
IL,M,1990,Dalton,61
CA,M,2009,Davit,7
OR,M,1927,Jim,31
VA,M,1921,Milton,58
TN,M,1999,Daniel,361
CA,F,2009,Hafsa,14
ND,M,1926,Eldon,15
KY,M,1951,Daryl,35
KY,F,1994,Macy,12
NE,F,1952,Emily,11
IN,M,2012,Cayden,56
IL,M,2004,Alexandro,5
MI,F,2007,Moriah,11
NE,M,2010,Adan,7
MA,M,2005,Cole,145
RI,F,1951,Mildred,6
NC,F,2005,Claudia,37
MD,M,1942,Ollie,5
FL,M,1985,Darnell,21
DC,F,1963,Laurie,35
MN,F,1998,Karina,12
RI,M,1961,Domenic,10
IA,M,1969,Jayson,6
MD,M,1993,Jamal,70
OH,F,2000,Carson,10
GA,F,1986,Desiree,25
WV,M,1923,Fred,118
KY,M,1913,Gilbert,29
MN,M,1989,Owen,14
NC,F,2013,Arlette,6
OH,F,2008,Yasmin,10
OR,M,2007,Abraham,31
FL,F,1988,Araceli,6
TX,M,1985,Billie,6
OH,F,2001,Kaitlynne,5
LA,F,1972,Geneva,10
NJ,M,1946,Miles,5
AZ,F,2002,Devin,6
NJ,F,1959,Joanna,9
OH,M,1993,Chad,189
TN,M,2010,Kolton,27
WA,M,1954,Micheal,107
KY,F,2012,Mollie,21
MD,M,1926,Glenn,16
DC,F,1914,Lillian,26
CA,F,2012,Anvita,8
MN,F,1968,Claudia,8
MI,M,1959,Julian,13
MD,M,1966,Henry,59
TX,F,2002,Alix,6
KY,F,1942,Rosella,9
CA,F,2009,Zaara,11
FL,F,2016,Nadya,7
VA,M,1922,Jim,8
VA,M,2001,Maximilian,14
HI,F,1987,Cassie,10
OH,F,1931,Hazel,119
MS,F,2004,Makaila,8
WA,M,1997,Raphael,5
VA,M,2008,Zain,13
NJ,F,2005,Camryn,33
AR,F,1983,Rhonda,16
NM,F,2004,Monique,30
OR,F,1949,Tamara,10
DE,F,1957,Sarah,13
TX,F,1919,Almeda,10
TN,F,1988,David,5
UT,M,1999,Jayson,7
OK,F,1994,Cierra,16
NC,M,1947,Walker,6
TX,F,2000,Jeannie,7
PA,M,2007,Preston,128
TN,F,1921,Christeen,5
MO,F,1952,Opal,15
MN,F,1911,Muriel,9
SC,F,1912,Tillie,5
OH,F,2008,Sanaa,7
CA,M,1993,Giovannie,5
MI,F,2007,Lily,282
OH,F,1945,Winifred,17
CO,M,1985,Oliver,9
OH,F,1917,Philomena,11
NC,F,2011,Ania,5
WV,F,1941,Betty,588
KS,F,1926,Rachel,11
PA,F,1981,Bernadette,25
VA,M,1970,Clarence,62
WY,M,2013,Bryce,8
CO,M,2006,Gideon,11
MA,M,2008,Jacob,492
MD,F,2002,Cameron,24
TN,F,2014,Siena,5
SC,F,2005,Lana,9
NY,M,1965,Dudley,5
TX,M,1961,Theron,7
CA,F,1986,Herlinda,8
MD,F,1966,Katharine,8
OK,F,1949,Delores,32
IN,F,2007,Ali,11
TX,F,1953,Sherlyn,5
TN,F,2012,Logan,14
DC,M,1952,Franklin,13
CA,F,1961,Sophia,46
IL,F,2012,Virginia,14
NY,F,2003,Keyana,10
WA,F,1991,Carol,10
CO,M,1966,Micheal,31
GA,F,1973,Demetrice,5
GA,M,2012,Camdyn,7
IL,F,2000,Camryn,59
TX,F,1999,Maritsa,8
FL,F,1967,Grace,23
MS,M,1924,Nick,5
WY,M,1994,Ross,5
OK,M,1934,Woodrow,9
VA,F,1992,Emma,82
MA,F,1912,Virginia,115
MI,F,1991,Nadia,12
SC,M,2016,Knowledge,9
FL,M,1958,Wilburn,7
KY,M,1925,Edwin,63
GA,M,2007,Kalil,5
KS,M,1998,Adam,84
MD,F,1981,Tarsha,5
FL,F,1970,Marcia,38
IN,F,1981,Kimberly,373
MA,M,1990,Lawrence,39
NY,M,1920,Guiseppe,6
IL,M,2014,Callen,23
PA,M,1993,Ben,13
IN,F,1929,Beverley,5
CA,M,1957,Reynaldo,32
MN,F,1977,Tammy,107
CA,M,1919,Jose,85
FL,F,2013,Kyra,31
ME,M,1986,Douglas,21
AK,F,1980,Shannon,29
CA,M,1970,Teodoro,6
RI,F,1993,Melody,6
TX,F,2006,Lisseth,9
MD,F,1991,Ariana,13
AR,M,1930,Reuben,8
TN,M,1921,Waymon,10
MS,M,1982,Kendrick,67
DE,M,1916,Henry,23
AK,F,1960,Vicki,15
WA,F,1965,Gayle,19
NJ,M,2004,Frank,90
UT,M,2012,Hugo,10
NC,M,1962,Timmie,6
IL,M,1987,Tarik,6
AZ,M,2000,Ronaldo,10
ME,M,1979,Micah,10
NC,M,2013,Zamir,11
OR,F,1990,Alex,9
AZ,M,1986,Kendrick,6
IL,F,1941,Avis,8
CA,F,1957,Cristina,18
TX,F,1981,Reagan,24
MN,F,2003,Gabriela,26
MO,F,1999,Ashlie,5
OK,F,1990,Elisabeth,9
GA,F,1945,Marguerite,11
GA,M,1999,Jordon,29
MI,F,1953,Wendy,233
OH,F,2009,Addelyn,7
TN,M,1998,Brayden,19
UT,F,1998,Alyssa,176
WV,M,1994,Walter,7
CA,F,2016,Zelie,5
IA,M,2001,Skyler,37
OK,M,1940,Jack,189
AZ,M,2006,August,5
TX,F,1954,Ilma,5
PA,F,1996,Kara,110
MI,F,1944,Corinne,12
KY,F,1946,Amanda,10
ND,F,1976,Mandy,26
NJ,M,1960,Otto,5
IL,F,1967,Laureen,6
NH,M,1994,Parker,9
WI,M,1969,Charlie,6
MN,M,1918,Theodore,76
MT,M,1969,Douglas,44
DC,F,1994,Irene,5
AR,M,1945,Will,11
TX,M,1933,Clark,10
IL,F,1977,Shelley,41
NC,M,1925,Eldridge,5
NY,M,1992,Noel,71
CA,M,1981,Leandro,8
AL,M,1943,Winston,46
CT,F,1945,Marie,96
IL,M,2005,Eden,5
TX,F,2011,Shaylee,15
CA,F,2008,Celina,42
MO,M,1924,Alvie,6
OR,F,1953,Marcia,80
CA,F,2004,Alice,121
IL,F,2001,Yazmin,24
WV,M,1992,Walter,9
CA,F,1999,Raissa,5
MA,F,1950,Sherryl,6
VA,F,1945,Maxine,33
NC,M,2005,Reginald,21
GA,M,1981,Deandre,9
PA,F,1954,Elisa,13
OH,M,1950,Blake,6
ME,M,1982,Jayson,5
TX,F,1943,Zella,7
IN,F,1981,Shaun,6
AL,M,1913,Johnie,26
IN,M,2011,Darwin,5
MD,M,2008,Brendan,47
SD,F,1953,Denise,24
NJ,F,1975,Venus,14
OH,M,1941,Fredrick,56
TX,M,2003,Dominic,334
MI,F,1980,Shawn,44
GA,F,2017,Amalia,8
PA,F,1974,Valarie,14
MT,F,1928,Connie,6
FL,F,1942,Lucille,30
TX,F,2017,Roselynn,24
IA,M,2003,Ryan,146
NC,M,1977,Jim,9
KS,M,1955,Theodore,25
KS,M,1958,Nathan,14
LA,F,2003,Kierra,18
MS,F,1997,Amari,8
OR,M,1997,Lee,5
AR,F,1925,Ila,36
CA,F,1965,Latrice,17
VA,F,2006,Charisma,8
KY,M,2014,Calvin,19
VA,F,2005,Keren,6
IL,F,1973,Deanne,19
KS,M,1997,Dane,8
CA,M,1955,Anton,7
DC,F,1918,Miriam,9
IL,F,1963,Demetra,7
NJ,F,2017,Lilyanna,8
IN,F,1957,Faye,10
GA,F,1974,Holli,9
VA,M,1980,Stacey,11
PA,F,1937,Mercedes,11
IL,F,1978,Kylee,7
MA,M,1956,Robin,26
ME,F,1914,Eva,22
NY,M,1950,Christopher,679
GA,F,2016,Raquel,10
GA,F,1961,Claudia,25
OK,F,1988,Ashlyn,6
OH,M,1920,Casimer,9
NC,M,1988,Noah,33
MS,F,1924,Gussie,15
NH,F,1949,Dorothy,35
MD,F,1962,Lana,7
GA,F,2006,Devon,5
UT,F,1940,Tamara,12
NC,F,1932,Julia,138
VT,F,1925,Ruby,7
WI,M,1910,Wallace,8
FL,F,1955,Unknown,26
MD,M,2002,Cayden,8
IN,F,2014,Deanna,5
UT,F,2002,Stephany,5
CO,F,1961,Jody,46
MS,M,1947,Max,12
LA,F,1951,Lucille,55
OH,M,2000,Donnie,5
OK,M,2017,Uriah,11
TX,F,2011,Virginia,47
MI,F,1990,Sandra,62
NJ,F,1999,Micaela,17
KS,F,2003,Rebecca,49
NY,F,2006,Alisha,43
UT,M,2008,Matthew,130
CO,F,1912,Juanita,10
LA,M,1947,Marc,5
AR,M,1960,Wade,9
FL,F,2001,Laurie,10
NM,F,1953,Therese,5
FL,F,1959,Leanne,17
MO,F,1999,Tamia,11
AL,M,1965,Elbert,12
MI,M,1972,Jackie,14
PA,F,1993,Marcy,7
GA,M,1912,Cliff,9
NY,F,2010,Lexis,5
MI,F,1992,Lily,8
IL,F,1988,Christa,33
NY,F,1977,Crystal,303
SD,F,2013,Sadie,18
AZ,M,1934,Lee,12
CT,M,2005,Daniel,214
MA,M,1990,Jaime,16
MN,F,2010,Payten,5
KY,F,1963,Tara,14
NY,M,1994,Dwight,29
CA,M,2015,Lavon,5
VA,M,1984,Sterling,21
DC,M,1942,Eliot,5
NY,F,1968,Ronald,8
WA,F,1983,Cheri,8
KS,M,1942,Victor,39
TX,M,1992,Favian,11
IA,F,1913,Nora,14
NJ,F,1945,Candace,10
IL,F,2008,Takyla,5
CA,F,1943,Gaylene,8
SD,M,2013,Greyson,7
TX,F,2001,Ivonne,25
MO,M,2007,Joaquin,7
CA,M,1955,Marlon,33
IL,F,1952,Lanette,9
DC,M,1969,Guy,9
GA,M,2011,Malakhi,9
SC,M,1945,Carl,123
AR,F,2015,Rylee,38
OH,F,1964,Judi,10
VA,F,2012,Kinleigh,5
AZ,F,2011,Chiara,6
AZ,M,1986,Christian,51
IL,M,1988,Jeramy,6
SC,F,1947,Nannie,7
NY,M,1924,Forrest,12
ME,M,1925,Leroy,23
NH,F,1971,Krista,9
MS,F,1937,Ouida,15
IL,F,1923,John,18
AR,M,1989,Glen,10
TX,F,1956,Maria,2126
TX,F,1998,Keeli,9
MN,F,1990,Holly,72
HI,F,1972,Sheryl,8
WV,M,1969,Rusty,9
WA,F,1973,Miriam,6
HI,M,2017,Rush,5
CA,M,1985,Kyle,1718
NC,F,1915,Lelia,18
MT,M,1931,Edward,59
MO,M,2004,Lewis,5
NC,F,1987,Jerica,5
LA,F,1922,Marilyn,13
IA,M,1951,Kendall,8
NJ,M,1963,Vance,13
MI,F,2017,Alexa,73
SC,M,2014,Everette,8
TX,M,1988,Stephen,878
SC,F,1927,Susan,23
MN,F,1943,Shirley,287
CA,M,1945,Wilmer,6
MI,F,2017,Everleigh,23
TX,F,2010,Aditi,13
CT,F,2008,Tiffany,15
NY,M,1955,Anton,18
NJ,F,1967,Jana,7
GA,M,2014,Gibson,10
LA,F,1978,Lekesha,5
AR,M,2012,Camden,26
GA,M,2000,Wyatt,59
IL,M,1971,Wayne,134
MI,F,1928,Marion,310
FL,M,2015,Ezra,184
AR,F,1935,Velma,80
CO,M,1995,Trenton,42
ID,F,1984,Megan,121
GA,M,1983,Bradley,152
IL,F,1936,Madonna,16
TX,M,1955,Ronny,55
IL,M,1997,Gilbert,18
LA,M,2002,Traylon,7
AZ,F,1996,Audrey,27
TX,M,2012,Slate,6
NJ,M,2009,Karon,7
VA,M,2014,Ashton,73
NY,F,1973,Marcelle,5
KY,M,1979,Everett,12
CA,F,2009,Debra,7
SC,M,1990,Luke,22
NC,F,2015,Leigha,10
MA,M,1972,Rob,6
IA,M,1996,Parker,30
MA,F,1986,Carly,34
IL,F,2001,Jailene,13
MO,M,1932,Lindell,5
OH,F,2008,Jaylah,14
PA,M,1928,Wayne,187
DC,F,1934,Marian,8
WV,M,1917,Shirley,12
MO,F,1965,Angie,55
NV,M,2014,Kannon,5
IL,F,1972,Violet,7
TX,F,1919,Winnie,100
