combined_state_area_code,geoid,name,metro_status_ind,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
206.0,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",1,24032805023,924349886,9279.118,356.894,32.822558,-97.025131,2017
174.0,19140,"Dalton, GA Metro Area",1,1644528658,7253399,634.956,2.801,34.796921999999995,-84.85633,2017
380.0,19300,"Daphne-Fairhope-Foley, AL Metro Area",1,4117605847,1133109409,1589.817,437.496,30.659218,-87.74606700000001,2017
209.0,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",1,5878605797,114209390,2269.742,44.096000000000004,41.39168,-90.460076,2017
212.0,19380,"Dayton, OH Metro Area",1,3320520332,21195961,1282.06,8.184,39.828854,-84.141813,2017
174.0,19420,"Dayton, TN Micro Area",2,816822292,54464086,315.377,21.029,35.600587,-84.949552,2017
290.0,19460,"Decatur, AL Metro Area",1,3289461477,119619242,1270.068,46.185,34.489360999999995,-87.09714699999999,2017
258.0,19540,"Decatur, IN Micro Area",2,878079474,2429955,339.028,0.938,40.745733,-84.93613,2017
422.0,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",1,4109449841,1078993994,1586.668,416.602,29.1789,-81.18902299999999,2017
216.0,19740,"Denver-Aurora-Lakewood, CO Metro Area",1,21615471185,147522081,8345.78,56.958999999999996,39.434749,-104.90120900000001,2017
217.0,19760,"DeRidder, LA Micro Area",2,2997502172,21999001,1157.3419999999999,8.494,30.645018,-93.340253,2017
218.0,19780,"Des Moines-West Des Moines, IA Metro Area",1,7464999164,76328810,2882.252,29.471,41.54486,-93.943487,2017
220.0,19820,"Detroit-Warren-Dearborn, MI Metro Area",1,10073056582,897251595,3889.2290000000003,346.431,42.721848,-83.200846,2017
221.0,19940,"Dixon, IL Micro Area",2,1877336099,10634483,724.8439999999999,4.106,41.747442,-89.299351,2017
222.0,20020,"Dothan, AL Metro Area",1,4444604585,33322352,1716.0710000000001,12.866,31.245525,-85.46919,2017
428.0,20100,"Dover, DE Metro Area",1,1518568163,549099845,586.322,212.00900000000001,39.097088,-75.50298199999999,2017
524.0,20180,"DuBois, PA Micro Area",2,2964714577,23932649,1144.683,9.24,41.000249,-78.473749,2017
450.0,20380,"Dunn, NC Micro Area",2,1541116844,16361414,595.029,6.317,35.368635,-78.87161,2017
206.0,20460,"Durant, OK Micro Area",2,2342528103,102267324,904.455,39.486,33.964003999999996,-96.264137,2017
450.0,20500,"Durham-Chapel Hill, NC Metro Area",1,4552514254,141061234,1757.736,54.464,35.995536,-79.09699,2017
548.0,20660,"Easton, MD Micro Area",2,695519250,539405840,268.541,208.266,38.748352000000004,-76.17848000000001,2017
408.0,20700,"East Stroudsburg, PA Metro Area",1,1575385119,22867226,608.26,8.829,41.05624,-75.329065,2017
232.0,20740,"Eau Claire, WI Metro Area",1,4263841233,104080394,1646.2779999999998,40.186,44.938029,-91.285538,2017
233.0,20780,"Edwards, CO Micro Area",2,4362804330,18920534,1684.4879999999998,7.305,39.626992,-106.69516899999999,2017
288.0,20900,"El Campo, TX Micro Area",2,2813116790,21288266,1086.151,8.219,29.27848,-96.229674,2017
545.0,21020,"Elizabeth City, NC Micro Area",2,1850164806,554687567,714.3530000000001,214.166,36.265184000000005,-76.260696,2017
350.0,21060,"Elizabethtown-Fort Knox, KY Metro Area",1,3082762337,72533419,1190.261,28.005,37.73298,-85.972171,2017
515.0,21140,"Elkhart-Goshen, IN Metro Area",1,1199614707,12423391,463.17400000000004,4.797,41.600693,-85.863986,2017
236.0,21300,"Elmira, NY Metro Area",1,1055038643,8874334,407.353,3.426,42.15528,-76.747179,2017
238.0,21340,"El Paso, TX Metro Area",1,14461750102,7633683,5583.713000000001,2.947,31.527394,-105.52133300000001,2017
222.0,21460,"Enterprise, AL Micro Area",2,1758565927,3907189,678.9860000000001,1.5090000000000001,31.402258000000003,-85.989602,2017
240.0,21500,"Erie, PA Metro Area",1,2069615830,1966184465,799.0830000000001,759.148,42.117952,-80.096386,2017
106.0,21580,"Española, NM Micro Area",2,15179716552,91476917,5860.922,35.319,36.509669,-106.693983,2017
390.0,21900,"Fairmont, WV Micro Area",2,799642461,7186185,308.744,2.775,39.505839,-80.243402,2017
244.0,22020,"Fargo, ND-MN Metro Area",1,7278146637,27038236,2810.1079999999997,10.44,46.914859,-96.960183,2017
378.0,22060,"Faribault-Northfield, MN Micro Area",2,1284224027,52057387,495.842,20.099,44.350943,-93.298503,2017
476.0,22100,"Farmington, MO Micro Area",2,1170437420,7160607,451.908,2.765,37.810707,-90.47386800000001,2017
246.0,22180,"Fayetteville, NC Metro Area",1,2700409594,19360709,1042.634,7.475,35.037956,-78.982209,2017
456.0,22280,"Fernley, NV Micro Area",2,5183173279,59602530,2001.234,23.013,39.022213,-119.197425,2017
248.0,22300,"Findlay, OH Micro Area",2,1376210232,5959837,531.3580000000001,2.301,41.000471000000005,-83.666034,2017
220.0,22420,"Flint, MI Metro Area",1,1649726963,32695696,636.9630000000001,12.624,43.021077000000005,-83.706372,2017
368.0,22620,"Forrest City, AR Micro Area",2,1644132565,20028723,634.803,7.733,35.014026,-90.742138,2017
290.0,22840,"Fort Payne, AL Micro Area",2,2012676476,4121538,777.0989999999999,1.591,34.460929,-85.80399200000001,2017
217.0,22860,"Fort Polk South, LA Micro Area",2,3439275960,35153783,1327.912,13.573,31.110563,-93.18151999999999,2017
258.0,23060,"Fort Wayne, IN Metro Area",1,3524916099,18669919,1360.9779999999998,7.207999999999999,41.006999,-85.216424,2017
320.0,23140,"Frankfort, IN Micro Area",2,1049119206,461117,405.06699999999995,0.17800000000000002,40.305944000000004,-86.47756700000001,2017
336.0,23180,"Frankfort, KY Micro Area",2,1060846692,17337104,409.595,6.694,38.120504,-84.93833599999999,2017
466.0,23300,"Freeport, IL Micro Area",2,1462175613,1385929,564.549,0.535,42.349726000000004,-89.665994,2017
420.0,23340,"Fremont, NE Micro Area",2,1370405061,35956200,529.116,13.883,41.577008,-96.645853,2017
260.0,23420,"Fresno, CA Metro Area",1,15431410219,137339029,5958.101,53.027,36.761006,-119.655019,2017
273.0,23500,"Gaffney, SC Micro Area",2,1017382887,11701702,392.814,4.518,35.049796,-81.607647,2017
264.0,23540,"Gainesville, FL Metro Area",1,3172106414,257163258,1224.757,99.291,29.677957,-82.479869,2017
122.0,23580,"Gainesville, GA Metro Area",1,1017805267,94061469,392.977,36.317,34.317569,-83.8185,2017
206.0,23620,"Gainesville, TX Micro Area",2,2265775270,61333916,874.821,23.680999999999997,33.639196000000005,-97.21034300000001,2017
456.0,23820,"Gardnerville Ranchos, NV Micro Area",2,1838170316,72317570,709.722,27.921999999999997,38.905128999999995,-119.60901899999999,2017
396.0,23860,"Georgetown, SC Micro Area",2,2107183535,572535186,813.5880000000001,221.05700000000002,33.417531,-79.29633299999999,2017
276.0,23900,"Gettysburg, PA Metro Area",1,1343396471,7887889,518.688,3.0460000000000003,39.869471000000004,-77.21773,2017
150.0,23980,"Glasgow, KY Micro Area",2,2012911615,36259921,777.19,14.0,36.967571,-85.815497,2017
104.0,24020,"Glens Falls, NY Metro Area",1,4398868111,204809825,1698.4129999999998,79.078,43.44045,-73.63675699999999,2017
233.0,24060,"Glenwood Springs, CO Micro Area",2,10148200672,27880772,3918.242,10.765,39.509541999999996,-107.66731100000001,2017
104.0,24100,"Gloversville, NY Micro Area",2,1283234678,96916405,495.46,37.42,43.115609,-74.42367800000001,2017
266.0,24340,"Grand Rapids-Wyoming, MI Metro Area",1,6914214087,2930709937,2669.593,1131.553,42.978632,-85.811208,2017
106.0,24380,"Grants, NM Micro Area",2,11758240020,5819738,4539.8820000000005,2.247,34.93205,-108.000374,2017
366.0,24420,"Grants Pass, OR Metro Area",1,4244087614,5629244,1638.651,2.173,42.386981,-123.571626,2017
216.0,24540,"Greeley, CO Metro Area",1,10323705895,79558079,3986.005,30.718000000000004,40.555960999999996,-104.383666,2017
267.0,24580,"Green Bay, WI Metro Area",1,4843257876,2535275367,1869.9920000000002,978.875,44.474021,-87.996151,2017
521.0,24640,"Greenfield Town, MA Micro Area",2,1810952650,65556538,699.2130000000001,25.311999999999998,42.584503999999995,-72.591792,2017
268.0,24660,"Greensboro-High Point, NC Metro Area",1,5163694283,69014578,1993.714,26.647,36.025203999999995,-79.792633,2017
294.0,24700,"Greensburg, IN Micro Area",2,964946087,1955470,372.56800000000004,0.755,39.30598,-85.499831,2017
274.0,24780,"Greenville, NC Metro Area",1,1689619168,8248766,652.366,3.185,35.592965,-77.373138,2017
212.0,24820,"Greenville, OH Micro Area",2,1549071817,4245786,598.1,1.639,40.131541999999996,-84.621248,2017
273.0,24860,"Greenville-Anderson-Mauldin, SC Metro Area",1,7021034582,200416596,2710.837,77.381,34.683709,-82.413423,2017
273.0,24940,"Greenwood, SC Micro Area",2,2448083784,74352974,945.21,28.708000000000002,34.190754999999996,-82.296677,2017
490.0,25020,"Guayama, PR Metro Area",1,327893169,235862233,126.6,91.06700000000001,17.979155,-66.069473,2017
548.0,25180,"Hagerstown-Martinsburg, MD-WV Metro Area",1,2017375971,25865750,778.913,9.987,39.542152,-77.899767,2017
406.0,25220,"Hammond, LA Metro Area",1,2049488093,136678798,791.312,52.772,30.621579999999998,-90.406633,2017
546.0,25260,"Hanford-Corcoran, CA Metro Area",1,3598593366,5453080,1389.425,2.105,36.072478000000004,-119.81553000000001,2017
448.0,25300,"Hannibal, MO Micro Area",2,2348355014,55510742,906.705,21.433000000000003,39.664115,-91.57917900000001,2017
276.0,25420,"Harrisburg-Carlisle, PA Metro Area",1,4200971843,108892328,1622.004,42.044,40.335924,-77.050475,2017
277.0,25500,"Harrisonburg, VA Metro Area",1,2245589018,11041772,867.0269999999999,4.263,38.507585,-78.88532099999999,2017
278.0,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",1,3923284394,238356904,1514.789,92.03,41.718601,-72.573942,2017
482.0,25720,"Heber, UT Micro Area",2,3048467979,79114523,1177.02,30.546,40.334884,-111.16156799999999,2017
450.0,25780,"Henderson, NC Micro Area",2,653705784,42187365,252.39700000000002,16.289,36.365481,-78.405434,2017
280.0,25860,"Hickory-Lenoir-Morganton, NC Metro Area",1,4246271615,75129139,1639.495,29.008000000000003,35.814667,-81.45706700000001,2017
496.0,25980,"Hinesville, GA Metro Area",1,2373142505,233264918,916.275,90.064,31.778788,-81.57648,2017
266.0,26090,"Holland, MI Micro Area",2,2137372873,2610825889,825.2439999999999,1008.046,42.595787,-86.634745,2017
284.0,26300,"Hot Springs, AR Metro Area",1,1755290919,147383373,677.722,56.905,34.578852000000005,-93.14693199999999,2017
288.0,26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",1,21408213717,3051205948,8265.758,1178.077,29.749593,-95.35364200000001,2017
104.0,26460,"Hudson, NY Micro Area",2,1643778340,35063763,634.6659999999999,13.538,42.247729,-73.626806,2017
258.0,26540,"Huntington, IN Micro Area",2,991057049,13133342,382.649,5.071000000000001,40.826394,-85.478597,2017
170.0,26580,"Huntington-Ashland, WV-KY-OH Metro Area",1,6545979400,91813112,2527.417,35.449,38.373691,-82.385193,2017
290.0,26620,"Huntsville, AL Metro Area",1,3526423249,151106959,1361.56,58.343,34.783262,-86.734871,2017
288.0,26660,"Huntsville, TX Micro Area",2,3827947796,97105818,1477.979,37.493,30.909844,-95.36929,2017
378.0,26780,"Hutchinson, MN Micro Area",2,1272940264,36370228,491.485,14.043,44.821657,-94.272323,2017
292.0,26820,"Idaho Falls, ID Metro Area",1,13458001816,125281729,5196.164000000001,48.372,43.620422999999995,-112.420919,2017
430.0,26860,"Indiana, PA Micro Area",2,2142009116,18802621,827.034,7.26,40.651432,-79.08754499999999,2017
294.0,26900,"Indianapolis-Carmel-Anderson, IN Metro Area",1,11153700745,88675106,4306.468,34.238,39.744932,-86.204541,2017
185.0,26940,"Indianola, MS Micro Area",2,1807187009,23747315,697.7589999999999,9.169,33.605529,-90.59509,2017
266.0,26960,"Ionia, MI Micro Area",2,1479659350,22641874,571.3,8.742,42.94465,-85.073766,2017
168.0,26980,"Iowa City, IA Metro Area",1,3063621649,28926622,1182.871,11.169,41.517806,-91.64793,2017
296.0,27060,"Ithaca, NY Metro Area",1,1229335996,43792937,474.649,16.909000000000002,42.453006,-76.473483,2017
298.0,27140,"Jackson, MS Metro Area",1,12038118129,211230846,4647.944,81.557,32.316001,-90.22084,2017
297.0,27180,"Jackson, TN Metro Area",1,2870721122,5000119,1108.392,1.931,35.610789000000004,-88.854393,2017
300.0,27260,"Jacksonville, FL Metro Area",1,8293703814,1285182668,3202.217,496.212,30.237105,-81.755235,2017
522.0,27300,"Jacksonville, IL Micro Area",2,2123056160,13877698,819.717,5.358,39.69395,-90.28504699999999,2017
540.0,27380,"Jacksonville, TX Micro Area",2,2727141725,23873001,1052.955,9.217,31.843871999999998,-95.156345,2017
357.0,27500,"Janesville-Beloit, WI Metro Area",1,1859979851,20695904,718.1419999999999,7.9910000000000005,42.66988,-89.075284,2017
122.0,27600,"Jefferson, GA Micro Area",2,879710263,8907131,339.658,3.4389999999999996,34.130881,-83.562566,2017
324.0,27660,"Jennings, LA Micro Area",2,1687025362,18718206,651.364,7.227,30.269529,-92.816221,2017
304.0,27740,"Johnson City, TN Metro Area",1,2211374660,26115866,853.817,10.083,36.265822,-82.332693,2017
306.0,27780,"Johnstown, PA Metro Area",1,1782804173,13696237,688.345,5.287999999999999,40.510312,-78.710463,2017
308.0,27860,"Jonesboro, AR Metro Area",1,3796014873,27590861,1465.65,10.652999999999999,35.69697,-90.650173,2017
309.0,27900,"Joplin, MO Metro Area",1,3271758239,11950922,1263.233,4.614,37.055546,-94.339736,2017
358.0,27920,"Junction City, KS Micro Area",2,996280339,51594747,384.666,19.921,39.002156,-96.76803699999999,2017
310.0,28020,"Kalamazoo-Portage, MI Metro Area",1,3030249395,1295553545,1169.986,500.216,42.268871000000004,-86.037373,2017
176.0,28100,"Kankakee, IL Metro Area",1,1752331448,12418602,676.579,4.795,41.139509999999994,-87.86111700000001,2017
312.0,28140,"Kansas City, MO-KS Metro Area",1,18794074725,302687484,7256.433000000001,116.868,38.931849,-94.44382399999999,2017
258.0,28340,"Kendallville, IN Micro Area",2,1064071452,17074609,410.84,6.593,41.40468,-85.417271,2017
545.0,28620,"Kill Devil Hills, NC Micro Area",2,2004633358,3535117730,773.993,1364.9170000000001,35.697103000000006,-75.83466800000001,2017
304.0,28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",1,5206790370,96171456,2010.3529999999998,37.132,36.604161,-82.440145,2017
408.0,28740,"Kingston, NY Metro Area",1,2911757797,94596954,1124.236,36.524,41.947212,-74.265458,2017
204.0,28780,"Kingsville, TX Micro Area",2,6059947945,1803251192,2339.759,696.2389999999999,27.113943,-97.568508,2017
314.0,28940,"Knoxville, TN Metro Area",1,9067046602,386039859,3500.8059999999996,149.05100000000002,36.044462,-84.136114,2017
316.0,29020,"Kokomo, IN Metro Area",1,758866967,2386193,293.0,0.9209999999999999,40.483537,-86.114118,2017
148.0,29060,"Laconia, NH Micro Area",2,1040130767,177190123,401.597,68.413,43.519109,-71.425366,2017
318.0,29180,"Lafayette, LA Metro Area",1,8828893578,2348850391,3408.855,906.8960000000001,29.957773,-92.04935,2017
320.0,29200,"Lafayette-West Lafayette, IN Metro Area",1,3308809086,18731443,1277.538,7.232,40.514717,-86.930475,2017
122.0,29300,"LaGrange, GA Micro Area",2,1072272397,82763611,414.00699999999995,31.955,33.034482000000004,-85.02835999999999,2017
324.0,29340,"Lake Charles, LA Metro Area",1,6084375069,1765731267,2349.19,681.753,29.978755,-93.25324300000001,2017
264.0,29380,"Lake City, FL Micro Area",2,2065628007,9773963,797.543,3.7739999999999996,30.221333,-82.623168,2017
332.0,29420,"Lake Havasu City-Kingman, AZ Metro Area",1,34475503964,387344307,13311.067,149.554,35.717705,-113.74968899999999,2017
330.0,29620,"Lansing-East Lansing, MI Metro Area",1,4397045824,44037528,1697.7089999999998,17.003,42.713659,-84.605372,2017
238.0,29740,"Las Cruces, NM Metro Area",1,9863129996,17627587,3808.176,6.806,32.349920000000004,-106.834969,2017
106.0,29780,"Las Vegas, NM Micro Area",2,12230067556,51380263,4722.056,19.838,35.476859000000005,-104.803519,2017
332.0,29820,"Las Vegas-Henderson-Paradise, NV Metro Area",1,20439281450,438376844,7891.651,169.25799999999998,36.214257,-115.01381200000002,2017
246.0,29900,"Laurinburg, NC Micro Area",2,826556054,3841985,319.135,1.483,34.840022999999995,-79.477337,2017
312.0,29940,"Lawrence, KS Metro Area",1,1180628927,48674249,455.843,18.793,38.896417,-95.290947,2017
400.0,29980,"Lawrenceburg, TN Micro Area",2,1598356130,2228678,617.129,0.86,35.220476,-87.396546,2017
276.0,30140,"Lebanon, PA Metro Area",1,937138344,1727921,361.83099999999996,0.667,40.371559000000005,-76.46486999999999,2017
352.0,30220,"Levelland, TX Micro Area",2,2352723906,446119,908.3919999999999,0.172,33.605932,-102.343398,2017
146.0,30260,"Lewisburg, PA Micro Area",2,818323459,4639329,315.95599999999996,1.791,40.962179,-77.055475,2017
400.0,30280,"Lewisburg, TN Micro Area",2,972442316,1801922,375.462,0.696,35.468343,-86.765865,2017
438.0,30340,"Lewiston-Auburn, ME Metro Area",1,1211961731,75575386,467.941,29.18,44.167681,-70.207435,2017
336.0,30460,"Lexington-Fayette, KY Metro Area",1,3803531025,40705002,1468.5520000000001,15.716,38.102876,-84.43854499999999,2017
338.0,30620,"Lima, OH Metro Area",1,1042470095,11266164,402.5,4.35,40.771627,-84.106103,2017
522.0,30660,"Lincoln, IL Micro Area",2,1600758859,2252736,618.056,0.87,40.129121999999995,-89.365307,2017
339.0,30700,"Lincoln, NE Metro Area",1,3649243155,34415097,1408.981,13.288,40.817458,-96.86874300000001,2017
340.0,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",1,10579286142,294852296,4084.685,113.84299999999999,34.755773,-92.400589,2017
558.0,30820,"Lock Haven, PA Micro Area",2,2299868230,23178794,887.9839999999999,8.949,41.245301,-77.649141,2017
170.0,30880,"Logan, WV Micro Area",2,1175209778,4830034,453.751,1.865,37.830591,-81.940853,2017
346.0,30980,"Longview, TX Metro Area",1,4611066616,68442649,1780.3429999999998,26.426,32.364601,-94.819897,2017
440.0,31020,"Longview, WA Metro Area",1,2953721040,67320045,1140.438,25.991999999999997,46.196785,-122.67846000000002,2017
106.0,31060,"Los Alamos, NM Micro Area",2,282821648,229869,109.198,0.08900000000000001,35.870047,-106.30796799999999,2017
348.0,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",1,12558980980,2201709418,4849.05,850.085,34.109024,-118.182549,2017
350.0,31140,"Louisville/Jefferson County, KY-IN Metro Area",1,9268392025,159998880,3578.546,61.776,38.33524,-85.668941,2017
352.0,31180,"Lubbock, TX Metro Area",1,6961031108,21249032,2687.6690000000003,8.204,33.470327000000005,-101.648825,2017
246.0,31300,"Lumberton, NC Micro Area",2,2453425443,5097482,947.273,1.9680000000000002,34.63921,-79.100881,2017
356.0,31420,"Macon-Bibb County, GA Metro Area",1,4461694784,38878472,1722.67,15.011,32.856196999999995,-83.714313,2017
260.0,31460,"Madera, CA Metro Area",1,5534850492,42012923,2137.018,16.221,37.209821000000005,-119.749802,2017
350.0,31500,"Madison, IN Micro Area",2,934033957,5843999,360.63300000000004,2.256,38.783604,-85.44009,2017
357.0,31540,"Madison, WI Metro Area",1,8569573743,200364305,3308.7309999999998,77.361,43.084288,-89.597178,2017
284.0,31680,"Malvern, AR Micro Area",2,1593376791,18038347,615.206,6.965,34.315177,-92.944147,2017
148.0,31700,"Manchester-Nashua, NH Metro Area",1,2269883907,41627731,876.4069999999999,16.073,42.911532,-71.723055,2017
358.0,31740,"Manhattan, KS Metro Area",1,3756784559,85991496,1450.503,33.202,39.341053,-96.509902,2017
359.0,31860,"Mankato-North Mankato, MN Metro Area",1,3098752003,93549689,1196.435,36.12,44.15481,-94.147801,2017
360.0,31900,"Mansfield, OH Metro Area",1,1282720846,12470881,495.26099999999997,4.815,40.774159000000004,-82.542781,2017
425.0,31930,"Marietta, OH Micro Area",2,1636799188,20784929,631.972,8.025,39.450684,-81.49065300000001,2017
280.0,32000,"Marion, NC Micro Area",2,1139478112,13977177,439.955,5.397,35.682232,-82.048029,2017
198.0,32020,"Marion, OH Micro Area",2,1045726876,908577,403.75699999999995,0.35100000000000003,40.588034,-83.168803,2017
346.0,32220,"Marshall, TX Micro Area",2,2330820903,40969486,899.935,15.818,32.547990999999996,-94.374434,2017
362.0,32280,"Martin, TN Micro Area",2,1503107889,3707115,580.3530000000001,1.431,36.303596,-88.721194,2017
364.0,32420,"Mayagüez, PR Metro Area",1,230559330,508706239,89.01899999999999,196.41299999999998,18.260656,-67.18262299999999,2017
424.0,32460,"Mayfield, KY Micro Area",2,1429025286,13047565,551.75,5.038,36.723344,-88.649897,2017
178.0,32500,"Maysville, KY Micro Area",2,621927922,16277777,240.128,6.285,38.594136999999996,-83.828125,2017
365.0,32580,"McAllen-Edinburg-Mission, TX Metro Area",1,4068610437,31102594,1570.899,12.009,26.396384,-98.18099000000001,2017
240.0,32740,"Meadville, PA Micro Area",2,2621846809,65303124,1012.301,25.214000000000002,41.687876,-80.107795,2017
366.0,32780,"Medford, OR Metro Area",1,7208499985,46860048,2783.218,18.093,42.411628,-122.67568500000002,2017
368.0,32820,"Memphis, TN-MS-AR Metro Area",1,12912730985,317030225,4985.634,122.406,35.008557,-89.821816,2017
232.0,32860,"Menomonie, WI Micro Area",2,2201882935,35592324,850.1519999999999,13.742,44.947745,-91.897661,2017
382.0,32900,"Merced, CA Metro Area",1,5012175320,112509475,1935.2120000000002,43.44,37.194806,-120.722802,2017
554.0,32980,"Merrill, WI Micro Area",2,2276114436,72463206,878.813,27.978,45.338417,-89.74230899999999,2017
190.0,33020,"Mexico, MO Micro Area",2,1792880224,11880946,692.235,4.587,39.21448,-91.84341500000001,2017
309.0,33060,"Miami, OK Micro Area",2,1219467497,35708902,470.839,13.787,36.835764000000005,-94.802681,2017
370.0,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",1,13130269822,2764973315,5069.626,1067.562,26.101828,-80.478755,2017
176.0,33140,"Michigan City-La Porte, IN Metro Area",1,1549582915,38751745,598.297,14.962,41.549013,-86.744739,2017
474.0,33220,"Midland, MI Metro Area",1,1337100078,30591264,516.257,11.811,43.648203,-84.379414,2017
372.0,33260,"Midland, TX Metro Area",1,4701372177,6452583,1815.21,2.491,32.092359,-101.994539,2017
376.0,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",1,3767956491,4835745260,1454.816,1867.092,43.01766,-87.481554,2017
206.0,33420,"Mineral Wells, TX Micro Area",2,2466313772,86141064,952.2489999999999,33.259,32.752204,-98.31796700000001,2017
378.0,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",1,19779439185,1250452834,7636.884,482.80300000000005,45.061178999999996,-93.3516,2017
190.0,33620,"Moberly, MO Micro Area",2,1250217889,13254193,482.712,5.117,39.439249,-92.492959,2017
380.0,33660,"Mobile, AL Metro Area",1,3184127436,1073844850,1229.399,414.61400000000003,30.684571999999996,-88.196568,2017
382.0,33700,"Modesto, CA Metro Area",1,3874634688,46384540,1496.005,17.909000000000002,37.562315999999996,-121.002831,2017
384.0,33740,"Monroe, LA Metro Area",1,3852302939,128907138,1487.3829999999998,49.771,32.690477,-92.262793,2017
220.0,33780,"Monroe, MI Metro Area",1,1423275272,337746237,549.53,130.405,41.916097,-83.48710600000001,2017
404.0,33980,"Morehead City, NC Micro Area",2,1314749435,2131001182,507.62800000000004,822.784,34.858343,-76.53586,2017
318.0,34020,"Morgan City, LA Micro Area",2,1438845622,1460445312,555.5409999999999,563.881,29.629348999999998,-91.46380400000001,2017
390.0,34060,"Morgantown, WV Metro Area",1,2612979126,21733747,1008.877,8.391,39.525155,-79.801912,2017
314.0,34100,"Morristown, TN Metro Area",1,1129311851,140067169,436.03,54.08,36.115484,-83.37654599999999,2017
446.0,34140,"Moscow, ID Micro Area",2,2786482704,2370320,1075.867,0.915,46.81892,-116.730974,2017
393.0,34180,"Moses Lake, WA Micro Area",2,6939832890,289982469,2679.485,111.963,47.213633,-119.46778799999998,2017
147.0,34300,"Mountain Home, ID Micro Area",2,7964192255,68555510,3074.992,26.469,43.394698,-115.471205,2017
268.0,34340,"Mount Airy, NC Micro Area",2,1382436644,10286511,533.762,3.972,36.415416,-80.686463,2017
394.0,34380,"Mount Pleasant, MI Micro Area",2,1483229495,12959299,572.678,5.004,43.645233000000005,-84.839424,2017
336.0,34460,"Mount Sterling, KY Micro Area",2,1760542335,23430540,679.7489999999999,9.047,38.024349,-83.74100899999999,2017
198.0,34540,"Mount Vernon, OH Micro Area",2,1361054324,10718576,525.506,4.138,40.403620000000004,-82.422393,2017
500.0,34580,"Mount Vernon-Anacortes, WA Metro Area",1,4481040001,484058876,1730.139,186.896,48.493292,-121.81577,2017
294.0,34620,"Muncie, IN Metro Area",1,1015542111,9857909,392.103,3.806,40.227543,-85.399262,2017
209.0,34700,"Muscatine, IA Micro Area",2,1132977189,30262373,437.445,11.684000000000001,41.483776,-91.11869899999999,2017
266.0,34740,"Muskegon, MI Metro Area",1,1298494539,2482949902,501.352,958.672,43.289258000000004,-86.751892,2017
538.0,34780,"Muskogee, OK Micro Area",2,2099053124,75966890,810.449,29.331,35.617551,-95.383911,2017
396.0,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",1,5136467360,832126885,1983.201,321.286,33.969095,-78.612724,2017
488.0,34900,"Napa, CA Metro Area",1,1938165958,104249021,748.33,40.251,38.5071,-122.32590400000001,2017
162.0,34940,"Naples-Immokalee-Marco Island, FL Metro Area",1,5176983078,792880431,1998.844,306.133,26.118786,-81.40095500000001,2017
400.0,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1,16321874039,197505337,6301.911,76.257,36.088507,-86.726602,2017
404.0,35100,"New Bern, NC Metro Area",1,3922728790,761539595,1514.5739999999998,294.032,35.116828999999996,-77.08131999999999,2017
192.0,35140,"Newberry, SC Micro Area",2,1631805477,44657974,630.044,17.243,34.28973,-81.600053,2017
294.0,35220,"New Castle, IN Micro Area",2,1014954735,7655289,391.876,2.9560000000000004,39.929590999999995,-85.397363,2017
430.0,35260,"New Castle, PA Micro Area",2,927644463,11783868,358.166,4.55,40.992734999999996,-80.334446,2017
408.0,35300,"New Haven-Milford, CT Metro Area",1,1565653728,667092277,604.502,257.566,41.349717,-72.900204,2017
406.0,35380,"New Orleans-Metairie, LA Metro Area",1,8293392917,12101417369,3202.097,4672.384,29.805532,-89.701382,2017
184.0,35420,"New Philadelphia-Dover, OH Micro Area",2,1469659271,10390938,567.439,4.012,40.447448,-81.47115699999999,2017
314.0,35460,"Newport, TN Micro Area",2,1125399301,22117950,434.519,8.54,35.916198,-83.119224,2017
218.0,35500,"Newton, IA Micro Area",2,1891773617,6565650,730.418,2.535,41.685551000000004,-93.054147,2017
359.0,35580,"New Ulm, MN Micro Area",2,1582659431,18584892,611.068,7.176,44.246541,-94.73364699999999,2017
408.0,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",1,21478656376,6689442984,8292.956,2582.808,40.898788,-73.90313,2017
515.0,35660,"Niles-Benton Harbor, MI Metro Area",1,1470473558,2625519926,567.753,1013.7189999999999,41.791382,-86.74254300000001,2017
536.0,35700,"Nogales, AZ Micro Area",2,3203613249,3088046,1236.922,1.192,31.525733000000002,-110.845228,2017
412.0,35840,"North Port-Sarasota-Bradenton, FL Metro Area",1,3364287703,826404674,1298.9589999999998,319.077,27.364247,-82.319337,2017
