state,geoid,name,lowest_grade_provided,highest_grade_provided,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
AL,0100001,Fort Rucker School District,KG,12,233007250,2735224,89.965,1.056,31.409737,-85.745807,2017
AL,0100003,Maxwell AFB School District,KG,12,8446722,566857,3.261,0.21899999999999997,32.380944,-86.363749,2017
AL,0100005,Albertville City School District,KG,12,68731809,258708,26.538,0.1,34.26313,-86.21066,2017
AL,0100006,Marshall County School District,PK,12,1267145952,103642465,489.24800000000005,40.016999999999996,34.373896,-86.344229,2017
AL,0100007,Hoover City School District,KG,12,121645715,2565469,46.968,0.991,33.376948999999996,-86.80557900000001,2017
AL,0100008,Madison City School District,PK,12,76658173,342332,29.598000000000003,0.132,34.710533,-86.76228,2017
AL,0100011,Leeds City School District,KG,12,58231611,566100,22.483,0.21899999999999997,33.546851000000004,-86.57178,2017
AL,0100012,Boaz City School District,PK,12,37683447,161880,14.55,0.063,34.199020000000004,-86.155151,2017
AL,0100013,Trussville City School District,KG,12,86093672,985691,33.241,0.381,33.655407000000004,-86.563109,2017
AL,0100030,Alexander City City School District,KG,12,246657202,43855967,95.235,16.933,32.869021999999994,-85.951083,2017
AL,0100060,Andalusia City School District,KG,12,50911856,405912,19.657,0.157,31.309435999999998,-86.478031,2017
AL,0100090,Anniston City School District,PK,12,118096995,179314,45.598,0.069,33.673435,-85.810937,2017
AL,0100100,Arab City School District,PK,12,34345826,346373,13.261,0.134,34.332387,-86.50116700000001,2017
AL,0100120,Athens City School District,KG,12,103236669,665559,39.86,0.257,34.779021,-86.950799,2017
AL,0100180,Attalla City School District,PK,12,18079282,0,6.98,0.0,33.986189,-86.121037,2017
AL,0100185,Saraland City School District,KG,12,79466398,569974,30.682,0.22,30.854574,-88.10990600000001,2017
AL,0100188,Chickasaw City School District,PK,12,10894952,908483,4.207,0.35100000000000003,30.77145,-88.079697,2017
AL,0100189,Satsuma City School District,PK,12,18995519,122488,7.334,0.047,30.857874,-88.063383,2017
AL,0100190,Alabaster City School District,KG,12,65217462,806150,25.180999999999997,0.311,33.226936,-86.761015,2017
AL,0100194,Pelham City School District,KG,12,100371653,1311244,38.754,0.506,33.32183,-86.74219699999999,2017
AL,0100210,Auburn City School District,PK,12,152390480,2646160,58.838,1.022,32.607721999999995,-85.48954499999999,2017
AL,0100240,Autauga County School District,KG,12,1539614693,25744269,594.4490000000001,9.94,32.532237,-86.64644,2017
AL,0100270,Baldwin County School District,PK,12,4117605847,1133109409,1589.817,437.496,30.659218,-87.74606700000001,2017
AL,0100300,Barbour County School District,PK,12,2138001446,14382066,825.487,5.553,31.870253,-85.40510400000001,2017
AL,0100330,Bessemer City School District,PK,12,104993277,433920,40.538000000000004,0.168,33.370789,-86.971568,2017
AL,0100360,Bibb County School District,KG,12,1612165763,9603798,622.461,3.708,33.015893,-87.12714799999999,2017
AL,0100390,Birmingham City School District,PK,12,378193305,6593182,146.02100000000002,2.546,33.527444,-86.799047,2017
AL,0100420,Blount County School District,PK,12,1629283852,14889905,629.07,5.749,33.977358,-86.56644,2017
AL,0100450,Brewton City School District,KG,12,29044814,609964,11.214,0.23600000000000002,31.109175,-87.076583,2017
AL,0100480,Bullock County School District,KG,12,1613059168,6054988,622.806,2.338,32.101759,-85.717261,2017
AL,0100510,Butler County School District,PK,12,2011985458,2718248,776.832,1.05,31.751666999999998,-86.681969,2017
AL,0100540,Calhoun County School District,PK,12,1227211607,13906688,473.829,5.369,33.779208000000004,-85.842799,2017
AL,0100600,Chambers County School District,PK,12,1528841682,17048126,590.289,6.582000000000001,32.915504,-85.394032,2017
AL,0100630,Cherokee County School District,PK,12,1434228753,119702920,553.759,46.218,34.176127,-85.618196,2017
AL,0100660,Chilton County School District,PK,12,1794478905,20590301,692.852,7.95,32.854051,-86.726607,2017
AL,0100690,Choctaw County School District,KG,12,2365869837,19144469,913.467,7.392,31.990954,-88.248889,2017
AL,0100720,Clarke County School District,PK,12,2933540872,36488093,1132.647,14.088,31.664937,-87.829263,2017
AL,0100750,Clay County School District,KG,12,1564253513,5283523,603.962,2.04,33.2704,-85.863525,2017
AL,0100780,Cleburne County School District,PK,12,1323790177,2135809,511.11800000000005,0.825,33.650489,-85.521959,2017
AL,0100810,Coffee County School District,PK,12,1402736528,2357540,541.6,0.91,31.394112,-85.992594,2017
AL,0100840,Colbert County School District,PK,12,1451453912,79638813,560.41,30.749000000000002,34.704012,-87.813037,2017
AL,0100870,Conecuh County School District,PK,12,2201948618,6643480,850.177,2.565,31.430926,-86.988722,2017
AL,0100900,Coosa County School District,KG,12,1685850816,39987274,650.911,15.439,32.931445000000004,-86.243482,2017
AL,0100930,Covington County School District,PK,12,2556670056,31686516,987.1360000000001,12.234000000000002,31.245364000000002,-86.455382,2017
AL,0100960,Crenshaw County School District,PK,12,1576952826,5388561,608.865,2.081,31.732826,-86.319222,2017
AL,0100990,Cullman City School District,KG,12,48736184,3091938,18.817,1.194,34.178892,-86.841887,2017
AL,0101020,Cullman County School District,PK,12,1853999619,49330262,715.8330000000001,19.047,34.131923,-86.86926700000001,2017
AL,0101050,Dale County School District,KG,12,932801596,588255,360.157,0.22699999999999998,31.49229,-85.563272,2017
AL,0101080,Daleville City School District,KG,12,156225933,0,60.318999999999996,0.0,31.266706,-85.738824,2017
AL,0101110,Dallas County School District,KG,12,2499097792,37593731,964.9069999999999,14.515,32.33354,-87.114356,2017
AL,0101140,DeKalb County School District,KG,12,1867148512,3197475,720.91,1.235,34.463314000000004,-85.81205600000001,2017
AL,0101170,Decatur City School District,PK,12,140061835,17109800,54.078,6.606,34.572995,-86.989901,2017
AL,0101200,Demopolis City School District,PK,12,45941156,837165,17.738,0.32299999999999995,32.499938,-87.82542600000001,2017
AL,0101230,Dothan City School District,PK,12,232163028,874641,89.639,0.33799999999999997,31.233697999999997,-85.406823,2017
AL,0101260,Elba City School District,KG,12,217399290,1375445,83.93799999999999,0.531,31.429429,-86.107848,2017
AL,0101290,Elmore County School District,PK,12,1364630565,87802593,526.887,33.900999999999996,32.602759000000006,-86.18530799999999,2017
AL,0101320,Enterprise City School District,PK,12,79305775,174204,30.62,0.067,31.326898,-85.844021,2017
AL,0101350,Escambia County School District,PK,12,2418777490,20187794,933.895,7.795,31.122287,-87.16841,2017
AL,0101380,Etowah County School District,PK,12,1263871725,31481727,487.98400000000004,12.155,33.969378999999996,-85.952339,2017
AL,0101410,Eufaula City School District,PK,12,154143210,36156632,59.515,13.96,31.909937,-85.152709,2017
AL,0101440,Fairfield City School District,KG,12,8987175,0,3.47,0.0,33.474705,-86.91934,2017
AL,0101470,Fayette County School District,KG,12,1553567986,4282557,599.836,1.6540000000000001,33.708923999999996,-87.740978,2017
AL,0101530,Florence City School District,PK,12,67582627,544356,26.094,0.21,34.830323,-87.666139,2017
AL,0101560,Fort Payne City School District,PK,12,145527964,924063,56.18899999999999,0.35700000000000004,34.457329,-85.689447,2017
AL,0101590,Franklin County School District,PK,12,1607118246,32370347,620.512,12.498,34.441989,-87.842814,2017
AL,0101620,Gadsden City School District,PK,12,96638095,3059799,37.312,1.181,34.009563,-86.01564300000001,2017
AL,0101640,Geneva City School District,KG,12,218677472,2483221,84.432,0.9590000000000001,31.045213,-85.880053,2017
AL,0101660,Geneva County School District,KG,12,1269193394,9121743,490.038,3.522,31.036148999999998,-86.015959,2017
AL,0101680,Greene County School District,KG,12,1675782063,33416143,647.023,12.902000000000001,32.844497,-87.9642,2017
AL,0101690,Guntersville City School District,KG,12,65750532,44109667,25.386,17.031,34.367946999999994,-86.252323,2017
AL,0101710,Hale County School District,PK,12,1667907107,32423356,643.9830000000001,12.519,32.752796000000004,-87.62306099999999,2017
AL,0101720,Haleyville City School District,PK,12,192061930,926136,74.156,0.358,34.211028000000006,-87.577669,2017
AL,0101730,Hartselle City School District,PK,12,38421383,200160,14.835,0.077,34.438308,-86.941142,2017
AL,0101740,Henry County School District,PK,12,1454460139,16986823,561.57,6.559,31.516978,-85.239971,2017
AL,0101760,Homewood City School District,PK,12,21600276,170982,8.34,0.066,33.45855,-86.80965,2017
AL,0101770,Houston County School District,PK,12,1290077439,3855924,498.102,1.489,31.132817,-85.281543,2017
AL,0101800,Huntsville City School District,PK,12,551704091,3468621,213.014,1.339,34.699013,-86.67298000000001,2017
AL,0101830,Jackson County School District,PK,12,2659521926,111770221,1026.847,43.155,34.764114,-85.980056,2017
AL,0101860,Jacksonville City School District,KG,12,28365902,24984,10.952,0.01,33.809108,-85.753918,2017
AL,0101890,Jasper City School District,PK,12,73927676,230534,28.544,0.08900000000000001,33.856035,-87.270268,2017
AL,0101920,Jefferson County School District,PK,12,2068351556,25638048,798.595,9.899,33.575396000000005,-86.940527,2017
AL,0101950,Lamar County School District,KG,12,1566544636,1600679,604.846,0.618,33.787085,-88.08743100000001,2017
AL,0101980,Lanett City School District,KG,12,16167440,0,6.242000000000001,0.0,32.857768,-85.207761,2017
AL,0102010,Lauderdale County School District,PK,12,1663160331,132467711,642.15,51.146,34.904121999999994,-87.650997,2017
AL,0102040,Lawrence County School District,KG,12,1788859207,68687366,690.682,26.52,34.529776,-87.321865,2017
AL,0102070,Lee County School District,PK,12,1256298864,16414088,485.06,6.337999999999999,32.581051,-85.350306,2017
AL,0102100,Limestone County School District,KG,12,1218567464,120414677,470.49199999999996,46.492,34.770706,-87.032742,2017
AL,0102130,Linden City School District,PK,12,550463214,3062730,212.535,1.183,32.301901,-87.833754,2017
AL,0102160,Lowndes County School District,KG,12,1854201380,23721835,715.9110000000001,9.158999999999999,32.147888,-86.650586,2017
AL,0102190,Macon County School District,PK,12,1576801788,11399310,608.807,4.401,32.387027,-85.692887,2017
AL,0102220,Madison County School District,PK,12,1563251287,25840499,603.575,9.977,34.606765,-86.660423,2017
AL,0102250,Marengo County School District,KG,12,1933735868,11066725,746.62,4.273,32.413363000000004,-87.955552,2017
AL,0102310,Marion County School District,PK,12,1820120663,2867494,702.753,1.107,34.146546,-87.889415,2017
AL,0102350,Midfield City School District,KG,12,6872873,0,2.654,0.0,33.4552,-86.92264399999999,2017
AL,0102370,Mobile County School District,PK,12,3074770567,1072243905,1187.1760000000002,413.996,30.680152000000003,-88.200525,2017
AL,0102400,Monroe County School District,PK,12,2656517454,22609680,1025.687,8.73,31.580332000000002,-87.383266,2017
AL,0102430,Montgomery County School District,PK,12,1943487482,36672357,750.385,14.159,32.228849,-86.21548,2017
AL,0102480,Morgan County School District,PK,12,1335124617,33997187,515.495,13.126,34.441072,-86.833188,2017
AL,0102490,Mountain Brook City School District,KG,12,33216134,49903,12.825,0.019,33.491488000000004,-86.73447,2017
AL,0102520,Muscle Shoals City School District,PK,12,42811747,53102,16.53,0.021,34.743691999999996,-87.633774,2017
AL,0102550,Oneonta City School District,KG,12,40795613,149959,15.751,0.057999999999999996,33.947082,-86.48951,2017
AL,0102580,Opelika City School District,PK,12,154497144,2388300,59.652,0.922,32.660739,-85.37889,2017
AL,0102610,Opp City School District,KG,12,61289213,2396857,23.664,0.925,31.284375,-86.257442,2017
AL,0102635,Oxford City School District,KG,12,107305190,1902064,41.431000000000004,0.7340000000000001,33.590099,-85.852241,2017
AL,0102640,Ozark City School District,KG,12,170433699,692978,65.805,0.268,31.44347,-85.641292,2017
AL,0102650,Pell City City School District,PK,12,402431039,34624078,155.379,13.368,33.544292,-86.30688,2017
AL,0102670,Perry County School District,PK,12,1863885725,10952676,719.65,4.229,32.639005,-87.29382700000001,2017
AL,0102700,Phenix City City School District,PK,12,72514542,325619,27.998,0.126,32.461669,-85.025021,2017
AL,0102730,Pickens County School District,PK,12,2282893859,22521211,881.43,8.695,33.296793,-88.096863,2017
AL,0102760,Piedmont City School District,KG,12,231093209,972380,89.226,0.375,33.918005,-85.51381500000001,2017
AL,0102790,Pike County School District,KG,12,1667566025,2137043,643.851,0.825,31.949926,-85.803622,2017
AL,0102820,Randolph County School District,KG,12,1455089858,8296627,561.813,3.2030000000000003,33.296475,-85.46406800000001,2017
AL,0102850,Roanoke City School District,KG,12,48526076,988793,18.736,0.382,33.145305,-85.36952600000001,2017
AL,0102880,Russell County School District,PK,12,1598407048,15378278,617.148,5.938,32.269388,-85.190058,2017
AL,0102910,Russellville City School District,PK,12,34721730,275054,13.405999999999999,0.106,34.505736999999996,-87.728192,2017
AL,0102940,Scottsboro City School District,KG,12,132452161,14564487,51.14,5.622999999999999,34.64462,-86.04815500000001,2017
AL,0102970,Selma City School District,PK,12,35765689,1537275,13.809000000000001,0.594,32.417019,-87.035802,2017
AL,0103000,Sheffield City School District,PK,12,16726692,222653,6.457999999999999,0.086,34.755494,-87.701265,2017
AL,0103030,Shelby County School District,PK,12,1802787098,55491198,696.06,21.425,33.259456,-86.649424,2017
AL,0103062,St. Clair County School District,PK,12,1222032028,21590022,471.829,8.336,33.769999,-86.317984,2017
AL,0103090,Sumter County School District,PK,12,2340898915,24634883,903.826,9.512,32.597481,-88.200057,2017
AL,0103120,Sylacauga City School District,PK,12,52447835,420768,20.25,0.162,33.188919,-86.274757,2017
AL,0103150,Talladega City School District,KG,12,66056337,209972,25.504,0.081,33.431757,-86.09945400000001,2017
AL,0103180,Talladega County School District,KG,12,1773792386,60107704,684.865,23.208000000000002,33.369314,-86.17593000000001,2017
AL,0103210,Tallapoosa County School District,KG,12,1600826333,84342595,618.0830000000001,32.565,32.864621,-85.771555,2017
AL,0103240,Tallassee City School District,KG,12,245419103,12781921,94.757,4.935,32.546979,-85.942735,2017
AL,0103270,Tarrant City School District,KG,12,16440360,137671,6.348,0.053,33.592897,-86.766253,2017
AL,0103300,Thomasville City School District,PK,12,273953231,169798,105.774,0.066,31.904284999999998,-87.733579,2017
AL,0103330,Troy City School District,KG,12,73081496,199932,28.217,0.077,31.801959999999998,-85.96713000000001,2017
AL,0103360,Tuscaloosa City School District,PK,12,152224977,24553966,58.773999999999994,9.48,33.233121999999995,-87.52849300000001,2017
AL,0103390,Tuscaloosa County School District,PK,12,3268816815,54128831,1262.097,20.899,33.321439,-87.456283,2017
AL,0103420,Tuscumbia City School District,KG,12,23883112,112568,9.221,0.043,34.718502,-87.702586,2017
AL,0103430,Vestavia Hills City School District,PK,12,51197831,619871,19.768,0.239,33.462496,-86.739508,2017
AL,0103450,Walker County School District,PK,12,1974758401,36524166,762.459,14.102,33.791558,-87.30109399999999,2017
AL,0103480,Washington County School District,KG,12,2797720370,21652733,1080.2060000000001,8.36,31.405216999999997,-88.197564,2017
AL,0103510,Wilcox County School District,PK,12,2301075110,49057525,888.45,18.941,31.990082,-87.304935,2017
AL,0103540,Winfield City School District,PK,12,168107351,307602,64.907,0.11900000000000001,33.919533,-87.809033,2017
AL,0103580,Winston County School District,PK,12,1402101251,48053505,541.354,18.554000000000002,34.147927,-87.33415500000001,2017
AK,0200001,Lower Kuskokwim School District,PK,12,55204126422,12866425121,21314.432999999997,4967.755,60.21245,-163.436094,2017
AK,0200003,Lower Yukon School District,PK,12,45592995854,5844817953,17603.555,2256.697,62.283588,-163.190171,2017
AK,0200004,Yupiit School District,KG,12,33902542,9284194,13.09,3.585,60.897324,-161.424915,2017
AK,0200005,Kashunamiut School District,PK,12,2931444,30146,1.1320000000000001,0.012,61.529504,-165.593984,2017
AK,0200007,Aleutians East Borough School District,PK,12,18091325125,20800198540,6985.1,8031.0019999999995,55.24504399999999,-161.997477,2017
AK,0200010,Aleutian Region School District,KG,12,10915098215,23862803125,4214.343,9213.48,51.948964000000004,179.621188,2017
AK,0200020,Bering Strait School District,PK,12,59463437197,13752305143,22958.962000000003,5309.795,64.783686,-164.18891200000002,2017
AK,0200030,Bristol Bay Borough School District,PK,12,1248342013,949750202,481.98800000000006,366.70099999999996,58.741615,-156.966992,2017
AK,0200050,Alaska Gateway School District,PK,12,48274665884,333977096,18638.953,128.94899999999998,63.64721899999999,-142.827114,2017
AK,0200060,Cordova City School District,PK,12,157265165,37355828,60.72,14.423,60.530138,-145.642065,2017
AK,0200070,Copper River School District,PK,12,60961600017,1182325297,23537.406000000003,456.49800000000005,61.795301,-144.134037,2017
AK,0200090,Craig City School District,PK,12,17339345,7281916,6.695,2.812,55.488746,-133.111568,2017
AK,0200100,Delta/Greely School District,PK,12,14660597722,350044430,5660.4890000000005,135.153,63.825474,-145.698317,2017
AK,0200120,Dillingham City School District,PK,12,86353110,7057409,33.341,2.725,59.060472,-158.532223,2017
AK,0200130,Galena City School District,PK,12,45721023,17751813,17.653,6.854,64.741405,-156.87341999999998,2017
AK,0200150,Ketchikan Gateway Borough School District,PK,12,12579507052,5220218255,4856.975,2015.5379999999998,55.449938,-131.106685,2017
AK,0200180,Anchorage School District,PK,12,4419537010,615526050,1706.3929999999998,237.65599999999998,61.17425,-149.284329,2017
AK,0200210,Juneau Borough School District,PK,12,6829216436,1423792753,2636.775,549.729,58.643522999999995,-134.28116699999998,2017
AK,0200240,Sitka School District,PK,12,7433222810,5037940435,2869.9829999999997,1945.16,57.193204,-135.36739599999999,2017
AK,0200270,Haines Borough School District,PK,12,6233111973,1054089659,2406.618,406.986,59.098404,-135.57579099999998,2017
AK,0200300,Hoonah City School District,PK,12,15376851,3057568,5.937,1.181,58.122237,-135.43188700000002,2017
AK,0200330,Hydaburg City School District,PK,12,741929,20743,0.28600000000000003,0.008,55.205842000000004,-132.820438,2017
AK,0200360,Kake City School District,PK,12,19872183,15107532,7.672999999999999,5.832999999999999,56.975319999999996,-133.903663,2017
AK,0200390,Kenai Peninsula Borough School District,PK,12,41499900917,22525622024,16023.202,8697.192,59.983670999999994,-151.723024,2017
AK,0200450,Klawock City School District,KG,12,1884220,634265,0.728,0.245,55.556413,-133.086292,2017
AK,0200480,Kodiak Island Borough School District,PK,12,17134142683,14166400752,6615.53,5469.678000000001,57.7044,-153.918372,2017
AK,0200485,Lake and Peninsula Borough School District,PK,12,61894488750,25991759519,23897.597,10035.475,58.108674,-156.414001,2017
AK,0200510,Matanuska-Susitna Borough School District,PK,12,63760578688,1704714297,24618.097999999998,658.194,62.279075,-149.61756200000002,2017
AK,0200520,Iditarod Area School District,PK,12,104684043472,1421446633,40418.737,548.8240000000001,62.704547999999996,-156.155269,2017
AK,0200525,Annette Island School District,PK,12,343944586,333871623,132.798,128.909,55.138352000000005,-131.470425,2017
AK,0200540,Nenana City School District,PK,12,14885242,763703,5.747000000000001,0.295,64.53605400000001,-149.083629,2017
AK,0200570,Nome School District,PK,12,33115512,22534526,12.786,8.701,64.505736,-165.415307,2017
AK,0200600,Fairbanks North Star Borough School District,PK,12,18982307701,274103901,7329.11,105.83200000000001,64.692317,-146.601733,2017
AK,0200610,North Slope Borough School District,PK,12,230056014591,15547168253,88825.12800000001,6002.795,69.449343,-153.47283000000002,2017
AK,0200625,Northwest Arctic Borough School District,PK,12,92326483031,12878258897,35647.456,4972.3240000000005,67.005066,-160.021086,2017
AK,0200630,Pelican City School District,KG,12,1410415,180851,0.545,0.07,57.959229,-136.21506599999998,2017
AK,0200660,Petersburg Borough School District,PK,12,7513010884,2385501229,2900.79,921.047,57.112458,-133.008598,2017
AK,0200670,Pribilof School District,PK,12,194414506,1043002458,75.064,402.70599999999996,57.049507999999996,-170.406225,2017
AK,0200680,St. Marys City School District,PK,12,115525447,18033322,44.605,6.962999999999999,62.064761,-163.25571599999998,2017
AK,0200690,Skagway School District,PK,12,1124107036,28607173,434.02,11.045,59.575097,-135.335418,2017
AK,0200700,Southeast Island School District,PK,12,13246505850,14268281341,5114.505,5509.014,55.729248,-133.22419399999998,2017
AK,0200710,Southwest Region School District,PK,12,47391331900,5943961901,18297.896,2294.9770000000003,59.543326,-158.267123,2017
AK,0200715,Tanana City School District,KG,12,27634833,11209197,10.67,4.328,65.18446999999999,-152.05471,2017
AK,0200720,Unalaska City School District,PK,12,267130541,279071918,103.14,107.75,53.910799,-166.527446,2017
AK,0200730,Chatham School District,PK,12,16964647635,7805419202,6550.0869999999995,3013.6890000000003,58.253462,-136.320731,2017
AK,0200760,Kuspuk School District,PK,12,29517875329,591395298,11396.916000000001,228.33900000000003,61.523552,-158.036092,2017
AK,0200770,Denali Borough School District,PK,12,32729613863,66068878,12636.975,25.509,63.68110600000001,-150.026544,2017
AK,0200775,Yukon Flats School District,PK,12,139672561213,2545695182,53927.88,982.898,66.719685,-145.258769,2017
AK,0200780,Valdez City School District,PK,12,550862250,153375584,212.68900000000002,59.218999999999994,61.083620999999994,-146.317179,2017
AK,0200800,Chugach School District,PK,12,24249375070,14357190717,9362.735999999999,5543.343000000001,60.488474,-146.203092,2017
AK,0200810,Wrangell School District,PK,12,6619614514,2384746838,2555.848,920.7560000000001,56.317416,-132.343978,2017
AK,0200840,Yakutat School District,PK,12,19746741191,35390272145,7624.26,13664.261,59.963024,-141.76158700000002,2017
AK,0200862,Yukon-Koyukuk School District,PK,12,155637792374,2193408476,60092.09,846.88,65.634478,-154.325196,2017
AZ,0400001,Cave Creek Unified District,PK,12,538327059,129445,207.84900000000002,0.05,33.768229,-111.858841,2017
AZ,0400003,Chino Valley Unified District,PK,12,1041555220,157636,402.147,0.061,34.859425,-112.446729,2017
AZ,0400021,Colorado City Unified District,PK,12,2161291696,863717,834.4789999999999,0.33299999999999996,36.687258,-113.115693,2017
AZ,0400023,Pinon Unified District,PK,12,2436154238,470679,940.6039999999999,0.182,36.132329999999996,-110.349847,2017
AZ,0400026,Heber-Overgaard Unified District,PK,12,1494550172,6967158,577.049,2.69,34.465259,-110.56120200000001,2017
AZ,0400212,Benson Unified School District,PK,12,1515146579,844008,585.001,0.326,32.154571999999995,-110.23233300000001,2017
AZ,0400295,Kingman Unified School District,PK,12,7819471225,233354530,3019.115,90.09899999999999,35.569784999999996,-114.171523,2017
AZ,0400520,Ajo Unified District,PK,12,344977153,0,133.196,0.0,32.418351,-112.82141899999999,2017
AZ,0400680,Amphitheater Unified District,PK,12,282462263,535621,109.059,0.207,32.412977000000005,-110.963599,2017
AZ,0400790,Apache Junction Unified District,PK,12,562134840,77922,217.041,0.03,33.384648999999996,-111.422069,2017
AZ,0400910,Ash Fork Joint Unified District,PK,12,971740912,49936,375.191,0.019,35.160033,-112.551179,2017
AZ,0401000,Bagdad Unified School District,PK,12,1226458463,57427,473.538,0.022000000000000002,34.573384000000004,-113.14388000000001,2017
AZ,0401180,Bisbee Unified District,PK,12,879140416,3495215,339.43800000000005,1.35,31.472333000000003,-109.83011599999999,2017
AZ,0401330,Bowie Unified District,PK,12,1024771935,507064,395.667,0.196,32.284581,-109.493466,2017
AZ,0401460,Sierra Vista Unified District,PK,12,279626698,560771,107.964,0.217,31.521110999999998,-110.216504,2017
AZ,0401600,Camp Verde Unified District,PK,12,1143070622,128223,441.342,0.05,34.486956,-111.785347,2017
AZ,0401760,Catalina Foothills Unified District,PK,12,65463190,0,25.275,0.0,32.315498,-110.884371,2017
AZ,0401810,Cedar Unified District,PK,12,3204217274,1393117,1237.155,0.5379999999999999,35.764590999999996,-110.40033600000001,2017
AZ,0401870,Chandler Unified District,PK,12,205598503,505571,79.382,0.195,33.259646000000004,-111.810465,2017
AZ,0401940,Chinle Unified District,PK,12,5869051483,11711654,2266.054,4.522,36.156387,-109.52870300000001,2017
AZ,0402320,Coolidge Unified District,PK,12,678547807,2112311,261.98900000000003,0.816,33.038936,-111.59771699999999,2017
AZ,0402530,Douglas Unified District,PK,12,1248898704,2642269,482.20300000000003,1.02,31.427677000000003,-109.271821,2017
AZ,0402600,Duncan Unified District,PK,12,1213184620,3433262,468.413,1.3259999999999998,32.750987,-109.196646,2017
AZ,0402690,Dysart Unified District,PK,12,331264821,633733,127.902,0.245,33.628408,-112.416103,2017
AZ,0402860,Flagstaff Unified District,PK,12,11429846537,36915245,4413.089,14.253,35.156769,-111.34762099999999,2017
AZ,0402920,Florence Unified School District,PK,12,2407886094,1542492,929.69,0.596,32.943719,-111.22233200000001,2017
AZ,0403010,Flowing Wells Unified District,PK,12,30989034,496444,11.965,0.192,32.296064,-111.02585900000001,2017
AZ,0403040,Fountain Hills Unified District,PK,12,63537910,237133,24.531999999999996,0.092,33.607452,-111.72223600000001,2017
AZ,0403080,Fredonia-Moccasin Unified District,PK,12,9668054552,32023970,3732.857,12.365,36.617687,-112.29928000000001,2017
AZ,0403150,Fort Huachuca Accommodation District,PK,12,328452268,150763,126.816,0.057999999999999996,31.567296000000002,-110.330229,2017
AZ,0403200,Fort Thomas Unified District,PK,12,2638285985,27882703,1018.648,10.765999999999998,33.211178000000004,-110.108648,2017
AZ,0403290,Ganado Unified District,PK,12,2274987690,2963655,878.378,1.1440000000000001,35.667645,-109.606003,2017
AZ,0403310,Gila Bend Unified District,PK,12,3010431545,0,1162.3339999999998,0.0,32.801858,-112.75844099999999,2017
AZ,0403400,Gilbert Unified District,PK,12,155706204,430527,60.119,0.166,33.348048999999996,-111.726983,2017
AZ,0403500,Globe Unified District,PK,12,676066418,2687828,261.031,1.038,33.467374,-110.78486399999998,2017
AZ,0403550,Grand Canyon Unified District,PK,12,1336375843,3077512,515.9780000000001,1.188,35.978494,-112.100728,2017
AZ,0403730,Hayden-Winkelman Unified District,PK,12,441434193,985291,170.43900000000002,0.38,33.186656,-110.777718,2017
AZ,0403780,Higley Unified District,PK,12,61680670,62943,23.815,0.024,33.289828,-111.70558,2017
AZ,0403820,Holbrook Unified District,PK,12,4070637549,2353758,1571.682,0.909,35.130959000000004,-110.07143700000002,2017
AZ,0403870,Humboldt Unified District,PK,12,826293994,0,319.034,0.0,34.579915,-112.173644,2017
AZ,0403950,Indian Oasis-Baboquivari Unified District,PK,12,9756957944,714643,3767.183,0.276,32.083381,-112.066956,2017
AZ,0403990,J. O. Combs Unified School District,KG,12,176446359,0,68.126,0.0,33.24965,-111.484875,2017
AZ,0404010,Joseph City Unified District,PK,12,1221559258,1696824,471.647,0.655,35.079609999999995,-110.283924,2017
AZ,0404060,Kayenta Unified District,PK,12,5217239692,3095250,2014.388,1.195,36.620793,-110.425448,2017
AZ,0404280,Lake Havasu Unified District,PK,12,470624309,30125202,181.709,11.630999999999998,34.544937,-114.302071,2017
AZ,0404410,Littlefield Unified District,PK,12,8505628633,24201376,3284.042,9.344,36.446082000000004,-113.633622,2017
AZ,0404570,Mammoth-San Manuel Unified District,PK,12,653643769,1586901,252.373,0.613,32.655328999999995,-110.57598999999999,2017
AZ,0404630,Marana Unified District,PK,12,1416075743,2008934,546.75,0.7759999999999999,32.38045,-111.292429,2017
AZ,0404720,Maricopa Unified School District,PK,12,409679411,347422,158.178,0.134,33.036172,-112.07995700000001,2017
AZ,0404820,Mayer Unified District,PK,12,2243955873,4987063,866.3960000000001,1.926,34.219718,-111.92541299999999,2017
AZ,0404970,Mesa Unified District,PK,12,480433658,10006542,185.49599999999998,3.864,33.454456,-111.723669,2017
AZ,0405030,Miami Unified District,PK,12,803691201,32803687,310.307,12.665999999999999,33.518862,-110.958199,2017
AZ,0405320,Morenci Unified District,PK,12,1004886787,9007405,387.98900000000003,3.478,33.102841999999995,-109.190675,2017
AZ,0405460,Nadaburg Unified School District,PK,12,303641350,189147,117.23700000000001,0.073,33.789226,-112.48528,2017
AZ,0405530,Nogales Unified District,PK,12,505863185,419833,195.315,0.162,31.406346999999997,-111.11823799999999,2017
AZ,0405820,Page Unified District,PK,12,4691625407,24289078,1811.4470000000001,9.378,36.709466,-111.27337,2017
AZ,0405930,Paradise Valley Unified District,PK,12,253218855,500050,97.76799999999999,0.193,33.653451000000004,-111.979982,2017
AZ,0405980,Parker Unified School District,PK,12,1811693950,13579173,699.4989999999999,5.242999999999999,33.960915,-114.501058,2017
AZ,0406070,Payson Unified District,PK,12,1360801109,304869,525.408,0.11800000000000001,34.230829,-111.26848000000001,2017
